,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile
38755,G,Kyle Lowry,Toronto Raptors,79,10.1,145,107,0.738,76.0,37,113,32.7,38.1,11.7,11.7,10.3,35.2,2014,iso,,
38756,FC,Anthony Davis,New Orleans Pelicans,67,10.5,138,120,0.87,61.0,39,100,39.0,39.0,6.5,23.9,23.2,46.4,2014,iso,,
38757,C,Joakim Noah,Chicago Bulls,80,12.1,138,94,0.681,75.0,42,117,35.9,35.9,9.4,6.5,5.8,36.2,2014,iso,,
38758,G,Lance  Stephenson,Indiana Pacers,78,11.8,137,130,0.949,62.0,50,112,44.6,47.3,8.8,10.9,6.6,46.0,2014,iso,,
38759,G,Eric Gordon,New Orleans Pelicans,64,12.9,136,103,0.757,74.0,40,114,35.1,36.8,7.4,10.3,8.8,39.0,2014,iso,,
38760,G,Victor Oladipo,Orlando Magic,80,10.2,136,126,0.926,63.0,42,105,40.0,43.3,5.9,19.1,17.6,45.6,2014,iso,,
38761,G,Deron Williams,Brooklyn Nets,64,14.3,135,126,0.933,55.0,50,105,47.6,48.1,12.6,13.3,12.6,46.7,2014,iso,,
38762,F,Marcus Morris,Phoenix Suns,82,16.3,133,94,0.707,76.0,35,111,31.5,33.3,6.0,10.5,9.8,35.3,2014,iso,,
38763,FG,Evan Turner,Philadelphia 76ers,54,12.2,131,102,0.779,70.0,39,109,35.8,36.2,7.6,12.2,9.2,38.9,2014,iso,,
38764,FC,Kevin Love,Minnesota Timberwolves,77,6.9,131,105,0.802,73.0,37,110,33.6,38.6,6.9,10.7,9.2,36.6,2014,iso,,
38765,CF,Andray Blatche,Brooklyn Nets,73,14.7,130,112,0.862,59.0,39,98,39.8,41.3,8.5,16.9,13.1,43.8,2014,iso,,
38766,F,Harrison Barnes,Golden State Warriors,78,14.8,125,88,0.704,68.0,26,94,27.7,28.2,7.2,18.4,17.6,36.8,2014,iso,,
38767,G,Brandon Knight,Milwaukee Bucks,72,8.7,124,113,0.911,65.0,41,106,38.7,44.8,6.5,9.7,9.7,41.1,2014,iso,,
38768,G,Gerald Henderson,Charlotte Hornets,77,10.5,124,105,0.847,55.0,35,90,38.9,40.0,8.9,19.4,15.3,43.5,2014,iso,,
38769,G,Randy Foye,Denver Nuggets,81,11.2,123,106,0.862,66.0,34,100,34.0,41.0,7.3,12.2,10.6,39.0,2014,iso,,
38770,G,Jameer Nelson,Orlando Magic,68,12.6,121,108,0.893,59.0,40,99,40.4,48.5,12.4,6.6,5.8,38.8,2014,iso,,
38771,G,Tony Parker,San Antonio Spurs,68,10.2,120,102,0.85,46.0,39,85,45.9,46.5,18.3,11.7,8.3,41.7,2014,iso,,
38772,G,Dwyane Wade,Miami Heat,54,11.3,116,96,0.828,54.0,38,92,41.3,41.8,11.2,12.9,12.1,42.2,2014,iso,,
38773,G,Jeremy Lin,Houston Rockets,71,12.1,116,100,0.862,59.0,31,90,34.4,39.4,9.5,15.5,15.5,38.8,2014,iso,,
38774,G,Klay Thompson,Golden State Warriors,81,7.9,116,72,0.621,67.0,28,95,29.5,30.5,11.2,8.6,7.8,31.0,2014,iso,,
38775,G,Mike Conley,Memphis Grizzlies,73,8.9,115,92,0.8,57.0,31,88,35.2,38.1,11.3,13.9,13.9,39.1,2014,iso,,
38776,F,Paul Millsap,Atlanta Hawks,74,8.2,115,88,0.765,59.0,31,90,34.4,35.6,11.3,13.9,13.0,37.4,2014,iso,,
38777,GF,Gerald Green,Phoenix Suns,82,9.0,113,101,0.894,58.0,40,98,40.8,44.4,6.2,8.8,5.3,42.5,2014,iso,,
38778,GF,Gordon Hayward,Utah Jazz,77,8.0,112,95,0.848,53.0,36,89,40.4,41.6,8.0,13.4,11.6,44.6,2014,iso,,
38779,F,Wilson Chandler,Denver Nuggets,63,12.5,111,82,0.739,60.0,32,92,34.8,35.9,8.1,10.8,9.9,36.9,2014,iso,,
38780,F,Blake Griffin,Los Angeles Clippers,80,5.8,110,88,0.8,57.0,33,90,36.7,37.2,7.3,12.7,11.8,40.9,2014,iso,,
38781,F,Tobias Harris,Orlando Magic,61,12.0,108,96,0.889,56.0,40,96,41.7,43.2,4.6,11.1,10.2,42.6,2014,iso,,
38782,F,Rudy Gay,Toronto Raptors,18,24.3,106,82,0.774,53.0,35,88,39.8,41.5,11.3,5.7,4.7,38.7,2014,iso,,
38783,C,Greg Monroe,Detroit Pistons,82,7.8,105,74,0.705,58.0,29,87,33.3,33.3,6.7,10.5,8.6,37.1,2014,iso,,
38784,F,David West,Indiana Pacers,80,8.7,103,89,0.864,54.0,38,92,41.3,41.8,3.9,9.7,8.7,43.7,2014,iso,,
38785,G,Jose Juan Barea,Minnesota Timberwolves,79,12.4,102,69,0.676,56.0,27,83,32.5,35.5,11.8,9.8,8.8,33.3,2014,iso,,
38786,G,Eric Bledsoe,Phoenix Suns,47,12.7,101,93,0.921,44.0,32,76,42.1,48.7,15.8,11.9,9.9,41.6,2014,iso,,
38787,G,Jordan Crawford,Golden State Warriors,42,24.4,98,86,0.878,47.0,36,83,43.4,45.2,11.2,7.1,6.1,40.8,2014,iso,,
38788,FG,Paul Pierce,Brooklyn Nets,75,9.7,97,78,0.804,36.0,26,62,41.9,43.5,23.7,15.5,13.4,38.1,2014,iso,,
38789,G,Alec Burks,Utah Jazz,78,8.3,95,91,0.958,43.0,29,72,40.3,42.4,8.4,20.0,17.9,46.3,2014,iso,,
38790,G,Jarrett Jack,Cleveland Cavaliers,80,10.7,95,76,0.8,50.0,28,78,35.9,37.8,7.4,11.6,10.5,38.9,2014,iso,,
38791,G,Will Bynum,Detroit Pistons,56,16.0,93,76,0.817,45.0,31,76,40.8,41.4,10.8,14.0,12.9,39.8,2014,iso,,
38792,F,Markieff Morris,Phoenix Suns,81,7.9,90,69,0.767,42.0,26,68,38.2,38.2,13.3,11.1,7.8,40.0,2014,iso,,
38793,G,Jordan Crawford,Boston Celtics,39,14.8,87,81,0.931,47.0,26,73,35.6,42.5,5.7,12.6,11.5,40.2,2014,iso,,
38794,GF,Vince Carter,Dallas Mavericks,81,8.7,87,91,1.046,43.0,32,75,42.7,50.7,3.4,11.5,10.3,47.1,2014,iso,,
38795,CF,Al Jefferson,Charlotte Hornets,74,5.3,86,64,0.744,46.0,28,74,37.8,37.8,7.0,9.3,9.3,37.2,2014,iso,,
38796,F,Brandon Bass,Boston Celtics,82,9.1,85,77,0.906,37.0,28,65,43.1,43.1,10.6,14.1,14.1,45.9,2014,iso,,
38797,G,Jordan Farmar,Los Angeles Lakers,41,17.3,84,83,0.988,38.0,31,69,44.9,52.2,11.9,9.5,9.5,42.9,2014,iso,,
38798,F,Zach Randolph,Memphis Grizzlies,79,5.5,84,50,0.595,50.0,22,72,30.6,30.6,9.5,4.8,4.8,31.0,2014,iso,,
38799,FG,Iman Shumpert,New York Knicks,74,13.9,83,64,0.771,44.0,27,71,38.0,41.5,10.8,3.6,2.4,36.1,2014,iso,,
38800,G,Shaun Livingston,Brooklyn Nets,76,12.3,83,76,0.916,33.0,26,59,44.1,44.1,12.0,18.1,15.7,48.2,2014,iso,,
38801,G,Darren Collison,Los Angeles Clippers,80,8.9,82,75,0.915,34.0,28,62,45.2,46.8,14.6,15.9,13.4,43.9,2014,iso,,
38802,CF,LaMarcus Aldridge,Portland Trail Blazers,69,4.8,82,74,0.902,38.0,30,68,44.1,44.1,7.3,11.0,11.0,46.3,2014,iso,,
38803,F,Chandler Parsons,Houston Rockets,75,6.6,81,46,0.568,50.0,16,66,24.2,25.0,8.6,9.9,8.6,28.4,2014,iso,,
38804,G,Patrick Beverley,Houston Rockets,57,13.8,81,54,0.667,45.0,18,63,28.6,29.4,9.9,14.8,12.3,32.1,2014,iso,,
38805,GF,Alan Anderson,Brooklyn Nets,78,13.3,80,68,0.85,41.0,27,68,39.7,42.6,7.5,7.5,6.3,41.3,2014,iso,,
38806,G,Brian Roberts,New Orleans Pelicans,72,10.8,79,67,0.848,41.0,22,63,34.9,38.1,8.9,15.2,12.7,38.0,2014,iso,,
38807,F,Terrence Jones,Houston Rockets,76,9.1,79,58,0.734,40.0,22,62,35.5,37.1,5.1,20.3,20.3,38.0,2014,iso,,
38808,GF,Andre Iguodala,Golden State Warriors,63,12.3,76,73,0.961,32.0,30,62,48.4,51.6,9.2,10.5,9.2,48.7,2014,iso,,
38809,G,Louis Williams,Atlanta Hawks,60,11.5,76,75,0.987,36.0,26,62,41.9,46.8,7.9,15.8,14.5,44.7,2014,iso,,
38810,FC,Pau Gasol,Los Angeles Lakers,60,6.6,75,44,0.587,45.0,19,64,29.7,29.7,9.3,6.7,6.7,30.7,2014,iso,,
38811,F,Tristan Thompson,Cleveland Cavaliers,82,7.3,75,65,0.867,35.0,26,61,42.6,42.6,10.7,14.7,14.7,42.7,2014,iso,,
38812,G,Avery Bradley,Boston Celtics,60,7.6,74,55,0.743,36.0,24,60,40.0,40.8,10.8,9.5,6.8,37.8,2014,iso,,
38813,F,Josh McRoberts,Charlotte Hornets,78,10.8,74,53,0.716,32.0,23,55,41.8,43.6,16.2,9.5,5.4,36.5,2014,iso,,
38814,G,Shelvin Mack,Atlanta Hawks,73,11.8,74,54,0.73,46.0,21,67,31.3,36.6,4.1,5.4,4.1,33.8,2014,iso,,
38815,FC,Nene Hilario,Washington Wizards,53,8.8,73,67,0.918,31.0,27,58,46.6,46.6,9.6,12.3,9.6,46.6,2014,iso,,
38816,F,Dirk Nowitzki,Dallas Mavericks,80,4.6,71,64,0.901,34.0,21,55,38.2,39.1,7.0,15.5,12.7,45.1,2014,iso,,
38817,F,James Johnson,Memphis Grizzlies,52,17.0,71,63,0.887,31.0,19,50,38.0,38.0,9.9,22.5,18.3,46.5,2014,iso,,
38818,G,Aaron Brooks,Houston Rockets,43,21.2,70,40,0.571,44.0,14,58,24.1,26.7,10.0,7.1,7.1,27.1,2014,iso,,
38819,G,Rajon Rondo,Boston Celtics,30,14.6,70,58,0.829,38.0,25,63,39.7,42.9,5.7,7.1,5.7,38.6,2014,iso,,
38820,G,OJ Mayo,Milwaukee Bucks,54,10.1,69,71,1.029,34.0,24,58,41.4,49.1,5.8,11.6,10.1,44.9,2014,iso,,
38821,G,Trey Burke,Utah Jazz,70,6.4,69,56,0.812,33.0,22,55,40.0,43.6,14.5,5.8,5.8,37.7,2014,iso,,
38822,G,Anthony Morrow,New Orleans Pelicans,76,11.3,68,68,1.0,28.0,27,55,49.1,54.5,13.2,7.4,2.9,45.6,2014,iso,,
38823,G,Bradley Beal,Washington Wizards,73,5.0,67,41,0.612,37.0,16,53,30.2,31.1,13.4,7.5,7.5,31.3,2014,iso,,
38824,FG,Kawhi Leonard,San Antonio Spurs,66,8.6,67,74,1.104,28.0,31,59,52.5,59.3,7.5,6.0,4.5,49.3,2014,iso,,
38825,G,Maurice Williams,Portland Trail Blazers,74,7.8,67,59,0.881,33.0,25,58,43.1,47.4,10.4,3.0,3.0,40.3,2014,iso,,
38826,G,Aaron Brooks,Denver Nuggets,29,16.0,65,36,0.554,40.0,14,54,25.9,30.6,13.8,4.6,4.6,24.6,2014,iso,,
38827,G,Jrue Holiday,New Orleans Pelicans,35,11.1,65,67,1.031,24.0,28,52,53.8,55.8,10.8,9.2,7.7,52.3,2014,iso,,
38828,G,Nate Wolters,Milwaukee Bucks,58,13.4,65,53,0.815,34.0,23,57,40.4,42.1,4.6,9.2,9.2,41.5,2014,iso,,
38829,G,Manu Ginobili,San Antonio Spurs,68,7.3,62,59,0.952,27.0,22,49,44.9,52.0,14.5,9.7,8.1,40.3,2014,iso,,
38830,G,Ricky Rubio,Minnesota Timberwolves,82,6.1,62,61,0.984,23.0,18,41,43.9,43.9,8.1,29.0,21.0,53.2,2014,iso,,
38831,GF,Giannis Antetokounmpo,Milwaukee Bucks,78,9.6,61,59,0.967,26.0,17,43,39.5,51.2,13.1,18.0,14.8,44.3,2014,iso,,
38832,G,Raymond Felton,New York Knicks,65,7.7,61,43,0.705,26.0,16,42,38.1,39.3,19.7,11.5,8.2,37.7,2014,iso,,
38833,F,Carlos Boozer,Chicago Bulls,76,4.7,58,47,0.81,27.0,22,49,44.9,44.9,10.3,5.2,3.4,43.1,2014,iso,,
38834,F,Caron Butler,Milwaukee Bucks,34,13.6,58,38,0.655,32.0,16,48,33.3,36.5,12.1,5.2,1.7,31.0,2014,iso,,
38835,CF,David Lee,Golden State Warriors,69,4.6,58,57,0.983,27.0,20,47,42.6,42.6,5.2,17.2,17.2,48.3,2014,iso,,
38836,F,Jared Sullinger,Boston Celtics,74,5.2,58,36,0.621,37.0,16,53,30.2,30.2,5.2,3.4,1.7,31.0,2014,iso,,
38837,G,Kendall Marshall,Los Angeles Lakers,54,10.0,58,57,0.983,23.0,25,48,52.1,58.3,15.5,5.2,5.2,44.8,2014,iso,,
38838,F,Derrick Williams,Sacramento Kings,67,9.4,57,48,0.842,28.0,13,41,31.7,34.1,10.5,22.8,21.1,40.4,2014,iso,,
38839,G,Evan Fournier,Denver Nuggets,76,8.1,57,29,0.509,31.0,10,41,24.4,24.4,17.5,10.5,5.3,28.1,2014,iso,,
38840,F,Kenneth Faried,Denver Nuggets,80,5.2,57,39,0.684,31.0,16,47,34.0,34.0,8.8,10.5,10.5,35.1,2014,iso,,
38841,G,Terrence Ross,Toronto Raptors,81,6.5,57,47,0.825,28.0,16,44,36.4,39.8,12.3,10.5,5.3,38.6,2014,iso,,
38842,CF,Chris Bosh,Miami Heat,79,4.7,56,46,0.821,28.0,16,44,36.4,37.5,7.1,16.1,16.1,41.1,2014,iso,,
38843,G,D.J. Augustin,Chicago Bulls,61,6.2,56,52,0.929,30.0,18,48,37.5,43.8,5.4,10.7,8.9,41.1,2014,iso,,
38844,FC,Marreese Speights,Golden State Warriors,79,9.9,56,48,0.857,24.0,14,38,36.8,36.8,12.5,23.2,16.1,42.9,2014,iso,,
38845,G,Nate Robinson,Denver Nuggets,44,11.8,56,28,0.5,36.0,10,46,21.7,22.8,10.7,7.1,7.1,25.0,2014,iso,,
38846,FG,Nicolas Batum,Portland Trail Blazers,82,4.8,54,44,0.815,26.0,15,41,36.6,43.9,14.8,9.3,7.4,37.0,2014,iso,,
38847,F,Trevor Ariza,Washington Wizards,77,5.1,54,43,0.796,32.0,14,46,30.4,33.7,3.7,13.0,13.0,37.0,2014,iso,,
38848,GF,Jeremy Lamb,Oklahoma City Thunder,78,7.3,51,34,0.667,26.0,14,40,35.0,35.0,15.7,5.9,3.9,33.3,2014,iso,,
38849,F,Michael Beasley,Miami Heat,55,11.4,51,54,1.059,22.0,24,46,52.2,52.2,3.9,11.8,9.8,52.9,2014,iso,,
38850,FC,Serge Ibaka,Oklahoma City Thunder,81,4.2,49,37,0.755,28.0,15,43,34.9,34.9,2.0,10.2,8.2,40.8,2014,iso,,
38851,G,George Hill,Indiana Pacers,76,6.1,48,46,0.958,23.0,18,41,43.9,47.6,6.3,10.4,10.4,43.8,2014,iso,,
38852,F,Kris Humphries,Boston Celtics,69,8.1,48,36,0.75,27.0,15,42,35.7,35.7,4.2,8.3,8.3,39.6,2014,iso,,
38853,FC,Amare Stoudemire,New York Knicks,65,6.3,47,38,0.809,25.0,15,40,37.5,37.5,4.3,14.9,12.8,42.6,2014,iso,,
38854,G,Devin Harris,Dallas Mavericks,41,12.9,47,44,0.936,24.0,14,38,36.8,44.7,2.1,17.0,14.9,44.7,2014,iso,,
38855,G,Kirk Hinrich,Chicago Bulls,73,5.8,46,34,0.739,21.0,8,29,27.6,27.6,13.0,26.1,19.6,41.3,2014,iso,,
38856,F,Quincy Miller,Denver Nuggets,53,14.0,46,38,0.826,23.0,13,36,36.1,37.5,6.5,17.4,17.4,39.1,2014,iso,,
38857,F,Al Farouq Aminu,New Orleans Pelicans,80,7.0,45,37,0.822,19.0,14,33,42.4,42.4,15.6,13.3,13.3,42.2,2014,iso,,
38858,G,Jerryd Bayless,Boston Celtics,41,9.7,45,35,0.778,23.0,15,38,39.5,42.1,11.1,4.4,0.0,37.8,2014,iso,,
38859,G,Wesley Matthews,Portland Trail Blazers,82,3.6,45,41,0.911,21.0,13,34,38.2,44.1,8.9,20.0,15.6,42.2,2014,iso,,
38860,F,Khris Middleton,Milwaukee Bucks,82,4.2,44,35,0.795,24.0,13,37,35.1,37.8,6.8,9.1,9.1,36.4,2014,iso,,
38861,FG,John Salmons,Toronto Raptors,61,12.0,43,34,0.791,20.0,12,32,37.5,40.6,16.3,9.3,9.3,37.2,2014,iso,,
38862,C,Marc Gasol,Memphis Grizzlies,59,4.7,43,39,0.907,20.0,14,34,41.2,41.2,4.7,18.6,11.6,44.2,2014,iso,,
38863,FC,Amir Johnson,Toronto Raptors,77,5.3,42,44,1.048,16.0,18,34,52.9,54.4,7.1,11.9,11.9,52.4,2014,iso,,
38864,G,Ish Smith,Phoenix Suns,70,11.7,42,41,0.976,17.0,18,35,51.4,51.4,7.1,9.5,9.5,52.4,2014,iso,,
38865,F,DeMarre Carroll,Atlanta Hawks,73,5.2,41,29,0.707,22.0,9,31,29.0,33.9,9.8,14.6,14.6,34.1,2014,iso,,
38866,F,Luol Deng,Cleveland Cavaliers,40,6.5,41,20,0.488,23.0,8,31,25.8,25.8,14.6,7.3,9.8,26.8,2014,iso,,
38867,G,Norris Cole,Miami Heat,82,6.1,40,31,0.775,22.0,14,36,38.9,38.9,7.5,5.0,2.5,37.5,2014,iso,,
38868,G,ETwaun Moore,Orlando Magic,79,7.1,38,28,0.737,20.0,13,33,39.4,42.4,13.2,0.0,0.0,34.2,2014,iso,,
38869,FC,Glen Davis,Orlando Magic,45,6.2,38,18,0.474,26.0,8,34,23.5,23.5,5.3,5.3,5.3,23.7,2014,iso,,
38870,G,Nick Calathes,Memphis Grizzlies,71,8.6,38,34,0.895,19.0,15,34,44.1,47.1,7.9,7.9,7.9,42.1,2014,iso,,
38871,G,Ramon Sessions,Charlotte Hornets,55,5.7,38,39,1.026,11.0,14,25,56.0,56.0,15.8,21.1,21.1,52.6,2014,iso,,
38872,F,Wesley Johnson,Los Angeles Lakers,79,4.9,38,24,0.632,25.0,10,35,28.6,31.4,5.3,2.6,2.6,28.9,2014,iso,,
38873,G,Xavier Henry,Los Angeles Lakers,44,7.9,38,44,1.158,13.0,18,31,58.1,58.1,5.3,23.7,21.1,60.5,2014,iso,,
38874,F,Draymond Green,Golden State Warriors,82,6.1,37,23,0.622,22.0,10,32,31.3,32.8,8.1,5.4,5.4,29.7,2014,iso,,
38875,F,PJ Tucker,Phoenix Suns,81,4.6,37,33,0.892,20.0,14,34,41.2,44.1,2.7,8.1,8.1,43.2,2014,iso,,
38876,FC,Andrea Bargnani,New York Knicks,42,6.0,36,25,0.694,20.0,9,29,31.0,31.0,8.3,19.4,19.4,36.1,2014,iso,,
38877,G,Kent Bazemore,Golden State Warriors,44,25.4,36,31,0.861,15.0,11,26,42.3,46.2,8.3,19.4,19.4,50.0,2014,iso,,
38878,G,Mario Chalmers,Miami Heat,73,4.6,36,34,0.944,13.0,11,24,45.8,56.3,22.2,11.1,11.1,41.7,2014,iso,,
38879,CF,Boris Diaw,San Antonio Spurs,79,4.7,35,38,1.086,8.0,16,24,66.7,66.7,25.7,14.3,14.3,51.4,2014,iso,,
38880,C,Cody Zeller,Charlotte Hornets,82,6.0,35,16,0.457,21.0,4,25,16.0,16.0,14.3,14.3,14.3,25.7,2014,iso,,
38881,GF,Greivis Vasquez,Toronto Raptors,61,5.5,35,21,0.6,22.0,9,31,29.0,30.6,8.6,2.9,2.9,28.6,2014,iso,,
38882,GF,Jimmy Butler,Chicago Bulls,67,3.7,35,8,0.229,28.0,3,31,9.7,9.7,8.6,5.7,5.7,11.4,2014,iso,,
38883,G,Ben McLemore,Sacramento Kings,82,4.1,34,15,0.441,20.0,6,26,23.1,25.0,20.6,2.9,0.0,20.6,2014,iso,,
38884,G,Jose Calderon,Dallas Mavericks,81,3.9,34,19,0.559,23.0,8,31,25.8,30.6,8.8,0.0,0.0,23.5,2014,iso,,
38885,C,Anderson Varejao,Cleveland Cavaliers,65,5.5,33,32,0.97,15.0,16,31,51.6,51.6,6.1,0.0,0.0,48.5,2014,iso,,
38886,C,Kelly Olynyk,Boston Celtics,70,4.9,33,34,1.03,11.0,12,23,52.2,54.3,12.1,24.2,18.2,51.5,2014,iso,,
38887,G,Kyle Singler,Detroit Pistons,82,4.3,33,29,0.879,15.0,9,24,37.5,41.7,12.1,18.2,12.1,42.4,2014,iso,,
38888,F,Taj Gibson,Chicago Bulls,82,2.8,33,15,0.455,16.0,6,22,27.3,27.3,27.3,6.1,6.1,24.2,2014,iso,,
38889,G,Timothy Hardaway Jr.,New York Knicks,81,4.2,33,28,0.848,21.0,11,32,34.4,40.6,0.0,3.0,3.0,36.4,2014,iso,,
38890,F,Caron Butler,Oklahoma City Thunder,22,15.8,32,32,1.0,17.0,12,29,41.4,46.6,0.0,9.4,9.4,46.9,2014,iso,,
38891,G,Diante Garrett,Utah Jazz,71,9.3,32,21,0.656,18.0,10,28,35.7,37.5,12.5,0.0,0.0,31.3,2014,iso,,
38892,GF,Tony Allen,Memphis Grizzlies,55,5.7,32,21,0.656,13.0,10,23,43.5,45.7,25.0,6.3,6.3,31.3,2014,iso,,
38893,C,Zaza Pachulia,Milwaukee Bucks,53,6.4,32,24,0.75,13.0,8,21,38.1,38.1,15.6,18.8,21.9,40.6,2014,iso,,
38894,CF,JJ Hickson,Denver Nuggets,69,3.4,31,14,0.452,21.0,6,27,22.2,22.2,3.2,9.7,9.7,25.8,2014,iso,,
38895,G,MarShon Brooks,Los Angeles Lakers,18,27.0,31,38,1.226,8.0,14,22,63.6,70.5,12.9,16.1,12.9,61.3,2014,iso,,
38896,G,Patty Mills,San Antonio Spurs,81,4.1,31,21,0.677,19.0,8,27,29.6,35.2,9.7,3.2,0.0,29.0,2014,iso,,
