TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Boston Celtics,6,141,21.4,1.25,176,63,131,48.1,64.5,3.5,3.5,4.3,0.7,47.5,86.7
Sacramento Kings,7,167,19.6,0.98,163,59,151,39.1,50.3,4.2,5.4,4.2,0.0,39.5,33.3
Los Angeles Lakers,6,153,22.4,1.06,162,58,148,39.2,54.1,1.3,2.0,1.3,0.0,39.2,46.7
Golden State Warriors,7,163,19.8,0.97,158,57,152,37.5,49.0,4.3,3.1,3.7,0.6,38.0,26.7
Milwaukee Bucks,5,139,24.0,1.13,157,52,129,40.3,56.2,6.5,2.9,6.5,2.2,41.7,66.7
Atlanta Hawks,6,147,21.2,1.03,151,55,137,40.1,52.9,3.4,5.4,3.4,2.0,38.8,40.0
Minnesota Timberwolves,5,150,28.4,0.97,145,48,127,37.8,50.0,8.7,9.3,6.7,2.7,38.0,20.0
Philadelphia 76ers,4,109,26.1,1.28,140,50,101,49.5,65.8,3.7,3.7,3.7,0.0,49.5,93.3
Miami Heat,6,106,16.0,1.29,137,48,102,47.1,63.2,5.7,0.9,5.7,2.8,48.1,100.0
Memphis Grizzlies,6,178,25.4,0.75,134,48,166,28.9,39.2,1.7,5.1,1.1,0.0,28.7,0.0
Phoenix Suns,6,118,17.9,1.13,133,49,113,43.4,57.5,1.7,3.4,1.7,0.8,42.4,60.0
New York Knicks,6,160,24.6,0.81,130,46,141,32.6,41.8,5.6,6.9,4.4,0.6,33.8,6.7
Cleveland Cavaliers,5,107,20.9,1.2,128,44,99,44.4,60.1,7.5,2.8,7.5,2.8,45.8,80.0
LA Clippers,5,117,20.6,1.06,124,45,110,40.9,54.1,2.6,4.3,2.6,0.9,40.2,53.3
Denver Nuggets,6,92,13.9,1.19,109,37,86,43.0,58.7,6.5,2.2,6.5,2.2,44.6,73.3
Brooklyn Nets,4,118,30.5,0.81,96,33,104,31.7,39.9,5.9,7.6,5.1,1.7,32.2,13.3
