TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,18,18,17.4,119,249,47.8,48.8,16.0,114,230,49.6,1.3,5,19,26.3
Cleveland Cavaliers,18,18,15.9,119,238,50.0,50.2,14.9,118,223,52.9,1.0,1,15,6.7
Golden State Warriors,17,17,16.7,114,236,48.3,48.9,15.9,111,224,49.6,0.8,3,12,25.0
San Antonio Spurs,16,16,17.0,123,211,58.3,59.7,15.3,117,190,61.6,1.7,6,21,28.6
Houston Rockets,11,11,20.2,104,188,55.3,55.6,19.7,103,184,56.0,0.4,1,4,25.0
Washington Wizards,13,13,14.7,92,147,62.6,62.9,14.2,91,142,64.1,0.5,1,5,20.0
Toronto Raptors,10,10,16.0,59,119,49.6,50.4,15.1,57,112,50.9,0.9,2,7,28.6
Utah Jazz,11,11,12.8,56,107,52.3,52.8,12.0,55,101,54.5,0.7,1,6,16.7
LA Clippers,7,7,17.5,51,90,56.7,57.8,16.8,49,86,57.0,0.8,2,4,50.0
Atlanta Hawks,6,6,16.0,48,80,60.0,60.0,15.8,48,79,60.8,0.2,0,1,0.0
Memphis Grizzlies,6,6,17.6,40,79,50.6,51.3,17.0,39,76,51.3,0.7,1,3,33.3
Chicago Bulls,6,6,14.8,45,70,64.3,64.3,13.7,45,65,69.2,1.1,0,5,0.0
Milwaukee Bucks,6,6,15.5,35,64,54.7,54.7,15.0,35,62,56.5,0.5,0,2,0.0
Oklahoma City Thunder,5,5,16.6,40,63,63.5,63.5,16.4,40,62,64.5,0.3,0,1,0.0
Portland Trail Blazers,4,4,15.2,28,50,56.0,56.0,14.5,28,48,58.3,0.6,0,2,0.0
Indiana Pacers,4,4,15.2,25,48,52.1,52.1,15.2,25,48,52.1,0.0,0,0,-
