TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Boston Celtics,18,18,28.8,203,413,49.2,56.9,14.8,139,212,65.6,14.0,64,201,31.8
Golden State Warriors,17,17,27.0,164,381,43.0,51.4,13.5,100,191,52.4,13.5,64,190,33.7
Cleveland Cavaliers,18,18,25.3,165,380,43.4,50.8,14.1,109,212,51.4,11.2,56,168,33.3
San Antonio Spurs,16,16,27.4,140,341,41.1,50.0,12.7,79,158,50.0,14.7,61,183,33.3
Washington Wizards,13,13,28.6,127,286,44.4,53.1,14.9,77,149,51.7,13.7,50,137,36.5
Houston Rockets,11,11,25.7,101,240,42.1,47.5,15.3,75,143,52.4,10.4,26,97,26.8
Utah Jazz,11,11,26.7,98,224,43.8,51.6,13.7,63,115,54.8,13.0,35,109,32.1
Toronto Raptors,10,10,25.7,83,191,43.5,51.0,14.9,54,111,48.6,10.8,29,80,36.3
Atlanta Hawks,6,6,31.2,71,156,45.5,52.6,18.6,49,93,52.7,12.6,22,63,34.9
Chicago Bulls,6,6,27.5,49,130,37.7,46.9,11.0,25,52,48.1,16.5,24,78,30.8
LA Clippers,7,7,24.2,50,124,40.3,48.4,11.9,30,61,49.2,12.3,20,63,31.7
Memphis Grizzlies,6,6,26.1,53,117,45.3,55.6,14.7,29,66,43.9,11.4,24,51,47.1
Oklahoma City Thunder,5,5,28.2,50,107,46.7,57.5,12.1,27,46,58.7,16.1,23,61,37.7
Indiana Pacers,4,4,32.0,44,101,43.6,52.5,13.6,26,43,60.5,18.4,18,58,31.0
Milwaukee Bucks,6,6,22.5,33,93,35.5,43.0,10.4,19,43,44.2,12.1,14,50,28.0
Portland Trail Blazers,4,4,25.5,42,84,50.0,61.3,11.2,23,37,62.2,14.2,19,47,40.4
