TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Cleveland Cavaliers,18,18,25.0,176,375,46.9,62.0,6.1,63,92,68.5,18.9,113,283,39.9
Golden State Warriors,17,17,22.0,129,311,41.5,55.0,5.7,45,80,56.3,16.4,84,231,36.4
San Antonio Spurs,16,16,24.8,148,309,47.9,65.9,4.3,37,54,68.5,20.5,111,255,43.5
Boston Celtics,18,18,19.0,121,272,44.5,59.9,4.7,37,68,54.4,14.2,84,204,41.2
Washington Wizards,13,13,26.7,115,267,43.1,58.6,5.9,32,59,54.2,20.8,83,208,39.9
Houston Rockets,11,11,20.3,81,189,42.9,56.1,5.1,31,48,64.6,15.1,50,141,35.5
Toronto Raptors,10,10,23.3,93,173,53.8,73.1,5.5,26,41,63.4,17.8,67,132,50.8
Utah Jazz,11,11,19.3,77,162,47.5,61.1,6.9,33,58,56.9,12.4,44,104,42.3
Chicago Bulls,6,6,29.0,63,137,46.0,63.5,4.7,15,22,68.2,24.3,48,115,41.7
Atlanta Hawks,6,6,25.8,49,129,38.0,46.9,9.0,26,45,57.8,16.8,23,84,27.4
LA Clippers,7,7,21.6,56,111,50.5,68.5,5.5,16,28,57.1,16.2,40,83,48.2
Memphis Grizzlies,6,6,23.2,44,104,42.3,55.3,6.9,17,31,54.8,16.3,27,73,37.0
Milwaukee Bucks,6,6,22.0,38,91,41.8,59.9,5.1,5,21,23.8,16.9,33,70,47.1
Portland Trail Blazers,4,4,23.3,35,77,45.5,57.8,9.4,16,31,51.6,13.9,19,46,41.3
Oklahoma City Thunder,5,5,19.0,22,72,30.6,41.7,2.1,6,8,75.0,16.9,16,64,25.0
Indiana Pacers,4,4,21.2,37,67,55.2,75.4,4.1,10,13,76.9,17.1,27,54,50.0
