TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Boston Celtics,7,7,10.5,28,61,45.9,46.7,9.5,27,55,49.1,1.0,1,6,16.7,very_tight,2,2020
LA Clippers,7,7,9.6,24,56,42.9,43.8,9.1,23,53,43.4,0.5,1,3,33.3,very_tight,2,2020
Toronto Raptors,7,7,7.4,19,45,42.2,42.2,7.1,19,43,44.2,0.3,0,2,0.0,very_tight,2,2020
Denver Nuggets,7,7,7.7,25,44,56.8,56.8,7.7,25,44,56.8,0.0,0,0,-,very_tight,2,2020
Houston Rockets,5,5,8.9,11,35,31.4,31.4,8.1,11,32,34.4,0.8,0,3,0.0,very_tight,2,2020
Milwaukee Bucks,5,5,8.1,11,35,31.4,31.4,7.7,11,33,33.3,0.5,0,2,0.0,very_tight,2,2020
Miami Heat,5,5,6.4,14,26,53.8,61.5,4.9,10,20,50.0,1.5,4,6,66.7,very_tight,2,2020
Los Angeles Lakers,5,5,6.4,13,26,50.0,50.0,6.2,13,25,52.0,0.2,0,1,0.0,very_tight,2,2020
Toronto Raptors,7,7,40.4,96,246,39.0,40.9,31.7,87,193,45.1,8.7,9,53,17.0,tight,2,2020
LA Clippers,7,7,42.1,114,245,46.5,47.1,36.1,111,210,52.9,6.0,3,35,8.6,tight,2,2020
Boston Celtics,7,7,42.1,112,244,45.9,49.6,31.4,94,182,51.6,10.7,18,62,29.0,tight,2,2020
Denver Nuggets,7,7,35.4,97,201,48.3,50.7,30.3,87,172,50.6,5.1,10,29,34.5,tight,2,2020
Milwaukee Bucks,5,5,40.6,90,175,51.4,54.3,34.8,80,150,53.3,5.8,10,25,40.0,tight,2,2020
Los Angeles Lakers,5,5,38.7,84,157,53.5,54.1,33.7,82,137,59.9,4.9,2,20,10.0,tight,2,2020
Miami Heat,5,5,36.2,66,147,44.9,49.3,26.1,53,106,50.0,10.1,13,41,31.7,tight,2,2020
Houston Rockets,5,5,36.8,68,145,46.9,49.3,28.2,61,111,55.0,8.6,7,34,20.6,tight,2,2020
Denver Nuggets,7,7,35.2,88,200,44.0,53.0,16.9,52,96,54.2,18.3,36,104,34.6,open,2,2020
LA Clippers,7,7,34.2,81,199,40.7,51.0,14.1,40,82,48.8,20.1,41,117,35.0,open,2,2020
Toronto Raptors,7,7,31.2,81,190,42.6,53.2,11.5,41,70,58.6,19.7,40,120,33.3,open,2,2020
Boston Celtics,7,7,27.9,69,162,42.6,51.2,12.1,41,70,58.6,15.9,28,92,30.4,open,2,2020
Milwaukee Bucks,5,5,37.4,69,161,42.9,51.9,17.4,40,75,53.3,20.0,29,86,33.7,open,2,2020
Miami Heat,5,5,34.7,63,141,44.7,52.5,16.3,41,66,62.1,18.5,22,75,29.3,open,2,2020
Los Angeles Lakers,5,5,33.3,68,135,50.4,61.9,15.3,37,62,59.7,18.0,31,73,42.5,open,2,2020
Houston Rockets,5,5,25.9,43,102,42.2,52.9,9.9,21,39,53.8,16.0,22,63,34.9,open,2,2020
Toronto Raptors,7,7,21.0,54,128,42.2,58.2,3.9,13,24,54.2,17.1,41,104,39.4,wide_open,2,2020
Denver Nuggets,7,7,21.7,54,123,43.9,58.1,5.3,19,30,63.3,16.4,35,93,37.6,wide_open,2,2020
Boston Celtics,7,7,19.5,51,113,45.1,62.8,2.4,11,14,78.6,17.1,40,99,40.4,wide_open,2,2020
Houston Rockets,5,5,28.4,51,112,45.5,66.1,2.0,5,8,62.5,26.4,46,104,44.2,wide_open,2,2020
Miami Heat,5,5,22.7,43,92,46.7,66.3,3.2,7,13,53.8,19.5,36,79,45.6,wide_open,2,2020
Los Angeles Lakers,5,5,21.7,42,88,47.7,63.6,4.9,14,20,70.0,16.7,28,68,41.2,wide_open,2,2020
LA Clippers,7,7,14.1,42,82,51.2,68.3,3.1,14,18,77.8,11.0,28,64,43.8,wide_open,2,2020
Milwaukee Bucks,5,5,13.9,19,60,31.7,44.2,1.9,4,8,50.0,12.1,15,52,28.8,wide_open,2,2020
