,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile,FTFreq%,TOVFreq%,SFFreq%,And OneFreq%,ScoreFreq%
16777,,Jordan Crawford,NOP,2,25.0,4,5,1.25,,2,3,66.7,83.3,25.0,0.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16778,,Jabari Parker,MIL,7,10.8,8,5,0.63,,1,6,16.7,16.7,0.0,25.0,12.5,37.5,2018,iso,0.0,0.0,,,,,
16779,,Jeff Green,CLE,22,4.4,8,5,0.63,,2,7,28.6,28.6,0.0,12.0,12.5,37.5,2018,iso,0.0,0.0,,,,,
16780,,Bradley Beal,WAS,6,6.8,9,5,0.56,,2,6,33.3,41.7,33.3,0.0,0.0,22.2,2018,iso,0.0,0.0,,,,,
16781,,Draymond Green,GSW,21,3.6,10,5,0.5,,1,5,20.0,30.0,30.0,20.0,10.0,30.0,2018,iso,0.0,12.5,,,,,
16782,,Rudy Gay,SAS,5,14.7,11,5,0.46,,2,9,22.2,22.2,9.1,9.0,9.1,27.3,2018,iso,0.0,10.2,,,,,
16783,,Pascal Siakam,TOR,10,7.3,4,4,1.0,,2,3,66.7,66.7,25.0,0.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16784,,Nikola Mirotic,NOP,9,3.3,4,4,1.0,,2,4,50.0,50.0,0.0,0.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16785,,Patty Mills,SAS,5,9.0,6,4,0.67,,2,5,40.0,40.0,16.7,0.0,0.0,33.3,2018,iso,0.0,0.0,,,,,
16786,,Cory Joseph,IND,7,20.0,8,4,0.5,,2,7,28.6,28.6,12.5,0.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16787,,Delon Wright,TOR,10,10.6,9,4,0.44,,2,9,22.2,22.2,0.0,0.0,0.0,22.2,2018,iso,0.0,0.0,,,,,
16788,,Anthony Davis,NOP,9,7.4,19,4,0.21,,2,15,13.3,13.3,21.1,0.0,0.0,10.5,2018,iso,0.0,0.0,,,,,
16789,,Marco Belinelli,PHI,10,0.8,1,3,3.0,,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16790,,Darius Miller,NOP,9,2.4,1,3,3.0,,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16791,,Kelly Oubre Jr.,WAS,6,1.6,1,3,3.0,,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16792,,Kyle Korver,CLE,22,0.6,1,3,3.0,,1,1,100.0,150.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16793,,Shabazz Muhammad,MIL,4,16.7,4,3,0.75,,1,4,25.0,37.5,0.0,0.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16794,,Royce O'Neale,UTA,11,7.4,6,3,0.5,,1,4,25.0,25.0,16.7,17.0,16.7,33.3,2018,iso,0.0,0.0,,,,,
16795,,James Johnson,MIA,5,10.3,6,3,0.5,,1,4,25.0,25.0,16.7,17.0,16.7,33.3,2018,iso,0.0,0.0,,,,,
16796,,Bojan Bogdanovic,IND,7,11.5,11,3,0.27,,1,9,11.1,11.1,9.1,18.0,18.2,9.1,2018,iso,9.1,4.2,,,,,
16797,,Alec Burks,UTA,9,16.0,12,3,0.25,,1,9,11.1,11.1,16.7,8.0,8.3,16.7,2018,iso,0.0,2.0,,,,,
16798,,Jose Calderon,CLE,13,3.1,1,2,2.0,,0,0,0.0,0.0,0.0,100.0,100.0,100.0,2018,iso,0.0,0.0,,,,,
16799,,Derrick Favors,UTA,11,1.1,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16800,,Markieff Morris,WAS,6,1.8,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16801,,Zaza Pachulia,GSW,7,6.3,1,2,2.0,,0,0,0.0,0.0,0.0,100.0,100.0,100.0,2018,iso,0.0,0.0,,,,,
16802,,T.J. McConnell,PHI,10,2.3,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16803,,O.G. Anunoby,TOR,10,1.6,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16804,,Jakob Poeltl,TOR,9,2.1,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16805,,Taj Gibson,MIN,5,3.7,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16806,,Glenn Robinson III,IND,2,100.0,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16807,,Bryn Forbes,SAS,4,5.3,1,2,2.0,,0,0,0.0,0.0,0.0,100.0,100.0,100.0,2018,iso,0.0,0.0,,,,,
16808,,Amir Johnson,PHI,8,3.8,1,2,2.0,,1,1,100.0,100.0,0.0,0.0,0.0,100.0,2018,iso,0.0,0.0,,,,,
16809,,Ty Lawson,WAS,5,6.3,2,2,1.0,,0,1,0.0,0.0,0.0,50.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16810,,JaVale McGee,GSW,13,2.9,2,2,1.0,,1,1,100.0,100.0,50.0,0.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16811,,Fred VanVleet,TOR,6,6.5,3,2,0.67,,1,3,33.3,33.3,0.0,33.0,33.3,33.3,2018,iso,33.3,0.0,,,,,
16812,,Trevor Ariza,HOU,17,1.8,3,2,0.67,,1,3,33.3,33.3,0.0,0.0,0.0,33.3,2018,iso,0.0,0.0,,,,,
16813,,Greg Monroe,BOS,11,4.8,3,2,0.67,,1,2,50.0,50.0,33.3,0.0,0.0,33.3,2018,iso,0.0,0.0,,,,,
16814,,LaMarcus Aldridge,SAS,5,3.8,4,2,0.5,,1,4,25.0,25.0,0.0,0.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16815,,Abdel Nader,BOS,11,21.1,4,2,0.5,,1,4,25.0,25.0,0.0,0.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16816,,Raul Neto,UTA,8,13.8,4,2,0.5,,1,3,33.3,33.3,25.0,0.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16817,,,MIN,5,6.1,5,2,0.4,,1,4,25.0,25.0,20.0,0.0,0.0,20.0,2018,iso,0.0,0.0,,,,,
16818,,Manu Ginobili,SAS,5,10.2,5,2,0.4,,1,5,20.0,20.0,0.0,0.0,0.0,20.0,2018,iso,0.0,0.0,,,,,
16819,,Shabazz Napier,POR,2,5.6,1,1,1.0,,0,0,0.0,0.0,0.0,100.0,100.0,100.0,2018,iso,0.0,0.0,,,,,
16820,,Tony Parker,SAS,5,4.5,2,1,0.5,,0,1,0.0,0.0,0.0,50.0,0.0,50.0,2018,iso,0.0,0.0,,,,,
16821,,Dario Saric,PHI,10,2.3,4,1,0.25,,0,3,0.0,0.0,0.0,25.0,0.0,25.0,2018,iso,0.0,0.0,,,,,
16822,,Brandon Jennings,MIL,1,25.0,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16823,,Joe Johnson,HOU,8,5.0,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16824,,Kevon Looney,GSW,21,1.1,1,0,0.0,,0,0,0.0,0.0,100.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16825,,DeAndre Liggins,NOP,3,25.0,1,0,0.0,,0,0,0.0,0.0,100.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16826,,Nene,HOU,11,3.1,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16827,,Clint Capela,HOU,17,0.5,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16828,,Danny Green,SAS,5,3.1,1,0,0.0,,0,0,0.0,0.0,100.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16829,,Tony Snell,MIL,7,3.7,1,0,0.0,,0,0,0.0,0.0,100.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16830,,Solomon Hill,NOP,9,2.8,1,0,0.0,,0,0,0.0,0.0,100.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16831,,Semi Ojeleye,BOS,17,2.7,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16832,,Luc Mbah a Moute,HOU,9,2.2,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16833,,Pat Connaughton,POR,4,5.9,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16834,,Justise Winslow,MIA,5,1.7,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16835,,Gorgui Dieng,MIN,5,4.8,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16836,,Jerami Grant,OKC,6,2.1,1,0,0.0,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16837,,Serge Ibaka,TOR,10,2.0,2,0,0.0,,0,1,0.0,0.0,50.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16838,,Nemanja Bjelica,MIN,5,10.0,2,0,0.0,,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16839,,Larry Nance Jr.,CLE,20,2.3,2,0,0.0,,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16840,,Norman Powell,TOR,6,11.8,2,0,0.0,,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16841,,Andre Iguodala,GSW,15,2.6,3,0,0.0,,0,1,0.0,0.0,66.7,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16842,,Raymond Felton,OKC,6,8.1,3,0,0.0,,0,3,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16843,,Lorenzo Brown,TOR,4,41.7,5,0,0.0,,0,5,0.0,0.0,0.0,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16844,,Gerald Green,HOU,17,6.5,7,0,0.0,,0,5,0.0,0.0,28.6,0.0,0.0,0.0,2018,iso,0.0,0.0,,,,,
16845,,Al Horford,BOS,19,31.9,86,96,1.12,,39,67,58.2,58.2,7.0,15.1,16.3,58.1,2018,post,1.2,78.1,,,,,
16846,,Kevin Durant,GSW,21,13.5,75,86,1.15,,34,62,54.8,54.8,5.3,12.0,8.0,57.3,2018,post,0.0,90.6,,,,,
16847,,LeBron James,CLE,22,10.3,72,74,1.03,,30,55,54.5,54.5,11.1,13.9,13.9,52.8,2018,post,2.8,59.4,,,,,
16848,,Kevin Love,CLE,21,25.6,88,70,0.8,,27,68,39.7,39.7,13.6,10.2,5.7,39.8,2018,post,1.1,31.3,,,,,
16849,,Joel Embiid,PHI,8,41.0,80,65,0.81,,21,54,38.9,38.9,15.0,21.3,16.3,43.8,2018,post,3.8,37.5,,,,,
16850,,LaMarcus Aldridge,SAS,5,53.8,57,59,1.03,,18,41,43.9,43.9,8.8,22.8,21.1,50.9,2018,post,3.5,62.5,,,,,
16851,,,MIN,5,41.5,34,38,1.12,,16,26,61.5,61.5,11.8,14.7,11.8,52.9,2018,post,5.9,81.3,,,,,
16852,,Anthony Davis,NOP,9,15.2,39,31,0.8,,13,31,41.9,41.9,12.8,12.8,7.7,41.0,2018,post,5.1,28.1,,,,,
16853,,Jayson Tatum,BOS,19,5.5,19,26,1.37,,9,14,64.3,64.3,10.5,31.6,31.6,63.2,2018,post,15.8,96.9,,,,,
16854,,Dario Saric,PHI,10,13.2,23,26,1.13,,7,15,46.7,46.7,8.7,26.1,26.1,56.5,2018,post,0.0,87.5,,,,,
16855,,Jonas Valanciunas,TOR,10,18.9,27,26,0.96,,10,21,47.6,47.6,7.4,22.2,22.2,44.4,2018,post,7.4,53.1,,,,,
16856,,Marcus Morris Sr.,BOS,19,10.4,28,23,0.82,,8,23,34.8,34.8,3.6,21.4,14.3,42.9,2018,post,7.1,40.6,,,,,
16857,,Giannis Antetokounmpo,MIL,7,11.7,19,22,1.16,,8,14,57.1,57.1,5.3,21.1,21.1,57.9,2018,post,0.0,93.8,,,,,
16858,,Marcus Smart,BOS,15,9.1,18,20,1.11,,8,13,61.5,61.5,11.1,22.2,22.2,55.6,2018,post,5.6,75.0,,,,,
16859,,Markieff Morris,WAS,6,22.8,13,19,1.46,,8,12,66.7,66.7,0.0,15.4,15.4,69.2,2018,post,7.7,100.0,,,,,
16860,,Khris Middleton,MIL,7,11.9,16,18,1.13,,9,16,56.3,56.3,0.0,0.0,0.0,56.3,2018,post,0.0,84.4,,,,,
16861,,Ben Simmons,PHI,10,11.7,23,18,0.78,,8,17,47.1,47.1,13.0,13.0,8.7,43.5,2018,post,0.0,21.9,,,,,
16862,,Carmelo Anthony,OKC,6,17.4,15,14,0.93,,7,14,50.0,50.0,6.7,0.0,0.0,46.7,2018,post,0.0,50.0,,,,,
16863,,Myles Turner,IND,7,16.4,12,13,1.08,,5,9,55.6,55.6,16.7,16.7,16.7,50.0,2018,post,8.3,65.6,,,,,
16864,,Jaylen Brown,BOS,18,6.1,19,13,0.68,,6,14,42.9,42.9,26.3,5.3,5.3,31.6,2018,post,5.3,15.6,,,,,
16865,,Jeff Green,CLE,22,11.1,20,13,0.65,,6,17,35.3,35.3,10.0,5.0,5.0,35.0,2018,post,0.0,9.4,,,,,
16866,,Greg Monroe,BOS,11,33.3,21,13,0.62,,5,13,38.5,38.5,23.8,14.3,9.5,38.1,2018,post,0.0,6.3,,,,,
16867,,Klay Thompson,GSW,21,2.9,11,12,1.09,,5,9,55.6,55.6,9.1,9.1,9.1,54.5,2018,post,0.0,71.0,,,,,
16868,,Domantas Sabonis,IND,7,14.3,11,12,1.09,,5,8,62.5,62.5,9.1,27.3,27.3,63.6,2018,post,9.1,71.0,,,,,
16869,,Russell Westbrook,OKC,6,7.1,15,12,0.8,,6,14,42.9,42.9,6.7,0.0,0.0,40.0,2018,post,0.0,34.4,,,,,
16870,,Draymond Green,GSW,21,6.5,18,12,0.67,,5,12,41.7,41.7,27.8,11.1,11.1,33.3,2018,post,5.6,12.5,,,,,
16871,,Dwyane Wade,MIA,5,9.7,9,11,1.22,,5,8,62.5,62.5,0.0,11.1,11.1,66.7,2018,post,0.0,0.0,,,,,
16872,,Taj Gibson,MIN,5,33.3,9,11,1.22,,5,7,71.4,71.4,22.2,11.1,11.1,55.6,2018,post,11.1,0.0,,,,,
16873,,Jusuf Nurkic,POR,4,23.4,11,11,1.0,,5,11,45.5,45.5,0.0,9.1,9.1,45.5,2018,post,9.1,56.3,,,,,
16874,,Derrick Favors,UTA,11,13.8,13,11,0.85,,5,10,50.0,50.0,15.4,7.7,7.7,46.2,2018,post,0.0,43.8,,,,,
16875,,Nikola Mirotic,NOP,9,11.7,14,11,0.79,,5,12,41.7,41.7,14.3,7.1,7.1,35.7,2018,post,7.1,25.0,,,,,
16876,,Chris Paul,HOU,15,2.6,8,10,1.25,,5,8,62.5,62.5,0.0,0.0,0.0,62.5,2018,post,0.0,0.0,,,,,
16877,,Steven Adams,OKC,6,19.3,11,10,0.91,,4,9,44.4,44.4,9.1,9.1,9.1,45.5,2018,post,0.0,46.9,,,,,
16878,,Ersan Ilyasova,PHI,10,4.9,5,9,1.8,,3,4,75.0,75.0,0.0,40.0,40.0,80.0,2018,post,20.0,0.0,,,,,
16879,,Joe Johnson,HOU,8,35.0,7,8,1.14,,4,7,57.1,57.1,0.0,0.0,0.0,57.1,2018,post,0.0,0.0,,,,,
16880,,Rudy Gobert,UTA,11,8.2,11,8,0.73,,3,5,60.0,60.0,27.3,27.3,27.3,45.5,2018,post,9.1,18.8,,,,,
16881,,Paul George,OKC,6,1.9,3,7,2.33,,3,3,100.0,100.0,0.0,33.3,33.3,100.0,2018,post,33.3,0.0,,,,,
16882,,Zach Collins,POR,4,17.1,6,7,1.17,,3,5,60.0,60.0,0.0,16.7,16.7,66.7,2018,post,0.0,0.0,,,,,
16883,,JaVale McGee,GSW,13,4.4,3,6,2.0,,3,3,100.0,100.0,0.0,0.0,0.0,100.0,2018,post,0.0,0.0,,,,,
16884,,Clint Capela,HOU,17,2.7,5,6,1.2,,3,4,75.0,75.0,20.0,20.0,20.0,60.0,2018,post,20.0,0.0,,,,,
16885,,Pau Gasol,SAS,5,19.4,6,6,1.0,,2,4,50.0,50.0,16.7,16.7,16.7,50.0,2018,post,0.0,0.0,,,,,
16886,,Andrew Wiggins,MIN,5,11.8,10,6,0.6,,3,6,50.0,50.0,30.0,10.0,10.0,30.0,2018,post,0.0,3.1,,,,,
16887,,Shaun Livingston,GSW,21,8.0,11,6,0.55,,2,9,22.2,22.2,9.1,9.1,0.0,27.3,2018,post,0.0,0.0,,,,,
16888,,DeMar DeRozan,TOR,10,3.3,8,5,0.63,,1,6,16.7,16.7,0.0,25.0,25.0,37.5,2018,post,0.0,0.0,,,,,
16889,,Jrue Holiday,NOP,9,1.0,2,4,2.0,,2,2,100.0,100.0,0.0,50.0,50.0,100.0,2018,post,50.0,0.0,,,,,
16890,,Kevon Looney,GSW,21,3.3,3,4,1.33,,2,3,66.7,66.7,0.0,0.0,0.0,66.7,2018,post,0.0,0.0,,,,,
16891,,Bradley Beal,WAS,6,2.3,3,4,1.33,,2,3,66.7,66.7,0.0,0.0,0.0,66.7,2018,post,0.0,0.0,,,,,
