PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Brandon Ingram,LAL,51,24,27,1755,226,59,26.1,362,62.4,17,65.5,6.9
Brandon Knight,CLE,29,12,17,612,49,9,18.4,83,59.0,9,66.2,7.7
Brandon Sampson,CHI,10,2,8,186,13,0,0.0,22,59.1,0,59.1,8.7
Brook Lopez,MIL,81,60,21,2322,363,140,38.6,627,57.9,62,64.2,6.8
Bruce Brown,DET,71,33,38,1402,137,19,13.9,247,55.5,22,60.9,6.3
Bruno Caboclo,MEM,34,14,20,800,116,32,27.6,187,62.0,12,66.3,6.0
Bryn Forbes,SAS,76,45,31,2155,221,31,14.0,396,55.8,36,61.4,7.7
Buddy Hield,SAC,82,39,43,2615,306,30,9.8,533,57.4,38,61.8,8.5
C.J. Williams,MIN,7,1,6,101,7,0,0.0,14,50.0,0,50.0,7.2
CJ McCollum,POR,70,43,27,2375,220,22,10.0,380,57.9,27,62.3,8.3
CJ Miles,MEM,42,27,15,735,81,18,22.2,129,62.8,10,68.1,8.3
Caleb Swanigan,SAC,17,9,8,162,47,18,38.3,69,68.1,5,73.4,4.3
Cam Reynolds,MIN,15,4,11,230,27,4,14.8,41,65.9,2,69.2,8.8
Cameron Payne,CLE,30,7,23,593,59,1,1.7,100,59.0,8,64.1,9.1
Caris LeVert,BKN,38,19,19,1020,116,22,19.0,190,61.1,17,67.1,7.8
Carmelo Anthony,HOU,10,4,6,294,45,14,31.1,76,59.2,7,65.2,5.0
Cedi Osman,CLE,74,17,57,2379,312,42,13.5,491,63.5,47,70.3,6.7
Chandler Hutchison,CHI,41,9,32,873,154,29,18.8,257,59.9,15,63.6,5.8
Chandler Parsons,MEM,24,10,14,488,66,3,4.5,107,61.7,6,65.3,7.5
Channing Frye,CLE,24,3,21,277,48,13,27.1,70,68.6,3,71.6,6.0
Chasson Randle,WAS,32,12,20,533,44,5,11.4,79,55.7,6,60.3,9.5
Cheick Diallo,NOP,57,24,33,871,257,77,30.0,401,64.1,34,70.0,4.5
Chimezie Metu,SAS,16,6,10,115,27,5,18.5,39,69.2,3,75.0,5.6
Chris Boucher,TOR,23,18,5,148,40,13,32.5,59,67.8,2,70.2,5.0
Chris Chiozza,HOU,3,3,0,13,3,0,0.0,5,60.0,0,60.0,8.2
Chris Paul,HOU,58,39,19,1857,229,37,16.2,427,53.6,43,59.6,7.9
Christian Wood,NOP,18,10,8,243,66,19,28.8,102,64.7,3,66.7,4.0
Clint Capela,HOU,67,44,23,2249,550,165,30.0,836,65.8,64,71.2,4.7
Cody Zeller,CHA,49,22,27,1243,223,59,26.5,422,52.8,49,59.8,5.8
Collin Sexton,CLE,78,19,59,2473,178,30,16.9,334,53.3,48,62.2,10.1
Corey Brewer,SAC,27,11,16,427,50,8,16.0,80,62.5,9,70.4,7.7
Cory Joseph,IND,77,46,31,1962,240,32,13.3,410,58.5,37,64.3,8.7
Courtney Lee,DAL,24,5,19,359,45,6,13.3,68,66.2,2,68.2,8.1
Cristiano Felicio,CHI,50,15,35,706,139,40,28.8,230,60.4,20,66.2,3.9
D'Angelo Russell,BKN,78,41,37,2365,262,33,12.6,427,61.4,30,66.0,7.7
D.J. Augustin,ORL,70,36,34,1957,153,12,7.8,232,65.9,20,72.2,11.1
D.J. Wilson,MIL,46,35,11,875,177,39,22.0,290,61.0,36,69.7,5.3
Dairis Bertans,NOP,7,2,5,94,7,2,28.6,13,53.8,2,63.6,11.8
Damian Jones,GSW,21,14,7,363,44,10,22.7,100,44.0,12,50.0,6.2
Damian Lillard,POR,79,51,28,2802,303,41,13.5,475,63.8,35,68.9,8.4
Damion Lee,GSW,23,13,10,348,56,6,10.7,87,64.4,6,69.1,7.1
Damyean Dotson,NYK,68,12,56,1911,225,30,13.3,350,64.3,29,70.1,8.4
Daniel Hamilton,ATL,12,3,9,172,37,9,24.3,62,59.7,5,64.9,5.1
Daniel Theis,BOS,60,35,25,870,138,50,36.2,273,50.5,37,58.5,4.9
Danilo Gallinari,LAC,68,40,28,2059,363,57,15.7,579,62.7,49,68.5,5.4
Danny Green,TOR,79,55,24,2196,257,57,22.2,451,57.0,33,61.5,6.4
Dante Cunningham,SAS,54,31,23,868,140,25,17.9,225,62.2,22,69.0,5.9
Dante Exum,UTA,31,15,16,526,50,9,18.0,87,57.5,7,62.5,8.6
Danuel House Jr.,HOU,37,26,11,946,115,20,17.4,206,55.8,18,61.2,7.6
Dario Saric,MIN,80,38,42,2001,331,98,29.6,594,55.7,50,60.8,5.5
Darius Miller,NOP,58,24,34,1503,114,28,24.6,194,58.8,17,64.4,9.9
Darren Collison,IND,71,43,28,2027,196,13,6.6,340,57.6,30,63.2,9.8
Daryl Macon,DAL,3,2,1,77,10,2,20.0,19,52.6,1,55.6,5.9
David Nwaba,CLE,47,14,33,931,122,26,21.3,209,58.4,20,64.6,6.7
Davis Bertans,SAS,72,42,30,1585,241,51,21.2,408,59.1,34,64.4,6.3
Davon Reed,IND,3,2,1,31,4,2,50.0,5,80.0,1,100.0,7.1
De'Aaron Fox,SAC,79,38,41,2488,261,40,15.3,459,56.9,45,63.0,8.7
De'Anthony Melton,PHX,46,13,33,953,109,28,25.7,203,53.7,20,59.6,6.7
DeAndre Jordan,NYK,69,25,44,2047,677,173,25.6,935,72.4,51,76.6,4.2
DeAndre' Bembry,ATL,80,28,52,1883,304,59,19.4,483,62.9,31,67.3,7.6
DeMar DeRozan,SAS,76,43,33,2652,408,59,14.5,636,64.2,50,69.6,6.7
DeMarcus Cousins,GSW,30,23,7,771,204,57,27.9,315,64.8,20,69.2,4.5
DeMarre Carroll,BKN,67,36,31,1703,281,46,16.4,492,57.1,51,63.7,6.3
DeVaughn Akoon-Purcell,DEN,3,3,0,11,3,0,0.0,6,50.0,2,75.0,11.8
Deandre Ayton,PHX,71,17,54,2183,506,149,29.4,785,64.5,59,69.7,4.4
Delon Wright,MEM,67,38,29,1593,198,31,15.7,337,58.8,39,66.4,7.3
Demetrius Jackson,PHI,2,1,1,14,1,0,0.0,1,100.0,0,100.0,2.8
Deng Adel,CLE,13,3,10,178,16,3,18.8,34,47.1,3,51.6,7.9
Dennis Schroder,OKC,76,45,31,2238,242,19,7.9,372,65.1,20,68.8,9.2
Dennis Smith Jr.,NYK,50,19,31,1441,123,18,14.6,255,48.2,37,56.4,7.6
Deonte Burton,OKC,16,10,6,176,24,10,41.7,55,43.6,11,54.5,7.8
Derrick Favors,UTA,74,45,29,1732,347,108,31.1,597,58.1,64,65.1,4.7
Derrick Jones Jr.,MIA,55,30,25,1110,144,37,25.7,253,56.9,23,62.6,6.8
Derrick Rose,MIN,49,24,25,1358,107,11,10.3,221,48.4,23,54.0,9.5
Derrick White,SAS,64,40,24,1651,212,28,13.2,357,59.4,32,65.2,6.8
Devin Booker,PHX,60,14,46,2153,225,25,11.1,375,60.0,21,63.6,8.7
Devin Harris,DAL,55,26,29,905,100,16,16.0,163,61.3,11,65.8,9.1
Devin Robinson,WAS,5,0,5,88,14,4,28.6,28,50.0,0,50.0,5.1
Devonte' Graham,CHA,31,10,21,585,53,11,20.8,96,55.2,12,63.1,7.7
Dewayne Dedmon,ATL,63,24,39,1588,374,114,30.5,597,62.6,41,67.3,4.9
Deyonta Davis,ATL,8,3,5,118,26,8,30.8,40,65.0,4,72.2,6.2
Dillon Brooks,MEM,13,8,5,254,22,6,27.3,39,56.4,7,68.8,5.8
Dion Waiters,MIA,41,20,21,1044,109,16,14.7,191,57.1,19,63.4,9.6
Dirk Nowitzki,DAL,44,15,29,711,153,43,28.1,261,58.6,23,64.3,4.6
Domantas Sabonis,IND,74,43,31,1838,504,143,28.4,819,61.5,79,68.1,3.9
Donatas Motiejunas,SAS,3,3,0,13,1,0,0.0,3,33.3,0,33.3,2.5
Donovan Mitchell,UTA,76,49,27,2564,256,44,17.2,394,65.0,23,69.0,9.2
Donte DiVincenzo,MIL,23,18,5,386,49,7,14.3,85,57.6,10,65.3,7.7
Dorian Finney-Smith,DAL,80,33,47,1974,251,66,26.3,467,53.7,63,62.1,5.9
Doug McDermott,IND,54,30,24,960,92,23,25.0,171,53.8,13,58.2,7.0
Dragan Bender,PHX,41,8,33,806,149,41,27.5,269,55.4,24,60.8,4.2
Draymond Green,GSW,66,48,18,2065,421,127,30.2,692,60.8,50,65.6,5.0
Drew Eubanks,SAS,16,9,7,97,28,11,39.3,39,71.8,2,75.7,4.2
Duncan Robinson,MIA,10,4,6,133,17,1,5.9,32,53.1,6,65.4,8.2
Dusty Hannahs,MEM,1,0,1,14,1,0,0.0,1,100.0,0,100.0,6.2
Dwayne Bacon,CHA,31,14,17,674,81,23,28.4,136,59.6,15,66.9,6.8
Dwight Howard,WAS,9,4,5,230,59,16,27.1,97,60.8,8,66.3,4.0
Dwight Powell,DAL,76,30,46,1660,271,57,21.0,453,59.8,39,65.5,6.1
Dwyane Wade,MIA,71,34,37,1863,216,30,13.9,359,60.2,40,67.7,7.5
Dzanan Musa,BKN,4,1,3,23,4,3,75.0,5,80.0,0,80.0,3.8
E'Twaun Moore,NOP,49,19,30,1369,92,20,21.7,150,61.3,6,63.9,10.9
Ed Davis,BKN,81,42,39,1446,478,134,28.0,734,65.1,50,69.9,4.3
Edmond Sumner,IND,10,7,3,144,15,1,6.7,25,60.0,3,68.2,10.3
Ekpe Udoh,UTA,36,26,10,267,62,17,27.4,105,59.0,6,62.6,5.5
Elfrid Payton,NOP,41,17,24,1226,171,23,13.5,275,62.2,22,67.6,7.9
Elie Okobo,PHX,41,5,36,860,86,11,12.8,147,58.5,6,61.0,9.2
Emanuel Terry,MIA,3,0,3,23,4,2,50.0,8,50.0,1,57.1,3.9
Emmanuel Mudiay,NYK,55,11,44,1533,157,16,10.2,269,58.4,29,65.4,9.5
Enes Freedom,POR,67,28,39,1639,402,114,28.4,678,59.3,61,65.2,4.2
Eric Bledsoe,MIL,77,58,19,2269,280,28,10.0,457,61.3,38,66.8,9.3
Eric Gordon,HOU,60,38,22,1914,129,22,17.1,238,54.2,16,58.1,9.2
Eric Moreland,TOR,5,3,2,43,16,3,18.8,23,69.6,3,80.0,4.0
Ersan Ilyasova,MIL,63,46,17,1202,208,58,27.9,351,59.3,31,65.0,5.3
Evan Fournier,ORL,75,39,36,2365,213,43,20.2,367,58.0,34,64.0,8.8
Evan Turner,POR,70,44,26,1553,291,43,14.8,471,61.8,37,67.1,5.4
Frank Jackson,NOP,48,15,33,1023,109,19,17.4,191,57.1,20,63.7,7.6
Frank Kaminsky,CHA,43,20,23,741,124,42,33.9,236,52.5,27,59.3,4.9
Frank Mason III,SAC,20,10,10,299,37,5,13.5,56,66.1,3,69.8,8.9
Frank Ntilikina,NYK,37,8,29,787,72,5,6.9,133,54.1,10,58.5,10.6
Fred VanVleet,TOR,59,42,17,1629,146,22,15.1,245,59.6,22,65.5,9.8
Furkan Korkmaz,PHI,37,26,11,625,91,11,12.1,137,66.4,6,69.5,6.9
Garrett Temple,LAC,72,37,35,1981,188,41,21.8,322,58.4,26,63.5,8.7
Gary Clark,HOU,39,24,15,576,92,23,25.0,163,56.4,12,60.9,6.3
Gary Harris,DEN,54,38,16,1557,119,20,16.8,206,57.8,12,61.3,11.2
Gary Payton II,WAS,2,1,1,15,1,0,0.0,5,20.0,1,25.0,2.1
Gary Trent Jr.,POR,9,8,1,92,10,1,10.0,19,52.6,2,58.8,7.3
George Hill,MIL,55,37,18,1217,109,19,17.4,208,52.4,10,55.1,8.4
George King,PHX,1,0,1,6,1,0,0.0,2,50.0,0,50.0,11.6
Georges Niang,UTA,40,27,13,414,76,12,15.8,124,61.3,8,65.5,6.5
Gerald Green,HOU,68,45,23,1411,152,19,12.5,274,55.5,20,59.8,7.7
Giannis Antetokounmpo,MIL,72,56,16,2358,739,176,23.8,1044,70.8,74,76.2,4.6
Glenn Robinson III,DET,31,15,16,483,54,7,13.0,108,50.0,6,52.9,7.2
Goran Dragic,MIA,33,16,17,926,91,11,12.1,169,53.8,16,59.5,9.1
Gordon Hayward,BOS,71,43,28,1862,271,36,13.3,418,64.8,25,69.0,7.3
Gorgui Dieng,MIN,73,32,41,1012,230,54,23.5,366,62.8,27,67.8,5.0
Grayson Allen,UTA,14,10,4,185,20,3,15.0,28,71.4,2,76.9,10.6
Greg Monroe,PHI,40,26,14,475,105,35,33.3,164,64.0,13,69.5,4.4
Guerschon Yabusele,BOS,24,18,6,193,30,8,26.7,58,51.7,7,58.8,6.1
Hamidou Diallo,OKC,40,23,17,478,59,14,23.7,92,64.1,5,67.8,8.6
Harrison Barnes,SAC,77,34,43,2533,304,55,18.1,495,61.4,42,67.1,6.7
Harry Giles III,SAC,53,23,30,791,156,44,28.2,282,55.3,27,61.2,4.9
Hassan Whiteside,MIA,72,33,39,1674,560,184,32.9,861,65.0,65,70.4,3.9
Haywood Highsmith,PHI,4,1,3,35,5,0,0.0,7,71.4,0,71.4,7.0
Henry Ellenson,NYK,15,3,12,237,61,11,18.0,92,66.3,11,75.3,4.3
Ian Clark,NOP,42,17,25,789,76,10,13.2,129,58.9,15,66.7,9.7
Ian Mahinmi,WAS,31,10,21,476,80,27,33.8,167,47.9,16,53.0,5.6
Ike Anigbogu,IND,3,2,1,6,2,1,50.0,2,100.0,0,100.0,5.6
Iman Shumpert,HOU,58,36,22,1376,156,25,16.0,262,59.5,20,64.5,7.4
Isaac Bonga,LAL,14,5,9,108,16,7,43.8,28,57.1,8,80.0,5.5
Isaac Humphries,ATL,4,0,4,51,7,1,14.3,12,58.3,0,58.3,3.6
Isaiah Briscoe,ORL,28,13,15,496,69,10,14.5,105,65.7,7,70.4,8.7
Isaiah Canaan,MIL,24,7,17,535,51,7,13.7,86,59.3,12,68.9,9.3
Isaiah Hartenstein,HOU,22,14,8,203,26,11,42.3,63,41.3,4,44.1,7.1
Isaiah Hicks,NYK,2,1,1,29,5,1,20.0,10,50.0,2,62.5,3.5
Isaiah Thomas,DEN,9,4,5,137,8,2,25.0,12,66.7,1,72.7,10.2
Ish Smith,DET,53,31,22,1209,122,20,16.4,238,51.3,27,57.8,8.2
Ivan Rabb,MEM,44,20,24,707,136,48,35.3,216,63.0,22,70.1,4.6
Ivica Zubac,LAC,58,32,26,1037,247,91,36.8,426,58.0,49,65.5,4.3
J.J. Barea,DAL,37,20,17,727,82,6,7.3,122,67.2,4,69.5,9.3
J.P. Macura,CHA,2,1,1,17,3,0,0.0,4,75.0,0,75.0,5.8
JJ Redick,PHI,66,45,21,2076,164,18,11.0,302,54.3,21,58.4,10.3
JR Smith,CLE,9,1,8,213,18,3,16.7,35,51.4,2,54.5,7.3
JaKarr Sampson,CHI,4,1,3,127,27,4,14.8,37,73.0,0,73.0,4.2
JaMychal Green,LAC,65,31,34,1371,305,70,23.0,445,68.5,33,74.0,5.1
JaVale McGee,LAL,75,35,40,1671,371,119,32.1,635,58.4,52,63.6,4.1
Jabari Parker,WAS,63,18,45,1720,341,79,23.2,554,61.6,42,66.6,6.0
Jacob Evans,GSW,12,8,4,159,19,6,31.6,31,61.3,1,63.3,8.1
Jae Crowder,UTA,77,46,31,2089,318,47,14.8,500,63.6,38,68.8,6.6
Jahlil Okafor,NOP,51,19,32,904,196,60,30.6,341,57.5,38,64.7,5.1
Jake Layman,POR,63,43,20,1254,161,33,20.5,277,58.1,22,63.1,6.5
Jakob Poeltl,SAS,75,42,33,1261,232,93,40.1,431,53.8,61,62.7,4.4
Jalen Brunson,DAL,54,14,40,1338,144,24,16.7,232,62.1,15,66.4,8.8
Jalen Jones,CLE,13,2,11,190,23,4,17.4,40,57.5,3,62.2,4.6
Jamal Crawford,PHX,40,10,30,864,77,7,9.1,106,72.6,5,76.2,10.9
Jamal Murray,DEN,72,48,24,2360,252,39,15.5,398,63.3,33,69.0,9.0
James Ennis III,PHI,51,31,20,1147,121,13,10.7,249,48.6,32,55.8,6.4
James Harden,HOU,78,51,27,2867,452,78,17.3,702,64.4,56,70.0,6.9
James Johnson,MIA,52,26,26,1116,153,32,20.9,268,57.1,22,62.2,6.5
James Nunnally,HOU,3,1,2,50,5,1,20.0,7,71.4,1,83.3,5.6
Jared Dudley,BKN,50,25,25,1094,121,27,22.3,280,43.2,35,49.4,6.2
Jared Terrell,MIN,5,1,4,64,5,0,0.0,8,62.5,0,62.5,10.3
Jarell Martin,ORL,31,15,16,288,62,14,22.6,98,63.3,6,67.4,5.0
Jaren Jackson Jr.,MEM,57,22,35,1500,199,77,38.7,379,52.5,36,58.0,6.3
Jaron Blossomgame,CLE,26,4,22,422,72,15,20.8,118,61.0,9,66.1,4.2
Jarred Vanderbilt,DEN,9,4,5,56,16,5,31.3,26,61.5,4,72.7,4.5
Jarrett Allen,BKN,80,42,38,2096,481,124,25.8,864,55.7,75,61.0,4.5
Jason Smith,NOP,18,9,9,180,36,8,22.2,68,52.9,4,56.3,5.2
Jawun Evans,OKC,4,2,2,54,11,1,9.1,14,78.6,0,78.6,8.2
Jaylen Adams,ATL,26,10,16,376,49,2,4.1,85,57.6,6,62.0,9.2
Jaylen Brown,BOS,74,41,33,1913,248,42,16.9,431,57.5,45,64.2,6.3
Jaylen Morris,MIL,4,4,0,29,5,2,40.0,7,71.4,0,71.4,10.1
Jayson Tatum,BOS,79,48,31,2455,407,65,16.0,590,69.0,43,74.4,6.3
Jeff Green,WAS,73,27,46,2031,250,59,23.6,467,53.5,45,59.2,7.1
Jeff Teague,MIN,40,22,18,1221,90,9,10.0,162,55.6,14,60.8,9.8
Jemerrio Jones,LAL,5,3,2,142,33,7,21.2,53,62.3,9,75.0,5.6
Jerami Grant,OKC,79,47,32,2578,312,77,24.7,581,53.7,44,58.1,7.2
Jeremy Lamb,CHA,78,37,41,2225,369,75,20.3,615,60.0,57,66.1,5.6
Jeremy Lin,TOR,67,27,40,1327,157,27,17.2,287,54.7,28,60.6,8.2
Jerian Grant,ORL,42,16,26,767,74,12,16.2,135,54.8,11,59.7,8.5
Jerome Robinson,LAC,23,12,11,263,37,5,13.5,62,59.7,5,64.9,6.9
Jerryd Bayless,MIN,23,9,14,526,51,7,13.7,92,55.4,8,60.7,8.0
Jevon Carter,MEM,26,7,19,474,52,8,15.4,89,58.4,9,65.0,9.8
Jimmer Fredette,PHX,5,0,5,59,6,0,0.0,13,46.2,2,54.5,8.7
Jimmy Butler,PHI,64,38,26,2147,219,46,21.0,377,58.1,35,64.0,7.6
Joakim Noah,MEM,42,14,28,693,180,58,32.2,289,62.3,16,65.9,4.1
Jodie Meeks,TOR,6,5,1,88,11,1,9.1,20,55.0,0,55.0,8.7
Joe Harris,BKN,75,40,35,2265,239,65,27.2,494,48.4,50,53.8,6.7
Joe Ingles,UTA,80,49,31,2504,291,43,14.8,469,62.0,41,68.0,7.9
Joel Embiid,PHI,63,43,20,2121,705,203,28.8,1094,64.4,97,70.7,4.5
John Collins,ATL,61,24,37,1828,376,109,29.0,617,60.9,59,67.4,4.1
John Henson,CLE,14,10,4,188,55,10,18.2,85,64.7,6,69.6,5.2
John Jenkins,NYK,19,6,13,290,31,1,3.2,55,56.4,6,63.3,9.7
John Wall,WAS,30,10,20,1041,101,14,13.9,171,59.1,21,67.3,9.7
Johnathan Motley,LAC,18,8,10,149,33,7,21.2,55,60.0,3,63.5,4.4
Johnathan Williams,LAL,20,8,12,357,51,11,21.6,87,58.6,7,63.8,5.0
Jon Leuer,DET,31,10,21,357,70,17,24.3,114,61.4,13,69.3,5.0
Jonah Bolden,PHI,36,21,15,590,114,31,27.2,179,63.7,18,70.8,5.1
Jonas Jerebko,GSW,68,48,20,1181,215,64,29.8,355,60.6,29,66.0,5.7
Jonas Valanciunas,MEM,48,31,17,1072,313,115,36.7,505,62.0,40,67.3,3.5
Jonathan Isaac,ORL,73,35,38,1936,302,76,25.2,537,56.2,47,61.6,4.7
Jonathon Simmons,PHI,45,21,24,903,93,20,21.5,156,59.6,16,66.4,7.8
Jordan Bell,GSW,57,40,17,724,127,42,33.1,240,52.9,25,59.1,4.9
Jordan Clarkson,CLE,73,18,55,2023,188,22,11.7,331,56.8,32,62.9,7.9
Jordan Loyd,TOR,5,4,1,33,8,2,25.0,13,61.5,2,72.7,7.1
Jordan McRae,WAS,17,5,12,261,34,5,14.7,52,65.4,3,69.4,8.9
Jose Calderon,DET,31,14,17,487,49,5,10.2,86,57.0,5,60.5,9.1
Josh Hart,LAL,63,28,35,1635,213,51,23.9,380,56.1,43,63.2,7.0
Josh Jackson,PHX,77,19,58,1961,281,58,20.6,474,59.3,39,64.6,6.7
Josh Okogie,MIN,69,28,41,1726,177,40,22.6,320,55.3,35,62.1,7.4
Josh Richardson,MIA,71,34,37,2474,209,27,12.9,378,55.3,46,63.0,10.1
Jrue Holiday,NOP,67,30,37,2402,259,52,20.1,441,58.7,42,64.9,8.1
Juancho Hernangomez,DEN,61,38,23,1301,201,35,17.4,325,61.8,25,67.0,5.9
Julian Washburn,MEM,13,4,9,227,33,8,24.2,55,60.0,5,66.0,7.1
Julius Randle,NOP,73,31,42,2232,472,114,24.2,726,65.0,59,70.8,5.0
Justin Anderson,ATL,27,12,15,367,59,8,13.6,91,64.8,4,67.8,6.1
Justin Holiday,MEM,77,24,53,2487,273,47,17.2,473,57.7,39,62.9,7.1
Justin Jackson,DAL,66,29,37,1414,168,40,23.8,275,61.1,26,67.5,8.2
Justin Patton,PHI,3,2,1,21,4,1,25.0,5,80.0,0,80.0,4.7
Justise Winslow,MIA,66,30,36,1960,292,65,22.3,552,52.9,75,61.2,6.2
Jusuf Nurkic,POR,72,45,27,1974,505,145,28.7,838,60.3,87,67.2,4.1
Kadeem Allen,NYK,18,3,15,405,43,9,20.9,78,55.1,8,61.4,7.5
Kalin Lucas,DET,1,0,1,6,3,1,33.3,3,100.0,0,100.0,10.5
Karl-Anthony Towns,MIN,77,34,43,2545,691,213,30.8,1058,65.3,80,70.7,4.6
Kawhi Leonard,TOR,60,41,19,2040,361,107,29.6,536,67.4,30,71.3,6.6
Keita Bates-Diop,MIN,27,9,18,496,67,15,22.4,115,58.3,7,62.0,6.9
Kelly Olynyk,MIA,77,38,39,1789,303,56,18.5,510,59.4,43,64.9,6.3
Kelly Oubre Jr.,PHX,68,21,47,1912,254,50,19.7,459,55.3,34,59.8,6.0
Kemba Walker,CHA,81,39,42,2824,309,57,18.4,540,57.2,52,63.3,9.0
Kenneth Faried,HOU,36,20,16,724,153,44,28.8,243,63.0,17,67.7,4.7
Kenrich Williams,NOP,39,13,26,1052,164,41,25.0,279,58.8,30,65.9,6.4
Kent Bazemore,ATL,65,24,41,1608,224,33,14.7,390,57.4,27,61.7,6.9
Kentavious Caldwell-Pope,LAL,75,35,40,1908,190,23,12.1,329,57.8,37,65.1,7.0
Kevin Durant,GSW,77,54,23,2683,464,90,19.4,666,69.7,45,74.7,6.1
Kevin Huerter,ATL,72,27,45,1996,185,33,17.8,322,57.5,20,61.3,8.1
Kevin Knox II,NYK,68,12,56,2051,271,55,20.3,451,60.1,36,65.3,6.4
Kevin Love,CLE,22,7,15,598,206,45,21.8,279,73.8,18,78.9,4.8
Kevon Looney,GSW,79,55,24,1471,223,84,37.7,421,53.0,41,58.7,5.3
Khem Birch,ORL,45,25,20,610,111,41,36.9,197,56.3,19,62.4,5.2
Khris Middleton,MIL,77,56,21,2393,411,55,13.4,627,65.6,41,70.1,6.7
