PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Aaron Gordon,ORL,76,38,38,2567.0,2733,2445,279,27,502,658,309,0.102,0.113,203932,1610612753,9.0
Aaron Holiday,IND,50,31,19,646.0,778,1015,87,16,154,202,106,0.112,0.136,1628988,1610612754,3.0
Abdel Nader,OKC,60,37,23,686.0,343,399,20,3,39,47,23,0.058,0.067,1627846,1610612760,0.0
Al Horford,BOS,68,41,27,1973.0,2914,2666,283,32,511,725,326,0.097,0.112,201143,1610612738,10.0
Al-Farouq Aminu,POR,81,52,29,2292.0,2097,1312,104,15,180,252,124,0.05,0.059,202329,1610612757,5.0
Alan Williams,BKN,5,1,4,26.0,46,30,3,0,6,8,3,0.065,0.065,1626210,1610612751,0.0
Alec Burks,SAC,64,19,45,1375.0,1613,1610,128,18,216,304,150,0.079,0.093,202692,1610612758,6.0
Alex Abrines,OKC,31,21,10,588.0,313,402,20,1,39,50,21,0.064,0.067,203518,1610612760,1.0
Alex Caruso,LAL,25,8,17,531.0,724,777,77,11,131,179,93,0.106,0.128,1627936,1610612747,5.0
Alex Len,ATL,77,28,49,1544.0,1986,1673,86,5,158,216,95,0.043,0.048,203458,1610612737,3.0
Alex Poythress,ATL,21,7,14,305.0,452,298,17,0,30,46,18,0.038,0.04,1627816,1610612737,1.0
Alfonzo McKinnie,GSW,72,53,19,1003.0,937,677,31,5,52,74,35,0.033,0.037,1628035,1610612744,0.0
Alize Johnson,IND,14,9,5,64.0,63,31,1,1,1,2,2,0.016,0.032,1628993,1610612754,0.0
Allen Crabbe,BKN,43,19,24,1133.0,913,990,46,8,86,108,55,0.05,0.06,203459,1610612751,2.0
Allonzo Trier,NYK,63,13,50,1435.0,1338,1751,116,15,232,285,135,0.087,0.101,1629019,1610612752,4.0
Amile Jefferson,ORL,12,9,3,68.0,67,43,3,0,6,7,3,0.045,0.045,1628518,1610612753,0.0
Amir Johnson,PHI,51,32,19,529.0,821,611,60,0,82,147,62,0.073,0.076,101161,1610612755,3.0
Andre Drummond,DET,79,40,39,2647.0,2785,2090,112,7,199,283,123,0.04,0.044,203083,1610612765,5.0
Andre Iguodala,GSW,68,47,21,1578.0,2131,1830,216,21,378,524,246,0.101,0.115,2738,1610612744,10.0
Andre Ingram,LAL,4,1,3,15.0,13,18,0,1,0,0,1,0.0,0.077,201281,1610612747,0.0
