PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Kemba Walker,CHA,29,G,81,80,36.4,268.0,413.0,64.9,60.2,4.7
Gary Harris,DEN,24,G,57,49,35.9,102.0,153.0,66.7,62.0,4.7
Kevin Knox II,NYK,19,F,74,69,36.2,157.0,242.0,64.9,60.3,4.6
Zach LaVine,CHI,24,G,61,58,30.1,130.0,200.0,65.0,60.4,4.6
Kenrich Williams,NOP,24,G-F,43,39,44.5,122.0,185.0,65.9,61.4,4.6
Allen Crabbe,BKN,27,G-F,43,36,29.4,54.0,85.0,63.5,58.9,4.6
Skal Labissiere,POR,23,F,20,16,41.6,28.0,42.0,66.7,62.1,4.6
Terrence Ross,ORL,28,G-F,79,74,34.2,163.0,254.0,64.2,59.6,4.5
Malachi Richardson,TOR,23,G,12,7,40.9,6.0,9.0,66.7,62.3,4.4
D'Angelo Russell,BKN,23,G,81,81,33.0,190.0,293.0,64.8,60.7,4.2
Avery Bradley,MEM,28,G,63,61,37.2,161.0,250.0,64.4,60.2,4.2
T.J. Warren,PHX,25,F,43,43,43.2,107.0,164.0,65.2,61.0,4.2
Fred VanVleet,TOR,25,G,64,62,37.8,157.0,250.0,62.8,58.8,4.1
Bryn Forbes,SAS,25,G,82,76,30.7,155.0,242.0,64.0,59.9,4.1
Tomas Satoransky,WAS,27,G-F,78,72,41.5,208.0,326.0,63.8,59.8,4.0
JJ Redick,PHI,35,G,73,70,38.3,147.0,235.0,62.6,58.6,4.0
Justin Jackson,DAL,24,F,80,72,37.1,151.0,234.0,64.5,60.5,4.0
Meyers Leonard,POR,27,F-C,60,54,33.5,109.0,164.0,66.5,62.4,4.0
Malik Monk,CHA,21,G,68,62,40.8,90.0,142.0,63.4,59.4,4.0
Ryan Arcidiacono,CHI,25,G,79,75,36.9,154.0,244.0,63.1,59.2,3.9
Emmanuel Mudiay,NYK,23,G,58,53,36.0,133.0,206.0,64.6,60.7,3.9
Tyus Jones,MIN,23,G,67,59,39.8,127.0,202.0,62.9,58.9,3.9
Isaiah Thomas,DEN,30,G,12,10,31.7,12.0,19.0,63.2,59.3,3.9
Alec Burks,SAC,27,G,63,57,44.1,139.0,213.0,65.3,61.4,3.8
Paul Millsap,DEN,34,F,70,69,39.1,226.0,343.0,65.9,62.2,3.7
Chris Paul,HOU,34,G,57,57,43.2,174.0,270.0,64.4,60.7,3.7
Eric Gordon,HOU,30,G,67,66,34.7,137.0,214.0,64.0,60.3,3.7
Jon Leuer,DET,30,F,39,32,45.6,61.0,93.0,65.6,61.9,3.7
Delon Wright,MEM,27,G,75,71,44.7,179.0,285.0,62.8,59.2,3.6
Gerald Green,HOU,33,G-F,72,64,39.0,122.0,193.0,63.2,59.6,3.6
Danuel House Jr.,HOU,26,F-G,39,39,40.3,102.0,156.0,65.4,61.7,3.6
John Jenkins,NYK,28,G,26,16,37.8,21.0,34.0,61.8,58.2,3.6
Marco Belinelli,SAS,33,G-F,79,67,31.2,124.0,195.0,63.6,60.1,3.5
DeMar DeRozan,SAS,29,G,77,74,33.9,169.0,263.0,64.3,60.8,3.4
Ricky Rubio,UTA,28,G,66,61,34.3,153.0,243.0,63.0,59.5,3.4
Wesley Matthews,IND,32,G-F,69,66,30.6,135.0,210.0,64.3,60.8,3.4
Lance Stephenson,LAL,28,G,65,46,32.7,70.0,109.0,64.2,60.9,3.4
De'Aaron Fox,SAC,21,G,81,75,40.2,239.0,380.0,62.9,59.6,3.3
Damyean Dotson,NYK,25,G,72,70,40.4,160.0,251.0,63.7,60.4,3.3
Shelvin Mack,CHA,29,G,57,53,32.6,95.0,152.0,62.5,59.2,3.3
Justin Anderson,ATL,25,G-F,42,27,41.0,40.0,64.0,62.5,59.2,3.3
Tyler Johnson,PHX,27,G,56,52,33.0,112.0,177.0,63.3,60.1,3.2
Elie Okobo,PHX,21,G,52,45,39.9,90.0,144.0,62.5,59.3,3.2
Caleb Swanigan,SAC,22,F,18,14,40.2,23.0,35.0,65.7,62.5,3.2
Harrison Barnes,SAC,27,F,77,76,34.7,183.0,279.0,65.6,62.5,3.1
Stanley Johnson,NOP,23,F,63,55,37.9,95.0,148.0,64.2,61.1,3.1
Grayson Allen,UTA,23,G,32,24,37.2,37.0,61.0,60.7,57.6,3.1
Tim Frazier,MIL,28,G,55,45,34.9,94.0,153.0,61.4,58.5,3.0
Ivan Rabb,MEM,22,F,48,37,40.7,91.0,142.0,64.1,61.0,3.0
Wesley Johnson,WAS,31,F-G,37,33,40.7,46.0,74.0,62.2,59.2,3.0
DeAndre' Bembry,ATL,24,F,82,75,40.9,183.0,294.0,62.2,59.5,2.8
Frank Kaminsky,CHA,26,F-C,45,40,40.2,106.0,163.0,65.0,62.2,2.8
Jordan McRae,WAS,28,G,21,19,47.3,39.0,62.0,62.9,60.1,2.8
Devin Robinson,WAS,24,F,7,5,26.5,6.0,9.0,66.7,63.9,2.8
Monte Morris,DEN,24,G,82,70,34.2,132.0,212.0,62.3,59.6,2.7
Taj Gibson,MIN,34,F,70,69,40.7,188.0,289.0,65.1,62.5,2.6
Frank Mason III,SAC,25,G,34,24,34.8,34.0,54.0,63.0,60.4,2.6
Ben Simmons,PHI,22,G-F,76,75,39.4,233.0,371.0,62.8,60.3,2.5
Miles Bridges,CHA,21,F,79,75,38.9,178.0,279.0,63.8,61.3,2.5
Lonzo Ball,LAL,21,G,47,45,38.8,141.0,228.0,61.8,59.3,2.5
Maurice Harkless,POR,26,F,60,58,40.0,136.0,217.0,62.7,60.1,2.5
Troy Williams,SAC,24,F,21,15,34.9,24.0,38.0,63.2,60.7,2.5
T.J. McConnell,PHI,27,G,73,64,34.6,124.0,203.0,61.1,58.7,2.4
James Ennis III,PHI,28,F,58,56,46.8,124.0,196.0,63.3,60.8,2.4
Patrick McCaw,TOR,23,G,26,20,46.7,30.0,50.0,60.0,57.7,2.3
Darren Collison,IND,31,G,76,69,34.8,143.0,232.0,61.6,59.4,2.2
Hamidou Diallo,OKC,20,G,41,32,39.1,40.0,63.0,63.5,61.3,2.2
Ray Spalding,PHX,22,F,14,11,47.3,28.0,43.0,65.1,62.9,2.2
Devin Booker,PHX,22,G,64,62,40.9,181.0,288.0,62.8,60.7,2.1
Joe Ingles,UTA,31,F,80,75,34.1,172.0,273.0,63.0,60.9,2.1
Langston Galloway,DET,27,G,79,74,35.8,125.0,204.0,61.3,59.2,2.1
Alex Caruso,LAL,25,G,24,21,31.7,45.0,73.0,61.6,59.5,2.1
Troy Brown Jr.,WAS,19,F,45,36,39.1,73.0,119.0,61.3,59.4,2.0
Jaylen Brown,BOS,22,G,74,72,33.1,151.0,243.0,62.1,60.2,1.9
Willie Cauley-Stein,SAC,25,C,81,80,37.3,273.0,424.0,64.4,62.6,1.8
Kyrie Irving,BOS,27,G,67,64,36.7,162.0,261.0,62.1,60.2,1.8
Ian Mahinmi,WAS,32,C,32,31,44.3,73.0,117.0,62.4,60.6,1.8
Troy Daniels,PHX,27,G,49,38,36.1,55.0,87.0,63.2,61.5,1.8
Jason Smith,NOP,33,F-C,18,14,36.8,27.0,43.0,62.8,61.0,1.8
Khris Middleton,MIL,27,F,77,71,30.7,141.0,226.0,62.4,60.7,1.7
Jonas Jerebko,GSW,32,F,70,63,36.5,104.0,167.0,62.3,60.6,1.7
Dirk Nowitzki,DAL,41,F,51,46,39.0,104.0,164.0,63.4,61.7,1.7
Doug McDermott,IND,27,F,77,64,35.8,97.0,157.0,61.8,60.1,1.7
Cory Joseph,IND,27,G,82,80,35.7,175.0,286.0,61.2,59.6,1.6
Kris Dunn,CHI,25,G,45,44,37.2,121.0,198.0,61.1,59.5,1.6
Jake Layman,POR,25,F,69,62,39.4,103.0,168.0,61.3,59.8,1.6
Terrance Ferguson,OKC,21,G,73,69,34.5,145.0,235.0,61.7,60.2,1.5
Terry Rozier,BOS,25,G,79,72,35.6,137.0,227.0,60.4,58.9,1.5
Chandler Hutchison,CHI,23,F,43,39,40.0,80.0,130.0,61.5,60.1,1.4
Luka Doncic,DAL,20,F-G,72,71,40.8,218.0,351.0,62.1,60.8,1.3
Mike Conley,MEM,31,G,70,66,34.1,164.0,272.0,60.3,59.0,1.3
Lauri Markkanen,CHI,22,F,51,51,48.2,186.0,301.0,61.8,60.6,1.2
Jeremy Lin,TOR,30,G,74,71,40.3,146.0,244.0,59.8,58.7,1.2
Malcolm Miller,TOR,26,F,10,7,34.4,6.0,11.0,54.5,53.3,1.2
Buddy Hield,SAC,26,G,82,81,42.0,265.0,432.0,61.3,60.3,1.1
Kelly Oubre Jr.,PHX,23,F,69,66,42.9,186.0,301.0,61.8,60.7,1.1
Jordan Clarkson,CLE,27,G,81,74,36.6,158.0,262.0,60.3,59.2,1.1
Abdel Nader,OKC,25,F,51,44,36.8,63.0,102.0,61.8,60.7,1.1
Isaiah Briscoe,ORL,23,G,34,27,31.0,37.0,61.0,60.7,59.5,1.1
Jarell Martin,ORL,25,F,36,25,39.7,37.0,60.0,61.7,60.6,1.1
Jordan Loyd,TOR,25,G,9,7,66.7,7.0,12.0,58.3,57.4,1.0
Tony Bradley,UTA,21,C,2,1,40.0,5.0,8.0,62.5,61.5,1.0
Andrew Wiggins,MIN,24,F-G,73,72,37.8,231.0,373.0,61.9,61.1,0.9
Kent Bazemore,ATL,29,G,67,65,43.0,172.0,288.0,59.7,58.8,0.9
Wayne Selden,CHI,24,G-F,72,62,31.7,91.0,147.0,61.9,61.1,0.9
Dennis Schroder,OKC,25,G,78,76,40.0,219.0,363.0,60.3,59.5,0.8
Josh Richardson,MIA,25,G-F,73,72,33.1,189.0,308.0,61.4,60.5,0.8
Dante Cunningham,SAS,32,F,59,44,35.7,80.0,126.0,63.5,62.7,0.8
Shaquille Harrison,CHI,25,G,71,65,34.4,126.0,209.0,60.3,59.6,0.7
Victor Oladipo,IND,27,G,36,36,33.3,89.0,147.0,60.5,59.8,0.7
Julian Washburn,MEM,27,F-G,16,13,38.1,23.0,37.0,62.2,61.5,0.7
James Harden,HOU,29,G,77,77,41.8,292.0,472.0,61.9,61.3,0.6
Dwight Powell,DAL,27,F-C,76,73,38.6,197.0,317.0,62.1,61.6,0.6
Royce O'Neale,UTA,26,F,80,72,34.0,126.0,210.0,60.0,59.4,0.6
Deandre Ayton,PHX,20,C,71,71,41.2,332.0,528.0,62.9,62.4,0.5
Jabari Parker,WAS,24,F,62,62,37.5,161.0,265.0,60.8,60.3,0.5
Tyreke Evans,IND,29,G,69,55,29.6,85.0,141.0,60.3,59.8,0.5
Daryl Macon,DAL,23,G,7,6,40.9,6.0,9.0,66.7,66.1,0.5
Marvin Bagley III,SAC,20,F,62,58,39.8,166.0,263.0,63.1,62.7,0.4
Cristiano Felicio,CHI,26,F-C,57,50,42.8,114.0,183.0,62.3,61.9,0.4
Norman Powell,TOR,26,F-G,59,47,34.3,75.0,124.0,60.5,60.1,0.4
Anfernee Simons,POR,20,G,15,8,37.5,13.0,21.0,61.9,61.5,0.4
Danilo Gallinari,LAC,30,F,68,66,42.8,217.0,352.0,61.6,61.3,0.3
Spencer Dinwiddie,BKN,26,G,68,66,28.8,111.0,184.0,60.3,60.0,0.3
Mike Scott,PHI,30,F,78,62,34.6,92.0,153.0,60.1,59.8,0.3
CJ McCollum,POR,27,G,70,69,32.8,169.0,281.0,60.1,59.9,0.2
Will Barton,DEN,28,G,43,42,38.8,86.0,141.0,61.0,60.8,0.2
Frank Ntilikina,NYK,20,G,42,38,40.5,80.0,132.0,60.6,60.4,0.2
Otto Porter Jr.,CHI,26,F,55,55,45.1,157.0,260.0,60.4,60.3,0.1
Eric Bledsoe,MIL,29,G,78,71,29.4,141.0,242.0,58.3,58.2,0.1
Aaron Holiday,IND,22,G,43,37,35.5,43.0,75.0,57.3,57.2,0.1
Semi Ojeleye,BOS,24,F,48,32,35.6,45.0,73.0,61.6,61.5,0.1
Christian Wood,NOP,23,F,20,15,31.8,25.0,42.0,59.5,59.4,0.1
Tobias Harris,PHI,26,F,82,81,37.3,241.0,393.0,61.3,61.3,0.0
Jimmy Butler,PHI,29,G-F,63,63,39.7,185.0,306.0,60.5,60.5,0.0
Damian Lillard,POR,28,G,80,78,33.3,180.0,303.0,59.4,59.4,0.0
Jose Calderon,DET,37,G,43,34,33.6,44.0,72.0,61.1,61.1,0.0
Bradley Beal,WAS,26,G,81,79,36.0,237.0,392.0,60.5,60.5,-0.1
Mikal Bridges,PHX,22,F,81,80,43.5,233.0,384.0,60.7,60.8,-0.1
Mario Hezonja,NYK,24,F,56,50,39.8,121.0,194.0,62.4,62.5,-0.1
Dion Waiters,MIA,27,G,44,39,30.3,72.0,120.0,60.0,60.1,-0.1
Deng Adel,CLE,22,F,14,10,42.3,18.0,30.0,60.0,60.1,-0.1
Joe Harris,BKN,27,F-G,76,74,36.2,173.0,286.0,60.5,60.7,-0.2
Derrick Rose,MIN,30,G,51,48,32.4,107.0,181.0,59.1,59.3,-0.2
Kadeem Allen,NYK,26,G,19,18,36.0,29.0,50.0,58.0,58.2,-0.2
Svi Mykhailiuk,DET,22,G,40,24,29.9,29.0,49.0,59.2,59.4,-0.3
De'Anthony Melton,PHX,21,G,48,43,44.5,107.0,181.0,59.1,59.5,-0.4
Evan Fournier,ORL,26,G-F,79,76,36.1,191.0,326.0,58.6,59.1,-0.5
Zaza Pachulia,DET,35,C,67,62,45.9,137.0,223.0,61.4,61.9,-0.5
Trey Burke,DAL,26,G,56,45,35.4,86.0,147.0,58.5,59.0,-0.5
Jaylen Adams,ATL,23,G,31,20,33.8,28.0,47.0,59.6,60.1,-0.5
Shaun Livingston,GSW,33,G,64,57,36.7,71.0,122.0,58.2,58.8,-0.6
Larry Nance Jr.,CLE,26,F,67,65,40.3,207.0,339.0,61.1,61.8,-0.7
Jamal Murray,DEN,22,G,75,72,35.4,157.0,265.0,59.2,60.0,-0.7
Jacob Evans,GSW,22,G,21,17,39.8,20.0,33.0,60.6,61.3,-0.7
Garrett Temple,LAC,33,G-F,75,73,37.9,166.0,282.0,58.9,59.6,-0.8
Marcus Morris Sr.,BOS,29,F,75,73,34.9,157.0,258.0,60.9,61.6,-0.8
Moritz Wagner,LAL,22,C,38,28,30.5,44.0,71.0,62.0,62.8,-0.8
Dairis Bertans,NOP,29,G,12,11,29.2,11.0,19.0,57.9,58.7,-0.8
Anthony Davis,NOP,26,F-C,56,56,40.2,232.0,378.0,61.4,62.2,-0.9
Danny Green,TOR,32,G-F,79,78,36.3,210.0,356.0,59.0,59.9,-0.9
Markieff Morris,OKC,29,F,57,53,38.5,129.0,216.0,59.7,60.7,-0.9
David Nwaba,CLE,26,G,50,47,35.8,91.0,152.0,59.9,60.7,-0.9
George Hill,MIL,33,G,57,54,31.0,87.0,152.0,57.2,58.2,-0.9
Blake Griffin,DET,30,F,75,72,30.4,172.0,282.0,61.0,62.0,-1.0
Damian Jones,GSW,24,C,24,23,37.9,61.0,102.0,59.8,60.8,-1.0
Gorgui Dieng,MIN,29,C,75,70,39.1,135.0,220.0,61.4,62.4,-1.1
P.J. Tucker,HOU,34,F,81,80,39.3,241.0,397.0,60.7,61.9,-1.2
Derrick White,SAS,24,G,67,63,32.3,166.0,285.0,58.2,59.5,-1.2
Dennis Smith Jr.,NYK,21,G,53,52,35.9,142.0,246.0,57.7,58.9,-1.2
JaMychal Green,LAC,29,F,65,58,35.1,97.0,162.0,59.9,61.0,-1.2
Tony Snell,MIL,27,G,73,60,29.3,79.0,134.0,59.0,60.1,-1.2
Anthony Tolliver,MIN,34,F,59,49,37.6,86.0,144.0,59.7,61.1,-1.3
Bojan Bogdanovic,IND,30,F,81,77,36.0,178.0,298.0,59.7,61.1,-1.4
Rondae Hollis-Jefferson,BKN,24,F,59,56,45.0,149.0,246.0,60.6,62.0,-1.4
Andre Iguodala,GSW,35,F-G,67,64,36.8,117.0,196.0,59.7,61.1,-1.4
Patrick Beverley,LAC,30,G,78,74,37.1,187.0,319.0,58.6,60.2,-1.6
Jayson Tatum,BOS,21,F,79,73,35.5,179.0,303.0,59.1,60.7,-1.6
Rudy Gay,SAS,32,F,69,64,37.2,136.0,227.0,59.9,61.5,-1.6
Nik Stauskas,CLE,25,G,68,50,30.2,62.0,107.0,57.9,59.6,-1.6
Daniel Theis,BOS,27,F,66,61,40.9,133.0,224.0,59.4,61.1,-1.7
Gordon Hayward,BOS,29,F,71,64,38.0,116.0,200.0,58.0,59.8,-1.8
Thaddeus Young,IND,31,F,81,80,34.9,213.0,351.0,60.7,62.6,-1.9
Dwyane Wade,MIA,37,G,72,66,33.8,122.0,208.0,58.7,60.5,-1.9
Patrick Patterson,OKC,30,F,60,51,39.3,86.0,144.0,59.7,61.6,-1.9
Jonathon Simmons,PHI,29,F,51,49,37.4,73.0,125.0,58.4,60.3,-1.9
Kyle O'Quinn,IND,29,C,36,28,39.3,49.0,84.0,58.3,60.2,-1.9
Jarred Vanderbilt,DEN,20,F,10,7,48.6,10.0,17.0,58.8,60.8,-1.9
Klay Thompson,GSW,29,G,78,77,35.3,175.0,305.0,57.4,59.4,-2.0
Donovan Mitchell,UTA,22,G,75,68,31.5,128.0,224.0,57.1,59.1,-2.0
Kosta Koufos,SAC,30,C,41,35,34.9,59.0,99.0,59.6,61.6,-2.0
Ersan Ilyasova,MIL,32,F,67,67,39.1,139.0,235.0,59.1,61.2,-2.1
Elfrid Payton,NOP,25,G,42,41,37.3,107.0,190.0,56.3,58.4,-2.1
Draymond Green,GSW,29,F,66,65,35.9,206.0,351.0,58.7,60.9,-2.2
Ish Smith,DET,30,G,56,48,37.7,96.0,167.0,57.5,59.6,-2.2
