PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Aaron Gordon,ORL,76,38,38,2567,128,75,58.6,269,47.6,11,49.6,7.2
Aaron Holiday,IND,28,18,10,483,5,2,40.0,18,27.8,0,27.8,16.0
Abdel Nader,OKC,45,27,18,615,14,2,14.3,44,31.8,0,31.8,16.8
Al Horford,BOS,68,41,27,1973,120,58,48.3,264,45.5,4,46.2,8.2
Al-Farouq Aminu,POR,81,52,29,2292,112,65,58.0,291,38.5,11,40.0,7.0
Alan Williams,BKN,4,1,3,24,4,2,50.0,10,40.0,0,40.0,10.4
Alec Burks,SAC,53,16,37,1228,30,16,53.3,101,29.7,2,30.3,9.0
Alex Abrines,OKC,25,16,9,504,5,1,20.0,17,29.4,1,31.3,16.4
Alex Caruso,LAL,17,5,12,455,20,9,45.0,42,47.6,3,51.3,12.3
Alex Len,ATL,74,28,46,1523,158,118,74.7,385,41.0,7,41.8,4.7
Alex Poythress,ATL,19,7,12,299,29,16,55.2,64,45.3,1,46.0,6.5
Alfonzo McKinnie,GSW,62,46,16,949,81,56,69.1,177,45.8,4,46.8,5.6
Alize Johnson,IND,5,3,2,41,4,2,50.0,14,28.6,0,28.6,2.8
Allen Crabbe,BKN,40,18,22,1071,16,5,31.3,48,33.3,2,34.8,11.6
Allonzo Trier,NYK,60,13,47,1389,31,10,32.3,109,28.4,4,29.5,13.1
Amile Jefferson,ORL,10,7,3,60,6,5,83.3,16,37.5,0,37.5,5.9
Amir Johnson,PHI,40,24,16,480,47,34,72.3,116,40.5,5,42.3,4.9
Andre Drummond,DET,79,40,39,2647,423,315,74.5,819,51.6,15,52.6,4.2
Andre Iguodala,GSW,67,46,21,1558,48,18,37.5,97,49.5,1,50.0,12.0
Andre Ingram,LAL,1,0,1,5,1,1,100.0,1,100.0,0,100.0,2.6
Andrew Bogut,GSW,10,7,3,113,10,6,60.0,20,50.0,0,50.0,2.5
Andrew Harrison,NOP,9,2,7,118,6,0,0.0,10,60.0,1,66.7,17.6
Andrew Wiggins,MIN,72,30,42,2535,83,52,62.7,240,34.6,13,36.6,9.5
Anfernee Simons,POR,4,3,1,77,3,1,33.3,5,60.0,0,60.0,4.6
Angel Delgado,LAC,1,0,1,14,2,2,100.0,3,66.7,1,100.0,1.2
Ante Zizic,CLE,58,12,46,1081,108,65,60.2,283,38.2,9,39.4,3.8
Anthony Davis,NOP,56,25,31,1850,174,124,71.3,337,51.6,6,52.6,5.4
Anthony Tolliver,MIN,57,27,30,1021,15,6,40.0,65,23.1,6,25.4,12.7
Antonio Blakeney,CHI,44,10,34,743,7,5,71.4,38,18.4,1,18.9,5.6
Aron Baynes,BOS,49,30,19,810,88,67,76.1,200,44.0,5,45.1,4.5
Austin Rivers,HOU,66,39,27,1805,25,12,48.0,66,37.9,2,39.1,9.9
Avery Bradley,MEM,59,30,29,1813,43,20,46.5,121,35.5,8,38.1,11.5
BJ Johnson,SAC,3,1,2,38,2,2,100.0,3,66.7,0,66.7,4.1
Bam Adebayo,MIA,82,39,43,1913,165,110,66.7,397,41.6,7,42.3,6.3
Ben McLemore,SAC,10,3,7,111,3,2,66.7,12,25.0,2,30.0,11.0
Ben Simmons,PHI,77,49,28,2656,167,96,57.5,396,42.2,11,43.4,8.0
Billy Garrett,NYK,2,1,1,38,0,0,0.0,2,0.0,0,0.0,0.0
Bismack Biyombo,CHA,49,21,28,756,81,58,71.6,207,39.1,4,39.9,6.5
Blake Griffin,DET,74,39,35,2585,100,63,63.0,283,35.3,9,36.5,7.8
Boban Marjanovic,PHI,49,29,20,659,87,71,81.6,181,48.1,7,50.0,3.7
Bobby Portis,WAS,49,14,35,1276,109,74,67.9,237,46.0,2,46.4,5.6
Bogdan Bogdanovic,SAC,67,31,36,1882,40,24,60.0,117,34.2,7,36.4,8.6
Bojan Bogdanovic,IND,81,47,34,2573,33,17,51.5,191,17.3,7,17.9,8.6
Bonzie Colson,MIL,5,3,2,93,8,7,87.5,20,40.0,1,42.1,6.3
Brad Wanamaker,BOS,24,20,4,286,3,1,33.3,11,27.3,2,33.3,10.2
Bradley Beal,WAS,80,31,49,2968,85,38,44.7,211,40.3,12,42.7,12.2
Brandon Goodwin,DEN,2,1,1,7,1,0,0.0,1,100.0,0,100.0,8.2
Brandon Ingram,LAL,51,24,27,1755,41,14,34.1,125,32.8,7,34.7,9.0
Brandon Knight,CLE,29,12,17,612,10,6,60.0,33,30.3,4,34.5,9.9
Brandon Sampson,CHI,10,2,8,186,3,2,66.7,7,42.9,0,42.9,11.3
Brook Lopez,MIL,81,60,21,2322,33,19,57.6,84,39.3,4,41.3,9.7
Bruce Brown,DET,71,33,38,1402,48,23,47.9,155,31.0,12,33.6,8.0
Bruno Caboclo,MEM,34,14,20,800,42,19,45.2,114,36.8,3,37.8,8.3
Bryn Forbes,SAS,76,45,31,2155,18,4,22.2,75,24.0,6,26.1,18.4
Buddy Hield,SAC,82,39,43,2615,106,55,51.9,261,40.6,15,43.1,8.3
C.J. Williams,MIN,7,1,6,101,1,0,0.0,3,33.3,0,33.3,23.0
CJ McCollum,POR,70,43,27,2375,62,23,37.1,164,37.8,11,40.5,13.6
CJ Miles,MEM,42,27,15,735,13,7,53.8,34,38.2,0,38.2,15.4
Caleb Swanigan,SAC,17,9,8,162,17,11,64.7,52,32.7,2,34.0,6.4
Cam Reynolds,MIN,15,4,11,230,4,2,50.0,13,30.8,0,30.8,15.1
Cameron Payne,CLE,30,7,23,593,13,4,30.8,29,44.8,0,44.8,13.6
Caris LeVert,BKN,38,19,19,1020,35,16,45.7,91,38.5,7,41.7,9.4
Carmelo Anthony,HOU,10,4,6,294,9,6,66.7,23,39.1,0,39.1,8.9
Cedi Osman,CLE,74,17,57,2379,45,10,22.2,153,29.4,6,30.6,13.4
Chandler Hutchison,CHI,41,9,32,873,31,13,41.9,69,44.9,3,47.0,10.3
Chandler Parsons,MEM,24,10,14,488,4,2,50.0,22,18.2,1,19.0,8.0
Channing Frye,CLE,24,3,21,277,4,1,25.0,13,30.8,0,30.8,17.2
Chasson Randle,WAS,32,12,20,533,10,4,40.0,23,43.5,0,43.5,11.0
Cheick Diallo,NOP,57,24,33,871,75,41,54.7,187,40.1,8,41.9,6.3
Chimezie Metu,SAS,16,6,10,115,9,6,66.7,15,60.0,1,64.3,5.4
Chris Boucher,TOR,23,18,5,148,16,9,56.3,44,36.4,1,37.2,5.4
Chris Chiozza,HOU,3,3,0,13,1,0,0.0,3,33.3,0,33.3,20.4
Chris Paul,HOU,58,39,19,1857,36,17,47.2,91,39.6,3,40.9,14.0
Christian Wood,NOP,18,10,8,243,17,14,82.4,45,37.8,1,38.6,4.7
Clint Capela,HOU,67,44,23,2249,298,200,67.1,581,51.3,8,52.0,6.2
Cody Zeller,CHA,49,22,27,1243,110,81,73.6,328,33.5,11,34.7,4.4
Collin Sexton,CLE,78,19,59,2473,57,25,43.9,200,28.5,15,30.8,10.2
Corey Brewer,SAC,27,11,16,427,26,13,50.0,51,51.0,0,51.0,7.2
Cory Joseph,IND,77,46,31,1962,39,12,30.8,114,34.2,6,36.1,11.2
Courtney Lee,DAL,24,5,19,359,9,4,44.4,20,45.0,0,45.0,15.3
Cristiano Felicio,CHI,50,15,35,706,79,52,65.8,181,43.6,7,45.4,4.7
D'Angelo Russell,BKN,78,41,37,2365,53,20,37.7,149,35.6,10,38.1,12.7
D.J. Augustin,ORL,70,36,34,1957,41,13,31.7,114,36.0,7,38.3,12.2
D.J. Wilson,MIL,46,35,11,875,45,24,53.3,127,35.4,5,36.9,4.5
Dairis Bertans,NOP,7,2,5,94,2,0,0.0,3,66.7,0,66.7,35.8
Damian Jones,GSW,21,14,7,363,31,14,45.2,72,43.1,1,43.7,6.5
Damian Lillard,POR,79,51,28,2802,68,25,36.8,218,31.2,19,34.2,13.4
Damion Lee,GSW,23,13,10,348,8,3,37.5,27,29.6,3,33.3,12.8
Damyean Dotson,NYK,68,12,56,1911,34,10,29.4,82,41.5,1,42.0,12.9
Daniel Hamilton,ATL,12,3,9,172,10,6,60.0,22,45.5,0,45.5,4.5
Daniel Theis,BOS,60,35,25,870,87,54,62.1,195,44.6,5,45.8,6.8
Danilo Gallinari,LAC,68,40,28,2059,54,27,50.0,150,36.0,6,37.5,8.6
Danny Green,TOR,79,55,24,2196,60,29,48.3,132,45.5,5,47.2,11.6
Dante Cunningham,SAS,54,31,23,868,48,28,58.3,111,43.2,1,43.6,8.1
Dante Exum,UTA,31,15,16,526,16,5,31.3,33,48.5,0,48.5,11.7
Danuel House Jr.,HOU,37,26,11,946,25,12,48.0,58,43.1,1,43.9,11.1
Dario Saric,MIN,80,38,42,2001,126,82,65.1,356,35.4,14,36.8,7.0
Darius Miller,NOP,58,24,34,1503,14,3,21.4,44,31.8,6,36.8,20.3
Darren Collison,IND,71,43,28,2027,36,7,19.4,112,32.1,5,33.6,17.5
