PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Buddy Hield,SAC,26,82,81,30.5,210,415,50.6,71.3,4.7,38,64,59.4,25.8,172,351,49.0
Eric Gordon,HOU,30,68,68,40.7,159,381,41.7,61.9,1.2,5,11,45.5,39.5,154,370,41.6
Marc Gasol,TOR,34,79,78,39.8,149,346,43.1,56.9,11.1,53,97,54.6,28.6,96,249,38.6
Trae Young,ATL,20,81,79,26.8,128,337,38.0,53.4,3.7,24,47,51.1,23.1,104,290,35.9
Bradley Beal,WAS,26,81,81,21.5,148,336,44.0,58.9,5.8,48,90,53.3,15.8,100,246,40.7
Brook Lopez,MIL,31,81,78,42.5,125,333,37.5,55.7,0.8,4,6,66.7,41.7,121,327,37.0
Stephen Curry,GSW,31,69,68,24.8,172,327,52.6,74.9,3.6,26,48,54.2,21.2,146,279,52.3
Harrison Barnes,SAC,27,77,76,31.9,147,327,45.0,64.4,3.6,20,37,54.1,28.3,127,290,43.8
Jamal Murray,DEN,22,75,74,27.1,136,318,42.8,57.5,6.4,42,75,56.0,20.7,94,243,38.7
Myles Turner,IND,23,74,72,40.6,124,317,39.1,49.2,19.0,60,148,40.5,21.7,64,169,37.9
Karl-Anthony Towns,MIN,23,77,75,24.0,135,316,42.7,59.0,4.5,32,59,54.2,19.5,103,257,40.1
P.J. Tucker,HOU,34,82,80,60.0,120,314,38.2,56.4,1.7,6,9,66.7,58.3,114,305,37.4
Reggie Jackson,DET,29,82,82,29.8,143,312,45.8,65.1,4.0,23,42,54.8,25.8,120,270,44.4
Joe Ingles,UTA,31,81,81,40.0,133,312,42.6,62.5,2.1,9,16,56.3,37.9,124,296,41.9
Nikola Vucevic,ORL,28,78,76,23.5,137,309,44.3,56.1,9.6,64,126,50.8,13.9,73,183,39.9
Jae Crowder,UTA,28,79,78,39.5,119,309,38.5,54.2,4.2,22,33,66.7,35.2,97,276,35.1
Kyle Kuzma,LAL,23,70,70,27.1,106,295,35.9,50.2,2.9,22,32,68.8,24.2,84,263,31.9
Damian Lillard,POR,28,80,79,18.7,128,285,44.9,59.6,5.4,44,82,53.7,13.3,84,203,41.4
Evan Fournier,ORL,26,79,77,27.5,120,285,42.1,58.2,6.0,28,62,45.2,21.5,92,223,41.3
Al Horford,BOS,33,68,66,38.9,127,281,45.2,56.8,14.1,62,102,60.8,24.8,65,179,36.3
JJ Redick,PHI,35,75,75,27.6,133,280,47.5,65.4,5.9,33,60,55.0,21.7,100,220,45.5
Jerami Grant,OKC,25,79,75,34.4,125,280,44.6,63.2,3.8,21,31,67.7,30.6,104,249,41.8
Kemba Walker,CHA,29,82,77,16.4,125,276,45.3,60.9,3.9,39,66,59.1,12.5,86,210,41.0
Ricky Rubio,UTA,28,67,65,38.9,102,274,37.2,49.3,11.2,36,79,45.6,27.7,66,195,33.8
Aaron Gordon,ORL,23,76,73,26.5,120,271,44.3,58.9,6.3,41,64,64.1,20.3,79,207,38.2
Dennis Schroder,OKC,25,78,76,24.8,106,269,39.4,54.3,4.9,26,53,49.1,19.9,80,216,37.0
Paul George,OKC,29,76,74,16.8,125,268,46.6,66.4,2.1,19,33,57.6,14.8,106,235,45.1
Joel Embiid,PHI,25,63,62,22.7,94,268,35.1,47.8,4.5,26,53,49.1,18.2,68,215,31.6
Mike Conley,MEM,31,70,68,22.9,116,256,45.3,61.1,6.2,35,69,50.7,16.7,81,187,43.3
Eric Bledsoe,MIL,29,78,73,25.8,96,251,38.2,52.0,4.4,27,43,62.8,21.4,69,208,33.2
Cedi Osman,CLE,24,76,75,30.2,92,251,36.7,50.2,4.7,24,39,61.5,25.5,68,212,32.1
D'Angelo Russell,BKN,23,81,73,16.5,110,250,44.0,60.2,3.2,29,49,59.2,13.2,81,201,40.3
Kevin Huerter,ATL,20,75,70,38.0,103,250,41.2,59.8,2.6,10,17,58.8,35.4,93,233,39.9
Russell Westbrook,OKC,30,72,68,17.2,95,250,38.0,50.6,3.9,32,57,56.1,13.3,63,193,32.6
Reggie Bullock,LAL,28,63,61,41.9,97,249,39.0,56.8,3.2,8,19,42.1,38.7,89,230,38.7
Donovan Mitchell,UTA,22,76,74,16.6,120,248,48.4,66.3,3.1,31,46,67.4,13.5,89,202,44.1
Kelly Olynyk,MIA,28,79,74,44.0,85,248,34.3,49.6,3.9,9,22,40.9,40.1,76,226,33.6
Bojan Bogdanovic,IND,30,81,79,23.5,127,247,51.4,70.9,3.4,31,36,86.1,20.1,96,211,45.5
Wesley Matthews,IND,32,69,68,35.2,114,246,46.3,67.3,2.6,11,18,61.1,32.6,103,228,45.2
Marvin Williams,CHA,33,75,71,37.6,102,245,41.6,59.4,2.8,15,18,83.3,34.8,87,227,38.3
Klay Thompson,GSW,29,78,74,17.4,104,241,43.2,57.5,4.7,35,65,53.8,12.7,69,176,39.2
Collin Sexton,CLE,20,82,79,20.2,108,240,45.0,59.2,7.4,40,88,45.5,12.8,68,152,44.7
Blake Griffin,DET,30,75,64,17.8,85,239,35.6,50.4,1.7,14,23,60.9,16.1,71,216,32.9
Josh Richardson,MIA,25,73,69,23.1,108,237,45.6,62.4,5.1,28,52,53.8,18.0,80,185,43.2
Kentavious Caldwell-Pope,LAL,26,82,67,31.3,105,237,44.3,60.8,4.8,27,36,75.0,26.6,78,201,38.8
Jrue Holiday,NOP,29,67,63,20.4,99,237,41.8,57.4,3.5,25,40,62.5,17.0,74,197,37.6
Justin Holiday,MEM,30,81,74,30.7,102,235,43.4,61.9,3.1,15,24,62.5,27.6,87,211,41.2
Marcus Smart,BOS,25,80,73,41.4,89,235,37.9,54.0,3.0,13,17,76.5,38.4,76,218,34.9
CJ McCollum,POR,27,70,67,18.7,110,232,47.4,63.6,4.7,35,58,60.3,14.1,75,174,43.1
Fred VanVleet,TOR,25,64,63,38.5,103,230,44.8,63.0,5.9,19,35,54.3,32.6,84,195,43.1
Kyle Lowry,TOR,33,65,64,31.1,100,230,43.5,62.2,3.7,14,27,51.9,27.5,86,203,42.4
Patty Mills,SAS,30,82,78,34.2,102,227,44.9,63.0,6.5,20,43,46.5,27.8,82,184,44.6
Tobias Harris,PHI,26,82,77,18.1,104,226,46.0,62.8,3.5,28,44,63.6,14.5,76,182,41.8
Giannis Antetokounmpo,MIL,24,72,67,18.1,87,226,38.5,47.6,5.7,46,71,64.8,12.4,41,155,26.5
Bryn Forbes,SAS,25,82,79,28.4,107,225,47.6,66.7,4.7,21,37,56.8,23.8,86,188,45.7
Malik Beasley,DEN,22,81,67,30.4,104,224,46.4,66.3,2.7,15,20,75.0,27.6,89,204,43.6
Marcus Morris Sr.,BOS,29,75,71,26.5,95,224,42.4,59.2,3.7,20,31,64.5,22.9,75,193,38.9
Serge Ibaka,TOR,29,74,71,25.5,105,223,47.1,55.8,11.5,66,101,65.3,13.9,39,122,32.0
