PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Brad Wanamaker,CHA,51,23,28,917,18,11,61.1,71,25.4,6,27.7,11.3
Bradley Beal,WAS,60,32,28,2147,72,28,38.9,168,42.9,10,45.6,9.0
Brandon Clarke,MEM,58,32,26,1399,97,63,64.9,215,45.1,1,45.3,5.4
Brandon Goodwin,ATL,30,17,13,508,8,1,12.5,37,21.6,0,21.6,10.1
Brandon Ingram,NOP,59,28,31,2024,34,15,44.1,86,39.5,0,39.5,12.8
Brian Bowen II,IND,3,0,3,11,0,0,0.0,1,0.0,0,0.0,0.0
Brodric Thomas,CLE,19,4,15,333,8,5,62.5,21,38.1,0,38.1,10.2
Brook Lopez,MIL,70,46,24,1902,104,60,57.7,194,53.6,5,55.0,6.6
Bruce Brown,BKN,65,45,20,1451,111,64,57.7,264,42.0,7,43.2,6.1
Bruno Caboclo,HOU,5,1,4,35,3,2,66.7,9,33.3,3,50.0,5.6
Bruno Fernando,ATL,22,11,11,198,16,13,81.3,50,32.0,1,32.7,4.0
Bryn Forbes,MIL,47,30,17,965,11,3,27.3,30,36.7,0,36.7,12.4
Buddy Hield,SAC,69,31,38,2374,29,12,41.4,80,36.3,2,37.2,12.9
CJ Elleby,POR,15,9,6,120,11,7,63.6,23,47.8,1,50.0,6.8
CJ McCollum,POR,46,27,19,1581,30,9,30.0,79,38.0,5,40.5,11.2
Caleb Martin,CHA,40,15,25,714,31,15,48.4,65,47.7,2,49.2,11.7
Cam Reddish,ATL,25,10,15,729,22,6,27.3,44,50.0,3,53.7,11.3
Cam Reynolds,HOU,2,1,1,34,2,1,50.0,5,40.0,0,40.0,4.5
Cameron Johnson,PHX,58,41,17,1398,33,12,36.4,80,41.3,2,42.3,8.6
Cameron Oliver,HOU,4,1,3,87,5,3,60.0,10,50.0,0,50.0,12.8
Cameron Payne,PHX,55,39,16,1005,16,4,25.0,39,41.0,2,43.2,12.3
Caris LeVert,IND,47,24,23,1485,33,13,39.4,103,32.0,8,34.7,10.6
Carmelo Anthony,POR,66,37,29,1622,32,21,65.6,79,40.5,3,42.1,8.1
Carsen Edwards,BOS,11,6,5,169,3,0,0.0,8,37.5,2,50.0,25.0
Cassius Stanley,IND,13,4,9,60,8,2,25.0,12,66.7,2,80.0,8.1
Cassius Winston,WAS,4,0,4,40,0,0,0.0,0,0.0,0,0.0,0.0
Cedi Osman,CLE,57,17,40,1485,38,13,34.2,88,43.2,4,45.2,10.1
Chandler Hutchison,WAS,22,8,14,320,6,3,50.0,26,23.1,0,23.1,6.4
Charlie Brown Jr.,OKC,7,1,6,133,3,0,0.0,12,25.0,2,30.0,19.1
Chasson Randle,ORL,34,9,25,769,7,4,57.1,20,35.0,1,36.8,17.2
Chimezie Metu,SAC,29,10,19,461,31,19,61.3,67,46.3,0,46.3,5.3
Chris Boucher,TOR,60,25,35,1453,117,81,69.2,285,41.1,7,42.1,4.4
Chris Chiozza,BKN,13,9,4,161,3,1,33.3,10,30.0,0,30.0,9.5
Chris Paul,PHX,68,48,20,2142,25,10,40.0,51,49.0,2,51.0,14.8
Chris Silva,SAC,8,4,4,76,7,6,85.7,25,28.0,0,28.0,5.9
Christian Wood,HOU,41,12,29,1326,76,56,73.7,175,43.4,5,44.7,6.2
Chuma Okeke,ORL,44,15,29,1115,42,27,64.3,107,39.3,3,40.4,6.0
Clint Capela,ATL,63,34,29,1898,297,225,75.8,549,54.1,9,55.0,5.1
Coby White,CHI,68,30,38,2133,28,7,25.0,91,30.8,4,32.2,19.8
Cody Martin,CHA,44,22,22,801,52,31,59.6,100,52.0,2,53.1,8.1
Cody Zeller,CHA,48,21,27,1005,119,82,68.9,260,45.8,4,46.5,4.1
Cole Anthony,ORL,47,13,34,1273,38,22,57.9,122,31.1,9,33.6,8.5
Collin Sexton,CLE,57,18,39,2008,58,31,53.4,170,34.1,9,36.0,10.1
Cory Joseph,DET,58,23,35,1355,35,11,31.4,92,38.0,7,41.2,12.6
Cristiano Felicio,CHI,10,2,8,69,10,8,80.0,21,47.6,0,47.6,3.6
D'Angelo Russell,MIN,39,15,24,1126,16,2,12.5,46,34.8,0,34.8,15.4
D.J. Augustin,HOU,42,24,18,881,20,5,25.0,34,58.8,3,64.5,19.4
D.J. Wilson,HOU,33,12,21,418,20,15,75.0,56,35.7,2,37.0,4.8
DaQuan Jeffries,SAS,25,5,20,444,19,9,47.4,43,44.2,1,45.2,12.1
Dakota Mathias,PHI,6,2,4,117,1,0,0.0,2,50.0,0,50.0,27.0
Damian Jones,SAC,35,21,14,524,36,22,61.1,84,42.9,2,43.9,5.4
Damian Lillard,POR,66,39,27,2369,32,17,53.1,118,27.1,4,28.1,10.9
Damion Lee,GSW,53,26,27,1001,22,9,40.9,48,45.8,0,45.8,12.6
Damyean Dotson,CLE,42,14,28,828,5,1,20.0,26,19.2,3,21.7,11.2
Daniel Gafford,WAS,52,30,22,778,94,69,73.4,198,47.5,4,48.5,4.3
Daniel Oturu,LAC,18,13,5,144,21,11,52.4,44,47.7,2,50.0,9.9
Daniel Theis,CHI,63,27,36,1583,93,63,67.7,204,45.6,4,46.5,5.7
Danilo Gallinari,ATL,48,28,20,1164,17,11,64.7,49,34.7,1,35.4,8.0
Danny Green,PHI,66,44,22,1870,55,22,40.0,121,45.5,8,48.7,12.1
Dante Exum,HOU,5,3,2,115,2,1,50.0,7,28.6,0,28.6,9.9
Danuel House Jr.,HOU,36,8,28,932,18,7,38.9,50,36.0,3,38.3,10.5
Dario Saric,PHX,47,36,11,846,46,26,56.5,131,35.1,7,37.1,5.5
Darius Bazley,OKC,55,16,39,1714,51,28,54.9,152,33.6,4,34.5,6.8
Darius Garland,CLE,48,16,32,1650,23,6,26.1,61,37.7,2,39.0,12.4
Darius Miller,OKC,13,4,9,168,2,1,50.0,6,33.3,0,33.3,16.5
David Nwaba,HOU,27,7,20,623,37,23,62.2,88,42.0,1,42.5,7.1
Davis Bertans,WAS,51,27,24,1337,18,9,50.0,49,36.7,2,38.3,14.0
De'Aaron Fox,SAC,54,22,32,1934,33,9,27.3,95,34.7,7,37.5,15.4
De'Andre Hunter,ATL,23,12,11,678,17,7,41.2,50,34.0,2,35.4,11.4
De'Anthony Melton,MEM,47,24,23,953,30,14,46.7,87,34.5,1,34.9,8.6
DeAndre Jordan,BKN,57,37,20,1246,117,73,62.4,246,47.6,10,49.6,5.6
DeAndre' Bembry,TOR,43,19,24,916,33,19,57.6,77,42.9,3,44.6,6.8
DeMar DeRozan,SAS,60,27,33,2019,40,13,32.5,124,32.3,5,33.6,11.0
DeMarcus Cousins,LAC,41,22,19,713,53,30,56.6,125,42.4,2,43.1,6.0
Dean Wade,CLE,51,16,35,1120,38,22,57.9,91,41.8,3,43.2,5.9
Deandre Ayton,PHX,69,48,21,2115,228,164,71.9,430,53.0,6,53.8,5.4
Deividas Sirvydis,DET,11,4,7,120,0,0,0.0,10,0.0,0,0.0,0.0
Dejounte Murray,SAS,66,32,34,2138,58,29,50.0,159,36.5,9,38.7,9.9
Delon Wright,SAC,61,20,41,1718,65,28,43.1,157,41.4,1,41.7,9.1
Deni Avdija,WAS,53,25,28,1241,22,11,50.0,69,31.9,3,33.3,9.0
Dennis Schroder,LAL,61,38,23,1956,30,11,36.7,95,31.6,4,33.0,14.7
Dennis Smith Jr.,DET,17,5,12,340,12,6,50.0,29,41.4,1,42.9,8.6
Denzel Valentine,CHI,54,22,32,976,24,2,8.3,56,42.9,4,46.2,13.7
Derrick Favors,UTA,68,49,19,1039,138,101,73.2,275,50.2,11,52.3,5.0
Derrick Jones Jr.,POR,52,29,23,1262,77,46,59.7,151,51.0,5,52.7,6.4
Derrick Rose,NYK,47,27,20,1214,20,5,25.0,55,36.4,1,37.0,10.9
Derrick White,SAS,35,18,17,1036,13,3,23.1,63,20.6,3,21.7,16.4
Desmond Bane,MEM,67,36,31,1490,31,12,38.7,86,36.0,1,36.5,11.9
Devin Booker,PHX,65,48,17,2201,34,14,41.2,109,31.2,7,33.3,11.8
Devin Cannady,ORL,2,0,2,40,0,0,0.0,1,0.0,0,0.0,0.0
Devin Vassell,SAS,57,27,30,1017,24,9,37.5,46,52.2,0,52.2,9.9
Devon Dotson,CHI,4,1,3,35,2,1,50.0,4,50.0,0,50.0,11.9
Devontae Cacok,LAL,13,5,8,75,10,6,60.0,30,33.3,0,33.3,3.6
Devonte' Graham,CHA,51,21,30,1541,22,4,18.2,62,35.5,2,36.7,18.0
Dewayne Dedmon,MIA,16,11,5,210,28,19,67.9,53,52.8,0,52.8,4.9
Didi Louzada,NOP,3,0,3,56,1,1,100.0,3,33.3,0,33.3,4.9
Dillon Brooks,MEM,64,35,29,1914,53,26,49.1,114,46.5,4,48.2,11.2
Domantas Sabonis,IND,62,29,33,2231,150,105,70.0,412,36.4,9,37.2,5.2
Donovan Mitchell,UTA,52,39,13,1736,50,29,58.0,123,40.7,5,42.4,9.1
Donta Hall,ORL,12,3,9,172,24,16,66.7,41,58.5,0,58.5,4.8
Donte DiVincenzo,MIL,66,44,22,1815,81,51,63.0,155,52.3,4,53.6,7.5
Dorian Finney-Smith,DAL,59,36,23,1898,98,58,59.2,197,49.7,7,51.6,7.7
Doug McDermott,IND,64,31,33,1575,60,33,55.0,145,41.4,2,42.0,6.6
Draymond Green,GSW,62,35,27,1965,55,36,65.5,128,43.0,4,44.4,7.0
Drew Eubanks,SAS,52,21,31,751,74,45,60.8,172,43.0,5,44.3,5.9
Duncan Robinson,MIA,69,39,30,2184,7,1,14.3,41,17.1,2,17.9,24.0
Dwayne Bacon,ORL,69,19,50,1803,31,16,51.6,95,32.6,6,34.8,9.7
Dwight Howard,PHI,69,46,23,1195,190,149,78.4,427,44.5,10,45.6,3.6
Dwight Powell,DAL,53,31,22,933,80,51,63.8,197,40.6,7,42.1,6.6
Dylan Windler,CLE,28,10,18,481,20,11,55.0,56,35.7,3,37.7,7.4
E'Twaun Moore,PHX,22,16,6,348,14,8,57.1,29,48.3,0,48.3,11.6
Ed Davis,MIN,22,4,18,298,46,27,58.7,100,46.0,1,46.5,6.9
Edmond Sumner,IND,39,15,24,734,18,11,61.1,58,31.0,2,32.1,7.5
Elfrid Payton,NYK,61,34,27,1456,64,34,53.1,151,42.4,10,45.4,10.1
Elijah Bryant,MIL,1,0,1,32,2,1,50.0,2,100.0,0,100.0,3.9
Elijah Hughes,UTA,6,4,2,23,1,0,0.0,1,100.0,0,100.0,17.0
Enes Freedom,POR,72,42,30,1757,284,229,80.6,683,41.6,19,42.8,4.0
Eric Bledsoe,NOP,70,31,39,2087,29,8,27.6,81,35.8,5,38.2,17.1
Eric Gordon,HOU,22,8,14,656,8,2,25.0,24,33.3,2,36.4,19.4
Eric Paschall,GSW,38,19,19,666,28,12,42.9,55,50.9,1,51.9,6.0
Ersan Ilyasova,UTA,12,9,3,124,7,4,57.1,19,36.8,1,38.9,7.5
Evan Fournier,BOS,39,15,24,1174,10,4,40.0,45,22.2,2,23.3,10.4
Facundo Campazzo,DEN,51,35,16,1283,22,6,27.3,57,38.6,0,38.6,15.0
Frank Jackson,DET,32,10,22,680,15,7,46.7,39,38.5,4,42.9,10.6
Frank Kaminsky,PHX,45,31,14,703,36,26,72.2,95,37.9,3,39.1,6.4
Frank Mason III,ORL,3,1,2,75,3,2,66.7,10,30.0,0,30.0,10.9
Frank Ntilikina,NYK,16,10,6,216,6,2,33.3,12,50.0,0,50.0,12.9
Fred VanVleet,TOR,50,21,29,1831,32,19,59.4,102,31.4,4,32.7,13.0
Freddie Gillespie,TOR,20,7,13,392,42,32,76.2,119,35.3,2,35.9,4.1
Furkan Korkmaz,PHI,45,33,12,891,17,3,17.6,52,32.7,1,33.3,13.6
Gabe Vincent,MIA,29,14,15,459,10,5,50.0,25,40.0,1,41.7,11.3
Gabriel Deck,OKC,9,0,9,193,16,11,68.8,23,69.6,0,69.6,7.8
Garrett Temple,CHI,53,25,28,1483,29,10,34.5,65,44.6,1,45.3,12.5
Garrison Mathews,WAS,43,21,22,784,16,6,37.5,34,47.1,1,48.5,11.5
Gary Clark,PHI,35,11,24,618,33,20,60.6,76,43.4,7,47.8,8.4
Gary Harris,ORL,34,15,19,968,21,7,33.3,56,37.5,3,39.6,10.8
Gary Payton II,GSW,6,4,2,38,2,1,50.0,5,40.0,0,40.0,9.8
Gary Trent Jr.,TOR,55,28,27,1725,27,14,51.9,55,49.1,1,50.0,13.6
George Hill,PHI,24,14,10,530,16,9,56.3,34,47.1,0,47.1,6.8
Georges Niang,UTA,64,46,18,1064,28,11,39.3,57,49.1,1,50.0,12.0
Giannis Antetokounmpo,MIL,60,40,20,2012,97,56,57.7,245,39.6,8,40.9,8.6
Glenn Robinson III,SAC,17,5,12,309,11,7,63.6,35,31.4,3,34.4,9.4
Goga Bitadze,IND,40,16,24,548,60,39,65.0,139,43.2,6,45.1,4.1
Goran Dragic,MIA,46,28,18,1248,25,9,36.0,77,32.5,2,33.3,13.6
Gordon Hayward,CHA,44,24,20,1496,37,20,54.1,110,33.6,7,35.9,8.9
Gorgui Dieng,SAS,31,11,20,515,40,28,70.0,97,41.2,1,41.7,5.6
Grant Riller,CHA,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0.0
Grant Williams,BOS,56,24,32,1081,48,23,47.9,122,39.3,3,40.3,7.8
Grayson Allen,MEM,45,23,22,1158,19,3,15.8,41,46.3,1,47.5,14.0
Hamidou Diallo,DET,52,18,34,1226,59,41,69.5,139,42.4,1,42.8,7.6
Harrison Barnes,SAC,57,24,33,2065,64,36,56.3,170,37.6,6,39.0,7.7
Harry Giles III,POR,33,20,13,329,31,21,67.7,75,41.3,2,42.5,6.5
Hassan Whiteside,SAC,34,16,18,540,61,50,82.0,149,40.9,6,42.7,4.2
Henry Ellenson,TOR,2,0,2,38,3,1,33.3,6,50.0,0,50.0,8.9
Ignas Brazdeikis,ORL,11,2,9,244,11,5,45.5,26,42.3,1,44.0,5.7
Iman Shumpert,BKN,1,1,0,6,1,0,0.0,1,100.0,0,100.0,8.0
Immanuel Quickley,NYK,54,29,25,1101,25,6,24.0,67,37.3,3,39.1,10.6
Isaac Bonga,WAS,27,8,19,361,18,9,50.0,34,52.9,1,54.5,11.2
Isaac Okoro,CLE,64,20,44,2092,68,35,51.5,178,38.2,7,39.8,12.1
Isaiah Hartenstein,CLE,45,20,25,548,65,45,69.2,176,36.9,4,37.8,4.2
Isaiah Joe,PHI,21,14,7,250,6,0,0.0,12,50.0,0,50.0,19.2
Isaiah Roby,OKC,59,17,42,1409,89,53,59.6,206,43.2,9,45.2,7.2
Isaiah Stewart,DET,66,19,47,1440,159,118,74.2,396,40.2,8,41.0,3.9
Isaiah Thomas,NOP,2,1,1,29,1,0,0.0,1,100.0,0,100.0,14.0
Ish Smith,WAS,43,23,20,916,22,4,18.2,43,51.2,3,55.0,11.8
Ivica Zubac,LAC,69,46,23,1586,189,145,76.7,469,40.3,8,41.0,3.7
JJ Redick,DAL,33,15,18,599,4,0,0.0,11,36.4,1,40.0,16.5
Ja Morant,MEM,62,32,30,2022,59,27,45.8,148,39.9,4,41.0,8.3
JaKarr Sampson,IND,24,12,12,289,27,19,70.4,56,48.2,3,50.9,3.8
JaMychal Green,DEN,55,35,20,1090,85,56,65.9,181,47.0,4,48.0,5.3
JaVale McGee,DEN,45,21,24,670,77,53,68.8,155,49.7,2,50.3,4.9
Jabari Parker,BOS,12,4,8,163,10,4,40.0,21,47.6,1,50.0,5.7
Jaden McDaniels,MIN,60,18,42,1484,52,36,69.2,128,40.6,3,41.6,8.7
Jae Crowder,PHX,58,42,16,1601,32,14,43.8,84,38.1,0,38.1,10.6
Jae'Sean Tate,HOU,69,16,53,2010,131,81,61.8,319,41.1,8,42.1,7.4
Jahlil Okafor,DET,23,4,19,305,23,19,82.6,69,33.3,0,33.3,4.3
Jahmi'us Ramsey,SAC,6,1,5,71,2,1,50.0,4,50.0,0,50.0,16.1
Jake Layman,MIN,30,7,23,509,13,4,30.8,37,35.1,4,39.4,11.6
Jakob Poeltl,SAS,69,32,37,1845,219,172,78.5,405,54.1,10,55.4,4.8
Jalen Brunson,DAL,64,37,27,1607,27,8,29.6,67,40.3,2,41.5,14.7
Jalen Harris,TOR,9,1,8,149,3,3,100.0,7,42.9,0,42.9,11.6
Jalen Lecque,IND,4,2,2,12,2,0,0.0,5,40.0,0,40.0,20.1
Jalen McDaniels,CHA,41,15,26,882,45,22,48.9,114,39.5,4,40.9,8.2
Jalen Smith,PHX,15,9,6,131,7,5,71.4,22,31.8,2,35.0,6.2
Jamal Murray,DEN,46,30,16,1640,37,11,29.7,82,45.1,4,47.4,10.7
James Ennis III,ORL,40,12,28,970,43,25,58.1,114,37.7,2,38.4,6.9
James Harden,BKN,44,31,13,1609,35,16,45.7,136,25.7,4,26.5,9.7
James Johnson,NOP,44,18,26,965,32,14,43.8,81,39.5,2,40.5,7.9
James Nunnally,NOP,6,2,4,40,2,0,0.0,4,50.0,0,50.0,12.1
James Wiseman,GSW,39,18,21,836,55,32,58.2,140,39.3,3,40.1,5.0
Jared Dudley,LAL,8,5,3,73,4,1,25.0,6,66.7,0,66.7,6.2
Jared Harper,NYK,2,1,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Jaren Jackson Jr.,MEM,11,4,7,258,17,10,58.8,39,43.6,2,45.9,7.6
Jarred Vanderbilt,MIN,59,18,41,1110,118,81,68.6,304,38.8,11,40.3,5.7
Jarrell Brantley,UTA,13,12,1,93,9,6,66.7,16,56.3,0,56.3,7.2
Jarrett Allen,CLE,63,20,43,1864,196,139,70.9,415,47.2,8,48.2,4.9
Jarrett Culver,MIN,27,5,22,456,34,18,52.9,65,52.3,0,52.3,9.1
Javonte Green,CHI,29,14,15,401,26,16,61.5,46,56.5,1,57.8,6.8
Jaxson Hayes,NOP,57,22,35,952,92,56,60.9,170,54.1,4,55.4,5.6
Jay Scrubb,LAC,3,1,2,80,2,0,0.0,9,22.2,0,22.2,0.0
Jaylen Adams,MIL,2,2,0,13,0,0,0.0,2,0.0,0,0.0,0.0
Jaylen Brown,BOS,58,30,28,1999,71,39,54.9,174,40.8,2,41.3,12.1
Jaylen Hoard,OKC,18,1,17,318,21,11,52.4,48,43.8,0,43.8,5.8
Jaylen Nowell,MIN,37,7,30,709,19,6,31.6,49,38.8,3,41.3,13.2
Jayson Tatum,BOS,64,34,30,2290,50,23,46.0,155,32.3,3,32.9,10.7
Jeff Green,BKN,63,41,22,1757,34,15,44.1,88,38.6,2,39.5,10.1
Jeff Teague,MIL,43,21,22,751,15,1,6.7,35,42.9,3,46.9,18.4
Jerami Grant,DET,53,15,38,1795,34,22,64.7,121,28.1,6,29.6,6.1
Jeremiah Martin,CLE,5,0,5,48,2,2,100.0,10,20.0,1,22.2,4.5
Jeremy Lamb,IND,34,16,18,729,25,12,48.0,60,41.7,2,43.1,8.7
Jerome Robinson,WAS,12,3,9,269,4,2,50.0,12,33.3,0,33.3,4.6
Jevon Carter,PHX,38,29,9,567,16,3,18.8,35,45.7,0,45.7,15.8
Jimmy Butler,MIA,52,33,19,1745,94,58,61.7,207,45.4,10,47.7,6.1
Joe Harris,BKN,66,43,23,2087,43,22,51.2,107,40.2,6,42.6,11.5
Joe Ingles,UTA,65,46,19,1824,27,4,14.8,60,45.0,4,48.2,15.1
Joel Embiid,PHI,51,39,12,1585,113,86,76.1,247,45.7,4,46.5,5.9
John Collins,ATL,63,34,29,1848,118,81,68.6,303,38.9,7,39.9,5.0
John Konchar,MEM,39,20,19,555,35,17,48.6,86,40.7,3,42.2,9.0
John Wall,HOU,38,12,26,1231,17,10,58.8,57,29.8,2,30.9,8.8
Jonas Valanciunas,MEM,62,32,30,1755,253,194,76.7,517,48.9,10,49.9,4.0
Jontay Porter,MEM,7,5,2,46,4,2,50.0,10,40.0,1,44.4,8.5
Jordan Bell,GSW,5,2,3,81,7,7,100.0,26,26.9,2,29.2,1.9
Jordan Bone,ORL,11,2,9,176,4,0,0.0,6,66.7,0,66.7,18.0
Jordan Clarkson,UTA,66,47,19,1767,47,19,40.4,118,39.8,6,42.0,9.2
Jordan McLaughlin,MIN,41,12,29,777,21,6,28.6,55,38.2,2,39.6,14.3
Jordan Nwora,MIL,19,12,7,245,9,3,33.3,27,33.3,2,36.0,10.7
Jordan Poole,GSW,44,23,21,893,15,3,20.0,29,51.7,1,53.6,16.3
Josh Green,DAL,30,15,15,414,28,14,50.0,48,58.3,0,58.3,9.4
Josh Hall,OKC,16,2,14,299,6,4,66.7,20,30.0,0,30.0,24.8
Josh Hart,NOP,47,21,26,1350,53,26,49.1,114,46.5,4,48.2,11.0
Josh Jackson,DET,60,15,45,1517,57,39,68.4,135,42.2,1,42.5,6.9
Josh Okogie,MIN,54,21,33,1140,63,40,63.5,135,46.7,5,48.5,6.9
Josh Richardson,DAL,58,34,24,1766,51,19,37.3,109,46.8,4,48.6,10.3
Jrue Holiday,MIL,58,40,18,1889,73,44,60.3,186,39.2,10,41.5,7.7
Juan Toscano-Anderson,GSW,48,25,23,1087,29,12,41.4,92,31.5,2,32.2,12.0
Juancho Hernangomez,MIN,51,19,32,898,45,29,64.4,115,39.1,8,42.1,5.7
Julius Randle,NYK,71,40,31,2667,84,56,66.7,280,30.0,12,31.3,8.0
Justin Holiday,IND,69,33,36,2106,32,18,56.3,81,39.5,4,41.6,9.0
Justin Jackson,MIL,29,10,19,525,16,4,25.0,30,53.3,3,59.3,11.8
Justin James,SAC,14,7,7,197,9,3,33.3,24,37.5,1,39.1,4.5
Justin Patton,HOU,11,1,10,225,14,10,71.4,35,40.0,0,40.0,6.7
Justin Robinson,OKC,5,0,5,75,1,0,0.0,1,100.0,0,100.0,22.9
Justise Winslow,MEM,25,13,12,491,18,9,50.0,40,45.0,0,45.0,11.9
Jusuf Nurkic,POR,37,22,15,880,86,64,74.4,216,39.8,7,41.1,4.9
Juwan Morgan,UTA,16,13,3,123,9,7,77.8,33,27.3,0,27.3,3.9
KZ Okpala,MIA,23,13,10,395,21,12,57.1,42,50.0,1,51.2,11.1
Karim Mane,ORL,5,0,5,68,1,0,0.0,7,14.3,0,14.3,2.8
Karl-Anthony Towns,MIN,50,19,31,1689,133,93,69.9,308,43.2,3,43.6,5.5
Kawhi Leonard,LAC,52,36,16,1772,55,33,60.0,120,45.8,2,46.6,10.2
Keita Bates-Diop,SAS,18,5,13,208,9,6,66.7,23,39.1,1,40.9,7.1
Kelan Martin,IND,24,10,14,288,18,10,55.6,38,47.4,0,47.4,7.9
Keldon Johnson,SAS,68,32,36,1944,93,56,60.2,238,39.1,14,41.5,6.8
Keljin Blevins,POR,7,6,1,32,3,1,33.3,6,50.0,1,60.0,7.2
Kelly Olynyk,HOU,70,26,44,1997,87,59,67.8,258,33.7,7,34.7,7.4
Kelly Oubre Jr.,GSW,55,27,28,1688,82,57,69.5,192,42.7,4,43.6,6.7
Kemba Walker,BOS,42,22,20,1342,16,5,31.3,64,25.0,3,26.2,13.4
Kendrick Nunn,MIA,51,29,22,1594,21,4,19.0,59,35.6,3,37.5,14.9
Kenrich Williams,OKC,63,21,42,1411,84,51,60.7,197,42.6,8,44.4,7.2
Kent Bazemore,GSW,64,34,30,1292,26,12,46.2,69,37.7,2,38.8,8.6
Kentavious Caldwell-Pope,LAL,60,36,24,1705,27,11,40.7,77,35.1,0,35.1,9.3
Kenyon Martin Jr.,HOU,43,9,34,1060,73,54,74.0,154,47.4,5,49.0,6.2
Kevin Durant,BKN,35,23,12,1157,13,5,38.5,60,21.7,4,23.2,17.6
Kevin Huerter,ATL,66,39,27,2043,38,22,57.9,87,43.7,1,44.2,11.0
