PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Gordon,DEN,50,29,21,1384.0,51,158,32.300000000000004,18.0,66.0,27.3,38.0,120,203932,1610612743
Aaron Holiday,IND,66,30,36,1176.0,40,107,37.4,14.0,46.0,30.4,43.9,94,1628988,1610612754
Aaron Nesmith,BOS,46,22,24,669.0,11,31,35.5,3.0,15.0,20.0,40.300000000000004,25,1630174,1610612738
Abdel Nader,PHX,24,16,8,355.0,2,6,33.300000000000004,0.0,2.0,0.0,33.300000000000004,4,1627846,1610612756
Adam Mokoka,CHI,14,3,11,56.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1629690,1610612741
Al Horford,BOS,28,11,17,782.0,14,34,41.199999999999996,1.0,6.0,16.7,42.6,29,201143,1610612738
Al-Farouq Aminu,CHI,23,5,18,434.0,4,9,44.4,0.0,3.0,0.0,44.4,8,202329,1610612741
Alec Burks,NYK,49,27,22,1255.0,92,215,42.8,46.0,99.0,46.5,53.5,230,202692,1610612752
Aleksej Pokusevski,OKC,45,13,32,1090.0,38,125,30.4,5.0,38.0,13.200000000000001,32.4,81,1630197,1610612760
Alen Smailagic,GSW,15,10,5,84.0,1,2,50.0,0.0,0.0,,50.0,2,1629346,1610612744
Alex Caruso,LAL,58,32,26,1216.0,18,58,31.0,4.0,17.0,23.5,34.5,40,1627936,1610612747
Alex Len,WAS,64,30,34,979.0,1,2,50.0,0.0,1.0,0.0,50.0,2,203458,1610612764
Alfonzo McKinnie,LAL,39,22,17,258.0,5,13,38.5,0.0,2.0,0.0,38.5,10,1628035,1610612747
Alize Johnson,BKN,18,10,8,189.0,3,6,50.0,0.0,0.0,,50.0,6,1628993,1610612751
Amida Brimah,IND,5,2,3,29.0,0,0,,,,,,0,1628578,1610612754
Amir Coffey,LAC,44,32,12,395.0,7,14,50.0,3.0,4.0,75.0,60.699999999999996,17,1629599,1610612746
Anderson Varejao,CLE,5,1,4,36.0,0,2,0.0,0.0,0.0,,0.0,0,2760,1610612739
Andre Drummond,LAL,46,19,27,1242.0,7,11,63.6,0.0,0.0,,63.6,14,203083,1610612747
