PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Aaron Brooks,MIN,32,19,13,5.9,2.3,0.8,40.0,0.8,50.0,0.8,37.5,0.0,0.0,0.0,0.0,0.0,0.0,48.6
Aaron Gordon,ORL,58,19,39,32.9,17.6,2.8,37.9,5.1,37.7,3.0,29.2,3.8,66.9,1.0,39.7,1.2,54.7,50.0
Aaron Harrison,DAL,9,2,7,25.9,6.7,0.9,36.4,2.7,22.2,1.2,23.8,0.4,100.0,0.0,0.0,0.0,0.0,34.1
Aaron Jackson,HOU,1,0,1,34.5,8.0,3.0,50.0,0.0,0.0,3.0,50.0,2.0,33.3,0.0,0.0,0.0,0.0,38.9
Abdel Nader,BOS,47,32,15,11.1,3.1,0.7,30.4,1.4,34.4,0.1,23.1,0.2,31.3,0.1,0.0,0.0,0.0,41.3
Adreian Payne,ORL,5,0,5,8.5,4.2,0.4,100.0,1.6,60.0,0.4,50.0,1.0,100.0,0.4,100.0,0.2,0.0,80.0
Al Horford,BOS,69,44,25,31.5,12.8,1.6,54.5,4.9,43.3,1.2,36.7,2.6,65.3,2.5,44.0,1.3,56.7,54.9
Al Jefferson,IND,36,17,19,13.4,7.0,0.1,66.7,1.5,41.5,0.4,50.0,1.8,57.4,2.9,53.9,1.0,56.7,53.4
Al-Farouq Aminu,POR,69,40,29,30.0,9.3,1.3,38.4,5.1,36.5,0.5,20.9,1.4,54.8,0.0,25.0,0.2,40.0,50.3
Alan Williams,PHX,5,1,4,14.1,4.0,0.4,100.0,0.0,0.0,0.0,0.0,1.8,44.4,0.0,0.0,0.8,66.7,38.9
Alec Burks,UTA,64,37,27,16.5,7.7,2.7,37.8,1.1,30.3,2.1,35.5,0.6,77.3,0.0,0.0,0.3,50.0,46.7
Alec Peters,PHX,20,2,18,11.2,4.1,0.0,0.0,2.7,31.6,0.3,40.0,0.9,50.0,0.1,100.0,0.2,100.0,50.0
Alex Abrines,OKC,73,42,31,15.1,4.8,0.5,41.7,3.4,39.3,0.2,26.1,0.2,53.3,0.0,0.0,0.1,40.0,55.0
Alex Caruso,LAL,37,16,21,15.2,3.6,1.0,42.1,0.6,32.0,0.8,26.2,0.6,91.7,0.0,0.0,0.1,40.0,48.7
Alex Len,PHX,69,20,49,20.2,8.5,0.5,66.7,0.4,36.1,0.0,0.0,5.5,58.6,0.7,48.5,1.5,50.0,56.7
