PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Bobby Portis,CHI,73,25,48,1643.0,38,86,44.2,2.0,7.0,28.599999999999998,45.300000000000004,78,1626171,1610612741
Bogdan Bogdanović,SAC,78,26,52,2175.0,130,296,43.9,42.0,107.0,39.300000000000004,51.0,302,203992,1610612758
Bojan Bogdanović,IND,80,47,33,2464.0,71,161,44.1,22.0,51.0,43.1,50.9,164,202711,1610612754
Bradley Beal,WAS,82,43,39,2977.0,255,631,40.400000000000006,60.0,200.0,30.0,45.2,570,203078,1610612764
Brandan Wright,HOU,28,11,17,381.0,0,3,0.0,,,,0.0,0,201148,1610612745
Brandon Ingram,LAL,59,27,32,1975.0,88,228,38.6,4.0,10.0,40.0,39.5,180,1627742,1610612747
Brandon Jennings,MIL,14,8,6,205.0,15,32,46.9,5.0,12.0,41.699999999999996,54.7,35,201943,1610612749
Brandon Paul,SAS,64,38,26,576.0,1,17,5.8999999999999995,0.0,7.0,0.0,5.8999999999999995,2,203464,1610612759
Briante Weber,MEM,18,8,10,237.0,8,17,47.099999999999994,3.0,8.0,37.5,55.900000000000006,19,1627362,1610612763
Brice Johnson,MEM,18,2,16,98.0,1,4,25.0,0.0,0.0,,25.0,2,1627744,1610612763
Brook Lopez,LAL,74,34,40,1735.0,35,95,36.8,3.0,8.0,37.5,38.4,73,201572,1610612747
Bruno Caboclo,SAC,12,4,8,106.0,0,0,,0.0,0.0,,,0,203998,1610612758
Bryn Forbes,SAS,80,46,34,1517.0,72,157,45.9,13.0,31.0,41.9,50.0,157,1627854,1610612759
Buddy Hield,SAC,80,27,53,2024.0,159,419,37.9,60.0,167.0,35.9,45.1,378,1627741,1610612758
C.J. Williams,LAC,38,17,21,707.0,23,60,38.3,8.0,23.0,34.8,45.0,54,203710,1610612746
CJ McCollum,POR,81,48,33,2924.0,314,734,42.8,89.0,239.0,37.2,48.8,717,203468,1610612757
CJ Miles,TOR,70,50,20,1337.0,32,91,35.199999999999996,20.0,53.0,37.7,46.2,84,101139,1610612761
Caleb Swanigan,POR,27,16,11,189.0,0,5,0.0,0.0,0.0,,0.0,0,1628403,1610612757
Cameron Payne,CHI,25,7,18,582.0,31,92,33.7,16.0,49.0,32.7,42.4,78,1626166,1610612741
Caris LeVert,BKN,71,25,46,1864.0,63,198,31.8,28.0,89.0,31.5,38.9,154,1627747,1610612751
Carmelo Anthony,OKC,78,46,32,2501.0,168,422,39.800000000000004,22.0,75.0,29.299999999999997,42.4,358,2546,1610612760
Cedi Osman,CLE,61,35,26,672.0,18,42,42.9,3.0,9.0,33.300000000000004,46.400000000000006,39,1626224,1610612739
Chandler Parsons,MEM,36,12,24,691.0,39,87,44.800000000000004,15.0,37.0,40.5,53.400000000000006,93,202718,1610612763
Channing Frye,LAL,53,28,25,695.0,13,23,56.49999999999999,2.0,7.0,28.599999999999998,60.9,28,101112,1610612747
Charles Cooke,NOP,13,8,5,38.0,0,4,0.0,0.0,2.0,0.0,0.0,0,1628429,1610612740
Cheick Diallo,NOP,52,29,23,581.0,6,15,40.0,,,,40.0,12,1627767,1610612740
Chinanu Onuaku,HOU,1,0,1,22.0,0,0,,,,,,0,1627778,1610612745
Chris Boucher,GSW,1,1,0,1.0,0,0,,0.0,0.0,,,0,1628449,1610612744
Chris McCullough,WAS,19,11,8,90.0,3,5,60.0,0.0,0.0,,60.0,6,1626191,1610612764
Chris Paul,HOU,58,50,8,1847.0,253,565,44.800000000000004,117.0,307.0,38.1,55.1,623,101108,1610612745
Clint Capela,HOU,74,62,12,2034.0,0,3,0.0,,,,0.0,0,203991,1610612745
Cody Zeller,CHA,33,14,19,627.0,3,5,60.0,0.0,0.0,,60.0,6,203469,1610612766
Cole Aldrich,MIN,21,14,7,49.0,0,0,,,,,,0,202332,1610612750
Corey Brewer,OKC,72,32,40,1209.0,5,21,23.799999999999997,0.0,9.0,0.0,23.799999999999997,10,201147,1610612760
Cory Joseph,IND,82,48,34,2210.0,112,264,42.4,8.0,35.0,22.900000000000002,43.9,232,202709,1610612754
Courtney Lee,NYK,76,27,49,2310.0,118,292,40.400000000000006,22.0,61.0,36.1,44.2,258,201584,1610612752
Cristiano Felicio,CHI,55,13,42,977.0,3,7,42.9,0.0,0.0,,42.9,6,1626245,1610612741
D'Angelo Russell,BKN,48,16,32,1234.0,105,275,38.2,35.0,120.0,29.2,44.5,245,1626156,1610612751
D.J. Augustin,ORL,75,23,52,1760.0,72,162,44.4,47.0,113.0,41.6,59.0,191,201571,1610612753
D.J. Wilson,MIL,22,12,10,71.0,0,2,0.0,0.0,0.0,,0.0,0,1628391,1610612749
Dakari Johnson,OKC,31,21,10,161.0,1,2,50.0,,,,50.0,2,1626177,1610612760
Damian Jones,GSW,15,7,8,89.0,0,1,0.0,,,,0.0,0,1627745,1610612744
Damian Lillard,POR,73,44,29,2670.0,253,639,39.6,143.0,391.0,36.6,50.8,649,203081,1610612757
Damien Wilkins,IND,19,10,9,152.0,3,10,30.0,0.0,1.0,0.0,30.0,6,2863,1610612754
Damion Lee,ATL,15,4,11,404.0,10,31,32.300000000000004,1.0,11.0,9.1,33.900000000000006,21,1627814,1610612737
Damyean Dotson,NYK,44,11,33,474.0,24,45,53.300000000000004,4.0,17.0,23.5,57.8,52,1628422,1610612752
Daniel Hamilton,OKC,6,5,1,28.0,2,4,50.0,1.0,2.0,50.0,62.5,5,1627772,1610612760
Daniel Theis,BOS,63,44,19,936.0,7,12,58.3,1.0,1.0,100.0,62.5,15,1628464,1610612738
Danilo Gallinari,LAC,21,11,10,671.0,23,65,35.4,8.0,21.0,38.1,41.5,54,201568,1610612746
Danny Green,SAS,70,40,30,1791.0,43,123,35.0,14.0,47.0,29.799999999999997,40.699999999999996,100,201980,1610612759
Dante Cunningham,BKN,73,34,39,1562.0,0,4,0.0,0.0,1.0,0.0,0.0,0,201967,1610612751
Danté Exum,UTA,14,10,4,235.0,1,4,25.0,1.0,3.0,33.300000000000004,37.5,3,203957,1610612762
Danuel House Jr.,PHX,23,6,17,403.0,7,22,31.8,4.0,16.0,25.0,40.9,18,1627863,1610612756
Dario Šarić,PHI,78,49,29,2310.0,18,65,27.700000000000003,1.0,10.0,10.0,28.499999999999996,37,203967,1610612755
Darius Miller,NOP,82,48,34,1944.0,63,118,53.400000000000006,17.0,35.0,48.6,60.6,143,203121,1610612740
Darrell Arthur,DEN,19,12,7,141.0,2,5,40.0,0.0,1.0,0.0,40.0,4,201589,1610612743
Darren Collison,IND,69,39,30,2018.0,132,282,46.800000000000004,32.0,69.0,46.400000000000006,52.5,296,201954,1610612754
Darrun Hilliard,SAS,14,8,6,95.0,3,6,50.0,0.0,1.0,0.0,50.0,6,1626199,1610612759
David Nwaba,CHI,70,26,44,1646.0,2,21,9.5,0.0,4.0,0.0,9.5,4,1628021,1610612741
David Stockton,UTA,3,3,0,9.0,2,2,100.0,2.0,2.0,100.0,150.0,6,204065,1610612762
David West,GSW,73,52,21,999.0,16,30,53.300000000000004,1.0,2.0,50.0,55.00000000000001,33,2561,1610612744
Davis Bertans,SAS,77,43,34,1086.0,11,55,20.0,1.0,23.0,4.3,20.9,23,202722,1610612759
Davon Reed,PHX,21,2,19,242.0,2,19,10.5,0.0,6.0,0.0,10.5,4,1628432,1610612756
De'Aaron Fox,SAC,73,24,49,2026.0,119,343,34.699999999999996,22.0,69.0,31.900000000000002,37.9,260,1628368,1610612758
DeAndre Jordan,LAC,77,39,38,2423.0,0,2,0.0,,,,0.0,0,201599,1610612746
DeAndre Liggins,NOP,58,34,24,724.0,6,21,28.599999999999998,1.0,6.0,16.7,31.0,13,202732,1610612740
DeAndre' Bembry,ATL,26,8,18,455.0,4,15,26.700000000000003,0.0,3.0,0.0,26.700000000000003,8,1627761,1610612737
DeMar DeRozan,TOR,80,57,23,2712.0,261,651,40.1,30.0,117.0,25.6,42.4,552,201942,1610612761
DeMarcus Cousins,NOP,48,27,21,1737.0,35,99,35.4,11.0,30.0,36.7,40.9,81,202326,1610612740
DeMarre Carroll,BKN,73,25,48,2180.0,43,126,34.1,20.0,56.0,35.699999999999996,42.1,106,201960,1610612751
Dejounte Murray,SAS,81,47,34,1743.0,61,184,33.2,0.0,0.0,,33.2,122,1627749,1610612759
Delon Wright,TOR,69,49,20,1433.0,18,61,29.5,13.0,47.0,27.700000000000003,40.2,49,1626153,1610612761
Demetrius Jackson,PHI,15,12,3,80.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1627743,1610612755
Dennis Schröder,ATL,67,21,46,2078.0,197,451,43.7,36.0,122.0,29.5,47.699999999999996,430,203471,1610612737
Dennis Smith Jr.,DAL,69,22,47,2049.0,121,416,29.099999999999998,51.0,186.0,27.400000000000002,35.199999999999996,293,1628372,1610612742
Denzel Valentine,CHI,77,26,51,2095.0,124,307,40.400000000000006,54.0,136.0,39.7,49.2,302,1627756,1610612741
Derrick Favors,UTA,77,46,31,2153.0,9,22,40.9,1.0,3.0,33.300000000000004,43.2,19,202324,1610612762
Derrick Jones Jr.,MIA,20,9,11,245.0,0,2,0.0,0.0,0.0,,0.0,0,1627884,1610612748
Derrick Rose,MIN,25,15,10,419.0,14,48,29.2,3.0,7.0,42.9,32.300000000000004,31,201565,1610612750
Derrick Walton Jr.,MIA,16,8,8,147.0,3,12,25.0,2.0,5.0,40.0,33.300000000000004,8,1628476,1610612748
Derrick White,SAS,17,7,10,139.0,5,12,41.699999999999996,4.0,6.0,66.7,58.3,14,1628401,1610612759
Derrick Williams,LAL,2,1,1,9.0,0,0,,0.0,0.0,,,0,202682,1610612747
Devin Booker,PHX,54,16,38,1865.0,185,471,39.300000000000004,72.0,198.0,36.4,46.9,442,1626164,1610612756
Devin Harris,DEN,71,33,38,1340.0,31,114,27.200000000000003,22.0,77.0,28.599999999999998,36.8,84,2734,1610612743
Devin Robinson,WAS,1,0,1,13.0,0,0,,,,,,0,1628421,1610612764
Dewayne Dedmon,ATL,62,18,44,1542.0,8,24,33.300000000000004,0.0,1.0,0.0,33.300000000000004,16,203473,1610612737
Deyonta Davis,MEM,62,16,46,943.0,5,8,62.5,,,,62.5,10,1627738,1610612763
Dillon Brooks,MEM,82,22,60,2350.0,65,215,30.2,13.0,59.0,22.0,33.300000000000004,143,1628415,1610612763
Dion Waiters,MIA,30,16,14,918.0,39,124,31.5,14.0,54.0,25.900000000000002,37.1,92,203079,1610612748
Dirk Nowitzki,DAL,77,24,53,1900.0,73,179,40.8,4.0,18.0,22.2,41.9,150,1717,1610612742
Domantas Sabonis,IND,74,45,29,1810.0,3,9,33.300000000000004,1.0,1.0,100.0,38.9,7,1627734,1610612754
Donovan Mitchell,UTA,79,46,33,2638.0,194,550,35.3,89.0,304.0,29.299999999999997,43.4,477,1628378,1610612762
Dorian Finney-Smith,DAL,21,4,17,448.0,4,19,21.099999999999998,1.0,8.0,12.5,23.7,9,1627827,1610612742
Doug McDermott,DAL,81,30,51,1768.0,22,76,28.9,2.0,17.0,11.799999999999999,30.3,46,203926,1610612742
Dragan Bender,PHX,82,21,61,2069.0,5,18,27.800000000000004,2.0,5.0,40.0,33.300000000000004,12,1627733,1610612756
Draymond Green,GSW,70,48,22,2287.0,13,50,26.0,4.0,18.0,22.2,30.0,30,203110,1610612744
Dwayne Bacon,CHA,53,25,28,713.0,32,104,30.8,1.0,8.0,12.5,31.3,65,1628407,1610612766
Dwight Buycks,DET,29,10,19,427.0,34,88,38.6,11.0,29.0,37.9,44.9,79,202779,1610612765
Dwight Howard,CHA,81,35,46,2463.0,5,12,41.699999999999996,0.0,1.0,0.0,41.699999999999996,10,2730,1610612766
Dwight Powell,DAL,79,23,56,1672.0,7,16,43.8,1.0,4.0,25.0,46.9,15,203939,1610612742
Dwyane Wade,MIA,67,37,30,1536.0,97,303,32.0,19.0,67.0,28.4,35.099999999999994,213,2548,1610612748
E'Twaun Moore,NOP,82,48,34,2586.0,64,144,44.4,12.0,29.0,41.4,48.6,140,202734,1610612740
Ed Davis,POR,78,48,30,1471.0,0,3,0.0,0.0,1.0,0.0,0.0,0,202334,1610612757
Edmond Sumner,IND,1,0,1,2.0,0,0,,,,,,0,1628410,1610612754
Ekpe Udoh,UTA,63,36,27,810.0,0,1,0.0,0.0,0.0,,0.0,0,202327,1610612762
Elfrid Payton,PHX,63,13,50,1809.0,50,129,38.800000000000004,5.0,17.0,29.4,40.699999999999996,105,203901,1610612756
Emeka Okafor,NOP,26,16,10,353.0,1,3,33.300000000000004,,,,33.300000000000004,2,2731,1610612740
Emmanuel Mudiay,NYK,64,29,35,1244.0,66,198,33.300000000000004,17.0,56.0,30.4,37.6,149,1626144,1610612752
Enes Freedom,NYK,71,27,44,1830.0,6,14,42.9,0.0,0.0,,42.9,12,202683,1610612752
Eric Bledsoe,MIL,74,40,34,2322.0,120,325,36.9,31.0,117.0,26.5,41.699999999999996,271,202339,1610612749
Eric Gordon,HOU,69,55,14,2154.0,73,238,30.7,61.0,200.0,30.5,43.5,207,201569,1610612745
Eric Moreland,DET,67,32,35,805.0,3,9,33.300000000000004,,,,33.300000000000004,6,203961,1610612765
Erik McCree,UTA,4,4,0,8.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628571,1610612762
Ersan Ilyasova,PHI,69,36,33,1730.0,19,77,24.7,9.0,43.0,20.9,30.5,47,101141,1610612755
Evan Fournier,ORL,57,20,37,1837.0,77,196,39.300000000000004,27.0,85.0,31.8,46.2,181,203095,1610612753
Evan Turner,POR,79,48,31,2034.0,121,275,44.0,3.0,5.0,60.0,44.5,245,202323,1610612757
Frank Kaminsky,CHA,79,35,44,1835.0,47,139,33.800000000000004,7.0,14.0,50.0,36.3,101,1626163,1610612766
Frank Mason III,SAC,52,17,35,984.0,62,161,38.5,22.0,58.0,37.9,45.300000000000004,146,1628412,1610612758
Frank Ntilikina,NYK,78,28,50,1706.0,79,234,33.800000000000004,15.0,59.0,25.4,37.0,173,1628373,1610612752
Fred VanVleet,TOR,76,55,21,1520.0,33,101,32.7,27.0,76.0,35.5,46.0,93,1627832,1610612761
Furkan Korkmaz,PHI,14,11,3,80.0,0,6,0.0,0.0,2.0,0.0,0.0,0,1627788,1610612755
Garrett Temple,SAC,65,23,42,1615.0,62,168,36.9,16.0,56.0,28.599999999999998,41.699999999999996,140,202066,1610612758
Gary Harris,DEN,67,37,30,2305.0,106,259,40.9,32.0,93.0,34.4,47.099999999999994,244,203914,1610612743
Gary Payton II,LAL,23,10,13,221.0,3,13,23.1,0.0,3.0,0.0,23.1,6,1627780,1610612747
George Hill,CLE,67,28,39,1812.0,74,180,41.099999999999994,22.0,52.0,42.3,47.199999999999996,170,201588,1610612739
Georges Niang,UTA,9,9,0,32.0,0,0,,0.0,0.0,,,0,1627777,1610612762
Georgios Papagiannis,POR,17,3,14,122.0,1,1,100.0,,,,100.0,2,1627834,1610612757
Gerald Green,HOU,41,33,8,929.0,57,127,44.9,34.0,85.0,40.0,58.3,148,101123,1610612745
Gian Clavell,DAL,7,0,7,64.0,0,5,0.0,0.0,3.0,0.0,0.0,0,1628492,1610612742
Giannis Antetokounmpo,MIL,75,39,36,2756.0,158,441,35.8,11.0,50.0,22.0,37.1,327,203507,1610612749
Glenn Robinson III,IND,23,14,9,338.0,5,17,29.4,0.0,1.0,0.0,29.4,10,203922,1610612754
Goran Dragic,MIA,75,39,36,2378.0,139,367,37.9,28.0,91.0,30.8,41.699999999999996,306,201609,1610612748
Gordon Hayward,BOS,1,0,1,5.0,0,0,,0.0,0.0,,,0,202330,1610612738
Gorgui Dieng,MIN,79,45,34,1333.0,23,51,45.1,2.0,6.0,33.300000000000004,47.099999999999994,48,203476,1610612750
Greg Monroe,BOS,51,21,30,1041.0,2,4,50.0,,,,50.0,4,202328,1610612738
Guerschon Yabusele,BOS,33,24,9,235.0,2,5,40.0,0.0,0.0,,40.0,4,1627824,1610612738
Harrison Barnes,DAL,77,24,53,2634.0,152,389,39.1,29.0,77.0,37.7,42.8,333,203084,1610612742
Hassan Whiteside,MIA,54,30,24,1364.0,12,28,42.9,0.0,0.0,,42.9,24,202355,1610612748
Henry Ellenson,DET,38,21,17,329.0,7,23,30.4,1.0,4.0,25.0,32.6,15,1627740,1610612765
Ian Clark,NOP,74,43,31,1454.0,75,172,43.6,17.0,51.0,33.300000000000004,48.5,167,203546,1610612740
Ian Mahinmi,WAS,77,42,35,1145.0,0,1,0.0,0.0,0.0,,0.0,0,101133,1610612764
Ike Anigbogu,IND,11,5,6,30.0,0,0,,,,,,0,1628387,1610612754
Iman Shumpert,SAC,14,9,5,276.0,12,27,44.4,4.0,8.0,50.0,51.9,28,202697,1610612758
Isaiah Canaan,PHX,20,9,11,422.0,14,46,30.4,11.0,38.0,28.9,42.4,39,203477,1610612756
Isaiah Hicks,NYK,18,4,14,239.0,1,4,25.0,0.0,1.0,0.0,25.0,2,1628439,1610612752
Isaiah Taylor,ATL,67,18,49,1167.0,15,60,25.0,6.0,22.0,27.3,30.0,36,1627819,1610612737
Isaiah Thomas,LAL,32,15,17,862.0,70,183,38.3,32.0,99.0,32.300000000000004,47.0,172,202738,1610612747
Isaiah Whitehead,BKN,16,2,14,180.0,6,16,37.5,3.0,7.0,42.9,46.9,15,1627785,1610612751
Ish Smith,DET,82,39,43,2043.0,163,358,45.5,19.0,52.0,36.5,48.199999999999996,345,202397,1610612765
Ivan Rabb,MEM,36,6,30,516.0,7,16,43.8,,,,43.8,14,1628397,1610612763
Ivica Zubac,LAL,43,19,24,410.0,0,2,0.0,0.0,0.0,,0.0,0,1627826,1610612747
J.J. Barea,DAL,69,23,46,1603.0,104,324,32.1,55.0,194.0,28.4,40.6,263,200826,1610612742
JJ Redick,PHI,70,45,25,2116.0,169,378,44.7,52.0,150.0,34.699999999999996,51.6,390,200755,1610612755
JR Smith,CLE,80,49,31,2244.0,71,187,38.0,24.0,79.0,30.4,44.4,166,2747,1610612739
JaKarr Sampson,SAC,22,6,16,344.0,2,4,50.0,0.0,0.0,,50.0,4,203960,1610612758
JaMychal Green,MEM,55,11,44,1542.0,9,30,30.0,0.0,2.0,0.0,30.0,18,203210,1610612763
JaVale McGee,GSW,65,45,20,615.0,5,12,41.699999999999996,0.0,1.0,0.0,41.699999999999996,10,201580,1610612744
Jabari Bird,BOS,13,8,5,115.0,0,1,0.0,0.0,0.0,,0.0,0,1628444,1610612738
Jabari Parker,MIL,31,16,15,743.0,33,79,41.8,5.0,17.0,29.4,44.9,71,203953,1610612749
Jack Cooley,SAC,7,4,3,87.0,0,0,,,,,,0,204022,1610612758
Jacob Pullen,PHI,3,2,1,6.0,1,1,100.0,0.0,0.0,,100.0,2,1626643,1610612755
Jacob Wiley,BKN,5,1,4,33.0,0,1,0.0,0.0,0.0,,0.0,0,1628451,1610612751
Jae Crowder,UTA,80,52,28,2090.0,28,118,23.7,13.0,53.0,24.5,29.2,69,203109,1610612762
Jahlil Okafor,BKN,28,7,21,353.0,6,22,27.3,0.0,1.0,0.0,27.3,12,1626143,1610612751
Jake Layman,POR,35,22,13,160.0,3,9,33.300000000000004,0.0,1.0,0.0,33.300000000000004,6,1627774,1610612757
Jakob Pöltl,TOR,82,59,23,1524.0,1,2,50.0,0.0,0.0,,50.0,2,1627751,1610612761
Jalen Jones,DAL,16,3,13,181.0,2,6,33.300000000000004,2.0,4.0,50.0,50.0,6,1627883,1610612742
Jamal Crawford,MIN,80,45,35,1653.0,185,443,41.8,40.0,143.0,28.000000000000004,46.300000000000004,410,2037,1610612750
Jamal Murray,DEN,81,46,35,2565.0,156,401,38.9,55.0,172.0,32.0,45.800000000000004,367,1627750,1610612743
Jameel Warney,DAL,3,1,2,27.0,0,0,,,,,,0,1627866,1610612742
Jameer Nelson,DET,50,25,25,1013.0,38,111,34.2,15.0,52.0,28.799999999999997,41.0,91,2749,1610612765
Jamel Artis,ORL,15,4,11,279.0,8,22,36.4,1.0,5.0,20.0,38.6,17,1628503,1610612753
James Ennis III,DET,72,25,47,1604.0,19,53,35.8,4.0,17.0,23.5,39.6,42,203516,1610612765
James Harden,HOU,72,59,13,2551.0,282,704,40.1,213.0,549.0,38.800000000000004,55.2,777,201935,1610612745
James Johnson,MIA,73,37,36,1943.0,37,109,33.900000000000006,7.0,38.0,18.4,37.2,81,201949,1610612748
James Michael McAdoo,PHI,3,1,2,18.0,0,0,,0.0,0.0,,,0,203949,1610612755
James Webb III,BKN,10,1,9,120.0,0,0,,0.0,0.0,,,0,1627821,1610612751
James Young,PHI,6,4,2,61.0,1,1,100.0,0.0,0.0,,100.0,2,203923,1610612755
Jamil Wilson,LAC,15,6,9,274.0,4,7,57.099999999999994,0.0,0.0,,57.099999999999994,8,203966,1610612746
Jared Dudley,PHX,48,7,41,686.0,1,10,10.0,0.0,3.0,0.0,10.0,2,201162,1610612756
Jarell Eddie,CHI,3,1,2,9.0,0,1,0.0,0.0,1.0,0.0,0.0,0,204067,1610612741
Jarell Martin,MEM,73,21,52,1661.0,24,56,42.9,1.0,3.0,33.300000000000004,43.8,49,1626185,1610612763
Jarrett Allen,BKN,72,25,47,1441.0,0,2,0.0,0.0,0.0,,0.0,0,1628386,1610612751
Jarrett Jack,NYK,62,26,36,1548.0,94,235,40.0,11.0,37.0,29.7,42.3,199,101127,1610612752
Jason Smith,WAS,33,15,18,285.0,2,4,50.0,0.0,0.0,,50.0,4,201160,1610612764
Jason Terry,MIL,51,27,24,814.0,11,28,39.300000000000004,3.0,10.0,30.0,44.6,25,1891,1610612749
Jawun Evans,LAC,48,24,24,778.0,33,85,38.800000000000004,6.0,10.0,60.0,42.4,72,1628393,1610612746
Jaylen Brown,BOS,70,47,23,2152.0,38,103,36.9,10.0,28.0,35.699999999999996,41.699999999999996,86,1627759,1610612738
Jaylen Morris,ATL,6,2,4,98.0,0,3,0.0,0.0,2.0,0.0,0.0,0,1628537,1610612737
Jayson Tatum,BOS,80,53,27,2443.0,107,265,40.400000000000006,18.0,58.0,31.0,43.8,232,1628369,1610612738
Jeff Green,CLE,78,47,31,1828.0,32,94,34.0,3.0,19.0,15.8,35.6,67,201145,1610612739
Jeff Teague,MIN,70,41,29,2311.0,116,312,37.2,51.0,140.0,36.4,45.4,283,201952,1610612750
Jeff Withey,DAL,10,2,8,39.0,0,1,0.0,0.0,0.0,,0.0,0,203481,1610612742
Jerami Grant,OKC,81,48,33,1647.0,8,20,40.0,2.0,6.0,33.300000000000004,45.0,18,203924,1610612760
Jeremy Evans,ATL,1,0,1,5.0,0,0,,,,,,0,202379,1610612737
