PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,32,19,13,189.0,404,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201166,1610612750
Aaron Gordon,ORL,58,19,39,1909.0,3476,131,25,63,39.7,9,16,56.3,60,45.800000000000004,38,28.999999999999996,8,6.1,5,3.8,8,6.1,203932,1610612753
Aaron Harrison,DAL,9,2,7,233.0,263,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626151,1610612742
Aaron Jackson,HOU,1,0,1,35.0,62,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628935,1610612745
Abdel Nader,BOS,47,32,15,520.0,626,3,0,1,0.0,3,4,75.0,3,100.0,0,0.0,0,0.0,0,0.0,2,66.7,1627846,1610612738
Adreian Payne,ORL,5,0,5,43.0,62,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0,203940,1610612753
Al Horford,BOS,69,44,25,2175.0,4381,358,77,175,44.0,16,22,72.7,171,47.8,102,28.499999999999996,31,8.7,19,5.3,11,3.1,201143,1610612738
Al Jefferson,IND,36,17,19,484.0,961,136,48,89,53.900000000000006,6,6,100.0,104,76.5,27,19.900000000000002,7,5.1,6,4.3999999999999995,3,2.1999999999999997,2744,1610612754
Al-Farouq Aminu,POR,69,40,29,2072.0,2486,13,1,4,25.0,0,0,0.0,2,15.4,4,30.8,1,7.7,1,7.7,0,0.0,202329,1610612757
Alan Williams,PHX,5,1,4,70.0,117,11,0,3,0.0,0,0,0.0,0,0.0,4,36.4,2,18.2,0,0.0,0,0.0,1626210,1610612756
Alec Burks,UTA,64,37,27,1059.0,1660,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202692,1610612762
Alec Peters,PHX,20,2,18,225.0,329,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0,1628409,1610612756
Alex Abrines,OKC,73,42,31,1100.0,1093,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203518,1610612760
Alex Caruso,LAL,37,16,21,562.0,1093,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,1627936,1610612747
Alex Len,PHX,69,20,49,1395.0,2218,127,16,33,48.5,19,28,67.9,51,40.2,52,40.9,7,5.5,9,7.1,15,11.799999999999999,203458,1610612756
Alex Poythress,IND,25,10,15,104.0,128,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1627816,1610612754
Alfonzo McKinnie,TOR,14,13,1,53.0,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628035,1610612761
Allen Crabbe,BKN,73,24,49,2133.0,3155,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203459,1610612751
Amir Johnson,PHI,74,47,27,1170.0,1993,39,4,14,28.599999999999998,1,2,50.0,9,23.1,14,35.9,5,12.8,2,5.1,1,2.6,101161,1610612755
Andre Drummond,DET,78,37,41,2625.0,4079,267,54,124,43.5,19,28,67.9,128,47.9,82,30.7,13,4.9,17,6.4,14,5.2,203083,1610612765
Andre Iguodala,GSW,64,46,18,1622.0,2837,64,7,18,38.9,2,2,100.0,17,26.6,31,48.4,11,17.2,2,3.1,1,1.6,2738,1610612744
Andre Ingram,LAL,2,1,1,64.0,68,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201281,1610612747
Andre Roberson,OKC,37,24,13,983.0,905,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,203460,1610612760
Andrew Bogut,LAL,24,7,17,216.0,362,7,0,2,0.0,0,0,0.0,0,0.0,3,42.9,1,14.299999999999999,1,14.299999999999999,0,0.0,101106,1610612747
Andrew Harrison,MEM,56,17,39,1326.0,3048,1,0,0,0.0,1,2,50.0,1,100.0,0,0.0,0,0.0,0,0.0,1,100.0,1626150,1610612763
Andrew White III,ATL,15,1,14,209.0,230,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628510,1610612737
Andrew Wiggins,MIN,82,47,35,2979.0,3489,206,59,121,48.8,16,30,53.300000000000004,137,66.5,35,17.0,17,8.3,11,5.3,15,7.3,203952,1610612750
Ante Zizic,CLE,32,21,11,214.0,279,28,8,12,66.7,0,0,0.0,16,57.099999999999994,10,35.699999999999996,1,3.5999999999999996,4,14.299999999999999,0,0.0,1627790,1610612739
Anthony Brown,MIN,1,0,1,4.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626148,1610612750
Anthony Davis,NOP,75,45,30,2727.0,5378,482,121,260,46.5,45,56,80.4,296,61.4,116,24.099999999999998,24,5.0,31,6.4,29,6.0,203076,1610612740
Anthony Tolliver,DET,79,37,42,1757.0,3640,6,1,2,50.0,2,3,66.7,4,66.7,0,0.0,1,16.7,0,0.0,3,50.0,201229,1610612765
Antonio Blakeney,CHI,19,3,16,314.0,350,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628469,1610612741
Antonius Cleveland,ATL,17,7,10,123.0,100,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628499,1610612737
Aron Baynes,BOS,78,51,27,1433.0,2201,109,26,53,49.1,5,8,62.5,59,54.1,32,29.4,7,6.4,8,7.3,4,3.6999999999999997,203382,1610612738
Arron Afflalo,ORL,53,16,37,682.0,746,58,9,22,40.9,2,2,100.0,20,34.5,25,43.1,5,8.6,1,1.7000000000000002,1,1.7000000000000002,201167,1610612753
Austin Rivers,LAC,61,30,31,2057.0,4204,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203085,1610612746
Avery Bradley,LAC,46,22,24,1433.0,1855,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0,202340,1610612746
Bam Adebayo,MIA,68,33,35,1348.0,1856,182,11,36,30.599999999999998,11,18,61.1,34,18.7,106,58.199999999999996,20,11.0,5,2.7,9,4.9,1628389,1610612748
Ben McLemore,MEM,56,7,49,1091.0,1562,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203463,1610612763
Ben Moore,IND,2,1,1,9.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628500,1610612754
Ben Simmons,PHI,80,51,29,2703.0,7600,254,21,70,30.0,8,14,57.099999999999994,50,19.7,103,40.6,41,16.1,21,8.3,8,3.1,1627732,1610612755
Bismack Biyombo,ORL,82,25,57,1495.0,2481,38,10,16,62.5,2,2,100.0,22,57.9,14,36.8,2,5.3,4,10.5,1,2.6,202687,1610612753
Blake Griffin,DET,58,28,30,1970.0,5005,374,61,138,44.2,39,48,81.3,163,43.6,129,34.5,28,7.5,24,6.4,27,7.199999999999999,201933,1610612765
Boban Marjanović,LAC,39,18,21,338.0,519,126,28,65,43.1,21,26,80.80000000000001,80,63.5,13,10.299999999999999,11,8.7,13,10.299999999999999,13,10.299999999999999,1626246,1610612746
Bobby Brown,HOU,20,17,3,115.0,239,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201628,1610612745
Bobby Portis,CHI,73,25,48,1643.0,3138,191,51,89,57.3,14,18,77.8,117,61.3,51,26.700000000000003,10,5.2,18,9.4,9,4.7,1626171,1610612741
Bogdan Bogdanović,SAC,78,26,52,2175.0,3803,24,5,10,50.0,4,4,100.0,14,58.3,8,33.300000000000004,1,4.2,2,8.3,2,8.3,203992,1610612758
Bojan Bogdanović,IND,80,47,33,2465.0,2891,26,6,18,33.300000000000004,1,2,50.0,12,46.2,3,11.5,0,0.0,3,11.5,1,3.8,202711,1610612754
Bradley Beal,WAS,82,43,39,2977.0,5754,31,4,9,44.4,7,7,100.0,15,48.4,12,38.7,4,12.9,0,0.0,4,12.9,203078,1610612764
Brandan Wright,HOU,28,11,17,381.0,552,15,4,8,50.0,0,0,0.0,8,53.300000000000004,4,26.700000000000003,1,6.7,2,13.3,0,0.0,201148,1610612745
Brandon Ingram,LAL,59,27,32,1975.0,3345,53,9,26,34.599999999999994,4,4,100.0,22,41.5,10,18.9,6,11.3,3,5.7,2,3.8,1627742,1610612747
Brandon Jennings,MIL,14,8,6,205.0,514,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,201943,1610612749
Brandon Paul,SAS,64,38,26,576.0,721,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203464,1610612759
Briante Weber,MEM,18,8,10,237.0,490,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,1627362,1610612763
Brice Johnson,MEM,18,2,16,98.0,178,6,3,6,50.0,0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1627744,1610612763
Brook Lopez,LAL,74,34,40,1735.0,2756,406,87,177,49.2,20,36,55.60000000000001,201,49.5,131,32.300000000000004,32,7.9,21,5.2,19,4.7,201572,1610612747
Bruno Caboclo,SAC,12,4,8,106.0,162,8,2,5,40.0,2,2,100.0,6,75.0,2,25.0,0,0.0,0,0.0,1,12.5,203998,1610612758
