PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Brooks,MIN,32,189.0,8,15,53.300000000000004,8.0,14.0,57.099999999999994,80.0,24,201166
Aaron Gordon,ORL,58,1909.0,100,265,37.7,89.0,227.0,39.2,54.50000000000001,289,203932
Aaron Harrison,DAL,9,233.0,8,37,21.6,8.0,37.0,21.6,32.4,24,1626151
Aaron Jackson,HOU,1,35.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1628935
Abdel Nader,BOS,48,522.0,23,65,35.4,22.0,63.0,34.9,52.300000000000004,68,1627846
Adreian Payne,ORL,5,43.0,3,5,60.0,2.0,3.0,66.7,80.0,8,203940
Al Horford,BOS,72,2277.0,115,263,43.7,83.0,197.0,42.1,59.5,313,201143
Al Jefferson,IND,36,484.0,20,51,39.2,0.0,2.0,0.0,39.2,40,2744
Al-Farouq Aminu,POR,69,2072.0,118,322,36.6,116.0,312.0,37.2,54.7,352,202329
Alan Williams,PHX,5,70.0,0,3,0.0,,,,0.0,0,1626210
Alec Burks,UTA,64,1059.0,23,75,30.7,23.0,73.0,31.5,46.0,69,202692
Alec Peters,PHX,20,225.0,18,56,32.1,17.0,54.0,31.5,47.3,53,1628409
Alex Abrines,OKC,75,1134.0,84,212,39.6,82.0,201.0,40.8,59.0,250,203518
Alex Caruso,LAL,37,562.0,8,25,32.0,7.0,22.0,31.8,46.0,23,1627936
Alex Len,PHX,69,1395.0,10,30,33.300000000000004,1.0,3.0,33.300000000000004,35.0,21,203458
Alex Poythress,IND,25,104.0,4,12,33.300000000000004,4.0,11.0,36.4,50.0,12,1627816
Alfonzo McKinnie,TOR,14,53.0,2,8,25.0,2.0,8.0,25.0,37.5,6,1628035
Allen Crabbe,BKN,75,2197.0,182,456,39.900000000000006,177.0,435.0,40.699999999999996,59.3,541,203459
Amir Johnson,PHI,74,1170.0,11,33,33.300000000000004,9.0,28.0,32.1,47.0,31,101161
Andre Drummond,DET,78,2625.0,5,18,27.800000000000004,0.0,5.0,0.0,27.800000000000004,10,203083
Andre Iguodala,GSW,64,1622.0,30,103,29.099999999999998,22.0,86.0,25.6,39.800000000000004,82,2738
Andre Ingram,LAL,2,64.0,5,8,62.5,5.0,8.0,62.5,93.8,15,201281
Andre Roberson,OKC,39,1037.0,8,35,22.900000000000002,8.0,34.0,23.5,34.300000000000004,24,203460
Andrew Bogut,LAL,24,216.0,2,3,66.7,,,,66.7,4,101106
Andrew Harrison,MEM,56,1326.0,31,93,33.300000000000004,29.0,88.0,33.0,48.9,91,1626150
Andrew White III,ATL,15,209.0,15,45,33.300000000000004,15.0,42.0,35.699999999999996,50.0,45,1628510
