PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,32,19,13,189.0,404,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,2,66.7,0,0.0,0,0.0,201166,1610612750
Aaron Gordon,ORL,58,19,39,1909.0,3476,229,99,148,66.9,22,29,75.9,223,97.39999999999999,48,21.0,8,3.5000000000000004,9,3.9,15,6.6000000000000005,203932,1610612753
Aaron Harrison,DAL,9,2,7,233.0,263,3,2,2,100.0,0,0,0.0,4,133.29999999999998,1,33.300000000000004,0,0.0,0,0.0,0,0.0,1626151,1610612742
Aaron Jackson,HOU,1,0,1,35.0,62,4,1,3,33.300000000000004,0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0,1628935,1610612745
Abdel Nader,BOS,47,32,15,520.0,626,22,5,16,31.3,0,0,0.0,10,45.5,6,27.3,2,9.1,0,0.0,0,0.0,1627846,1610612738
Adreian Payne,ORL,5,0,5,43.0,62,5,2,2,100.0,1,2,50.0,5,100.0,2,40.0,0,0.0,0,0.0,1,20.0,203940,1610612753
Al Horford,BOS,69,44,25,2175.0,4381,261,79,121,65.3,21,28,75.0,181,69.3,98,37.5,15,5.7,14,5.4,14,5.4,201143,1610612738
Al Jefferson,IND,36,17,19,484.0,961,73,27,47,57.4,6,8,75.0,64,87.7,16,21.9,0,0.0,5,6.800000000000001,4,5.5,2744,1610612754
Al-Farouq Aminu,POR,69,40,29,2072.0,2486,148,40,73,54.800000000000004,11,18,61.1,94,63.5,46,31.1,12,8.1,12,8.1,8,5.4,202329,1610612757
Alan Williams,PHX,5,1,4,70.0,117,14,4,9,44.4,0,0,0.0,9,64.3,2,14.299999999999999,1,7.1,0,0.0,0,0.0,1626210,1610612756
Alec Burks,UTA,64,37,27,1059.0,1660,33,17,22,77.3,3,4,75.0,39,118.19999999999999,8,24.2,1,3.0,0,0.0,2,6.1,202692,1610612762
Alec Peters,PHX,20,2,18,225.0,329,21,5,10,50.0,4,4,100.0,17,81.0,6,28.599999999999998,0,0.0,0,0.0,0,0.0,1628409,1610612756
Alex Abrines,OKC,73,42,31,1100.0,1093,27,8,15,53.300000000000004,2,2,100.0,18,66.7,9,33.300000000000004,0,0.0,1,3.6999999999999997,1,3.6999999999999997,203518,1610612760
Alex Caruso,LAL,37,16,21,562.0,1093,24,11,12,91.7,0,0,0.0,22,91.7,9,37.5,2,8.3,0,0.0,1,4.2,1627936,1610612747
