PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Ben Moore,IND,23,F,2,1,33.3,1.0,1.0,100.0,45.3,54.7
Jacob Pullen,PHI,28,G,1,1,50.0,1.0,1.0,100.0,47.9,52.1
Jeremy Evans,ATL,30,F,1,1,33.3,1.0,1.0,100.0,53.8,46.2
Daniel Hamilton,OKC,22,G-F,6,1,11.1,1.0,1.0,100.0,54.3,45.7
Xavier Munford,MIL,26,G,5,4,57.1,4.0,4.0,100.0,54.6,45.4
Chinanu Onuaku,HOU,21,C,1,1,33.3,2.0,2.0,100.0,55.1,44.9
Mangok Mathiang,CHA,25,F-C,3,2,30.0,3.0,3.0,100.0,56.4,43.6
Furkan Korkmaz,PHI,20,G-F,9,3,20.0,5.0,5.0,100.0,56.8,43.2
Georges Niang,UTA,25,F,4,2,30.0,3.0,3.0,100.0,57.0,43.0
Kendrick Perkins,CLE,33,C,1,1,50.0,1.0,1.0,100.0,58.1,41.9
Gordon Hayward,BOS,28,F,1,1,100.0,1.0,1.0,100.0,62.1,37.9
David Stockton,UTA,27,G,2,1,25.0,1.0,1.0,100.0,67.7,32.3
Nicolas Brussino,ATL,25,F,2,1,33.3,1.0,1.0,100.0,67.7,32.3
Scotty Hopson,DAL,28,G,1,1,50.0,1.0,1.0,100.0,67.9,32.1
Cole Aldrich,MIN,29,C,13,8,38.1,7.0,8.0,87.5,56.0,31.5
Darrun Hilliard,SAS,25,G,11,7,25.0,9.0,10.0,90.0,59.7,30.4
MarShon Brooks,MEM,29,G-F,7,6,31.6,16.0,18.0,88.9,59.2,29.7
Jeremy Lin,BKN,29,G,1,1,69.2,8.0,9.0,88.9,60.7,28.2
London Perrantes,CLE,23,G,5,4,33.3,5.0,6.0,83.3,56.7,26.7
Jordan Crawford,NOP,29,G,5,4,42.1,7.0,8.0,87.5,62.2,25.4
Nick Collison,OKC,37,F-C,11,7,38.7,10.0,12.0,83.3,60.9,22.5
Aaron Jackson,HOU,32,G,1,1,83.3,4.0,5.0,80.0,58.6,21.4
Wayne Selden,MEM,23,G-F,34,28,33.7,53.0,66.0,80.3,59.3,21.0
Julyan Stone,CHA,29,G,15,9,28.8,12.0,15.0,80.0,59.5,20.5
Jonathan Gibson,BOS,30,G,3,2,25.0,2.0,3.0,66.7,46.3,20.4
Marcus Paige,CHA,24,G,3,2,28.6,2.0,2.0,100.0,82.0,18.1
Shabazz Muhammad,MIL,25,G-F,34,20,35.2,29.0,37.0,78.4,60.6,17.8
Aaron Harrison,DAL,23,G,9,9,25.4,14.0,18.0,77.8,60.3,17.5
Lorenzo Brown,TOR,27,G,12,7,24.5,9.0,12.0,75.0,58.1,16.9
Georgios Papagiannis,POR,20,C,15,11,52.9,28.0,36.0,77.8,61.5,16.2
Milton Doyle,BKN,24,G,8,7,34.4,8.0,11.0,72.7,56.5,16.2
Joel Bolomboy,MIL,24,F-C,5,2,17.4,3.0,4.0,75.0,59.0,16.0
Xavier Rathan-Mayes,MEM,24,G,5,5,31.1,11.0,14.0,78.6,62.9,15.7
Malik Monk,CHA,20,G,56,45,41.9,79.0,108.0,73.1,58.0,15.2
Brandon Jennings,MIL,28,G,12,12,47.1,24.0,32.0,75.0,59.8,15.2
Bobby Brown,HOU,33,G,14,8,31.4,8.0,11.0,72.7,57.9,14.9
Ike Anigbogu,IND,19,C-F,9,9,59.1,9.0,13.0,69.2,55.8,13.5
Joe Young,IND,26,G,45,32,35.0,40.0,57.0,70.2,57.0,13.1
James Michael McAdoo,PHI,25,F,2,2,75.0,4.0,6.0,66.7,53.6,13.0
Kobi Simmons,MEM,20,G,31,26,38.0,52.0,73.0,71.2,58.8,12.5
D.J. Wilson,MIL,22,F,11,7,53.1,12.0,17.0,70.6,58.4,12.2
Sean Kilpatrick,CHI,28,G,43,32,32.6,40.0,56.0,71.4,59.6,11.9
Mario Chalmers,MEM,32,G,66,60,35.2,109.0,154.0,70.8,59.1,11.7
Solomon Hill,NOP,27,F,11,10,43.8,26.0,35.0,74.3,62.6,11.7
Aaron Brooks,MIN,33,G,18,11,21.3,9.0,13.0,69.2,58.0,11.3
Jamal Crawford,MIN,38,G,75,62,32.6,77.0,109.0,70.6,59.5,11.1
Marcus Georges-Hunt,MIN,24,G,21,7,23.5,12.0,16.0,75.0,64.1,11.0
James Webb III,BKN,24,F,8,6,45.7,15.0,21.0,71.4,60.5,10.9
Frank Mason III,SAC,24,G,50,43,35.2,68.0,99.0,68.7,57.9,10.8
Tony Allen,NOP,36,G-F,20,13,30.2,19.0,26.0,73.1,62.2,10.8
Briante Weber,MEM,25,G,16,16,52.3,40.0,58.0,69.0,58.2,10.7
Isaiah Canaan,PHX,27,G,19,19,33.1,33.0,47.0,70.2,59.5,10.7
Josh Gray,PHX,24,G,5,3,25.6,7.0,10.0,70.0,59.5,10.5
Tyus Jones,MIN,22,G,82,71,33.8,126.0,185.0,68.1,57.7,10.4
Marco Belinelli,PHI,32,G-F,79,70,31.3,126.0,178.0,70.8,60.5,10.3
RJ Hunter,HOU,24,G,4,2,37.5,4.0,6.0,66.7,56.4,10.2
Kyle Singler,OKC,30,F,7,4,36.4,3.0,4.0,75.0,64.8,10.2
Chandler Parsons,MEM,29,F,35,27,25.7,34.0,48.0,70.8,61.0,9.9
Davon Reed,PHX,23,G,21,14,40.0,21.0,30.0,70.0,60.1,9.9
Adreian Payne,ORL,27,F,4,4,66.7,6.0,8.0,75.0,65.1,9.9
Bryn Forbes,SAS,24,G,78,53,29.7,98.0,142.0,69.0,59.2,9.8
Isaiah Thomas,LAL,29,G,32,30,35.3,80.0,115.0,69.6,59.8,9.8
Tim Frazier,WAS,27,G,56,47,34.4,75.0,109.0,68.8,59.2,9.6
Kenneth Faried,DEN,28,F,32,25,40.5,58.0,83.0,69.9,60.7,9.2
Chris McCullough,WAS,23,F,17,9,37.1,9.0,13.0,69.2,60.3,8.9
Kris Dunn,CHI,24,G,52,49,36.1,144.0,211.0,68.2,59.4,8.8
Courtney Lee,NYK,32,G,75,73,33.2,161.0,232.0,69.4,60.8,8.6
Trevor Ariza,HOU,33,F-G,65,63,42.4,184.0,265.0,69.4,61.0,8.4
Malcolm Delaney,ATL,29,G,51,45,32.7,68.0,101.0,67.3,58.9,8.4
Darren Collison,IND,30,G,69,67,32.7,140.0,207.0,67.6,59.4,8.3
Jeff Teague,MIN,30,G,70,67,35.8,188.0,281.0,66.9,58.8,8.1
Terry Rozier,BOS,24,G,77,71,31.9,146.0,214.0,68.2,60.1,8.1
Joffrey Lauvergne,SAS,26,C,49,41,45.8,81.0,116.0,69.8,61.8,8.1
David Nwaba,CHI,25,F,70,66,32.9,147.0,217.0,67.7,59.7,8.0
Channing Frye,LAL,35,F,51,46,34.2,84.0,125.0,67.2,59.3,7.9
Treveon Graham,CHA,24,G-F,60,46,33.7,70.0,106.0,66.0,58.1,7.9
Kay Felder,DET,23,G,13,8,28.3,9.0,13.0,69.2,61.3,7.9
Stephen Curry,GSW,30,G,51,50,38.6,135.0,203.0,66.5,58.7,7.8
C.J. Williams,LAC,28,F-G,34,28,32.8,55.0,81.0,67.9,60.1,7.8
Lance Stephenson,IND,27,G,81,65,29.8,91.0,136.0,66.9,59.3,7.6
Mirza Teletovic,MIL,32,F,9,7,28.3,10.0,15.0,66.7,59.0,7.6
Jake Layman,POR,24,F,17,9,33.3,8.0,11.0,72.7,65.2,7.6
D.J. Augustin,ORL,30,G,74,67,35.0,133.0,199.0,66.8,59.3,7.5
Gerald Green,HOU,32,G-F,40,36,36.9,72.0,109.0,66.1,58.5,7.5
Jawun Evans,LAC,21,G,45,36,31.2,50.0,78.0,64.1,56.7,7.4
Jeremy Lamb,CHA,26,G,79,75,29.4,137.0,208.0,65.9,58.5,7.3
Jalen Jones,DAL,25,F,13,10,35.5,15.0,22.0,68.2,60.9,7.3
Wesley Matthews,DAL,31,G-F,63,59,26.3,109.0,160.0,68.1,60.9,7.2
Cameron Payne,CHI,23,G,25,24,29.8,40.0,61.0,65.6,58.4,7.2
JR Smith,CLE,32,G-F,80,75,38.2,204.0,300.0,68.0,60.9,7.1
Yogi Ferrell,DAL,25,G,82,77,32.2,161.0,241.0,66.8,59.7,7.1
Milos Teodosic,LAC,31,G,45,42,39.1,116.0,175.0,66.3,59.4,6.8
Charles Cooke,NOP,23,G,7,5,50.0,4.0,6.0,66.7,59.9,6.8
Dennis Smith Jr.,DAL,20,G,69,65,31.6,153.0,231.0,66.2,59.7,6.6
Wes Iwundu,ORL,23,F,59,51,33.3,75.0,115.0,65.2,58.7,6.5
Jason Terry,MIL,40,G,47,34,41.0,65.0,98.0,66.3,59.9,6.4
