PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,32,19,13,189.0,404,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201166,1610612750
Aaron Gordon,ORL,58,19,39,1909.0,3476,104,29,53,54.7,8,12,66.7,70,67.30000000000001,38,36.5,4,10.5,6,5.800000000000001,6,5.800000000000001,203932,1610612753
Aaron Harrison,DAL,9,2,7,233.0,263,9,0,0,0.0,0,0,0.0,0,0.0,9,100.0,0,0.0,0,0.0,0,0.0,1626151,1610612742
Aaron Jackson,HOU,1,0,1,35.0,62,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628935,1610612745
Abdel Nader,BOS,47,32,15,520.0,626,4,0,2,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,1627846,1610612738
Adreian Payne,ORL,5,0,5,43.0,62,5,0,1,0.0,1,2,50.0,1,20.0,3,60.0,0,0.0,0,0.0,1,20.0,203940,1610612753
Al Horford,BOS,69,44,25,2175.0,4381,215,34,60,56.699999999999996,18,20,90.0,88,40.9,131,60.9,23,17.599999999999998,9,4.2,9,4.2,201143,1610612738
Al Jefferson,IND,36,17,19,484.0,961,85,17,30,56.699999999999996,0,0,0.0,36,42.4,48,56.49999999999999,7,14.6,4,4.7,0,0.0,2744,1610612754
Al-Farouq Aminu,POR,69,40,29,2072.0,2486,64,6,15,40.0,3,4,75.0,15,23.400000000000002,44,68.8,8,18.2,1,1.6,3,4.7,202329,1610612757
Alan Williams,PHX,5,1,4,70.0,117,25,2,3,66.7,0,0,0.0,4,16.0,20,80.0,4,20.0,0,0.0,0,0.0,1626210,1610612756
Alec Burks,UTA,64,37,27,1059.0,1660,23,8,16,50.0,4,4,100.0,20,87.0,4,17.4,0,0.0,0,0.0,2,8.7,202692,1610612762
Alec Peters,PHX,20,2,18,225.0,329,12,2,2,100.0,0,0,0.0,4,33.300000000000004,8,66.7,2,25.0,0,0.0,0,0.0,1628409,1610612756
Alex Abrines,OKC,73,42,31,1100.0,1093,12,2,5,40.0,4,4,100.0,8,66.7,5,41.699999999999996,0,0.0,0,0.0,2,16.7,203518,1610612760
Alex Caruso,LAL,37,16,21,562.0,1093,12,2,5,40.0,0,0,0.0,4,33.300000000000004,7,58.3,2,28.599999999999998,0,0.0,0,0.0,1627936,1610612747
Alex Len,PHX,69,20,49,1395.0,2218,276,36,72,50.0,29,38,76.3,103,37.3,168,60.9,19,11.3,8,2.9000000000000004,19,6.9,203458,1610612756
Alex Poythress,IND,25,10,15,104.0,128,3,1,2,50.0,0,0,0.0,2,66.7,1,33.300000000000004,0,0.0,0,0.0,0,0.0,1627816,1610612754
Alfonzo McKinnie,TOR,14,13,1,53.0,64,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628035,1610612761
Allen Crabbe,BKN,73,24,49,2133.0,3155,34,13,19,68.4,1,2,50.0,27,79.4,12,35.3,1,8.3,2,5.8999999999999995,1,2.9000000000000004,203459,1610612751
Amir Johnson,PHI,74,47,27,1170.0,1993,297,22,36,61.1,3,6,50.0,47,15.8,238,80.10000000000001,40,16.8,12,4.0,1,0.3,101161,1610612755
Andre Drummond,DET,78,37,41,2625.0,4079,421,44,97,45.4,23,39,59.0,117,27.800000000000004,265,62.9,31,11.700000000000001,19,4.5,20,4.8,203083,1610612765
Andre Iguodala,GSW,64,46,18,1622.0,2837,74,8,16,50.0,4,4,100.0,21,28.4,47,63.5,15,31.900000000000002,6,8.1,1,1.4000000000000001,2738,1610612744
Andre Ingram,LAL,2,1,1,64.0,68,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201281,1610612747
Andre Roberson,OKC,37,24,13,983.0,905,33,8,9,88.9,0,7,0.0,17,51.5,21,63.6,4,19.0,0,0.0,3,9.1,203460,1610612760
Andrew Bogut,LAL,24,7,17,216.0,362,32,2,3,66.7,2,2,100.0,6,18.8,26,81.3,2,7.7,2,6.3,0,0.0,101106,1610612747
Andrew Harrison,MEM,56,17,39,1326.0,3048,27,6,8,75.0,2,2,100.0,15,55.60000000000001,15,55.60000000000001,2,13.3,1,3.6999999999999997,1,3.6999999999999997,1626150,1610612763
