PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Brandon Jennings,MIL,10,8,2,170,26,1,3.8,47,55.3,2,57.8,8.6
Brandon Paul,SAS,36,18,18,481,62,9,14.5,119,52.1,11,57.4,8.0
Briante Weber,MEM,14,5,9,218,27,5,18.5,43,62.8,2,65.9,7.6
Brice Johnson,MEM,12,1,11,85,21,8,38.1,27,77.8,1,80.8,3.7
Brook Lopez,LAL,71,33,38,1660,215,93,43.3,428,50.2,35,54.7,6.1
Bruno Caboclo,SAC,10,3,7,105,15,3,20.0,31,48.4,4,55.6,5.4
Bryn Forbes,SAS,59,34,25,1270,98,13,13.3,198,49.5,17,54.1,9.6
Buddy Hield,SAC,77,26,51,1979,252,25,9.9,438,57.5,35,62.5,7.1
C.J. Williams,LAC,28,16,12,629,44,9,20.5,88,50.0,9,55.7,9.7
CJ McCollum,POR,80,48,32,2898,268,37,13.8,469,57.1,31,61.2,9.9
CJ Miles,TOR,61,44,17,1195,134,22,16.4,225,59.6,5,60.9,9.1
Caleb Swanigan,POR,17,9,8,158,39,9,23.1,64,60.9,6,67.2,4.4
Cameron Payne,CHI,22,7,15,511,46,3,6.5,83,55.4,6,59.7,9.6
Caris LeVert,BKN,67,24,43,1751,202,38,18.8,339,59.6,24,64.1,6.8
Carmelo Anthony,OKC,75,45,30,2426,373,68,18.2,657,56.8,38,60.3,5.3
Cedi Osman,CLE,43,25,18,604,101,8,7.9,145,69.7,12,75.9,6.0
Chandler Parsons,MEM,35,12,23,676,76,9,11.8,130,58.5,9,62.8,6.9
Channing Frye,LAL,43,27,16,634,123,37,30.1,227,54.2,20,59.4,4.8
Charles Cooke,NOP,2,0,2,8,2,1,50.0,2,100.0,0,100.0,7.2
Cheick Diallo,NOP,46,27,19,571,164,41,25.0,268,61.2,14,64.6,4.2
Chinanu Onuaku,HOU,1,0,1,22,3,1,33.3,7,42.9,1,50.0,3.8
Chris Boucher,GSW,1,1,0,1,1,0,0.0,1,100.0,0,100.0,0.9
Chris McCullough,WAS,13,7,6,69,18,2,11.1,27,66.7,3,75.0,4.2
Chris Paul,HOU,57,49,8,1825,276,42,15.2,506,54.5,44,59.7,7.1
Clint Capela,HOU,74,62,12,2034,561,160,28.5,856,65.5,50,69.6,4.4
Cody Zeller,CHA,33,14,19,627,110,42,38.2,193,57.0,12,60.8,5.3
Cole Aldrich,MIN,9,7,2,29,12,1,8.3,15,80.0,1,85.7,2.8
Corey Brewer,OKC,56,26,30,1041,111,21,18.9,194,57.2,19,63.4,7.8
Cory Joseph,IND,79,48,31,2141,224,39,17.4,425,52.7,35,57.4,8.4
Courtney Lee,NYK,67,26,41,2098,190,23,12.1,319,59.6,23,64.2,9.9
Cristiano Felicio,CHI,49,12,37,906,148,48,32.4,257,57.6,21,62.7,4.9
D'Angelo Russell,BKN,45,14,31,1179,159,17,10.7,265,60.0,15,63.6,7.0
D.J. Augustin,ORL,67,21,46,1626,130,11,8.5,255,51.0,24,56.3,10.4
D.J. Wilson,MIL,8,4,4,48,8,1,12.5,9,88.9,0,88.9,4.7
Dakari Johnson,OKC,19,15,4,129,15,6,40.0,39,38.5,4,42.9,8.5
Damian Jones,GSW,8,4,4,68,9,2,22.2,25,36.0,4,42.9,4.7
Damian Lillard,POR,71,43,28,2606,263,32,12.2,465,56.6,28,60.2,8.5
Damien Wilkins,IND,11,6,5,116,11,1,9.1,17,64.7,2,73.3,6.3
Damion Lee,ATL,15,4,11,404,60,7,11.7,93,64.5,4,67.4,7.1
Damyean Dotson,NYK,31,9,22,411,75,11,14.7,108,69.4,5,72.8,6.7
Daniel Hamilton,OKC,3,2,1,22,5,0,0.0,9,55.6,1,62.5,3.8
Daniel Theis,BOS,58,40,18,889,173,72,41.6,308,56.2,31,62.5,4.2
Danilo Gallinari,LAC,21,11,10,671,92,22,23.9,156,59.0,14,64.8,6.7
Danny Green,SAS,67,38,29,1745,208,34,16.3,397,52.4,33,57.1,6.0
Dante Cunningham,BKN,69,34,35,1507,220,50,22.7,413,53.3,27,57.0,6.0
Dante Exum,UTA,13,9,4,225,22,4,18.2,49,44.9,0,44.9,5.5
Danuel House Jr.,PHX,21,5,16,385,63,7,11.1,91,69.2,7,75.0,7.3
Dario Saric,PHI,76,48,28,2276,364,79,21.7,703,51.8,61,56.7,5.0
Darius Miller,NOP,63,39,24,1609,146,35,24.0,292,50.0,27,55.1,8.7
Darrell Arthur,DEN,10,6,4,106,12,6,50.0,28,42.9,3,48.0,4.4
Darren Collison,IND,63,37,26,1844,141,12,8.5,264,53.4,16,56.9,11.1
Darrun Hilliard,SAS,5,3,2,59,7,2,28.6,15,46.7,1,50.0,7.5
David Nwaba,CHI,68,26,42,1606,234,40,17.1,425,55.1,41,60.9,7.0
David West,GSW,68,48,20,941,174,67,38.5,319,54.5,33,60.8,5.3
Davis Bertans,SAS,56,29,27,964,135,40,29.6,263,51.3,17,54.9,5.4
Davon Reed,PHX,16,2,14,204,37,3,8.1,63,58.7,6,64.9,5.9
De'Aaron Fox,SAC,67,24,43,1897,171,19,11.1,327,52.3,22,56.1,9.0
DeAndre Jordan,LAC,76,38,38,2386,827,188,22.7,1173,70.5,53,73.8,4.6
DeAndre Liggins,NOP,37,20,17,565,67,19,28.4,110,60.9,9,66.3,6.5
DeAndre' Bembry,ATL,21,8,13,406,64,13,20.3,108,59.3,7,63.4,7.3
DeMar DeRozan,TOR,80,57,23,2712,256,34,13.3,428,59.8,28,64.0,8.9
DeMarcus Cousins,NOP,48,27,21,1737,512,157,30.7,768,66.7,35,69.8,4.2
DeMarre Carroll,BKN,69,23,46,2070,360,76,21.1,624,57.7,44,62.1,6.1
Dejounte Murray,SAS,78,44,34,1737,349,59,16.9,595,58.7,42,63.1,5.7
Delon Wright,TOR,67,47,20,1397,153,16,10.5,284,53.9,20,58.0,8.2
Demetrius Jackson,PHI,6,5,1,45,7,1,14.3,11,63.6,2,77.8,8.2
Dennis Schroder,ATL,65,20,45,2016,163,14,8.6,312,52.2,27,57.2,9.2
Dennis Smith Jr.,DAL,69,22,47,2049,210,32,15.2,422,49.8,38,54.7,7.5
Denzel Valentine,CHI,73,24,49,2007,339,61,18.0,576,58.9,50,64.4,6.1
Derrick Favors,UTA,77,46,31,2153,354,126,35.6,638,55.5,44,59.6,4.7
Derrick Jones Jr.,MIA,17,9,8,236,17,0,0.0,33,51.5,2,54.8,7.4
Derrick Rose,MIN,17,9,8,351,22,6,27.3,42,52.4,6,61.1,9.7
Derrick Walton Jr.,MIA,10,6,4,105,14,3,21.4,29,48.3,4,56.0,8.5
Derrick White,SAS,11,4,7,116,21,8,38.1,33,63.6,1,65.6,4.9
Derrick Williams,LAL,1,0,1,8,1,0,0.0,1,100.0,0,100.0,3.5
Devin Booker,PHX,54,16,38,1865,218,22,10.1,373,58.4,31,63.7,7.8
Devin Harris,DEN,54,26,28,1069,115,26,22.6,207,55.6,16,60.2,8.5
Devin Robinson,WAS,1,0,1,13,3,1,33.3,4,75.0,0,75.0,5.6
Dewayne Dedmon,ATL,61,18,43,1520,381,116,30.4,586,65.0,23,67.7,4.4
Deyonta Davis,MEM,58,15,43,913,175,55,31.4,309,56.6,21,60.8,4.8
Dillon Brooks,MEM,75,19,56,2202,208,46,22.1,377,55.2,26,59.3,6.9
Dion Waiters,MIA,28,15,13,854,68,6,8.8,129,52.7,10,57.1,9.3
Dirk Nowitzki,DAL,76,24,52,1872,416,136,32.7,677,61.4,50,66.3,4.3
Domantas Sabonis,IND,73,44,29,1800,407,122,30.0,690,59.0,44,63.0,4.1
Donovan Mitchell,UTA,75,44,31,2523,244,41,16.8,460,53.0,27,56.4,8.4
Dorian Finney-Smith,DAL,20,3,17,444,53,13,24.5,98,54.1,14,63.1,4.8
Doug McDermott,DAL,68,27,41,1548,159,38,23.9,288,55.2,21,59.6,6.5
Dragan Bender,PHX,77,20,57,1978,321,71,22.1,594,54.0,52,59.2,4.8
Draymond Green,GSW,69,47,22,2277,460,118,25.7,798,57.6,44,61.0,5.0
Dwayne Bacon,CHA,38,17,21,634,120,23,19.2,179,67.0,8,70.2,6.0
Dwight Buycks,DET,20,6,14,370,29,3,10.3,76,38.2,8,42.6,8.2
Dwight Howard,CHA,81,35,46,2463,757,226,29.9,1118,67.7,68,72.1,3.8
Dwight Powell,DAL,76,22,54,1649,309,79,25.6,522,59.2,48,65.2,5.3
Dwyane Wade,MIA,63,35,28,1454,202,43,21.3,367,55.0,35,60.8,6.5
E'Twaun Moore,NOP,79,45,34,2480,181,31,17.1,361,50.1,33,55.2,9.5
Ed Davis,POR,78,48,30,1471,392,116,29.6,653,60.0,54,65.4,4.0
Edmond Sumner,IND,1,0,1,2,1,0,0.0,1,100.0,0,100.0,6.5
Ekpe Udoh,UTA,50,27,23,719,82,27,32.9,198,41.4,21,46.3,5.4
Elfrid Payton,PHX,59,13,46,1702,210,25,11.9,338,62.1,17,65.4,8.0
Emeka Okafor,NOP,26,16,10,353,73,24,32.9,159,45.9,17,51.4,5.3
Emmanuel Mudiay,NYK,53,21,32,1125,126,18,14.3,210,60.0,9,62.7,8.0
Enes Freedom,NYK,70,26,44,1807,504,142,28.2,824,61.2,66,66.5,4.0
Eric Bledsoe,MIL,72,39,33,2281,233,41,17.6,447,52.1,36,56.7,9.0
Eric Gordon,HOU,63,50,13,1990,145,14,9.7,253,57.3,13,60.4,9.0
Eric Moreland,DET,62,30,32,787,197,56,28.4,338,58.3,21,62.1,4.1
Erik McCree,UTA,1,1,0,4,1,0,0.0,1,100.0,0,100.0,0.8
Ersan Ilyasova,PHI,69,36,33,1730,287,75,26.1,488,58.8,28,62.4,5.4
Evan Fournier,ORL,55,20,35,1776,157,27,17.2,300,52.3,28,57.7,8.1
Evan Turner,POR,72,43,29,1872,214,56,26.2,400,53.5,46,60.5,5.7
Frank Kaminsky,CHA,75,34,41,1771,242,40,16.5,426,56.8,35,61.9,6.1
Frank Mason III,SAC,45,16,29,879,100,14,14.0,156,64.1,7,67.1,8.3
Frank Ntilikina,NYK,62,22,40,1477,138,28,20.3,262,52.7,20,57.0,9.4
Fred VanVleet,TOR,67,48,19,1372,159,25,15.7,326,48.8,20,52.0,8.8
Furkan Korkmaz,PHI,7,5,2,47,9,0,0.0,11,81.8,0,81.8,8.5
Garrett Temple,SAC,54,19,35,1392,129,17,13.2,239,54.0,16,57.8,8.3
Gary Harris,DEN,61,32,29,2087,134,19,14.2,229,58.5,14,62.3,9.3
Gary Payton II,LAL,15,5,10,181,31,6,19.4,54,57.4,2,59.6,4.5
George Hill,CLE,59,26,33,1637,139,26,18.7,263,52.9,20,57.2,8.7
Georges Niang,UTA,4,4,0,20,5,0,0.0,7,71.4,0,71.4,7.6
Georgios Papagiannis,POR,15,3,12,119,24,8,33.3,41,58.5,0,58.5,3.8
Gerald Green,HOU,37,29,8,876,118,13,11.0,205,57.6,10,60.5,6.6
Gian Clavell,DAL,2,0,2,35,6,1,16.7,8,75.0,1,85.7,6.6
Giannis Antetokounmpo,MIL,74,39,35,2715,587,127,21.6,909,64.6,49,68.3,5.7
Glenn Robinson III,IND,16,10,6,258,26,5,19.2,44,59.1,2,61.9,7.4
Goran Dragic,MIA,74,38,36,2349,245,31,12.7,480,51.0,42,55.9,9.1
Gordon Hayward,BOS,1,0,1,5,1,0,0.0,2,50.0,0,50.0,21.8
Gorgui Dieng,MIN,78,45,33,1319,254,74,29.1,434,58.5,23,61.8,5.3
Greg Monroe,BOS,48,20,28,1014,235,77,32.8,356,66.0,24,70.8,3.9
Guerschon Yabusele,BOS,23,15,8,205,35,4,11.4,66,53.0,6,58.3,6.0
Harrison Barnes,DAL,77,24,53,2634,391,66,16.9,659,59.3,57,65.0,6.1
Hassan Whiteside,MIA,54,30,24,1364,444,153,34.5,669,66.4,41,70.7,3.5
Henry Ellenson,DET,30,15,15,313,71,17,23.9,121,58.7,9,63.4,5.4
Ian Clark,NOP,50,27,23,1097,114,14,12.3,198,57.6,16,62.6,9.2
Ian Mahinmi,WAS,74,39,35,1115,177,50,28.2,356,49.7,39,55.8,5.3
Ike Anigbogu,IND,6,3,3,21,4,1,25.0,14,28.6,1,30.8,9.3
Iman Shumpert,SAC,13,8,5,269,34,6,17.6,52,65.4,3,69.4,6.7
Isaiah Canaan,PHX,18,8,10,387,39,4,10.3,75,52.0,4,54.9,7.3
Isaiah Hicks,NYK,12,4,8,166,31,7,22.6,68,45.6,5,49.2,5.9
Isaiah Taylor,ATL,50,14,36,975,72,13,18.1,131,55.0,12,60.5,9.5
Isaiah Thomas,LAL,29,14,15,788,48,9,18.8,102,47.1,9,51.6,10.9
Isaiah Whitehead,BKN,11,2,9,147,18,5,27.8,27,66.7,2,72.0,8.0
Ish Smith,DET,74,35,39,1876,197,33,16.8,406,48.5,43,54.3,8.6
Ivan Rabb,MEM,29,4,25,495,105,36,34.3,177,59.3,10,62.9,5.2
Ivica Zubac,LAL,31,14,17,374,75,29,38.7,140,53.6,11,58.1,4.0
J.J. Barea,DAL,68,22,46,1582,186,16,8.6,320,58.1,25,63.1,8.4
JJ Redick,PHI,63,40,23,1915,162,15,9.3,291,55.7,22,60.2,10.0
JR Smith,CLE,72,43,29,2054,206,30,14.6,347,59.4,27,64.4,8.5
JaKarr Sampson,SAC,19,5,14,329,57,6,10.5,102,55.9,9,61.3,4.5
JaMychal Green,MEM,55,11,44,1542,317,66,20.8,456,69.5,19,72.5,4.8
JaVale McGee,GSW,55,41,14,551,110,46,41.8,200,55.0,12,58.5,5.1
Jabari Bird,BOS,7,4,3,105,13,1,7.7,19,68.4,1,72.2,7.7
Jabari Parker,MIL,31,16,15,743,109,17,15.6,197,55.3,12,58.9,6.5
Jack Cooley,SAC,7,4,3,87,16,3,18.8,28,57.1,1,59.3,6.3
Jacob Wiley,BKN,3,0,3,27,9,0,0.0,13,69.2,1,75.0,3.3
Jae Crowder,UTA,76,48,28,2017,216,36,16.7,380,56.8,24,60.7,6.6
Jahlil Okafor,BKN,24,5,19,323,64,20,31.3,105,61.0,7,65.3,4.5
Jake Layman,POR,10,2,8,76,12,1,8.3,19,63.2,2,70.6,6.6
Jakob Poeltl,TOR,80,57,23,1495,228,106,46.5,501,45.5,46,50.1,4.0
Jalen Jones,DAL,10,1,9,166,25,3,12.0,38,65.8,2,69.4,5.6
Jamal Crawford,MIN,60,35,25,1273,78,2,2.6,134,58.2,8,61.9,11.6
Jamal Murray,DEN,77,44,33,2451,212,37,17.5,415,51.1,32,55.4,7.8
Jameel Warney,DAL,3,1,2,27,5,1,20.0,6,83.3,0,83.3,5.1
Jameer Nelson,DET,42,21,21,876,91,11,12.1,152,59.9,13,65.5,8.2
Jamel Artis,ORL,12,3,9,221,34,8,23.5,58,58.6,5,64.2,6.9
James Ennis III,DET,67,23,44,1524,151,31,20.5,279,54.1,19,58.1,5.5
James Harden,HOU,71,59,12,2521,348,44,12.6,566,61.5,38,65.9,7.4
James Johnson,MIA,71,35,36,1883,291,53,18.2,516,56.4,30,59.9,5.4
James Michael McAdoo,PHI,1,1,0,7,2,1,50.0,2,100.0,0,100.0,6.8
James Webb III,BKN,7,0,7,97,16,1,6.3,25,64.0,3,72.7,5.0
James Young,PHI,2,1,1,32,2,0,0.0,4,50.0,0,50.0,9.4
Jamil Wilson,LAC,15,6,9,274,29,6,20.7,68,42.6,5,46.0,6.4
Jared Dudley,PHX,38,5,33,587,86,15,17.4,181,47.5,12,50.9,7.1
Jarell Eddie,CHI,1,0,1,4,1,1,100.0,1,100.0,0,100.0,2.8
Jarell Martin,MEM,68,21,47,1606,221,52,23.5,443,49.9,35,54.2,5.0
Jarrett Allen,BKN,70,24,46,1401,236,56,23.7,459,51.4,36,55.8,4.9
Jarrett Jack,NYK,58,23,35,1476,163,11,6.7,260,62.7,14,66.3,9.9
Jason Smith,WAS,23,8,15,230,35,13,37.1,65,53.8,5,58.3,4.9
Jason Terry,MIL,34,19,15,653,43,6,14.0,70,61.4,3,64.2,11.0
Jawun Evans,LAC,36,18,18,684,72,16,22.2,151,47.7,18,54.1,7.7
Jaylen Brown,BOS,66,43,23,2018,269,52,19.3,435,61.8,27,65.9,6.2
Jaylen Morris,ATL,6,2,4,98,14,2,14.3,25,56.0,1,58.3,8.8
Jayson Tatum,BOS,77,50,27,2362,340,58,17.1,546,62.3,29,65.8,6.5
Jeff Green,CLE,72,44,28,1708,185,62,33.5,351,52.7,17,55.4,6.4
Jeff Teague,MIN,66,38,28,2177,185,16,8.6,349,53.0,21,56.4,9.7
Jeff Withey,DAL,7,1,6,34,9,2,22.2,16,56.3,1,60.0,4.4
Jerami Grant,OKC,77,46,31,1581,231,70,30.3,414,55.8,25,59.4,5.9
Jeremy Evans,ATL,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Jeremy Lamb,CHA,77,34,43,1906,275,46,16.7,448,61.4,36,66.7,5.9
Jerian Grant,CHI,61,21,40,1495,140,17,12.1,276,50.7,24,55.6,7.5
Jerryd Bayless,PHI,34,18,16,841,64,4,6.3,121,52.9,10,57.7,12.1
Jimmy Butler,MIN,59,37,22,2164,235,56,23.8,401,58.6,38,64.7,7.7
Joakim Noah,NYK,6,1,5,38,8,3,37.5,15,53.3,2,61.5,2.8
Jodie Meeks,WAS,53,30,23,869,111,12,10.8,174,63.8,15,69.8,8.9
Joe Harris,BKN,69,23,46,1786,205,44,21.5,390,52.6,29,56.8,7.4
Joe Ingles,UTA,80,47,33,2531,320,40,12.5,489,65.4,26,69.1,8.2
Joe Johnson,HOU,54,34,20,1191,158,22,13.9,271,58.3,17,62.2,6.4
Joe Young,IND,32,14,18,431,50,2,4.0,78,64.1,4,67.6,11.0
Joel Bolomboy,MIL,5,2,3,37,4,0,0.0,6,66.7,1,80.0,4.5
Joel Embiid,PHI,62,41,21,1882,537,185,34.5,874,61.4,57,65.7,3.7
Joffrey Lauvergne,SAS,46,24,22,511,108,24,22.2,167,64.7,9,68.4,4.1
John Collins,ATL,73,21,52,1760,361,111,30.7,697,51.8,63,56.9,4.0
John Henson,MIL,75,39,36,1953,360,130,36.1,633,56.9,32,59.9,4.3
John Holland,CLE,11,7,4,151,18,4,22.2,36,50.0,2,52.9,8.2
John Wall,WAS,41,23,18,1410,128,9,7.0,243,52.7,20,57.4,9.3
Johnathan Motley,DAL,11,1,10,176,35,6,17.1,59,59.3,3,62.5,5.0
Johnny O'Bryant III,CHA,31,12,19,352,64,15,23.4,126,50.8,12,56.1,5.1
Jon Leuer,DET,8,5,3,136,25,8,32.0,59,42.4,5,46.3,4.3
Jonas Jerebko,UTA,67,41,26,1078,193,33,17.1,355,54.4,24,58.3,4.9
Jonas Valanciunas,TOR,77,56,21,1727,477,154,32.3,796,59.9,53,64.2,3.5
Jonathan Gibson,BOS,2,2,0,34,3,1,33.3,7,42.9,0,42.9,8.8
Jonathan Isaac,ORL,26,11,15,522,83,26,31.3,164,50.6,12,54.6,4.3
Jonathon Simmons,ORL,64,19,45,1886,174,29,16.7,317,54.9,15,57.6,8.2
Jordan Bell,GSW,54,40,14,797,147,39,26.5,260,56.5,21,61.5,5.2
Jordan Clarkson,CLE,71,35,36,1675,160,24,15.0,310,51.6,22,55.6,8.3
Jordan Crawford,NOP,3,1,2,41,2,1,50.0,6,33.3,1,40.0,9.3
Jordan Mickey,MIA,21,13,8,274,63,20,31.7,122,51.6,15,58.9,3.8
Jose Calderon,CLE,37,23,14,763,70,6,8.6,129,54.3,13,60.3,8.8
Josh Gray,PHX,4,0,4,70,8,2,25.0,14,57.1,0,57.1,6.4
Josh Hart,LAL,58,24,34,1402,221,50,22.6,378,58.5,31,63.7,6.7
Josh Huestis,OKC,57,36,21,887,119,28,23.5,236,50.4,17,54.3,6.2
Josh Jackson,PHX,76,19,57,1936,256,47,18.4,435,58.9,33,63.7,6.9
Josh Magette,ATL,11,2,9,181,17,3,17.6,34,50.0,1,51.5,10.2
Josh Richardson,MIA,77,42,35,2551,211,25,11.8,421,50.1,29,53.8,9.0
Josh Smith,NOP,1,1,0,7,1,1,100.0,2,50.0,0,50.0,2.0
Jrue Holiday,NOP,79,46,33,2865,303,59,19.5,557,54.4,41,58.7,8.6
Juancho Hernangomez,DEN,16,8,8,233,33,12,36.4,65,50.8,7,56.9,4.5
Julius Randle,LAL,81,35,46,2162,468,112,23.9,767,61.0,47,65.0,5.2
Julyan Stone,CHA,14,7,7,137,28,4,14.3,37,75.7,1,77.8,6.1
Justin Anderson,PHI,32,23,9,489,67,14,20.9,120,55.8,11,61.5,7.0
Justin Holiday,CHI,71,23,48,2248,260,34,13.1,440,59.1,34,64.0,7.2
Justin Jackson,SAC,61,19,42,1409,160,22,13.8,244,65.6,10,68.4,7.3
Justise Winslow,MIA,66,32,34,1647,301,90,29.9,546,55.1,50,60.7,5.4
Jusuf Nurkic,POR,79,48,31,2088,519,178,34.3,910,57.0,74,62.1,3.9
Kadeem Allen,BOS,7,2,5,84,7,1,14.3,15,46.7,1,50.0,7.8
Karl-Anthony Towns,MIN,82,47,35,2918,774,272,35.1,1224,63.2,70,67.1,4.4
Kawhi Leonard,SAS,9,5,4,210,36,6,16.7,56,64.3,2,66.7,8.2
Kay Felder,DET,11,2,9,117,15,2,13.3,19,78.9,0,78.9,9.9
Kelly Olynyk,MIA,74,41,33,1744,339,102,30.1,588,57.7,36,61.4,4.9
Kelly Oubre Jr.,WAS,79,43,36,2188,304,73,24.0,501,60.7,28,64.3,5.3
Kemba Walker,CHA,75,34,41,2584,216,23,10.6,456,47.4,50,53.2,9.7
Kendrick Perkins,CLE,1,0,1,15,1,0,0.0,3,33.3,1,50.0,3.7
Kenneth Faried,DEN,31,15,16,449,85,27,31.8,139,61.2,5,63.4,5.1
Kent Bazemore,ATL,59,18,41,1656,220,39,17.7,397,55.4,44,62.3,6.7
Kentavious Caldwell-Pope,LAL,70,29,41,2374,320,53,16.6,537,59.6,41,64.5,7.1
Kevin Durant,GSW,68,49,19,2325,433,106,24.5,675,64.1,38,68.0,6.2
Kevin Love,CLE,57,37,20,1643,445,130,29.2,665,66.9,32,70.3,4.4
Kevon Looney,GSW,58,43,15,874,132,47,35.6,262,50.4,16,53.7,6.0
Khem Birch,ORL,32,12,20,531,109,30,27.5,176,61.9,8,64.9,4.7
Khris Middleton,MIL,80,44,36,2914,383,76,19.8,635,60.3,42,64.6,6.9
Klay Thompson,GSW,70,52,18,2417,246,61,24.8,448,54.9,34,59.4,7.8
Kobi Simmons,MEM,23,4,19,534,36,2,5.6,62,58.1,4,62.1,9.1
Kosta Koufos,SAC,70,21,49,1381,323,95,29.4,489,66.1,24,69.5,4.1
Kris Dunn,CHI,50,18,32,1473,196,31,15.8,371,52.8,45,60.1,6.9
Kristaps Porzingis,NYK,47,21,26,1551,254,69,27.2,447,56.8,24,60.0,4.9
Kyle Anderson,SAS,72,40,32,1937,312,58,18.6,457,68.3,27,72.6,6.3
Kyle Collinsworth,DAL,28,7,21,457,75,12,16.0,128,58.6,4,60.5,5.5
