PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Courtney Lee,NYK,67,26,41,2098,29,11,37.9,106,27.4,2,27.9,11.6
Cristiano Felicio,CHI,49,12,37,906,82,59,72.0,238,34.5,4,35.0,5.5
D'Angelo Russell,BKN,45,14,31,1179,30,11,36.7,95,31.6,3,32.6,13.3
D.J. Augustin,ORL,67,21,46,1626,30,3,10.0,134,22.4,3,22.9,15.1
D.J. Wilson,MIL,8,4,4,48,2,0,0.0,4,50.0,0,50.0,13.0
Dakari Johnson,OKC,19,15,4,129,16,11,68.8,38,42.1,2,44.4,6.0
Damian Jones,GSW,8,4,4,68,5,5,100.0,16,31.3,0,31.3,5.6
Damian Lillard,POR,71,43,28,2606,62,20,32.3,241,25.7,11,27.0,13.5
Damien Wilkins,IND,11,6,5,116,5,4,80.0,13,38.5,0,38.5,9.2
Damion Lee,ATL,15,4,11,404,11,3,27.3,46,23.9,2,25.0,9.8
Damyean Dotson,NYK,31,9,22,411,9,1,11.1,27,33.3,0,33.3,15.5
Daniel Hamilton,OKC,3,2,1,22,0,0,0.0,5,0.0,0,0.0,0.0
Daniel Theis,BOS,58,40,18,889,86,58,67.4,206,41.7,2,42.2,6.4
Danilo Gallinari,LAC,21,11,10,671,9,4,44.4,52,17.3,3,18.4,9.9
Danny Green,SAS,67,38,29,1745,41,17,41.5,129,31.8,4,32.8,11.3
Dante Cunningham,BKN,69,34,35,1507,78,39,50.0,218,35.8,3,36.3,6.8
Dante Exum,UTA,13,9,4,225,4,3,75.0,17,23.5,1,25.0,5.8
Danuel House Jr.,PHX,21,5,16,385,13,7,53.8,37,35.1,0,35.1,8.3
Dario Saric,PHI,76,48,28,2276,152,88,57.9,387,39.3,13,40.6,7.1
Darius Miller,NOP,63,39,24,1609,17,5,29.4,40,42.5,3,45.9,16.5
Darrell Arthur,DEN,10,6,4,106,3,2,66.7,10,30.0,0,30.0,7.3
Darren Collison,IND,63,37,26,1844,37,5,13.5,109,33.9,3,34.9,16.4
Darrun Hilliard,SAS,5,3,2,59,0,0,0.0,5,0.0,0,0.0,0.0
David Nwaba,CHI,68,26,42,1606,88,43,48.9,270,32.6,11,34.0,7.8
David West,GSW,68,48,20,941,64,42,65.6,141,45.4,3,46.4,6.8
Davis Bertans,SAS,56,29,27,964,18,12,66.7,52,34.6,3,36.7,6.1
Davon Reed,PHX,16,2,14,204,2,0,0.0,17,11.8,0,11.8,17.6
De'Aaron Fox,SAC,67,24,43,1897,33,15,45.5,147,22.4,6,23.4,12.2
DeAndre Jordan,LAC,76,38,38,2386,326,224,68.7,700,46.6,8,47.1,5.0
DeAndre Liggins,NOP,37,20,17,565,7,2,28.6,31,22.6,3,25.0,13.5
DeAndre' Bembry,ATL,21,8,13,406,8,3,37.5,34,23.5,2,25.0,14.0
DeMar DeRozan,TOR,80,57,23,2712,59,19,32.2,234,25.2,11,26.5,10.5
DeMarcus Cousins,NOP,48,27,21,1737,105,71,67.6,285,36.8,4,37.4,5.9
DeMarre Carroll,BKN,69,23,46,2070,103,54,52.4,332,31.0,13,32.3,9.0
Dejounte Murray,SAS,78,44,34,1737,110,52,47.3,302,36.4,11,37.8,8.3
Delon Wright,TOR,67,47,20,1397,45,18,40.0,165,27.3,7,28.5,7.9
Demetrius Jackson,PHI,6,5,1,45,5,2,40.0,7,71.4,0,71.4,12.7
Dennis Schroder,ATL,65,20,45,2016,43,10,23.3,213,20.2,7,20.9,14.2
Dennis Smith Jr.,DAL,69,22,47,2049,50,20,40.0,259,19.3,12,20.2,10.1
Denzel Valentine,CHI,73,24,49,2007,47,16,34.0,152,30.9,3,31.5,13.9
Derrick Favors,UTA,77,46,31,2153,198,140,70.7,467,42.4,9,43.2,4.9
Derrick Jones Jr.,MIA,17,9,8,236,21,12,57.1,34,61.8,1,63.6,8.0
Derrick Rose,MIN,17,9,8,351,12,5,41.7,35,34.3,0,34.3,13.0
Derrick Walton Jr.,MIA,10,6,4,105,2,0,0.0,5,40.0,0,40.0,19.6
Derrick White,SAS,11,4,7,116,5,2,40.0,13,38.5,0,38.5,12.5
Derrick Williams,LAL,1,0,1,8,0,0,0.0,3,0.0,0,0.0,0.0
Devin Booker,PHX,54,16,38,1865,26,10,38.5,157,16.6,6,17.2,12.1
Devin Harris,DEN,54,26,28,1069,12,3,25.0,69,17.4,1,17.6,17.3
Devin Robinson,WAS,1,0,1,13,2,1,50.0,4,50.0,0,50.0,2.2
Dewayne Dedmon,ATL,61,18,43,1520,100,60,60.0,267,37.5,4,38.0,6.3
Deyonta Davis,MEM,58,15,43,913,75,41,54.7,163,46.0,3,46.9,5.9
Dillon Brooks,MEM,75,19,56,2202,48,18,37.5,183,26.2,1,26.4,9.0
Dion Waiters,MIA,28,15,13,854,8,1,12.5,60,13.3,3,14.0,15.5
Dirk Nowitzki,DAL,76,24,52,1872,22,14,63.6,79,27.8,2,28.6,9.7
Domantas Sabonis,IND,73,44,29,1800,165,115,69.7,446,37.0,11,37.9,6.1
Donovan Mitchell,UTA,75,44,31,2523,52,23,44.2,251,20.7,11,21.7,11.8
Dorian Finney-Smith,DAL,20,3,17,444,22,11,50.0,55,40.0,0,40.0,8.0
Doug McDermott,DAL,68,27,41,1548,40,24,60.0,133,30.1,3,30.8,6.1
Dragan Bender,PHX,77,20,57,1978,40,22,55.0,164,24.4,6,25.3,8.9
Draymond Green,GSW,69,47,22,2277,75,50,66.7,215,34.9,6,35.9,6.4
Dwayne Bacon,CHA,38,17,21,634,4,1,25.0,38,10.5,1,10.8,12.5
Dwight Buycks,DET,20,6,14,370,12,3,25.0,48,25.0,2,26.1,12.0
Dwight Howard,CHA,81,35,46,2463,255,172,67.5,620,41.1,11,41.9,4.1
Dwight Powell,DAL,76,22,54,1649,135,78,57.8,386,35.0,6,35.5,6.6
Dwyane Wade,MIA,63,35,28,1454,50,28,56.0,173,28.9,6,29.9,8.3
E'Twaun Moore,NOP,79,45,34,2480,57,22,38.6,165,34.5,4,35.4,11.0
Ed Davis,POR,78,48,30,1471,183,122,66.7,476,38.4,11,39.4,5.3
Edmond Sumner,IND,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0.0
Ekpe Udoh,UTA,50,27,23,719,68,39,57.4,155,43.9,2,44.4,7.5
Elfrid Payton,PHX,59,13,46,1702,64,29,45.3,239,26.8,7,27.6,10.9
Emeka Okafor,NOP,26,16,10,353,47,23,48.9,83,56.6,0,56.6,5.7
Emmanuel Mudiay,NYK,53,21,32,1125,26,13,50.0,125,20.8,4,21.5,10.2
Enes Freedom,NYK,70,26,44,1807,271,202,74.5,637,42.5,12,43.4,4.6
Eric Bledsoe,MIL,72,39,33,2281,51,19,37.3,203,25.1,5,25.8,8.6
Eric Gordon,HOU,63,50,13,1990,25,9,36.0,117,21.4,9,23.1,14.7
Eric Moreland,DET,62,30,32,787,81,52,64.2,240,33.8,5,34.5,4.4
Erik McCree,UTA,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0.0
Ersan Ilyasova,PHI,69,36,33,1730,118,71,60.2,286,41.3,8,42.4,6.4
Evan Fournier,ORL,55,20,35,1776,23,10,43.5,126,18.3,2,18.5,12.6
Evan Turner,POR,72,43,29,1872,30,12,40.0,152,19.7,4,20.3,10.6
Frank Kaminsky,CHA,75,34,41,1771,46,22,47.8,160,28.8,7,30.1,9.7
Frank Mason III,SAC,45,16,29,879,30,11,36.7,89,33.7,4,35.3,12.0
Frank Ntilikina,NYK,62,22,40,1477,37,12,32.4,101,36.6,3,37.8,13.3
Fred VanVleet,TOR,67,48,19,1372,25,6,24.0,133,18.8,4,19.4,17.9
Furkan Korkmaz,PHI,7,5,2,47,2,0,0.0,3,66.7,0,66.7,7.7
Garrett Temple,SAC,54,19,35,1392,22,11,50.0,90,24.4,2,25.0,8.4
Gary Harris,DEN,61,32,29,2087,37,16,43.2,130,28.5,1,28.7,10.3
Gary Payton II,LAL,15,5,10,181,13,8,61.5,37,35.1,0,35.1,5.4
George Hill,CLE,59,26,33,1637,42,15,35.7,113,37.2,4,38.5,14.2
Georges Niang,UTA,4,4,0,20,3,0,0.0,4,75.0,0,75.0,16.6
Georgios Papagiannis,POR,15,3,12,119,13,9,69.2,27,48.1,0,48.1,4.5
Gerald Green,HOU,37,29,8,876,15,4,26.7,65,23.1,1,23.4,14.3
Gian Clavell,DAL,2,0,2,35,1,0,0.0,1,100.0,0,100.0,18.7
Giannis Antetokounmpo,MIL,74,39,35,2715,156,96,61.5,439,35.5,8,36.2,6.7
Glenn Robinson III,IND,16,10,6,258,11,5,45.5,29,37.9,1,39.3,8.9
Goran Dragic,MIA,74,38,36,2349,54,27,50.0,209,25.8,9,27.0,11.1
Gordon Hayward,BOS,1,0,1,5,0,0,0.0,2,0.0,0,0.0,0.0
Gorgui Dieng,MIN,78,45,33,1319,106,58,54.7,211,50.2,2,50.7,7.7
Greg Monroe,BOS,48,20,28,1014,109,77,70.6,267,40.8,7,41.9,4.9
Guerschon Yabusele,BOS,23,15,8,205,17,8,47.1,46,37.0,3,39.5,8.7
Harrison Barnes,DAL,77,24,53,2634,77,38,49.4,261,29.5,8,30.4,8.5
Hassan Whiteside,MIA,54,30,24,1364,174,116,66.7,407,42.8,7,43.5,4.8
Henry Ellenson,DET,30,15,15,313,10,5,50.0,31,32.3,0,32.3,6.6
Ian Clark,NOP,50,27,23,1097,10,1,10.0,58,17.2,3,18.2,13.1
Ian Mahinmi,WAS,74,39,35,1115,135,80,59.3,306,44.1,9,45.5,5.5
Ike Anigbogu,IND,6,3,3,21,5,4,80.0,9,55.6,0,55.6,4.7
Iman Shumpert,SAC,13,8,5,269,7,0,0.0,22,31.8,0,31.8,19.7
Isaiah Canaan,PHX,18,8,10,387,6,4,66.7,34,17.6,2,18.8,7.7
Isaiah Hicks,NYK,12,4,8,166,10,6,60.0,34,29.4,1,30.3,7.0
Isaiah Taylor,ATL,50,14,36,975,22,4,18.2,85,25.9,3,26.8,15.3
Isaiah Thomas,LAL,29,14,15,788,17,6,35.3,61,27.9,3,29.3,14.9
Isaiah Whitehead,BKN,11,2,9,147,3,3,100.0,11,27.3,0,27.3,4.1
Ish Smith,DET,74,35,39,1876,27,6,22.2,159,17.0,1,17.1,11.2
Ivan Rabb,MEM,29,4,25,495,53,42,79.2,132,40.2,4,41.4,5.8
Ivica Zubac,LAL,31,14,17,374,43,30,69.8,93,46.2,3,47.8,4.1
J.J. Barea,DAL,68,22,46,1582,15,4,26.7,112,13.4,6,14.2,16.6
JJ Redick,PHI,63,40,23,1915,9,1,11.1,73,12.3,3,12.9,25.7
JR Smith,CLE,72,43,29,2054,29,14,48.3,101,28.7,3,29.6,13.8
JaKarr Sampson,SAC,19,5,14,329,21,12,57.1,55,38.2,2,39.6,5.6
JaMychal Green,MEM,55,11,44,1542,147,102,69.4,396,37.1,4,37.5,6.0
JaVale McGee,GSW,55,41,14,551,59,38,64.4,133,44.4,4,45.7,6.1
Jabari Bird,BOS,7,4,3,105,6,2,33.3,13,46.2,2,54.5,5.5
Jabari Parker,MIL,31,16,15,743,42,20,47.6,116,36.2,1,36.5,9.4
Jack Cooley,SAC,7,4,3,87,14,10,71.4,42,33.3,0,33.3,3.3
Jacob Wiley,BKN,3,0,3,27,2,1,50.0,5,40.0,0,40.0,4.0
Jae Crowder,UTA,76,48,28,2017,59,29,49.2,178,33.1,9,34.9,9.6
Jahlil Okafor,BKN,24,5,19,323,21,14,66.7,69,30.4,2,31.3,4.8
Jake Layman,POR,10,2,8,76,4,1,25.0,12,33.3,0,33.3,5.7
Jakob Poeltl,TOR,80,57,23,1495,165,120,72.7,389,42.4,5,43.0,6.0
Jalen Jones,DAL,10,1,9,166,13,6,46.2,36,36.1,3,39.4,8.9
Jamal Crawford,MIN,60,35,25,1273,20,5,25.0,51,39.2,2,40.8,17.9
Jamal Murray,DEN,77,44,33,2451,82,36,43.9,258,31.8,9,32.9,10.4
Jameel Warney,DAL,3,1,2,27,4,4,100.0,13,30.8,0,30.8,2.6
Jameer Nelson,DET,42,21,21,876,13,3,23.1,55,23.6,1,24.1,16.7
Jamel Artis,ORL,12,3,9,221,4,2,50.0,20,20.0,1,21.1,8.6
James Ennis III,DET,67,23,44,1524,73,37,50.7,201,36.3,4,37.1,10.9
James Harden,HOU,71,59,12,2521,40,19,47.5,255,15.7,8,16.2,9.0
James Johnson,MIA,71,35,36,1883,60,23,38.3,207,29.0,6,29.9,11.5
James Michael McAdoo,PHI,1,1,0,7,0,0,0.0,1,0.0,0,0.0,0.0
James Webb III,BKN,7,0,7,97,8,3,37.5,16,50.0,1,53.3,7.8
James Young,PHI,2,1,1,32,0,0,0.0,1,0.0,0,0.0,0.0
Jamil Wilson,LAC,15,6,9,274,3,2,66.7,15,20.0,0,20.0,15.4
Jared Dudley,PHX,38,5,33,587,8,5,62.5,42,19.0,3,20.5,7.5
Jarell Eddie,CHI,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Jarell Martin,MEM,68,21,47,1606,97,65,67.0,309,31.4,5,31.9,7.1
Jarrett Allen,BKN,70,24,46,1401,142,93,65.5,341,41.6,8,42.6,5.7
Jarrett Jack,NYK,58,23,35,1476,20,2,10.0,65,30.8,1,31.3,15.7
Jason Smith,WAS,23,8,15,230,17,4,23.5,43,39.5,0,39.5,8.1
Jason Terry,MIL,34,19,15,653,5,0,0.0,20,25.0,0,25.0,19.4
Jawun Evans,LAC,36,18,18,684,9,3,33.3,53,17.0,2,17.6,13.2
Jaylen Brown,BOS,66,43,23,2018,60,30,50.0,233,25.8,6,26.4,9.0
Jaylen Morris,ATL,6,2,4,98,2,0,0.0,14,14.3,0,14.3,4.2
Jayson Tatum,BOS,77,50,27,2362,49,25,51.0,196,25.0,6,25.8,9.5
Jeff Green,CLE,72,44,28,1708,60,36,60.0,165,36.4,5,37.5,8.4
Jeff Teague,MIN,66,38,28,2177,24,3,12.5,135,17.8,3,18.2,16.1
Jeff Withey,DAL,7,1,6,34,1,1,100.0,5,20.0,0,20.0,2.5
Jerami Grant,OKC,77,46,31,1581,83,47,56.6,240,34.6,8,35.8,7.5
Jeremy Evans,ATL,1,0,1,5,1,0,0.0,1,100.0,0,100.0,5.6
Jeremy Lamb,CHA,77,34,43,1906,49,22,44.9,159,30.8,6,32.0,12.5
Jerian Grant,CHI,61,21,40,1495,30,11,36.7,134,22.4,2,22.7,14.7
Jerryd Bayless,PHI,34,18,16,841,15,3,20.0,69,21.7,6,23.8,17.7
Jimmy Butler,MIN,59,37,22,2164,79,34,43.0,236,33.5,12,35.3,10.1
Joakim Noah,NYK,6,1,5,38,6,4,66.7,10,60.0,0,60.0,3.8
Jodie Meeks,WAS,53,30,23,869,15,6,40.0,41,36.6,1,37.5,15.2
Joe Harris,BKN,69,23,46,1786,50,25,50.0,193,25.9,7,26.9,11.8
Joe Ingles,UTA,80,47,33,2531,24,7,29.2,95,25.3,1,25.5,12.2
Joe Johnson,HOU,54,34,20,1191,14,8,57.1,54,25.9,0,25.9,10.0
Joe Young,IND,32,14,18,431,12,2,16.7,41,29.3,2,30.8,15.0
Joel Bolomboy,MIL,5,2,3,37,6,4,66.7,9,66.7,0,66.7,6.5
Joel Embiid,PHI,62,41,21,1882,143,98,68.5,392,36.5,9,37.3,6.3
Joffrey Lauvergne,SAS,46,24,22,511,63,42,66.7,165,38.2,3,38.9,5.3
John Collins,ATL,73,21,52,1760,173,113,65.3,508,34.1,8,34.6,6.1
John Henson,MIL,75,39,36,1953,150,102,68.0,351,42.7,6,43.5,4.9
John Holland,CLE,11,7,4,151,6,3,50.0,12,50.0,0,50.0,14.0
John Wall,WAS,41,23,18,1410,22,1,4.5,126,17.5,9,18.8,22.8
Johnathan Motley,DAL,11,1,10,176,14,10,71.4,39,35.9,1,36.8,6.8
Johnny O'Bryant III,CHA,31,12,19,352,29,22,75.9,83,34.9,1,35.4,4.9
Jon Leuer,DET,8,5,3,136,7,3,42.9,16,43.8,0,43.8,6.6
Jonas Jerebko,UTA,67,41,26,1078,53,24,45.3,148,35.8,5,37.1,8.9
Jonas Valanciunas,TOR,77,56,21,1727,183,130,71.0,474,38.6,9,39.4,5.2
Jonathan Gibson,BOS,2,2,0,34,0,0,0.0,0,0.0,0,0.0,0.0
Jonathan Isaac,ORL,26,11,15,522,16,11,68.8,57,28.1,1,28.6,5.4
Jonathon Simmons,ORL,64,19,45,1886,60,37,61.7,186,32.3,9,33.9,9.8
Jordan Bell,GSW,54,40,14,797,60,35,58.3,150,40.0,3,40.8,7.2
Jordan Clarkson,CLE,71,35,36,1675,57,25,43.9,175,32.6,7,33.9,9.1
Jordan Crawford,NOP,3,1,2,41,2,1,50.0,2,100.0,0,100.0,17.8
Jordan Mickey,MIA,21,13,8,274,18,11,61.1,65,27.7,2,28.6,8.1
Jose Calderon,CLE,37,23,14,763,14,6,42.9,40,35.0,0,35.0,13.2
Josh Gray,PHX,4,0,4,70,2,0,0.0,6,33.3,1,40.0,17.6
Josh Hart,LAL,58,24,34,1402,42,23,54.8,129,32.6,6,34.1,10.2
Josh Huestis,OKC,57,36,21,887,41,15,36.6,98,41.8,2,42.7,9.4
Josh Jackson,PHX,76,19,57,1936,95,49,51.6,303,31.4,7,32.1,9.4
Josh Magette,ATL,11,2,9,181,2,0,0.0,3,66.7,0,66.7,28.2
Josh Richardson,MIA,77,42,35,2551,68,29,42.6,233,29.2,8,30.2,11.6
Josh Smith,NOP,1,1,0,7,3,0,0.0,4,75.0,0,75.0,2.7
Jrue Holiday,NOP,79,46,33,2865,62,27,43.5,239,25.9,9,27.0,10.0
Juancho Hernangomez,DEN,16,8,8,233,17,11,64.7,34,50.0,0,50.0,7.9
Julius Randle,LAL,81,35,46,2162,180,127,70.6,520,34.6,13,35.5,5.8
Julyan Stone,CHA,14,7,7,137,1,0,0.0,6,16.7,0,16.7,22.3
Justin Anderson,PHI,32,23,9,489,25,14,56.0,67,37.3,1,37.9,7.2
Justin Holiday,CHI,71,23,48,2248,31,15,48.4,109,28.4,3,29.2,10.2
Justin Jackson,SAC,61,19,42,1409,27,12,44.4,101,26.7,3,27.6,8.7
Justise Winslow,MIA,66,32,34,1647,63,36,57.1,244,25.8,5,26.4,8.7
Jusuf Nurkic,POR,79,48,31,2088,189,142,75.1,530,35.7,7,36.1,5.4
Kadeem Allen,BOS,7,2,5,84,4,2,50.0,11,36.4,0,36.4,4.6
Karl-Anthony Towns,MIN,82,47,35,2918,238,154,64.7,605,39.3,15,40.3,6.2
Kawhi Leonard,SAS,9,5,4,210,6,5,83.3,22,27.3,1,28.6,2.5
Kay Felder,DET,11,2,9,117,3,1,33.3,12,25.0,0,25.0,10.1
Kelly Olynyk,MIA,74,41,33,1744,87,58,66.7,270,32.2,6,33.0,6.1
Kelly Oubre Jr.,WAS,79,43,36,2188,59,33,55.9,272,21.7,14,22.9,8.1
Kemba Walker,CHA,75,34,41,2584,31,10,32.3,207,15.0,12,15.9,10.5
Kendrick Perkins,CLE,1,0,1,15,0,0,0.0,2,0.0,0,0.0,0.0
Kenneth Faried,DEN,31,15,16,449,68,49,72.1,163,41.7,1,42.0,4.8
Kent Bazemore,ATL,59,18,41,1656,25,8,32.0,159,15.7,2,15.9,13.2
Kentavious Caldwell-Pope,LAL,70,29,41,2374,58,30,51.7,176,33.0,4,33.7,8.1
Kevin Durant,GSW,68,49,19,2325,31,14,45.2,155,20.0,7,20.9,11.9
Kevin Love,CLE,57,37,20,1643,101,72,71.3,294,34.4,7,35.2,6.2
Kevon Looney,GSW,58,43,15,874,83,58,69.9,188,44.1,1,44.4,6.1
Khem Birch,ORL,32,12,20,531,69,46,66.7,145,47.6,3,48.6,5.4
Khris Middleton,MIL,80,44,36,2914,44,20,45.5,197,22.3,6,23.0,12.1
Klay Thompson,GSW,70,52,18,2417,31,18,58.1,109,28.4,3,29.2,10.9
Kobi Simmons,MEM,23,4,19,534,14,7,50.0,50,28.0,1,28.6,11.4
Kosta Koufos,SAC,70,21,49,1381,149,81,54.4,315,47.3,3,47.8,6.3
Kris Dunn,CHI,50,18,32,1473,24,2,8.3,132,18.2,4,18.8,13.7
Kristaps Porzingis,NYK,47,21,26,1551,62,37,59.7,180,34.4,3,35.0,9.2
Kyle Anderson,SAS,72,40,32,1937,84,53,63.1,223,37.7,7,38.9,6.5
Kyle Collinsworth,DAL,28,7,21,457,32,18,56.3,87,36.8,5,39.0,6.4
Kyle Korver,CLE,65,39,26,1422,9,2,22.2,42,21.4,3,23.1,17.8
