TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Cleveland Cavaliers,22,22,21.9,156,373,41.8,56.0,4.9,50,84,59.5,17.0,106,289,36.7
Golden State Warriors,21,21,20.5,165,354,46.6,61.0,5.4,63,94,67.0,15.0,102,260,39.2
Boston Celtics,19,19,21.9,139,323,43.0,58.4,5.2,40,77,51.9,16.7,99,246,40.2
Houston Rockets,17,17,22.0,131,303,43.2,60.4,2.6,27,36,75.0,19.4,104,267,39.0
Utah Jazz,11,11,27.4,103,233,44.2,60.5,5.2,27,44,61.4,22.2,76,189,40.2
New Orleans Pelicans,9,9,25.8,86,197,43.7,57.4,6.8,32,52,61.5,19.0,54,145,37.2
Philadelphia 76ers,10,10,21.1,83,174,47.7,60.9,6.9,37,57,64.9,14.2,46,117,39.3
Toronto Raptors,10,10,21.2,78,164,47.6,65.9,4.3,18,33,54.5,16.9,60,131,45.8
Indiana Pacers,7,7,22.4,41,120,34.2,47.5,5.4,9,29,31.0,17.0,32,91,35.2
Milwaukee Bucks,7,7,22.6,51,117,43.6,58.5,4.8,16,25,64.0,17.8,35,92,38.0
Washington Wizards,6,6,23.4,52,111,46.8,59.0,9.9,25,47,53.2,13.5,27,64,42.2
Miami Heat,5,5,27.0,52,106,49.1,65.1,6.4,18,25,72.0,20.7,34,81,42.0
Portland Trail Blazers,4,4,29.4,39,99,39.4,53.5,7.4,11,25,44.0,22.0,28,74,37.8
San Antonio Spurs,5,5,23.9,33,94,35.1,47.3,5.1,10,20,50.0,18.8,23,74,31.1
Oklahoma City Thunder,6,6,18.7,42,91,46.2,62.1,5.1,13,25,52.0,13.6,29,66,43.9
Minnesota Timberwolves,5,5,19.9,36,76,47.4,66.4,5.2,7,20,35.0,14.7,29,56,51.8
