TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Cleveland Cavaliers,22,22,31.9,233,544,42.8,51.2,16.5,142,281,50.5,15.4,91,263,34.6
Golden State Warriors,21,21,27.4,244,473,51.6,60.7,13.8,158,238,66.4,13.6,86,235,36.6
Boston Celtics,19,19,30.8,202,454,44.5,52.6,14.6,128,215,59.5,16.2,74,239,31.0
Houston Rockets,17,17,28.1,160,387,41.3,52.3,9.5,75,131,57.3,18.6,85,256,33.2
Utah Jazz,11,11,28.6,105,243,43.2,50.8,14.9,68,127,53.5,13.6,37,116,31.9
Philadelphia 76ers,10,10,29.3,95,242,39.3,47.9,14.2,53,117,45.3,15.2,42,125,33.6
New Orleans Pelicans,9,9,25.6,85,196,43.4,49.7,15.9,60,122,49.2,9.7,25,74,33.8
Toronto Raptors,10,10,24.9,88,193,45.6,52.8,14.1,60,109,55.0,10.8,28,84,33.3
Milwaukee Bucks,7,7,34.7,83,180,46.1,53.9,20.5,55,106,51.9,14.3,28,74,37.8
Indiana Pacers,7,7,31.3,75,168,44.6,52.7,17.9,48,96,50.0,13.4,27,72,37.5
Oklahoma City Thunder,6,6,34.0,71,165,43.0,50.3,20.0,47,97,48.5,14.0,24,68,35.3
Washington Wizards,6,6,30.8,66,146,45.2,49.7,21.1,53,100,53.0,9.7,13,46,28.3
San Antonio Spurs,5,5,29.2,45,115,39.1,44.8,18.8,32,74,43.2,10.4,13,41,31.7
Miami Heat,5,5,28.3,51,111,45.9,51.8,18.4,38,72,52.8,9.9,13,39,33.3
Minnesota Timberwolves,5,5,27.6,45,105,42.9,49.0,18.6,32,71,45.1,8.9,13,34,38.2
Portland Trail Blazers,4,4,21.4,24,72,33.3,40.3,9.5,14,32,43.8,11.9,10,40,25.0
