TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,10.8,98,186,52.7,53.2,10.2,96,177,54.2,0.5,2,9,22.2
Cleveland Cavaliers,22,22,9.7,96,165,58.2,58.2,9.4,96,160,60.0,0.3,0,5,0.0
Boston Celtics,19,19,10.9,83,160,51.9,52.2,10.7,82,157,52.2,0.2,1,3,33.3
Houston Rockets,17,17,10.5,63,145,43.4,43.4,10.0,63,138,45.7,0.5,0,7,0.0
New Orleans Pelicans,9,9,15.9,76,122,62.3,62.7,15.8,75,121,62.0,0.1,1,1,100
Philadelphia 76ers,10,10,14.8,64,122,52.5,53.7,14.2,61,117,52.1,0.6,3,5,60.0
Toronto Raptors,10,10,13.8,48,107,44.9,44.9,13.4,48,104,46.2,0.4,0,3,0.0
Utah Jazz,11,11,10.2,47,87,54.0,54.0,10.2,47,87,54.0,0.0,0,0,-
Minnesota Timberwolves,5,5,14.2,33,54,61.1,61.1,14.2,33,54,61.1,0.0,0,0,-
Washington Wizards,6,6,11.2,28,53,52.8,53.8,11.0,27,52,51.9,0.2,1,1,100
Oklahoma City Thunder,6,6,10.3,21,50,42.0,43.0,9.3,20,45,44.4,1.0,1,5,20.0
Milwaukee Bucks,7,7,9.5,32,49,65.3,66.3,9.3,31,48,64.6,0.2,1,1,100
Indiana Pacers,7,7,8.4,26,45,57.8,58.9,8.2,25,44,56.8,0.2,1,1,100
Portland Trail Blazers,4,4,11.9,27,40,67.5,71.3,10.7,24,36,66.7,1.2,3,4,75.0
Miami Heat,5,5,9.7,16,38,42.1,46.1,8.9,13,35,37.1,0.8,3,3,100
San Antonio Spurs,5,5,8.9,16,35,45.7,48.6,7.6,14,30,46.7,1.3,2,5,40.0
