TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Philadelphia 76ers,10,10,21.1,83,174,47.7,60.9,6.9,37,57,64.9,14.2,46,117,39.3,wide_open,2018
Toronto Raptors,10,10,21.2,78,164,47.6,65.9,4.3,18,33,54.5,16.9,60,131,45.8,wide_open,2018
Indiana Pacers,7,7,22.4,41,120,34.2,47.5,5.4,9,29,31.0,17.0,32,91,35.2,wide_open,2018
Milwaukee Bucks,7,7,22.6,51,117,43.6,58.5,4.8,16,25,64.0,17.8,35,92,38.0,wide_open,2018
Washington Wizards,6,6,23.4,52,111,46.8,59.0,9.9,25,47,53.2,13.5,27,64,42.2,wide_open,2018
Miami Heat,5,5,27.0,52,106,49.1,65.1,6.4,18,25,72.0,20.7,34,81,42.0,wide_open,2018
Portland Trail Blazers,4,4,29.4,39,99,39.4,53.5,7.4,11,25,44.0,22.0,28,74,37.8,wide_open,2018
San Antonio Spurs,5,5,23.9,33,94,35.1,47.3,5.1,10,20,50.0,18.8,23,74,31.1,wide_open,2018
Oklahoma City Thunder,6,6,18.7,42,91,46.2,62.1,5.1,13,25,52.0,13.6,29,66,43.9,wide_open,2018
Minnesota Timberwolves,5,5,19.9,36,76,47.4,66.4,5.2,7,20,35.0,14.7,29,56,51.8,wide_open,2018
