TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
HOU,4,4,47.9,70,173,40.5,41.9,42.4,65,153,42.5,5.5,5,20,25.0
MIN,4,4,43.7,73,157,46.5,47.5,39.300000000000004,70,141,49.6,4.5,3,16,18.8
TOR,4,4,45.6,87,154,56.49999999999999,56.8,44.1,86,149,57.699999999999996,1.5,1,5,20.0
NYK,4,4,44.9,81,154,52.6,54.900000000000006,39.1,74,134,55.2,5.800000000000001,7,20,35.0
PHI,4,4,41.5,69,144,47.9,50.7,36.3,61,126,48.4,5.2,8,18,44.4
CLE,4,4,42.8,84,142,59.199999999999996,62.0,37.3,76,124,61.3,5.4,8,18,44.4
POR,4,4,40.300000000000004,66,141,46.800000000000004,48.9,36.3,60,127,47.199999999999996,4.0,6,14,42.9
DEN,4,4,40.400000000000006,61,138,44.2,45.300000000000004,35.699999999999996,58,122,47.5,4.7,3,16,18.8
SAS,4,4,38.7,59,133,44.4,45.1,36.0,57,124,46.0,2.6,2,9,22.2
ATL,4,4,39.5,59,133,44.4,46.6,33.800000000000004,53,114,46.5,5.6000000000000005,6,19,31.6
BOS,4,4,35.4,64,123,52.0,56.49999999999999,27.400000000000002,53,95,55.800000000000004,8.1,11,28,39.300000000000004
LAL,4,4,40.9,61,119,51.300000000000004,52.900000000000006,37.1,57,108,52.800000000000004,3.8,4,11,36.4
ORL,3,3,38.6,47,100,47.0,49.0,36.3,43,94,45.7,2.3,4,6,66.7
DET,3,3,39.7,40,98,40.8,42.3,35.6,37,88,42.0,4.0,3,10,30.0
PHX,3,3,36.9,40,94,42.6,45.7,28.999999999999996,34,74,45.9,7.8,6,20,30.0
OKC,3,3,30.9,44,85,51.800000000000004,53.5,29.099999999999998,41,80,51.300000000000004,1.7999999999999998,3,5,60.0
