TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Golden State Warriors,24,24,27.4,250,529,47.3,57.9,12.5,137,241,56.8,14.9,113,288,39.2,open,2016
Toronto Raptors,20,20,31.0,201,474,42.4,48.9,18.0,139,275,50.5,13.0,62,199,31.2,open,2016
Cleveland Cavaliers,21,21,29.0,219,470,46.6,56.6,15.0,125,244,51.2,13.9,94,226,41.6,open,2016
Oklahoma City Thunder,18,18,23.9,170,347,49.0,56.2,14.3,120,207,58.0,9.7,50,140,35.7,open,2016
Portland Trail Blazers,11,11,28.2,110,258,42.6,49.8,16.7,73,153,47.7,11.5,37,105,35.2,open,2016
Miami Heat,14,14,23.2,123,250,49.2,57.8,13.9,80,150,53.3,9.3,43,100,43.0,open,2016
San Antonio Spurs,10,10,28.0,105,218,48.2,54.4,20.6,78,160,48.8,7.5,27,58,46.6,open,2016
Atlanta Hawks,10,10,24.3,77,193,39.9,46.6,13.0,51,103,49.5,11.3,26,90,28.9,open,2016
Charlotte Hornets,7,7,29.4,57,151,37.7,43.4,18.3,40,94,42.6,11.1,17,57,29.8,open,2016
Boston Celtics,6,6,28.9,51,140,36.4,42.1,16.1,35,78,44.9,12.8,16,62,25.8,open,2016
LA Clippers,6,6,26.4,58,129,45.0,51.6,17.4,41,85,48.2,9.0,17,44,38.6,open,2016
Indiana Pacers,7,7,25.2,58,124,46.8,53.6,15.7,41,77,53.2,9.6,17,47,36.2,open,2016
Dallas Mavericks,5,5,29.2,42,112,37.5,40.6,17.5,35,67,52.2,11.7,7,45,15.6,open,2016
Houston Rockets,5,5,23.6,38,95,40.0,47.9,10.4,23,42,54.8,13.2,15,53,28.3,open,2016
Memphis Grizzlies,4,4,28.8,34,83,41.0,47.0,19.1,24,55,43.6,9.7,10,28,35.7,open,2016
Detroit Pistons,4,4,25.4,33,74,44.6,54.7,13.4,18,39,46.2,12.0,15,35,42.9,open,2016
Golden State Warriors,24,24,35.8,331,692,47.8,50.4,30.5,296,588,50.3,5.4,35,104,33.7,tight,2016
Toronto Raptors,20,20,39.4,287,603,47.6,48.8,35.1,273,537,50.8,4.3,14,66,21.2,tight,2016
Oklahoma City Thunder,18,18,39.5,269,572,47.0,49.0,32.9,247,476,51.9,6.6,22,96,22.9,tight,2016
Cleveland Cavaliers,21,21,34.4,292,559,52.2,55.3,28.0,258,454,56.8,6.5,34,105,32.4,tight,2016
Miami Heat,14,14,46.0,240,496,48.4,49.4,41.1,230,444,51.8,4.8,10,52,19.2,tight,2016
Portland Trail Blazers,11,11,35.4,140,324,43.2,46.3,28.5,120,261,46.0,6.9,20,63,31.7,tight,2016
San Antonio Spurs,10,10,32.3,140,251,55.8,57.0,29.9,134,233,57.5,2.3,6,18,33.3,tight,2016
Atlanta Hawks,10,10,29.1,120,231,51.9,53.2,26.2,114,208,54.8,2.9,6,23,26.1,tight,2016
LA Clippers,6,6,42.3,100,207,48.3,49.5,35.4,95,173,54.9,7.0,5,34,14.7,tight,2016
Charlotte Hornets,7,7,39.6,90,203,44.3,46.3,33.5,82,172,47.7,6.0,8,31,25.8,tight,2016
Indiana Pacers,7,7,36.6,83,180,46.1,49.2,30.5,72,150,48.0,6.1,11,30,36.7,tight,2016
Houston Rockets,5,5,42.5,75,171,43.9,45.6,36.8,69,148,46.6,5.7,6,23,26.1,tight,2016
Boston Celtics,6,6,33.8,77,164,47.0,49.1,27.8,70,135,51.9,6.0,7,29,24.1,tight,2016
Dallas Mavericks,5,5,34.2,65,131,49.6,50.4,31.3,63,120,52.5,2.9,2,11,18.2,tight,2016
Detroit Pistons,4,4,41.6,67,121,55.4,56.6,38.1,64,111,57.7,3.4,3,10,30.0,tight,2016
Memphis Grizzlies,4,4,33.3,45,96,46.9,47.9,30.2,43,87,49.4,3.1,2,9,22.2,tight,2016
