TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Oklahoma City Thunder,18,18,17.5,130,253,51.4,51.8,16.8,128,244,52.5,0.6,2,9,22.2
Golden State Warriors,24,24,12.6,129,243,53.1,53.9,11.9,125,229,54.6,0.7,4,14,28.6
Cleveland Cavaliers,21,21,14.7,116,239,48.5,49.2,13.7,113,222,50.9,1.0,3,17,17.6
Toronto Raptors,20,20,13.3,99,203,48.8,49.0,12.8,98,196,50.0,0.5,1,7,14.3
Miami Heat,14,14,15.5,88,167,52.7,53.0,15.2,87,164,53.0,0.3,1,3,33.3
San Antonio Spurs,10,10,15.6,54,121,44.6,44.6,14.9,54,116,46.6,0.6,0,5,0.0
Atlanta Hawks,10,10,14.4,72,114,63.2,63.2,14.0,72,111,64.9,0.4,0,3,0.0
Portland Trail Blazers,11,11,11.6,49,106,46.2,46.7,11.1,48,102,47.1,0.4,1,4,25.0
Charlotte Hornets,7,7,18.5,48,95,50.5,51.1,18.3,47,94,50.0,0.2,1,1,100
LA Clippers,6,6,18.2,38,89,42.7,43.3,17.4,37,85,43.5,0.8,1,4,25.0
Indiana Pacers,7,7,15.0,37,74,50.0,50.0,14.4,37,71,52.1,0.6,0,3,0.0
Boston Celtics,6,6,12.4,37,60,61.7,62.5,12.2,36,59,61.0,0.2,1,1,100
Dallas Mavericks,5,5,14.9,32,57,56.1,56.1,14.9,32,57,56.1,0.0,0,0,-
Houston Rockets,5,5,12.7,22,51,43.1,44.1,12.2,21,49,42.9,0.5,1,2,50.0
Memphis Grizzlies,4,4,17.4,25,50,50.0,50.0,17.4,25,50,50.0,0.0,0,0,-
Detroit Pistons,4,4,13.7,20,40,50.0,50.0,12.7,20,37,54.1,1.0,0,3,0.0
