PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
A.J. Lawson,DAL,15,5,10,108.0,147,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630639,1610612742
AJ Green,MIL,35,27,8,345.0,423,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1631260,1610612749
AJ Griffin,ATL,72,34,38,1401.0,1518,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1631100,1610612737
Aaron Gordon,DEN,68,45,23,2055.0,2890,147,35,72,48.6,31,46,67.4,104,70.7,36,24.5,7,4.8,8,5.4,22,15.0,203932,1610612743
Aaron Holiday,ATL,63,32,31,845.0,1292,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628988,1610612737
Aaron Nesmith,IND,73,30,43,1816.0,2635,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630174,1610612754
Aaron Wiggins,OKC,70,37,33,1297.0,1465,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1630598,1610612760
Admiral Schofield,ORL,37,14,23,451.0,714,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1629678,1610612753
Al Horford,BOS,63,44,19,1921.0,2880,57,11,22,50.0,0,0,0.0,22,38.6,22,38.6,7,12.3,7,12.3,0,0.0,201143,1610612738
Alec Burks,DET,50,12,38,1102.0,1729,15,4,7,57.099999999999994,0,0,0.0,8,53.300000000000004,7,46.7,0,0.0,0,0.0,0,0.0,202692,1610612765
Aleksej Pokusevski,OKC,34,16,18,701.0,1418,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630197,1610612760
Alex Caruso,CHI,66,32,34,1553.0,2780,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1627936,1610612741
Alex Len,SAC,26,15,11,161.0,254,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,203458,1610612758
