PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
Cameron Payne,PHX,32,18,14,727,1318,1424,153,28,297,374,195,11.6,14.8,
Caris LeVert,CLE,59,34,25,1772,2007,2091,234,25,405,591,286,11.7,14.3,
Carlik Jones,CHI,1,0,1,22,28,25,2,0,4,4,2,7.1,7.1,
Cedi Osman,CLE,61,37,24,1266,1248,1330,93,22,153,236,123,7.5,9.9,
Charles Bassey,SAS,30,7,23,426,567,361,38,3,63,91,43,6.7,7.6,
Chima Moneke,SAC,2,1,1,8,8,8,1,0,0,2,1,12.5,12.5,
Chimezie Metu,SAC,49,30,19,548,576,446,35,5,54,92,42,6.1,7.3,
Chris Boucher,TOR,58,29,29,1190,882,681,26,2,51,63,31,2.9,3.5,
Chris Duarte,IND,40,16,24,765,749,799,57,4,96,141,64,7.6,8.5,
Chris Paul,PHX,43,23,20,1381,2488,2667,387,47,730,993,481,15.6,19.3,
Chris Silva,DAL,1,1,0,3,3,1,0,0,0,0,0,0.0,0.0,
Christian Braun,DEN,59,42,17,871,719,601,45,5,71,110,51,6.3,7.1,
Christian Koloko,TOR,46,21,25,663,530,406,22,5,33,53,27,4.2,5.1,
Christian Wood,DAL,52,28,24,1403,1635,1528,88,18,164,232,113,5.4,6.9,
Chuma Okeke,ORL,20,5,15,409,365,261,26,4,44,67,31,7.1,8.5,
Clint Capela,ATL,47,26,21,1257,1242,696,43,10,72,107,55,3.5,4.4,
Coby White,CHI,55,25,30,1236,1379,1455,121,20,216,306,152,8.8,11.0,
Cody Martin,CHA,7,2,5,134,106,95,11,0,17,29,11,10.4,10.4,
Cody Zeller,MIA,5,1,4,72,84,68,4,1,9,12,6,4.8,7.1,
Cole Anthony,ORL,44,21,23,1100,1729,1753,179,15,318,472,216,10.4,12.5,
Cole Swider,LAL,6,1,5,40,45,32,4,0,6,10,4,8.9,8.9,
Collin Sexton,UTA,47,24,23,1129,1466,1811,135,13,277,354,159,9.2,10.8,
Corey Kispert,WAS,54,26,28,1451,1163,1056,65,8,122,169,83,5.6,7.1,
Cory Joseph,DET,44,10,34,712,1212,1329,142,9,228,379,165,11.7,13.6,
D'Angelo Russell,LAL,58,30,28,1878,3612,3924,354,39,597,906,434,9.8,12.0,
Daishen Nix,HOU,45,11,34,730,1356,1308,115,13,222,282,137,8.5,10.1,
Dalano Banton,TOR,27,14,13,251,403,413,29,3,49,72,34,7.2,8.4,
Dalen Terry,CHI,25,12,13,127,136,121,15,1,21,34,13,11.0,9.6,
Damian Jones,UTA,25,7,18,217,177,119,5,3,11,17,9,2.8,5.1,
Damian Lillard,POR,50,24,26,1815,2826,3741,355,50,638,930,445,12.6,15.7,
Damion Lee,PHX,64,35,29,1384,1367,1310,95,15,189,246,118,6.9,8.6,
Daniel Gafford,WAS,60,28,32,1158,1222,809,57,3,77,141,63,4.7,5.2,
Daniel Theis,IND,7,1,6,109,114,123,9,1,11,24,10,7.9,8.8,
Danny Green,CLE,6,2,4,72,73,60,2,1,9,6,3,2.7,4.1,
Danuel House Jr.,PHI,39,25,14,564,472,424,26,6,49,69,34,5.5,7.2,
Dario Saric,OKC,44,19,25,638,724,586,63,3,97,157,70,8.7,9.7,
Darius Bazley,PHX,37,17,20,562,635,433,33,2,51,87,36,5.2,5.7,
Darius Days,HOU,4,0,4,25,30,22,1,0,3,3,1,3.3,3.3,
Darius Garland,CLE,55,29,26,1937,2914,3809,433,52,725,1041,525,14.9,18.0,
David Duke Jr.,BKN,17,7,10,146,124,151,14,0,27,43,16,11.3,12.9,
David Roddy,MEM,50,31,19,839,582,608,30,4,69,76,39,5.2,6.7,
Davion Mitchell,SAC,61,36,25,1097,1675,1841,134,28,266,373,183,8.0,10.9,
Davis Bertans,DAL,34,17,17,360,296,271,12,2,24,29,15,4.1,5.1,
Davon Reed,LAL,39,25,14,335,482,399,21,4,44,51,26,4.4,5.4,
Day'Ron Sharpe,BKN,35,16,19,372,442,306,27,0,44,67,30,6.1,6.8,
De'Aaron Fox,SAC,56,35,21,1911,2991,3817,352,24,676,926,411,11.8,13.7,
De'Andre Hunter,ATL,53,30,23,1683,1190,1215,74,5,146,194,86,6.2,7.2,
De'Anthony Melton,PHI,59,38,21,1668,2263,1930,159,24,307,452,209,7.0,9.2,
DeAndre Jordan,DEN,35,22,13,499,491,375,31,1,46,79,34,6.3,6.9,
DeMar DeRozan,CHI,57,27,30,2057,2024,2985,290,70,543,761,383,14.3,18.9,
Dean Wade,CLE,35,23,12,728,621,445,30,6,60,85,37,4.8,6.0,
Deandre Ayton,PHX,55,27,28,1667,1951,1529,108,8,151,267,121,5.5,6.2,
Dejounte Murray,ATL,58,30,28,2108,2824,3375,351,28,605,867,404,12.4,14.3,
Delon Wright,WAS,33,21,12,766,1250,1187,124,14,232,329,152,9.9,12.2,
Deni Avdija,WAS,60,29,31,1585,1923,1503,151,23,283,398,194,7.9,10.1,
Dennis Schroder,LAL,51,26,25,1545,2050,2283,231,30,440,606,284,11.3,13.9,
Dennis Smith Jr.,CHA,43,14,29,1085,1680,1780,193,18,398,522,244,11.5,14.5,
Deonte Burton,SAC,2,1,1,7,2,3,0,0,0,0,0,0.0,0.0,
Dereon Seabron,NOP,5,2,3,12,8,10,0,0,2,0,0,0.0,0.0,
Derrick Jones Jr.,CHI,48,19,29,690,686,506,29,4,45,83,36,4.2,5.2,
Derrick Rose,NYK,27,12,15,338,515,609,46,4,82,114,53,8.9,10.3,
Derrick White,BOS,64,45,19,1767,2177,2261,245,28,392,629,281,11.3,12.9,
Desmond Bane,MEM,40,25,15,1239,1572,1821,161,29,294,416,207,10.2,13.2,
Devin Booker,PHX,37,24,13,1261,1301,2036,212,36,416,550,264,16.3,20.3,
Devin Vassell,SAS,30,9,21,929,1000,1190,106,16,194,277,130,10.6,13.0,
Devon Dotson,WAS,6,1,5,53,84,72,8,0,18,20,8,9.5,9.5,
Devonte' Graham,SAS,61,29,32,1036,1524,1561,151,13,265,354,169,9.9,11.1,
Dewayne Dedmon,PHI,30,17,13,350,425,320,16,1,29,40,18,3.8,4.2,
Dillon Brooks,MEM,57,35,22,1728,1392,1789,143,15,246,352,170,10.3,12.2,
Domantas Sabonis,SAC,60,36,24,2070,3855,3000,417,18,736,1113,465,10.8,12.1,
Dominick Barlow,SAS,12,1,11,116,101,76,8,0,15,22,9,7.9,8.9,
Donovan Mitchell,CLE,54,34,20,1919,2221,3134,258,44,489,653,329,11.6,14.8,
Donte DiVincenzo,GSW,53,31,22,1378,2032,1768,173,39,319,454,233,8.5,11.5,
Dorian Finney-Smith,BKN,49,22,27,1550,1439,1188,74,21,153,201,102,5.1,7.1,
Doug McDermott,SAS,54,16,38,1099,963,1053,77,13,147,192,98,8.0,10.2,
Draymond Green,GSW,55,30,25,1727,3404,2658,377,38,737,1013,463,11.1,13.6,
Drew Eubanks,POR,61,27,34,1204,1281,802,72,7,139,200,85,5.6,6.6,
Dru Smith,BKN,9,4,5,101,138,129,10,0,20,21,11,7.2,8.0,
Duane Washington Jr.,NYK,31,17,14,394,597,765,63,5,123,164,76,10.6,12.7,
Duncan Robinson,MIA,32,14,18,555,543,567,37,6,85,100,53,6.8,9.8,
Dwight Powell,DAL,59,32,27,1171,1175,797,50,9,103,133,64,4.3,5.4,
Dyson Daniels,NOP,42,22,20,805,976,765,99,7,183,255,120,10.1,12.3,
Edmond Sumner,BKN,46,28,18,668,757,886,66,13,120,162,85,8.7,11.2,
Eric Gordon,LAC,54,14,40,1582,1434,1790,153,21,268,387,194,10.7,13.5,
Eugene Omoruyi,DET,23,9,14,272,198,190,11,1,15,26,12,5.6,6.1,
Evan Fournier,NYK,23,13,10,414,350,392,35,5,66,89,41,10.0,11.7,
Evan Mobley,CLE,63,37,26,2156,2628,1913,166,23,286,432,206,6.3,7.8,
Facundo Campazzo,DAL,8,2,6,52,96,93,9,0,21,28,12,9.4,12.5,
Frank Jackson,UTA,1,0,1,5,7,7,1,0,0,2,1,14.3,14.3,
Frank Kaminsky,HOU,31,11,20,208,353,283,28,1,50,71,32,7.9,9.1,
Frank Ntilikina,DAL,38,18,20,464,484,469,45,3,77,124,50,9.3,10.3,
Franz Wagner,ORL,63,26,37,2069,2194,2667,213,22,443,583,268,9.7,12.2,
Fred VanVleet,TOR,52,25,27,1922,3239,3603,349,37,665,870,412,10.8,12.7,
Furkan Korkmaz,PHI,25,17,8,255,262,285,18,6,43,44,25,6.9,9.5,
Gabe Vincent,MIA,50,26,24,1318,1600,1770,125,13,247,331,152,7.8,9.5,
Garrett Temple,NOP,19,11,8,133,129,119,10,3,21,23,15,7.8,11.6,
Garrison Mathews,ATL,47,13,34,608,451,464,23,5,39,61,28,5.1,6.2,
Gary Harris,ORL,35,15,20,867,484,602,42,7,83,112,54,8.7,11.2,
Gary Payton II,GSW,15,8,7,255,287,177,22,2,45,60,25,7.7,8.7,
Gary Trent Jr.,TOR,55,26,29,1828,1252,1842,88,15,185,236,113,7.0,9.0,
George Hill,IND,37,24,13,692,974,947,89,7,158,224,101,9.1,10.4,
Georges Niang,PHI,59,38,21,1137,1269,964,64,5,85,171,75,5.0,5.9,
Giannis Antetokounmpo,MIL,50,38,12,1617,2297,2801,268,34,556,707,312,11.7,13.6,
Goga Bitadze,ORL,23,8,15,216,252,197,19,2,26,48,21,7.5,8.3,
Goran Dragic,MIL,50,22,28,773,1307,1363,137,16,239,345,173,10.5,13.2,
Gordon Hayward,CHA,39,15,24,1224,1268,1374,147,24,279,371,182,11.6,14.4,
Gorgui Dieng,SAS,21,2,19,201,286,266,29,1,56,74,33,10.1,11.5,
Grant Williams,BOS,62,44,18,1685,1401,1125,111,10,173,306,129,7.9,9.2,
Grayson Allen,MIL,58,43,15,1601,1491,1480,140,32,257,367,180,9.4,12.1,
Greg Brown III,POR,16,10,6,93,45,51,3,0,4,8,3,6.7,6.7,
Hamidou Diallo,DET,53,12,41,921,933,808,50,3,82,128,56,5.4,6.0,
Harrison Barnes,SAC,62,37,25,2032,2093,1732,101,19,227,278,133,4.8,6.4,
Haywood Highsmith,MIA,45,23,22,856,691,524,31,4,87,90,39,4.5,5.6,
Herbert Jones,NOP,48,20,28,1383,1508,1179,106,10,194,264,120,7.0,8.0,
Immanuel Quickley,NYK,64,38,26,1768,2122,2373,197,27,376,507,235,9.3,11.1,
Isaac Okoro,CLE,65,39,26,1374,904,770,73,15,113,176,93,8.1,10.3,
Isaiah Hartenstein,NYK,65,38,27,1271,1551,799,58,8,125,149,69,3.7,4.4,
Isaiah Jackson,IND,46,17,29,706,697,590,42,7,69,112,56,6.0,8.0,
Isaiah Joe,OKC,55,26,29,934,797,855,64,13,102,168,83,8.0,10.4,
Isaiah Livers,DET,39,9,30,819,680,543,23,5,55,58,28,3.4,4.1,
Isaiah Mobley,CLE,8,5,3,26,31,16,0,0,0,0,0,0.0,0.0,
Isaiah Roby,SAS,41,9,32,464,556,428,38,2,72,94,43,6.8,7.7,
Isaiah Stewart,DET,49,12,37,1384,1343,1036,68,4,109,173,75,5.1,5.6,
Isaiah Todd,WAS,4,2,2,13,13,10,0,0,0,0,0,0.0,0.0,
Ish Smith,DEN,32,21,11,317,584,614,75,8,138,191,90,12.8,15.4,
Ish Wainright,PHX,46,25,21,694,491,430,45,4,69,117,49,9.2,10.0,
Ivica Zubac,LAC,60,32,28,1762,1962,1164,63,11,110,159,78,3.2,4.0,
JD Davison,BOS,6,5,1,14,10,15,1,0,2,2,1,10.0,10.0,
JT Thor,CHA,52,15,37,606,594,396,22,2,43,55,26,3.7,4.4,
Ja Morant,MEM,53,34,19,1722,2544,3444,434,39,768,1092,502,17.1,19.7,
JaMychal Green,GSW,44,24,20,626,736,595,41,4,85,109,46,5.6,6.3,
JaVale McGee,DAL,36,17,19,293,274,206,10,0,17,25,11,3.6,4.0,
Jabari Smith Jr.,HOU,59,12,47,1772,1850,1418,72,10,119,174,89,3.9,4.8,
Jabari Walker,POR,42,20,22,373,289,220,21,3,41,53,26,7.3,9.0,
Jack White,DEN,15,12,3,47,49,40,2,0,0,4,2,4.1,4.1,
Jaden Hardy,DAL,32,16,16,371,361,473,26,5,60,77,38,7.2,10.5,
Jaden Ivey,DET,57,15,42,1714,1965,2486,265,15,491,704,316,13.5,16.1,
Jaden McDaniels,MIN,62,32,30,1901,1684,1479,125,16,202,315,152,7.4,9.0,
Jaden Springer,PHI,7,7,0,26,10,17,1,0,1,3,1,10.0,10.0,
Jae Crowder,MIL,4,4,0,77,95,57,6,3,15,15,9,6.3,9.5,
Jae'Sean Tate,HOU,23,3,20,492,702,694,58,6,132,155,70,8.3,10.0,
Jake LaRavia,MEM,32,21,11,388,350,260,21,5,44,53,26,6.0,7.4,
Jakob Poeltl,TOR,53,16,37,1394,2204,1545,156,14,250,389,183,7.1,8.3,
Jalen Brunson,NYK,61,36,25,2146,3613,4359,378,49,726,1000,465,10.5,12.9,
Jalen Duren,DET,51,14,37,1287,1387,708,54,5,88,144,67,3.9,4.8,
Jalen Green,HOU,56,11,45,1881,2229,2962,203,33,373,514,263,9.1,11.8,
Jalen Johnson,ATL,58,30,28,840,898,494,56,1,97,136,60,6.2,6.7,
Jalen McDaniels,PHI,64,20,44,1616,1780,1436,120,11,213,308,142,6.7,8.0,
Jalen Smith,IND,53,26,27,963,1056,871,49,8,69,126,60,4.6,5.7,
Jalen Suggs,ORL,39,16,23,906,1288,1239,126,9,201,309,141,9.8,10.9,
Jalen Williams,OKC,59,27,32,1737,1825,1894,182,23,308,466,219,10.0,12.0,
Jamal Cain,MIA,14,8,6,186,116,99,9,1,14,24,10,7.8,8.6,
Jamal Murray,DEN,50,36,14,1632,2448,3005,301,41,511,752,375,12.3,15.3,
Jamaree Bouyea,WAS,4,2,2,65,93,86,4,0,7,9,5,4.3,5.4,
James Bouknight,CHA,26,5,21,354,310,340,28,1,43,64,28,9.0,9.0,
James Harden,PHI,46,30,16,1689,3199,3623,489,53,790,1268,614,15.3,19.2,
James Johnson,IND,12,5,7,98,93,92,7,1,19,22,10,7.5,10.8,
James Wiseman,DET,26,9,17,386,473,291,16,0,24,42,16,3.4,3.4,
Jared Butler,OKC,1,1,0,4,3,3,0,0,0,0,0,0.0,0.0,
Jared Rhoden,DET,1,0,1,12,8,8,0,0,1,0,0,0.0,0.0,
Jaren Jackson Jr.,MEM,45,28,17,1233,994,1021,37,9,74,93,50,3.7,5.0,
Jarred Vanderbilt,LAL,60,30,30,1449,1470,1051,157,12,276,425,183,10.7,12.4,
Jarrett Allen,CLE,58,36,22,1929,1784,1362,95,10,173,255,116,5.3,6.5,
Jarrett Culver,ATL,10,5,5,137,143,96,6,0,16,14,6,4.2,4.2,
Jason Preston,LAC,13,3,10,122,247,253,27,3,47,69,33,10.9,13.4,
Javonte Green,CHI,28,11,17,449,514,361,23,2,35,56,26,4.5,5.1,
Jaxson Hayes,NOP,37,16,21,504,406,359,29,2,51,80,32,7.1,7.9,
Jaylen Brown,BOS,52,36,16,1867,1877,2371,169,39,317,451,217,9.0,11.6,
Jaylen Nowell,MIN,62,31,31,1207,1344,1618,126,17,201,323,156,9.4,11.6,
Jaylin Williams,OKC,31,13,18,534,867,601,45,2,92,118,49,5.2,5.7,
Jayson Tatum,BOS,60,43,17,2240,2732,3270,285,59,518,754,356,10.4,13.0,
Jeff Dowtin Jr.,TOR,18,12,6,159,214,210,17,1,34,39,19,7.9,8.9,
Jeff Green,DEN,40,26,14,782,716,752,47,9,86,124,62,6.6,8.7,
Jerami Grant,POR,58,26,32,2073,1927,2154,136,29,248,354,175,7.1,9.1,
Jeremiah Robinson-Earl,OKC,33,11,22,661,746,524,32,3,57,91,41,4.3,5.5,
Jeremy Sochan,SAS,50,13,37,1309,1518,1431,132,17,259,342,164,8.7,10.8,
Jericho Sims,NYK,49,29,20,774,808,355,24,2,43,59,26,3.0,3.2,
Jevon Carter,MIL,62,45,17,1402,1813,1929,152,27,284,409,195,8.4,10.8,
Jimmy Butler,MIA,49,25,24,1629,2005,2293,247,20,478,649,284,12.3,14.2,
Jock Landale,PHX,55,29,26,785,946,786,51,10,93,139,68,5.4,7.2,
Joe Harris,BKN,56,30,26,1273,922,986,83,21,147,209,111,9.0,12.0,
Joe Ingles,MIL,29,21,8,649,696,646,86,8,156,223,102,12.4,14.7,
Joe Wieskamp,TOR,3,1,2,24,17,21,1,0,3,3,1,5.9,5.9,
Joel Embiid,PHI,49,31,18,1719,2030,2642,197,34,315,502,234,9.7,11.5,
John Butler Jr.,POR,9,2,7,30,17,13,1,0,1,2,1,5.9,5.9,
John Collins,ATL,53,28,25,1630,1643,1193,62,6,113,167,75,3.8,4.6,
John Konchar,MEM,54,33,21,1171,1305,839,74,7,156,199,91,5.7,7.0,
John Wall,LAC,34,15,19,755,1357,1612,178,27,298,465,223,13.1,16.4,
Johnny Davis,WAS,13,6,7,62,60,64,2,0,9,6,2,3.3,3.3,
Johnny Juzang,UTA,2,0,2,20,15,19,1,0,0,2,1,6.7,6.7,
Jonas Valanciunas,NOP,61,29,32,1517,2141,1751,102,13,160,259,128,4.8,6.0,
Jonathan Isaac,ORL,11,8,3,124,148,104,6,0,11,15,6,4.1,4.1,
Jonathan Kuminga,GSW,52,30,22,1049,1178,1145,93,17,164,254,115,7.9,9.8,
Jordan Clarkson,UTA,60,30,30,1955,1938,2672,258,21,479,687,303,13.3,15.6,
Jordan Goodwin,WAS,43,17,26,771,1242,1203,106,10,212,277,129,8.5,10.4,
Jordan Hall,SAS,9,1,8,83,119,124,11,3,20,28,14,9.2,11.8,
Jordan McLaughlin,MIN,28,15,13,430,860,820,87,5,143,227,101,10.1,11.7,
Jordan Nwora,IND,44,29,15,718,668,629,52,9,96,132,66,7.8,9.9,
Jordan Poole,GSW,63,33,30,1940,2788,3770,289,59,531,756,373,10.4,13.4,
Jordan Schakel,WAS,2,0,2,6,7,7,1,0,2,3,1,14.3,14.3,
Jose Alvarado,NOP,61,30,31,1310,2131,2277,186,26,343,471,234,8.7,11.0,
Josh Christopher,HOU,44,7,37,476,496,615,43,9,80,112,57,8.7,11.5,
Josh Giddey,OKC,58,24,34,1783,3309,3129,348,34,641,859,400,10.5,12.1,
Josh Green,DAL,44,22,22,1090,1034,982,71,14,140,196,93,6.9,9.0,
Josh Hart,NYK,59,33,26,1921,1964,1656,227,30,405,606,278,11.6,14.2,
Josh Minott,MIN,11,5,6,68,50,43,3,0,3,7,3,6.0,6.0,
Josh Okogie,PHX,54,28,26,878,700,674,65,7,114,172,77,9.3,11.0,
Josh Richardson,NOP,47,13,34,1138,1523,1550,146,14,247,368,171,9.6,11.2,
Joshua Primo,SAS,4,3,1,93,125,144,18,3,27,46,21,14.4,16.8,
Jrue Holiday,MIL,51,39,12,1675,2622,3037,365,30,691,951,430,13.9,16.4,
Juan Toscano-Anderson,UTA,35,14,21,435,486,331,30,3,67,86,38,6.2,7.8,
Juancho Hernangomez,TOR,42,20,22,614,566,377,25,2,51,67,28,4.4,4.9,
Julian Champagnie,SAS,2,2,0,7,4,2,0,0,0,0,0,0.0,0.0,
Julius Randle,NYK,65,38,27,2327,2942,3184,270,17,466,723,309,9.2,10.5,
Justin Champagnie,TOR,3,2,1,11,11,6,1,0,1,3,1,9.1,9.1,
Justin Holiday,DAL,32,14,18,487,386,354,28,0,41,70,30,7.3,7.8,
Justin Jackson,BOS,23,15,8,107,86,73,9,3,22,21,12,10.5,14.0,
Justise Winslow,POR,29,15,14,776,1221,989,98,9,166,240,115,8.0,9.4,
Jusuf Nurkic,POR,45,23,22,1226,1832,1483,130,6,213,344,145,7.1,7.9,
KZ Okpala,SAC,35,19,16,248,188,155,13,5,22,31,18,6.9,9.6,
Kai Jones,CHA,31,8,23,285,223,166,6,1,16,20,10,2.7,4.5,
Karl-Anthony Towns,MIN,21,10,11,709,852,927,111,5,168,261,124,13.0,14.6,
Kawhi Leonard,LAC,38,23,15,1257,1359,1697,148,36,279,427,208,10.9,15.3,
Keegan Murray,SAC,60,36,24,1793,1402,1399,68,13,129,184,89,4.9,6.3,
Keita Bates-Diop,SAS,48,12,36,1025,750,762,62,15,124,162,80,8.3,10.7,
Keldon Johnson,SAS,54,14,40,1768,1823,2127,152,17,323,393,182,8.3,10.0,
Kelly Olynyk,UTA,52,24,28,1465,2122,1566,167,12,275,436,192,7.9,9.0,
Kelly Oubre Jr.,CHA,40,13,27,1293,948,1269,45,9,92,110,61,4.7,6.4,
Kemba Walker,DAL,9,5,4,144,176,217,19,4,30,48,23,10.8,13.1,
Kendall Brown,IND,6,1,5,40,30,25,3,1,6,9,5,10.0,16.7,
Kendrick Nunn,WAS,54,27,27,774,636,812,68,13,126,179,92,10.7,14.5,
Kennedy Chandler,MEM,27,17,10,229,371,409,47,2,77,108,52,12.7,14.0,
Kenneth Lofton Jr.,MEM,11,7,4,39,42,53,7,0,10,18,7,16.7,16.7,
Kenrich Williams,OKC,53,26,27,1206,1228,1036,105,14,195,272,129,8.6,10.5,
Kentavious Caldwell-Pope,DEN,61,44,17,1917,1678,1650,148,27,240,375,189,8.8,11.3,
Kenyon Martin Jr.,HOU,62,13,49,1656,1518,1438,96,12,168,254,112,6.3,7.4,
Keon Ellis,SAC,9,4,5,36,36,31,3,0,4,7,3,8.3,8.3,
Keon Johnson,POR,33,13,20,317,406,501,35,3,53,95,44,8.6,10.8,
Kessler Edwards,SAC,16,6,10,94,85,62,4,1,3,11,5,4.7,5.9,
Kevin Durant,PHX,41,28,13,1460,1638,2225,215,41,364,531,276,13.1,16.8,
Kevin Huerter,SAC,59,34,25,1771,1770,2025,172,19,278,443,213,9.7,12.0,
Kevin Knox II,POR,48,10,38,619,563,397,15,3,31,35,18,2.7,3.2,
Kevin Love,MIA,46,25,21,937,1330,942,86,9,131,214,107,6.5,8.0,
Kevin Porter Jr.,HOU,41,10,31,1385,2283,2545,227,23,475,603,275,9.9,12.0,
Kevon Harris,ORL,27,10,17,336,178,176,12,3,25,33,18,6.7,10.1,
Kevon Looney,GSW,63,33,30,1483,2269,1484,157,21,295,426,188,6.9,8.3,
Khem Birch,SAS,20,9,11,162,168,128,7,2,9,18,9,4.2,5.4,
