PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
A.J. Lawson,DAL,15,108.0,10,23,43.5,10.0,23.0,43.5,65.2,30,1630639
AJ Green,MIL,35,345.0,36,81,44.4,36.0,81.0,44.4,66.7,108,1631260
AJ Griffin,ATL,72,1401.0,78,207,37.7,72.0,198.0,36.4,55.1,228,1631100
Aaron Gordon,DEN,68,2055.0,39,126,31.0,33.0,104.0,31.7,44.0,111,203932
Aaron Holiday,ATL,63,845.0,27,62,43.5,27.0,62.0,43.5,65.3,81,1628988
Aaron Nesmith,IND,73,1816.0,95,273,34.8,93.0,268.0,34.699999999999996,51.800000000000004,283,1630174
Aaron Wiggins,OKC,70,1297.0,45,116,38.800000000000004,44.0,113.0,38.9,57.8,134,1630598
Admiral Schofield,ORL,37,451.0,23,68,33.800000000000004,23.0,68.0,33.800000000000004,50.7,69,1629678
Al Horford,BOS,63,1921.0,145,331,43.8,141.0,315.0,44.800000000000004,65.10000000000001,431,201143
Alec Burks,DET,51,1122.0,55,126,43.7,53.0,122.0,43.4,64.7,163,202692
Aleksej Pokusevski,OKC,34,701.0,40,106,37.7,37.0,99.0,37.4,55.2,117,1630197
Alex Caruso,CHI,67,1575.0,54,142,38.0,51.0,136.0,37.5,56.00000000000001,159,1627936
Alex Len,SAC,26,161.0,0,4,0.0,0.0,2.0,0.0,0.0,0,203458
Alize Johnson,SAS,4,30.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628993
Alondes Williams,BKN,1,5.0,0,0,,,,,,0,1631214
Alperen Sengun,HOU,75,2171.0,26,69,37.7,17.0,46.0,37.0,50.0,69,1630578
Amir Coffey,LAC,50,625.0,12,36,33.300000000000004,10.0,33.0,30.3,47.199999999999996,34,1629599
Andre Drummond,CHI,67,849.0,0,5,0.0,0.0,3.0,0.0,0.0,0,203083
Andre Iguodala,GSW,8,113.0,0,6,0.0,0.0,6.0,0.0,0.0,0,2738
Andrew Nembhard,IND,75,2074.0,75,201,37.3,71.0,194.0,36.6,55.00000000000001,221,1629614
Andrew Wiggins,GSW,37,1190.0,83,193,43.0,79.0,186.0,42.5,63.5,245,203952
Anfernee Simons,POR,62,2171.0,119,303,39.300000000000004,118.0,301.0,39.2,58.699999999999996,356,1629014
Anthony Davis,LAL,56,1905.0,44,132,33.300000000000004,19.0,67.0,28.4,40.5,107,203076
Anthony Edwards,MIN,79,2841.0,87,208,41.8,83.0,199.0,41.699999999999996,61.8,257,1630162
Anthony Gill,WAS,59,625.0,5,26,19.2,4.0,25.0,16.0,26.900000000000002,14,1630264
Anthony Lamb,GSW,62,1195.0,68,184,37.0,65.0,179.0,36.3,54.6,201,1630237
Austin Reaves,LAL,64,1843.0,67,164,40.9,64.0,159.0,40.300000000000004,60.4,198,1630559
Austin Rivers,MIN,52,1016.0,37,102,36.3,37.0,102.0,36.3,54.400000000000006,111,203085
Ayo Dosunmu,CHI,80,2098.0,58,185,31.4,56.0,181.0,30.9,46.5,172,1630245
Bam Adebayo,MIA,75,2598.0,63,143,44.1,1.0,8.0,12.5,44.4,127,1628389
Ben Simmons,BKN,42,1105.0,2,5,40.0,0.0,0.0,,40.0,4,1627732
Bennedict Mathurin,IND,78,2222.0,57,184,31.0,53.0,172.0,30.8,45.4,167,1631097
Bismack Biyombo,PHX,61,874.0,4,10,40.0,,,,40.0,8,202687
Blake Griffin,BOS,41,569.0,21,57,36.8,21.0,56.0,37.5,55.300000000000004,63,201933
Blake Wesley,SAS,37,669.0,16,43,37.2,15.0,42.0,35.699999999999996,54.7,47,1631104
Boban Marjanović,HOU,31,171.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,1626246
Bobby Portis,MIL,70,1818.0,122,294,41.5,94.0,249.0,37.8,57.49999999999999,338,1626171
