PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Nikola Vucevic,CHI,32,76,75,33.6,148,357,41.5,55.2,7.7,50,82,61.0,25.9,98,275,35.6
Trey Murphy III,NOP,22,75,75,47.2,146,348,42.0,61.1,2.6,13,19,68.4,44.6,133,329,40.4
Buddy Hield,IND,30,76,75,33.7,168,338,49.7,71.4,3.0,21,30,70.0,30.7,147,308,47.7
Reggie Bullock,DAL,32,75,73,71.3,126,325,38.8,56.6,2.6,10,12,83.3,68.6,116,313,37.1
Royce O'Neale,BKN,29,72,72,57.7,142,322,44.1,65.2,2.2,6,12,50.0,55.6,136,310,43.9
Trae Young,ATL,24,70,70,23.8,138,320,43.1,58.1,5.7,42,76,55.3,18.2,96,244,39.3
Jordan Poole,GSW,23,77,76,24.9,123,301,40.9,57.3,4.1,24,50,48.0,20.7,99,251,39.4
Keegan Murray,SAC,22,75,73,40.2,139,292,47.6,69.7,2.1,10,15,66.7,38.1,129,277,46.6
Grayson Allen,MIL,27,71,68,49.6,119,275,43.3,63.5,2.0,8,11,72.7,47.7,111,264,42.0
Immanuel Quickley,NYK,23,77,74,31.7,120,270,44.4,62.4,4.2,23,36,63.9,27.4,97,234,41.5
Dorian Finney-Smith,BKN,29,63,62,55.4,93,266,35.0,52.1,0.8,2,4,50.0,54.6,91,262,34.7
Malcolm Brogdon,BOS,30,65,64,36.9,120,257,46.7,65.8,5.7,22,40,55.0,31.1,98,217,45.2
Al Horford,BOS,36,61,61,56.0,114,257,44.4,65.0,3.3,8,15,53.3,52.7,106,242,43.8
CJ McCollum,NOP,31,71,68,19.9,111,252,44.0,62.7,2.6,17,33,51.5,17.3,94,219,42.9
Lauri Markkanen,UTA,25,65,62,22.0,116,247,47.0,66.2,2.2,21,25,84.0,19.8,95,222,42.8
Tyrese Haliburton,IND,23,56,55,29.3,114,246,46.3,66.7,2.0,14,17,82.4,27.2,100,229,43.7
Darius Garland,CLE,23,67,67,22.5,111,246,45.1,62.6,4.8,25,52,48.1,17.7,86,194,44.3
Eric Gordon,LAC,34,66,64,38.8,104,245,42.4,61.6,2.4,10,15,66.7,36.5,94,230,40.9
Fred VanVleet,TOR,29,65,63,23.0,111,244,45.5,63.9,2.7,21,29,72.4,20.3,90,215,41.9
Derrick White,BOS,28,78,77,33.4,108,239,45.2,65.5,2.1,11,15,73.3,31.3,97,224,43.3
Harrison Barnes,SAC,30,77,74,31.8,99,236,41.9,58.9,2.8,19,21,90.5,29.0,80,215,37.2
Jaden Ivey,DET,21,68,67,26.5,95,232,40.9,56.7,3.5,22,31,71.0,23.0,73,201,36.3
Andrew Nembhard,IND,23,71,68,38.9,93,232,40.1,54.5,7.0,26,42,61.9,31.9,67,190,35.3
Pascal Siakam,TOR,28,67,63,18.5,96,229,41.9,54.8,4.7,37,58,63.8,13.8,59,171,34.5
Saddiq Bey,ATL,23,71,65,29.8,102,228,44.7,65.1,2.4,9,18,50.0,27.5,93,210,44.3
O.G. Anunoby,TOR,25,63,62,27.3,114,227,50.2,67.8,4.2,34,35,97.1,23.1,80,192,41.7
Cedi Osman,CLE,27,73,64,44.3,97,227,42.7,61.0,3.7,14,19,73.7,40.6,83,208,39.9
Tyrese Maxey,PHI,22,58,56,25.3,100,225,44.4,62.7,3.9,18,35,51.4,21.3,82,190,43.2
De'Anthony Melton,PHI,24,74,69,35.2,93,224,41.5,61.4,1.4,4,9,44.4,33.8,89,215,41.4
Coby White,CHI,23,68,62,41.7,92,223,41.3,60.5,2.2,6,12,50.0,39.4,86,211,40.8
Brook Lopez,MIL,35,75,70,25.6,100,219,45.7,65.5,2.7,13,23,56.5,22.9,87,196,44.4
Russell Westbrook,LAC,34,70,68,23.2,73,219,33.3,47.3,3.0,12,28,42.9,20.3,61,191,31.9
Jamal Murray,DEN,26,62,59,21.7,101,218,46.3,64.0,4.9,24,49,49.0,16.8,77,169,45.6
Donte DiVincenzo,GSW,26,67,65,44.6,95,216,44.0,64.1,3.3,8,16,50.0,41.3,87,200,43.5
Tim Hardaway Jr.,DAL,31,69,66,26.1,92,216,42.6,60.6,3.1,14,26,53.8,23.0,78,190,41.1
LaMelo Ball,CHA,21,36,35,29.8,89,215,41.4,59.5,1.9,11,14,78.6,27.9,78,201,38.8
Ja Morant,MEM,23,58,56,18.0,86,211,40.8,55.5,3.1,24,37,64.9,14.8,62,174,35.6
Tre Mann,OKC,22,64,60,43.7,84,211,39.8,55.5,6.8,18,33,54.5,36.9,66,178,37.1
Franz Wagner,ORL,21,76,71,19.6,98,210,46.7,65.0,2.4,21,26,80.8,17.2,77,184,41.8
Kevin Huerter,SAC,24,71,69,25.8,98,210,46.7,65.2,3.7,20,30,66.7,22.1,78,180,43.3
Jalen Green,HOU,21,72,66,16.4,97,209,46.4,62.2,3.4,31,43,72.1,13.0,66,166,39.8
Jevon Carter,MIL,27,77,67,38.5,103,207,49.8,69.8,6.9,20,37,54.1,31.7,83,170,48.8
