PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
A.J. Lawson,DAL,15,5,10,108.0,147,9,6,6,100.0,1,2,50.0,13,144.4,1,11.1,0,0.0,0,0.0,1,11.1,1630639,1610612742
AJ Green,MIL,35,27,8,345.0,423,12,3,5,60.0,2,2,100.0,8,66.7,4,33.300000000000004,1,8.3,1,8.3,1,8.3,1631260,1610612749
AJ Griffin,ATL,72,34,38,1401.0,1518,50,22,30,73.3,3,4,75.0,47,94.0,14,28.000000000000004,4,8.0,3,6.0,2,4.0,1631100,1610612737
Aaron Gordon,DEN,68,45,23,2055.0,2890,458,239,318,75.2,55,94,58.5,540,117.9,61,13.3,16,3.5000000000000004,15,3.3000000000000003,43,9.4,203932,1610612743
Aaron Holiday,ATL,63,32,31,845.0,1292,23,6,14,42.9,2,2,100.0,14,60.9,7,30.4,0,0.0,0,0.0,1,4.3,1628988,1610612737
Aaron Nesmith,IND,73,30,43,1816.0,2635,77,26,44,59.099999999999994,8,8,100.0,61,79.2,17,22.1,3,3.9,7,9.1,3,3.9,1630174,1610612754
Aaron Wiggins,OKC,70,37,33,1297.0,1465,150,58,88,65.9,20,23,87.0,135,90.0,38,25.3,12,8.0,9,6.0,11,7.3,1630598,1610612760
Admiral Schofield,ORL,37,14,23,451.0,714,41,15,22,68.2,1,2,50.0,32,78.0,15,36.6,6,14.6,2,4.9,1,2.4,1629678,1610612753
Al Horford,BOS,63,44,19,1921.0,2880,170,45,82,54.900000000000006,3,4,75.0,94,55.300000000000004,70,41.199999999999996,20,11.799999999999999,9,5.3,2,1.2,201143,1610612738
Alec Burks,DET,50,12,38,1102.0,1729,18,4,9,44.4,2,2,100.0,11,61.1,6,33.300000000000004,1,5.6000000000000005,2,11.1,1,5.6000000000000005,202692,1610612765
Aleksej Pokusevski,OKC,34,16,18,701.0,1418,107,36,66,54.50000000000001,4,6,66.7,76,71.0,26,24.3,2,1.9,8,7.5,3,2.8000000000000003,1630197,1610612760
Alex Caruso,CHI,66,32,34,1553.0,2780,85,23,38,60.5,7,8,87.5,53,62.4,37,43.5,12,14.099999999999998,2,2.4,4,4.7,1627936,1610612741
Alex Len,SAC,26,15,11,161.0,254,50,13,19,68.4,6,10,60.0,32,64.0,21,42.0,3,6.0,3,6.0,4,8.0,203458,1610612758
Alize Johnson,SAS,4,1,3,30.0,46,4,0,1,0.0,0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,0,0.0,1628993,1610612759
Alondes Williams,BKN,1,1,0,5.0,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1631214,1610612751
Alperen Sengun,HOU,75,18,57,2171.0,4203,519,172,293,58.699999999999996,38,51,74.5,394,75.9,140,27.0,39,7.5,35,6.7,21,4.0,1630578,1610612745
Amir Coffey,LAC,50,26,24,625.0,681,12,2,4,50.0,0,0,0.0,4,33.300000000000004,6,50.0,1,8.3,0,0.0,0,0.0,1629599,1610612746
Andre Drummond,CHI,67,32,35,849.0,1152,294,119,196,60.699999999999996,39,76,51.300000000000004,281,95.6,35,11.899999999999999,9,3.1,17,5.800000000000001,37,12.6,203083,1610612741
Andre Iguodala,GSW,7,2,5,95.0,171,9,4,4,100.0,0,0,0.0,8,88.9,4,44.4,1,11.1,0,0.0,0,0.0,2738,1610612744
Andrew Nembhard,IND,75,32,43,2074.0,3700,47,12,21,57.099999999999994,0,0,0.0,25,53.2,23,48.9,4,8.5,3,6.4,0,0.0,1629614,1610612754
Andrew Wiggins,GSW,36,18,18,1163.0,1663,118,54,85,63.5,6,12,50.0,117,99.2,22,18.6,4,3.4000000000000004,1,0.8,5,4.2,203952,1610612744
Anfernee Simons,POR,62,27,35,2171.0,4181,38,16,25,64.0,0,0,0.0,32,84.2,11,28.9,1,2.6,2,5.3,0,0.0,1629014,1610612757
Anthony Davis,LAL,56,31,25,1905.0,3837,592,276,389,71.0,132,162,81.5,703,118.8,70,11.799999999999999,14,2.4,28,4.7,75,12.7,203076,1610612747
Anthony Edwards,MIN,78,39,39,2817.0,5568,72,33,43,76.7,3,6,50.0,72,100.0,21,29.2,2,2.8000000000000003,2,2.8000000000000003,3,4.2,1630162,1610612750
Anthony Gill,WAS,59,21,38,625.0,656,78,41,52,78.8,10,16,62.5,93,119.19999999999999,13,16.7,0,0.0,2,2.6,7,9.0,1630264,1610612764
Anthony Lamb,GSW,61,35,26,1171.0,1989,107,29,45,64.4,3,4,75.0,62,57.9,50,46.7,11,10.299999999999999,7,6.5,2,1.9,1630237,1610612744
Austin Reaves,LAL,64,35,29,1843.0,2682,55,15,25,60.0,7,7,100.0,39,70.89999999999999,24,43.6,6,10.9,1,1.7999999999999998,3,5.5,1630559,1610612747
Austin Rivers,MIN,52,25,27,1016.0,1184,7,2,4,50.0,0,0,0.0,4,57.099999999999994,2,28.599999999999998,0,0.0,0,0.0,0,0.0,203085,1610612750
Ayo Dosunmu,CHI,79,39,40,2072.0,3375,50,21,33,63.6,4,4,100.0,48,96.0,10,20.0,2,4.0,4,8.0,2,4.0,1630245,1610612741
Bam Adebayo,MIA,75,40,35,2598.0,4639,578,222,363,61.199999999999996,55,68,80.9,505,87.4,135,23.400000000000002,18,3.1,26,4.5,34,5.8999999999999995,1628389,1610612748
Ben Simmons,BKN,42,24,18,1105.0,2577,169,69,97,71.1,3,10,30.0,143,84.6,57,33.7,14,8.3,7,4.1000000000000005,5,3.0,1627732,1610612751
Bennedict Mathurin,IND,78,33,45,2222.0,3273,134,54,82,65.9,29,34,85.3,141,105.2,22,16.400000000000002,0,0.0,4,3.0,15,11.200000000000001,1631097,1610612754
Bismack Biyombo,PHX,61,33,28,874.0,1408,304,93,157,59.199999999999996,16,45,35.6,205,67.4,96,31.6,13,4.3,16,5.3,20,6.6000000000000005,202687,1610612756
Blake Griffin,BOS,41,27,14,569.0,842,89,29,43,67.4,8,12,66.7,67,75.3,32,36.0,7,7.9,3,3.4000000000000004,6,6.7,201933,1610612738
Blake Wesley,SAS,34,8,26,611.0,1231,26,4,9,44.4,4,6,66.7,12,46.2,12,46.2,1,3.8,2,7.7,2,7.7,1631104,1610612759
Boban Marjanović,HOU,31,7,24,171.0,225,53,28,37,75.7,8,10,80.0,66,124.50000000000001,3,5.7,0,0.0,5,9.4,5,9.4,1626246,1610612745
Bobby Portis,MIL,70,47,23,1818.0,3463,292,115,188,61.199999999999996,26,34,76.5,259,88.7,64,21.9,9,3.1,15,5.1,16,5.5,1626171,1610612749
Bogdan Bogdanović,ATL,54,27,27,1509.0,2185,25,8,13,61.5,2,2,100.0,18,72.0,10,40.0,3,12.0,1,4.0,1,4.0,203992,1610612737
Bojan Bogdanović,DET,58,15,43,1858.0,2701,49,16,34,47.099999999999994,7,8,87.5,40,81.6,7,14.299999999999999,1,2.0,3,6.1,3,6.1,202711,1610612765
Bol Bol,ORL,70,26,44,1505.0,1638,132,88,105,83.8,10,16,62.5,190,143.9,10,7.6,4,3.0,6,4.5,7,5.3,1629626,1610612753
Bones Hyland,LAC,56,36,20,1086.0,2557,21,6,9,66.7,4,4,100.0,16,76.2,7,33.300000000000004,0,0.0,2,9.5,1,4.8,1630538,1610612746
Bradley Beal,WAS,50,24,26,1673.0,3393,80,31,45,68.89999999999999,10,12,83.3,75,93.8,24,30.0,5,6.3,4,5.0,6,7.5,203078,1610612764
Brandon Boston Jr.,LAC,22,9,13,248.0,429,10,2,7,28.599999999999998,1,2,50.0,5,50.0,1,10.0,1,10.0,0,0.0,1,10.0,1630527,1610612746
Brandon Clarke,MEM,56,32,24,1090.0,1594,305,138,196,70.39999999999999,47,64,73.4,334,109.5,57,18.7,11,3.5999999999999996,9,3.0,31,10.2,1629634,1610612763
Brandon Ingram,NOP,45,23,22,1538.0,2974,46,14,25,56.00000000000001,4,4,100.0,32,69.6,13,28.299999999999997,3,6.5,1,2.1999999999999997,2,4.3,1627742,1610612740
Braxton Key,DET,3,0,3,9.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1630296,1610612765
Brook Lopez,MIL,78,57,21,2372.0,2676,452,215,302,71.2,80,98,81.6,525,116.19999999999999,63,13.900000000000002,10,2.1999999999999997,22,4.9,47,10.4,201572,1610612749
Bruce Brown,DEN,80,53,27,2279.0,4127,149,55,82,67.10000000000001,25,31,80.60000000000001,136,91.3,45,30.2,10,6.7,5,3.4000000000000004,15,10.100000000000001,1628971,1610612743
Bruno Fernando,ATL,39,13,26,405.0,719,131,47,77,61.0,18,24,75.0,113,86.3,31,23.7,9,6.9,6,4.6,12,9.2,1628981,1610612737
Bryce McGowens,CHA,46,16,30,787.0,872,26,9,14,64.3,3,4,75.0,21,80.80000000000001,8,30.8,0,0.0,1,3.8,2,7.7,1631121,1610612766
