Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Donte DiVincenzo,MIL,10,5,5,165.0,66,238,123,9.7,2.44,1.51,0.277,4,1,21,0.75,2.0,1.0,1628978,1610612749
Dorian Finney-Smith,DAL,6,2,4,191.0,61,290,177,7.3,1.51,0.61,0.21,2,1,20,0.0,2.0,0.75,1627827,1610612742
Doug McDermott,IND,4,0,4,54.0,10,55,39,1.0,1.14,0.27,0.182,0,0,2,0.0,0.0,0.0,203926,1610612754
Duncan Robinson,MIA,21,14,7,600.0,245,642,485,15.4,1.44,0.47,0.382,4,1,9,0.0,0.0,0.667,1629130,1610612748
Dwight Howard,LAL,18,13,5,282.0,104,354,161,7.7,1.31,0.28,0.294,19,10,83,0.316,0.4,0.94,2730,1610612747
Dzanan Musa,BKN,3,0,3,39.0,14,82,46,3.2,2.36,1.73,0.171,0,0,1,0.0,0.0,0.0,1629058,1610612751
Edmond Sumner,IND,3,0,3,40.0,6,30,23,1.1,2.16,1.2,0.2,0,0,1,0.0,0.0,0.0,1628410,1610612754
Emmanuel Mudiay,UTA,3,2,1,34.0,13,83,39,6.7,4.81,4.43,0.157,0,0,1,0.0,0.0,1.0,1626144,1610612762
Enes Freedom,BOS,11,7,4,102.0,50,112,75,2.8,1.48,0.33,0.446,5,13,36,0.4,0.923,0.972,202683,1610612738
Eric Bledsoe,MIL,9,5,4,267.0,105,554,201,40.7,4.41,3.92,0.19,2,4,12,0.0,0.0,0.333,202339,1610612749
Eric Gordon,HOU,12,5,7,410.0,208,595,373,29.7,3.0,2.59,0.35,4,1,9,1.0,0.0,0.444,201569,1610612745
Ersan Ilyasova,MIL,3,3,0,23.0,9,43,24,0.8,1.07,0.35,0.209,2,0,2,0.0,0.0,0.0,101141,1610612749
Evan Fournier,ORL,5,1,4,171.0,64,236,163,10.6,2.69,1.83,0.271,4,1,4,1.0,0.0,0.5,203095,1610612753
Frank Mason III,MIL,2,0,2,2.0,0,2,1,0.3,10.44,9.5,0.0,0,0,0,0.0,0.0,0.0,1628412,1610612749
Fred VanVleet,TOR,11,7,4,430.0,216,896,423,68.2,4.57,4.14,0.241,3,1,3,0.0,0.0,0.0,1627832,1610612761
Furkan Korkmaz,PHI,4,0,4,40.0,3,34,24,1.4,2.56,2.38,0.088,0,0,0,0.0,0.0,0.0,1627788,1610612755
Gabe Vincent,MIA,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1629216,1610612748
Garrett Temple,BKN,4,0,4,137.0,48,201,114,8.6,2.57,1.92,0.239,1,0,3,2.0,0.0,0.0,202066,1610612751
Gary Clark,ORL,5,1,4,144.0,37,262,107,6.4,1.46,0.3,0.141,1,1,4,0.0,0.0,0.25,1629109,1610612753
Gary Harris,DEN,14,7,7,379.0,104,403,314,16.1,2.39,1.6,0.258,4,1,21,0.5,0.0,0.524,203914,1610612743
Gary Trent Jr.,POR,5,1,4,153.0,48,122,92,5.0,2.47,2.05,0.393,1,0,4,0.0,0.0,1.25,1629018,1610612757
George Hill,MIL,10,5,5,268.0,95,516,200,37.9,4.41,3.7,0.184,1,2,10,0.0,0.0,1.4,201588,1610612749
Georges Niang,UTA,7,3,4,114.0,58,173,93,4.2,1.45,0.59,0.335,2,0,3,2.0,0.0,0.0,1627777,1610612762
Giannis Antetokounmpo,MIL,9,5,4,277.0,240,689,315,39.0,3.4,2.31,0.348,45,19,61,0.489,0.211,0.967,203507,1610612749
Goran Dragic,MIA,17,12,5,553.0,324,1182,499,92.9,4.71,4.28,0.274,11,5,20,0.545,1.0,0.6,201609,1610612748
Gordon Hayward,BOS,5,3,2,157.0,54,238,153,9.7,2.43,1.54,0.227,7,1,14,0.0,2.0,1.0,202330,1610612738
Grant Williams,BOS,17,10,7,170.0,47,146,95,3.1,1.26,0.27,0.322,4,3,12,0.0,0.0,0.75,1629684,1610612738
Hamidou Diallo,OKC,3,0,3,25.0,13,45,22,2.5,3.33,3.11,0.289,0,0,2,0.0,0.0,1.0,1628977,1610612760
Hassan Whiteside,POR,5,1,4,106.0,34,114,61,3.0,1.58,0.45,0.298,10,7,23,0.4,0.0,1.0,202355,1610612757
Ivica Zubac,LAC,13,7,6,320.0,118,504,251,11.6,1.38,0.33,0.234,24,6,113,0.542,0.667,0.885,1627826,1610612746
J.J. Barea,DAL,1,1,0,5.0,3,17,5,1.1,3.93,4.12,0.176,0,0,0,0.0,0.0,0.0,200826,1610612742
JR Smith,LAL,10,9,1,75.0,20,94,70,4.6,2.92,1.89,0.213,0,0,0,0.0,0.0,0.0,2747,1610612747
JaKarr Sampson,IND,4,0,4,50.0,20,82,46,2.1,1.54,0.71,0.244,8,0,5,0.5,0.0,1.2,203960,1610612754
JaMychal Green,LAC,13,7,6,222.0,79,271,139,6.0,1.32,0.42,0.292,3,8,23,0.0,0.5,1.304,203210,1610612746
JaVale McGee,LAL,14,11,3,135.0,41,176,98,4.0,1.35,0.33,0.233,17,8,43,0.353,0.5,0.721,201580,1610612747
Jae Crowder,MIA,21,14,7,660.0,252,1080,532,24.9,1.38,0.45,0.233,16,5,24,0.5,0.4,0.875,203109,1610612748
Jamal Murray,DEN,19,9,10,753.0,504,1718,736,151.5,5.29,4.62,0.293,11,5,25,0.545,0.0,0.56,1627750,1610612743
James Ennis III,ORL,5,1,4,119.0,35,145,74,5.0,2.07,1.08,0.241,3,0,7,0.0,0.0,0.857,203516,1610612753
James Harden,HOU,12,5,7,448.0,355,1005,350,102.0,6.09,5.79,0.353,1,24,13,0.0,0.542,0.769,201935,1610612745
Jared Dudley,LAL,9,7,2,31.0,0,49,20,1.4,1.68,0.37,0.0,0,0,0,0.0,0.0,0.0,201162,1610612747
Jarrell Brantley,UTA,2,2,0,13.0,1,28,17,1.0,2.17,1.32,0.036,1,1,3,0.0,0.0,0.0,1629714,1610612762
Jarrett Allen,BKN,4,0,4,132.0,41,186,109,4.0,1.29,0.27,0.22,20,0,47,0.25,0.0,0.447,1628386,1610612751
Javonte Green,BOS,1,1,0,6.0,3,8,3,0.4,2.82,2.0,0.375,0,0,0,0.0,0.0,0.0,1629750,1610612738
Jaylen Adams,POR,3,0,3,21.0,6,32,14,1.9,3.57,3.28,0.188,1,0,0,0.0,0.0,0.0,1629121,1610612757
Jaylen Brown,BOS,17,10,7,672.0,370,867,555,34.3,2.37,1.67,0.427,25,11,43,1.12,0.636,1.186,1627759,1610612738
Jaylen Hoard,POR,3,0,3,41.0,14,30,20,0.9,1.74,0.97,0.467,2,1,9,1.0,2.0,0.889,1629658,1610612757
Jayson Tatum,BOS,17,10,7,690.0,437,1528,821,81.1,3.19,2.11,0.286,25,24,40,0.92,0.792,0.55,1628369,1610612738
Jeff Green,HOU,12,5,7,341.0,139,540,279,22.5,2.5,1.27,0.257,18,5,22,0.667,0.6,1.091,201145,1610612745
Jerami Grant,DEN,19,9,10,653.0,221,649,478,20.0,1.85,0.86,0.341,17,32,32,0.353,0.375,0.906,203924,1610612743
Jeremiah Martin,BKN,3,0,3,27.0,12,52,19,4.4,5.13,4.96,0.231,0,0,1,0.0,0.0,0.0,1629725,1610612751
Jimmy Butler,MIA,21,14,7,806.0,467,1672,839,133.7,4.8,3.84,0.279,42,62,98,0.69,0.548,0.816,202710,1610612748
Joakim Noah,LAC,2,0,2,2.0,0,1,0,0.0,1.24,0.0,0.0,0,0,0,0.0,0.0,0.0,201149,1610612746
Joe Harris,BKN,2,0,2,72.0,33,116,67,3.4,1.77,0.91,0.284,1,0,2,2.0,0.0,2.0,203925,1610612751
Joe Ingles,UTA,7,3,4,234.0,64,401,236,21.5,3.21,2.15,0.16,0,1,1,0.0,0.0,0.0,204060,1610612762
Joel Embiid,PHI,4,0,4,145.0,120,324,208,12.3,2.28,0.92,0.37,30,50,25,0.567,0.8,0.8,203954,1610612755
Jordan Clarkson,UTA,7,3,4,200.0,117,263,177,15.4,3.51,3.02,0.445,5,0,6,0.0,0.0,1.167,203903,1610612762
Josh Reaves,DAL,2,0,2,9.0,4,18,13,0.6,2.13,1.44,0.222,0,0,0,0.0,0.0,0.0,1629729,1610612742
Josh Richardson,PHI,4,0,4,144.0,67,217,148,11.3,3.14,2.19,0.309,2,0,4,0.0,0.0,1.25,1626196,1610612755
Justin Anderson,BKN,3,0,3,28.0,19,60,34,1.8,1.83,0.66,0.317,0,0,0,0.0,0.0,0.0,1626147,1610612751
Justin Holiday,IND,4,0,4,131.0,29,137,74,3.6,1.56,0.61,0.212,4,0,7,0.0,0.0,0.286,203200,1610612754
Justin Jackson,DAL,3,1,2,16.0,4,29,16,1.1,2.24,1.45,0.138,1,0,0,2.0,0.0,0.0,1628382,1610612742
Jusuf Nurkić,POR,5,1,4,161.0,71,371,185,10.9,1.76,0.7,0.191,17,14,25,0.588,0.5,1.08,203994,1610612757
Juwan Morgan,UTA,7,3,4,86.0,10,98,51,2.1,1.3,0.28,0.102,4,0,8,0.0,0.0,0.5,1629752,1610612762
Kawhi Leonard,LAC,13,7,6,511.0,367,1009,569,75.5,4.49,3.69,0.364,17,50,28,0.824,0.38,0.607,202695,1610612746
Keita Bates-Diop,DEN,5,2,3,24.0,3,26,14,0.8,1.75,1.0,0.115,2,0,4,0.0,0.0,0.5,1628966,1610612743
Kelly Olynyk,MIA,17,10,7,258.0,130,445,272,12.4,1.67,0.51,0.292,15,21,31,0.933,0.476,0.871,203482,1610612748
Kemba Walker,BOS,17,10,7,628.0,334,1328,438,116.6,5.27,4.92,0.252,3,0,7,0.667,0.0,0.571,202689,1610612738
Kendrick Nunn,MIA,15,9,6,239.0,92,334,190,17.6,3.17,2.6,0.275,4,1,9,2.0,0.0,1.111,1629134,1610612748
Kentavious Caldwell-Pope,LAL,21,16,5,608.0,225,727,532,21.2,1.75,0.79,0.309,8,0,15,0.75,0.0,1.067,203484,1610612747
Khem Birch,ORL,5,1,4,89.0,24,125,64,2.9,1.39,0.58,0.192,10,2,20,0.3,0.0,0.85,203920,1610612753
Khris Middleton,MIL,10,5,5,355.0,203,736,371,45.8,3.73,2.87,0.276,13,19,6,0.692,0.316,0.667,203114,1610612749
Kristaps Porziņģis,DAL,3,1,2,94.0,71,180,82,4.2,1.4,0.36,0.394,4,7,12,0.5,0.429,1.167,204001,1610612742
Kyle Korver,MIL,10,5,5,119.0,62,116,91,2.6,1.36,0.61,0.534,0,0,1,0.0,0.0,0.0,2594,1610612749
Kyle Kuzma,LAL,21,16,5,484.0,209,551,381,18.3,1.99,1.09,0.379,18,5,44,0.944,0.4,0.977,1628398,1610612747
Kyle Lowry,TOR,11,7,4,413.0,195,871,358,60.2,4.15,3.48,0.224,6,1,14,0.5,0.0,0.143,200768,1610612761
Kyle O'Quinn,PHI,1,0,1,6.0,0,14,9,0.4,1.71,0.43,0.0,3,0,0,0.0,0.0,0.0,203124,1610612755
Lance Thomas,BKN,3,0,3,17.0,4,17,11,0.4,1.45,0.35,0.235,1,0,1,0.0,0.0,0.0,202498,1610612751
Landry Shamet,LAC,13,7,6,243.0,68,274,154,11.6,2.53,2.02,0.248,2,0,1,0.0,0.0,2.0,1629013,1610612746
LeBron James,LAL,21,16,5,762.0,580,1860,788,168.6,5.44,4.23,0.312,31,63,65,0.742,0.444,1.092,2544,1610612747
Lou Williams,LAC,13,7,6,341.0,166,646,256,50.3,4.67,3.88,0.257,3,0,7,1.333,0.0,0.857,101150,1610612746
Luguentz Dort,OKC,6,3,3,175.0,75,202,163,6.1,1.8,1.11,0.371,2,0,8,2.0,0.0,0.125,1629652,1610612760
Luka Dončić,DAL,6,2,4,215.0,186,621,183,60.6,5.86,5.11,0.3,1,1,6,0.0,0.0,0.5,1629029,1610612742
Malcolm Brogdon,IND,4,0,4,160.0,86,392,138,35.8,5.49,5.71,0.219,2,0,1,0.0,0.0,0.0,1627763,1610612754
Malcolm Miller,TOR,1,1,0,5.0,3,5,5,0.2,2.1,1.2,0.6,0,0,1,0.0,0.0,0.0,1626259,1610612761
Marc Gasol,TOR,11,7,4,228.0,66,449,308,10.8,1.44,0.34,0.147,52,15,26,0.423,0.267,0.808,201188,1610612761
Marcus Morris Sr.,LAC,13,7,6,388.0,153,475,277,15.6,1.97,1.07,0.322,6,12,15,0.333,0.917,0.4,202694,1610612746
Marcus Smart,BOS,17,10,7,648.0,246,1065,573,58.1,3.27,2.49,0.231,21,5,19,0.095,1.0,0.316,203935,1610612738
Mario Hezonja,POR,5,1,4,68.0,23,100,33,5.5,3.28,2.04,0.23,0,0,1,0.0,0.0,0.0,1626209,1610612757
Markelle Fultz,ORL,5,1,4,147.0,60,332,96,32.0,5.78,5.76,0.181,0,3,2,0.0,0.0,0.0,1628365,1610612753
Markieff Morris,LAL,21,16,5,386.0,124,502,302,10.8,1.29,0.36,0.247,10,15,27,0.2,0.267,0.667,202693,1610612747
Marvin Williams,MIL,10,5,5,179.0,55,237,131,4.6,1.17,0.42,0.232,6,1,16,0.333,2.0,0.625,101107,1610612749
Mason Plumlee,DEN,19,9,10,207.0,46,329,215,10.4,1.89,0.76,0.14,14,12,55,0.143,0.0,0.691,203486,1610612743
Matisse Thybulle,PHI,4,0,4,75.0,7,57,31,1.3,1.34,0.51,0.123,1,0,3,0.0,0.0,1.0,1629680,1610612755
Matt Thomas,TOR,10,7,3,84.0,31,89,60,2.9,1.96,1.36,0.348,1,0,1,0.0,0.0,0.0,1629744,1610612761
Maxi Kleber,DAL,6,2,4,203.0,40,263,145,5.2,1.18,0.23,0.152,4,2,22,1.0,1.0,0.591,1628467,1610612742
Meyers Leonard,MIA,3,2,1,31.0,14,40,31,1.1,1.61,0.45,0.35,4,0,3,0.5,0.0,0.667,203086,1610612748
Michael Frazier II,HOU,4,3,1,12.0,3,13,9,0.7,3.16,2.46,0.231,0,0,0,0.0,0.0,0.0,1626187,1610612745
Michael Kidd-Gilchrist,DAL,6,2,4,55.0,14,66,40,1.2,1.07,0.47,0.212,0,1,4,0.0,2.0,1.25,203077,1610612742
Michael Porter Jr.,DEN,19,9,10,451.0,216,588,314,20.7,2.11,1.13,0.367,12,8,41,0.75,0.5,0.951,1629008,1610612743
Mike Conley,UTA,5,2,3,165.0,99,334,159,24.9,4.46,4.15,0.296,1,0,2,0.0,0.0,0.0,201144,1610612762
Mike Muscala,OKC,2,0,2,20.0,3,30,14,0.6,1.23,0.24,0.1,0,2,2,0.0,0.0,0.0,203488,1610612760
Mike Scott,PHI,4,0,4,20.0,6,24,10,0.7,1.78,0.88,0.25,3,0,1,0.667,0.0,0.0,203118,1610612755
Miye Oni,UTA,2,2,0,14.0,7,23,18,0.6,1.69,1.39,0.304,0,0,2,0.0,0.0,1.0,1629671,1610612762
Montrezl Harrell,LAC,13,7,6,243.0,136,329,196,11.3,2.07,1.12,0.413,20,25,66,0.95,1.2,1.015,1626149,1610612746
Monté Morris,DEN,19,9,10,406.0,172,791,362,58.3,4.42,4.01,0.217,9,1,11,1.111,0.0,1.364,1628420,1610612743
Myles Turner,IND,4,0,4,146.0,63,260,120,5.6,1.29,0.34,0.242,6,6,24,1.0,0.333,1.333,1626167,1610612754
Nerlens Noel,OKC,7,3,4,97.0,21,102,30,2.6,1.55,0.31,0.206,1,2,17,0.0,0.0,1.118,203457,1610612760
Nigel Williams-Goss,UTA,1,1,0,2.0,0,3,3,0.3,5.69,3.33,0.0,0,0,0,0.0,0.0,0.0,1628430,1610612762
Nikola Jokić,DEN,19,9,10,694.0,464,1973,1071,88.5,2.69,1.37,0.235,119,127,84,0.571,0.449,0.833,203999,1610612743
Nikola Vučević,ORL,5,1,4,185.0,140,398,295,11.0,1.66,0.57,0.352,38,41,37,0.342,0.537,0.865,202696,1610612753
Noah Vonleh,DEN,1,0,1,3.0,0,7,4,0.2,1.76,0.71,0.0,0,0,0,0.0,0.0,0.0,203943,1610612743
Norman Powell,TOR,11,7,4,273.0,147,312,216,13.1,2.52,2.03,0.471,2,1,7,0.0,2.0,1.714,1626181,1610612761
Norvel Pelle,PHI,1,0,1,7.0,0,8,2,0.2,1.14,0.0,0.0,0,0,0,0.0,0.0,0.0,203658,1610612755
OG Anunoby,TOR,11,7,4,393.0,115,398,232,11.5,1.73,0.84,0.289,10,8,38,0.7,0.625,0.605,1628384,1610612761
P.J. Tucker,HOU,12,5,7,414.0,95,498,259,10.7,1.29,0.35,0.191,6,0,30,0.0,0.0,0.4,200782,1610612745
PJ Dozier,DEN,12,4,8,125.0,38,181,82,12.4,4.11,3.43,0.21,0,0,4,0.0,0.0,1.0,1628408,1610612743
Pascal Siakam,TOR,11,7,4,418.0,187,738,360,39.3,3.2,2.28,0.253,25,58,29,0.32,0.759,0.862,1627783,1610612761
Pat Connaughton,MIL,10,5,5,171.0,40,229,118,6.6,1.74,0.9,0.175,3,0,10,0.667,0.0,1.0,1626192,1610612749
Patrick Beverley,LAC,8,4,4,166.0,50,314,143,17.3,3.31,2.66,0.159,3,0,8,0.0,0.0,0.25,201976,1610612746
Patrick Patterson,LAC,2,2,0,10.0,9,18,11,0.3,1.02,0.28,0.5,0,1,0,0.0,0.0,0.0,202335,1610612746
Paul George,LAC,13,7,6,479.0,263,843,410,50.3,3.58,2.98,0.312,10,9,20,0.2,0.444,0.65,202331,1610612746
Paul Millsap,DEN,19,9,10,459.0,152,537,324,20.6,2.3,1.24,0.283,16,30,53,0.375,0.7,0.528,200794,1610612743
Paul Watson,TOR,2,2,0,9.0,2,6,5,0.2,2.0,1.5,0.333,0,0,0,0.0,0.0,0.0,1628778,1610612761
Quinn Cook,LAL,6,6,0,24.0,13,41,19,4.0,5.9,7.07,0.317,0,0,1,0.0,0.0,0.0,1626188,1610612747
Rajon Rondo,LAL,16,12,4,395.0,143,957,388,74.4,4.66,3.93,0.149,12,1,18,0.167,0.0,0.389,200765,1610612747
Raul Neto,PHI,2,0,2,26.0,8,57,15,5.0,5.25,5.47,0.14,0,0,0,0.0,0.0,0.0,203526,1610612755
Rayjon Tucker,UTA,2,2,0,11.0,5,15,13,0.4,1.52,0.66,0.333,0,0,1,0.0,0.0,0.0,1629730,1610612762
Reggie Jackson,LAC,12,7,5,170.0,59,208,74,14.4,4.16,3.3,0.284,0,0,0,0.0,0.0,0.0,202704,1610612746
Robert Covington,HOU,12,5,7,379.0,134,531,239,12.2,1.38,0.39,0.252,10,0,22,0.6,0.0,0.727,203496,1610612745
Robert Williams III,BOS,13,7,6,149.0,48,153,108,3.1,1.22,0.28,0.314,11,2,42,0.636,0.0,0.833,1629057,1610612738
Robin Lopez,MIL,3,2,1,21.0,6,11,6,0.3,1.71,0.73,0.545,1,1,0,2.0,2.0,0.0,201577,1610612749
Rodions Kurucs,BKN,4,0,4,58.0,22,75,49,1.8,1.44,0.64,0.293,2,1,6,1.0,2.0,1.667,1629066,1610612751
Rodney McGruder,LAC,5,3,2,16.0,8,20,11,1.0,2.89,1.7,0.4,0,0,0,0.0,0.0,0.0,203585,1610612746
Romeo Langford,BOS,7,6,1,46.0,10,45,27,2.2,2.92,2.36,0.222,1,0,3,0.0,0.0,1.333,1629641,1610612738
Rondae Hollis-Jefferson,TOR,5,3,2,39.0,14,73,34,2.4,1.94,1.0,0.192,3,2,10,0.0,1.0,0.6,1626178,1610612761
Royce O'Neale,UTA,7,3,4,249.0,39,422,204,10.8,1.54,0.67,0.092,0,0,2,0.0,0.0,1.0,1626220,1610612762
Rudy Gobert,UTA,7,3,4,270.0,118,284,198,6.6,1.4,0.35,0.415,37,7,85,0.811,0.0,0.941,203497,1610612762
Russell Westbrook,HOU,8,3,5,262.0,143,526,242,38.6,4.4,4.1,0.272,9,12,27,0.667,0.333,0.519,201566,1610612745
Semi Ojeleye,BOS,13,7,6,122.0,21,145,72,3.9,1.61,0.55,0.145,0,0,5,0.0,0.0,0.8,1628400,1610612738
Serge Ibaka,TOR,11,7,4,251.0,163,416,267,9.9,1.42,0.26,0.392,19,25,48,0.421,0.68,1.167,201586,1610612761
Seth Curry,DAL,6,2,4,173.0,77,201,132,10.7,3.19,2.57,0.383,0,0,2,0.0,0.0,0.0,203552,1610612742
Shai Gilgeous-Alexander,OKC,7,3,4,279.0,114,434,246,26.2,3.62,3.25,0.263,2,1,5,1.0,2.0,1.2,1628983,1610612760
Shake Milton,PHI,4,0,4,126.0,58,263,87,23.7,5.41,4.84,0.221,1,0,1,2.0,0.0,2.0,1629003,1610612755
Solomon Hill,MIA,7,3,4,42.0,12,49,30,1.2,1.5,0.53,0.245,1,0,3,2.0,0.0,1.333,203524,1610612748
Stanley Johnson,TOR,3,2,1,20.0,13,48,17,4.5,5.63,4.33,0.271,1,0,1,0.0,0.0,0.0,1626169,1610612761
Sterling Brown,MIL,1,1,0,4.0,0,4,2,0.1,2.15,1.0,0.0,0,0,0,0.0,0.0,0.0,1628425,1610612749
Steven Adams,OKC,7,3,4,210.0,71,320,157,9.6,1.8,0.33,0.222,16,30,80,0.188,0.533,0.675,203500,1610612760
T.J. McConnell,IND,3,0,3,28.0,7,71,25,6.1,5.18,5.41,0.099,1,0,0,0.0,0.0,0.0,204456,1610612754
