PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Chris Paul,OKC,35,G,7,7,39.7,20.0,27.0,74.1,60.2,13.9
Rodney McGruder,LAC,28,G,3,2,60.0,2.0,3.0,66.7,52.8,13.9
PJ Dozier,DEN,23,G-F,9,5,28.6,9.0,12.0,75.0,61.3,13.7
Patrick Beverley,LAC,31,G,8,7,38.6,13.0,17.0,76.5,62.9,13.6
Malcolm Brogdon,IND,27,G,4,4,30.8,12.0,16.0,75.0,61.7,13.3
Raul Neto,PHI,28,G,2,2,30.0,2.0,3.0,66.7,54.2,12.4
Paul George,LAC,30,F,13,13,36.9,48.0,65.0,73.8,62.2,11.7
Russell Westbrook,HOU,31,G,8,8,36.6,26.0,34.0,76.5,64.9,11.6
Tobias Harris,PHI,27,F,4,4,27.0,7.0,10.0,70.0,58.8,11.2
JaMychal Green,LAC,30,F-C,13,11,33.8,20.0,26.0,76.9,66.0,10.9
Dennis Schroder,OKC,26,G,7,7,33.0,21.0,30.0,70.0,59.2,10.8
CJ McCollum,POR,28,G,5,4,23.4,12.0,15.0,80.0,69.2,10.8
Ersan Ilyasova,MIL,33,F,2,1,33.3,2.0,3.0,66.7,56.0,10.7
Evan Fournier,ORL,27,G-F,5,5,33.3,16.0,20.0,80.0,69.7,10.3
Timothe Luwawu-Cabarrot,BKN,25,G-F,4,4,44.8,19.0,26.0,73.1,63.1,9.9
Robin Lopez,MIL,32,C,3,1,21.4,2.0,3.0,66.7,57.1,9.6
Nikola Vucevic,ORL,29,C,5,5,41.5,26.0,34.0,76.5,67.4,9.1
Anfernee Simons,POR,21,G,4,3,44.4,9.0,12.0,75.0,66.0,9.0
Khem Birch,ORL,27,C,5,5,27.3,7.0,9.0,77.8,69.2,8.6
JaKarr Sampson,IND,27,F,4,4,42.1,6.0,8.0,75.0,66.5,8.5
Kawhi Leonard,LAC,29,F,13,13,36.6,42.0,60.0,70.0,61.7,8.3
Reggie Jackson,LAC,30,G,10,8,26.4,10.0,14.0,71.4,63.4,8.0
Rajon Rondo,LAL,34,G,16,16,43.7,31.0,45.0,68.9,61.1,7.8
Tyler Johnson,BKN,28,G,4,4,46.4,9.0,13.0,69.2,61.4,7.8
Seth Curry,DAL,29,G,6,6,41.1,15.0,23.0,65.2,58.2,7.1
Shai Gilgeous-Alexander,OKC,21,G-F,7,7,41.9,35.0,54.0,64.8,58.0,6.9
Derrick Jones Jr.,MIA,23,F,10,6,28.9,8.0,11.0,72.7,65.8,6.9
Jeremiah Martin,BKN,24,G,3,2,47.1,5.0,8.0,62.5,55.7,6.8
Dwight Howard,LAL,34,C-F,16,13,33.8,34.0,49.0,69.4,62.8,6.6
Kyle Lowry,TOR,34,G,11,10,30.4,30.0,45.0,66.7,60.9,5.8
Duncan Robinson,MIA,26,F,21,21,36.9,59.0,87.0,67.8,62.3,5.5
Matisse Thybulle,PHI,23,G-F,4,4,27.6,5.0,8.0,62.5,57.3,5.2
Semi Ojeleye,BOS,25,F,12,7,26.7,8.0,12.0,66.7,61.8,4.8
Markelle Fultz,ORL,22,G,5,4,31.8,10.0,14.0,71.4,66.8,4.6
Robert Williams III,BOS,22,C-F,13,10,30.5,19.0,29.0,65.5,61.0,4.5
Boban Marjanovic,DAL,31,C,5,5,45.5,13.0,20.0,65.0,60.6,4.4
Gary Harris,DEN,25,G,14,14,29.8,21.0,31.0,67.7,63.9,3.9
Andre Iguodala,MIA,36,G-F,21,19,34.1,40.0,58.0,69.0,65.2,3.8
Kentavious Caldwell-Pope,LAL,27,G,21,20,30.3,35.0,53.0,66.0,62.3,3.7
Fred VanVleet,TOR,26,G,11,11,24.7,25.0,40.0,62.5,58.9,3.6
Montrezl Harrell,LAC,26,F-C,13,11,26.6,23.0,34.0,67.6,64.1,3.5
Danuel House Jr.,HOU,27,F-G,9,9,29.9,17.0,26.0,65.4,61.9,3.4
Michael Porter Jr.,DEN,22,F,19,19,47.9,53.0,80.0,66.3,63.3,3.0
James Harden,HOU,30,G,12,12,37.0,45.0,67.0,67.2,64.3,2.9
Goran Dragic,MIA,34,G,17,14,34.4,34.0,53.0,64.2,61.4,2.8
Steven Adams,OKC,26,C,7,7,33.8,16.0,25.0,64.0,61.2,2.8
Caris LeVert,BKN,25,G,4,4,33.3,8.0,13.0,61.5,59.1,2.5
LeBron James,LAL,35,F,21,21,41.7,59.0,91.0,64.8,62.6,2.3
Matt Thomas,TOR,25,G,9,5,25.8,5.0,8.0,62.5,60.2,2.3
Royce O'Neale,UTA,27,F,7,7,25.7,17.0,26.0,65.4,63.2,2.2
Marc Gasol,TOR,35,C,11,11,36.3,23.0,37.0,62.2,60.2,2.0
Robert Covington,HOU,29,F,12,12,47.3,51.0,78.0,65.4,63.6,1.8
Enes Freedom,BOS,28,C,10,9,27.7,14.0,23.0,60.9,59.6,1.3
Mario Hezonja,POR,25,F-G,4,4,34.4,8.0,11.0,72.7,71.5,1.3
Torrey Craig,DEN,29,F,19,18,33.8,29.0,45.0,64.4,63.6,0.8
Maxi Kleber,DAL,28,F,6,6,27.0,19.0,30.0,63.3,62.7,0.6
Landry Shamet,LAC,23,G,13,11,38.5,18.0,30.0,60.0,59.4,0.6
Norman Powell,TOR,27,G,11,11,23.5,12.0,20.0,60.0,59.5,0.5
Danny Green,LAL,33,G,21,20,37.4,53.0,85.0,62.4,62.0,0.3
Kristaps Porzingis,DAL,24,F-C,3,3,65.9,18.0,29.0,62.1,61.8,0.3
Luka Doncic,DAL,21,F-G,6,6,30.9,15.0,25.0,60.0,60.0,0.0
Tyler Herro,MIA,20,G,21,20,38.7,68.0,109.0,62.4,62.6,-0.2
Marvin Williams,MIL,34,F,10,9,28.9,15.0,24.0,62.5,62.7,-0.2
Furkan Korkmaz,PHI,22,G-F,4,4,35.7,3.0,5.0,60.0,60.2,-0.2
Marcus Smart,BOS,26,G,17,15,31.7,31.0,51.0,60.8,61.1,-0.3
P.J. Tucker,HOU,35,F,12,12,39.8,47.0,74.0,63.5,63.9,-0.4
Lou Williams,LAC,33,G,13,13,28.4,18.0,29.0,62.1,62.5,-0.4
Daniel Theis,BOS,28,F-C,17,17,34.4,60.0,97.0,61.9,62.4,-0.5
Alex Caruso,LAL,26,G,21,20,36.7,44.0,73.0,60.3,60.8,-0.5
Rodions Kurucs,BKN,22,F,4,4,39.5,11.0,17.0,64.7,65.3,-0.6
Jimmy Butler,MIA,30,F,21,21,38.5,79.0,122.0,64.8,65.7,-0.9
Bam Adebayo,MIA,22,C-F,19,19,35.2,59.0,93.0,63.4,64.4,-0.9
Wesley Matthews,MIL,33,G,10,8,25.0,11.0,18.0,61.1,62.2,-1.1
Pat Connaughton,MIL,27,G,9,9,25.7,11.0,19.0,57.9,59.1,-1.2
Hamidou Diallo,OKC,21,G,3,2,40.0,2.0,4.0,50.0,51.2,-1.2
Marcus Morris Sr.,LAC,30,F,13,13,29.9,25.0,41.0,61.0,62.3,-1.3
Dorian Finney-Smith,DAL,27,F,6,6,36.5,16.0,27.0,59.3,61.2,-1.9
Dzanan Musa,BKN,21,G-F,2,2,50.0,3.0,5.0,60.0,62.2,-2.2
Eric Gordon,HOU,31,G,12,11,31.7,23.0,38.0,60.5,62.9,-2.4
Georges Niang,UTA,27,F,7,7,36.0,11.0,18.0,61.1,64.0,-2.9
Tim Hardaway Jr.,DAL,28,G-F,6,6,25.6,13.0,23.0,56.5,59.5,-3.0
Eric Bledsoe,MIL,30,G,9,9,23.5,11.0,20.0,55.0,58.3,-3.3
Jerami Grant,DEN,26,F,19,19,30.7,51.0,84.0,60.7,64.2,-3.5
Joe Ingles,UTA,32,F-G,7,7,37.3,13.0,22.0,59.1,62.6,-3.5
Stanley Johnson,TOR,24,F-G,3,2,25.0,1.0,2.0,50.0,53.5,-3.5
Justin Holiday,IND,31,F-G,4,4,40.0,12.0,20.0,60.0,63.8,-3.8
Alec Burks,PHI,28,G,4,4,40.7,6.0,11.0,54.5,58.6,-4.0
Kemba Walker,BOS,30,G,17,16,27.1,38.0,69.0,55.1,59.2,-4.1
Ben McLemore,HOU,27,G,11,9,40.9,10.0,18.0,55.6,60.0,-4.4
Jae Crowder,MIA,29,F,21,21,36.3,65.0,109.0,59.6,64.2,-4.5
Luguentz Dort,OKC,21,G,6,6,33.3,18.0,32.0,56.3,60.9,-4.6
Aaron Holiday,IND,23,G,4,4,20.0,3.0,5.0,60.0,64.9,-4.9
Monte Morris,DEN,25,G,19,17,31.1,21.0,38.0,55.3,60.3,-5.0
Kendrick Nunn,MIA,24,G,15,12,39.2,19.0,31.0,61.3,66.4,-5.1
Damian Lillard,POR,29,G,4,4,36.0,11.0,18.0,61.1,66.5,-5.3
Trey Burke,DAL,27,G,6,5,21.2,6.0,11.0,54.5,60.1,-5.5
Nikola Jokic,DEN,25,C,19,19,50.4,103.0,174.0,59.2,65.0,-5.8
Gary Clark,ORL,25,F,5,5,49.5,29.0,45.0,64.4,70.3,-5.8
Brook Lopez,MIL,32,C,10,10,19.7,23.0,41.0,56.1,62.0,-5.9
Serge Ibaka,TOR,30,F,11,11,41.6,31.0,57.0,54.4,60.4,-6.0
Mason Plumlee,DEN,30,F-C,19,16,48.4,26.0,45.0,57.8,63.8,-6.0
Paul Millsap,DEN,35,F,19,17,38.4,43.0,73.0,58.9,65.0,-6.1
Gary Trent Jr.,POR,21,G-F,5,5,50.9,17.0,27.0,63.0,69.1,-6.2
Terence Davis,TOR,23,G,6,6,35.1,7.0,13.0,53.8,60.1,-6.2
Grant Williams,BOS,21,F,16,15,42.2,19.0,35.0,54.3,61.2,-6.9
Rondae Hollis-Jefferson,TOR,25,F,4,3,37.5,3.0,6.0,50.0,56.9,-6.9
Kyle Kuzma,LAL,24,F,21,20,35.9,30.0,55.0,54.5,61.6,-7.0
Doug McDermott,IND,28,F,4,2,18.2,1.0,2.0,50.0,57.0,-7.0
Jeff Green,HOU,33,F,12,11,34.8,27.0,47.0,57.4,64.5,-7.1
Jamal Murray,DEN,23,G,19,19,35.4,51.0,91.0,56.0,63.2,-7.2
Rudy Gobert,UTA,28,C,7,7,29.7,34.0,58.0,58.6,66.1,-7.5
Jusuf Nurkic,POR,25,C,5,5,54.8,32.0,51.0,62.7,70.4,-7.6
Keita Bates-Diop,DEN,24,F,3,3,33.3,2.0,4.0,50.0,57.9,-7.9
Markieff Morris,LAL,30,F,21,21,37.2,35.0,64.0,54.7,62.8,-8.1
Donte DiVincenzo,MIL,23,G,10,7,24.5,7.0,13.0,53.8,62.0,-8.1
Danilo Gallinari,OKC,31,F,7,7,55.6,23.0,45.0,51.1,59.3,-8.2
JaVale McGee,LAL,32,C-F,14,13,51.7,25.0,45.0,55.6,63.7,-8.2
Joel Embiid,PHI,26,C-F,4,4,39.2,21.0,38.0,55.3,63.4,-8.2
Hassan Whiteside,POR,31,C,5,5,55.1,17.0,27.0,63.0,71.7,-8.8
Wes Iwundu,ORL,25,F,5,3,25.9,4.0,7.0,57.1,66.1,-8.9
Carmelo Anthony,POR,36,F,5,5,46.2,14.0,24.0,58.3,67.5,-9.1
Mike Conley,UTA,32,G,5,5,37.0,11.0,20.0,55.0,64.2,-9.2
Anthony Davis,LAL,27,F-C,21,21,40.1,65.0,123.0,52.8,62.2,-9.3
Jaylen Brown,BOS,23,G-F,17,17,30.2,35.0,67.0,52.2,61.8,-9.5
Ivica Zubac,LAC,23,C,13,13,25.1,30.0,54.0,55.6,65.1,-9.5
Jaylen Hoard,POR,21,F,3,1,31.3,3.0,5.0,60.0,69.6,-9.6
Juwan Morgan,UTA,23,F,7,5,44.7,9.0,17.0,52.9,62.6,-9.7
Nerlens Noel,OKC,26,C-F,7,7,53.7,11.0,22.0,50.0,60.1,-10.1
Garrett Temple,BKN,34,G-F,4,4,31.6,6.0,12.0,50.0,60.1,-10.1
Pascal Siakam,TOR,26,F,11,11,34.3,29.0,58.0,50.0,60.3,-10.3
Al Horford,PHI,34,C-F,4,4,34.0,9.0,18.0,50.0,60.6,-10.6
Jordan Clarkson,UTA,28,G,7,7,42.0,11.0,21.0,52.4,63.1,-10.7
Jayson Tatum,BOS,22,F-G,17,17,38.3,43.0,85.0,50.6,61.9,-11.3
Michael Kidd-Gilchrist,DAL,26,F,6,5,28.6,4.0,8.0,50.0,61.7,-11.7
D.J. Augustin,ORL,32,G,5,5,25.0,6.0,11.0,54.5,66.4,-11.9
O.G. Anunoby,TOR,22,F,11,11,31.9,22.0,45.0,48.9,62.3,-13.4
Edmond Sumner,IND,24,G,2,2,40.0,3.0,6.0,50.0,64.2,-14.2
Khris Middleton,MIL,28,F,10,10,23.3,13.0,28.0,46.4,60.9,-14.4
Austin Rivers,HOU,27,G,12,9,27.8,7.0,15.0,46.7,61.1,-14.5
Justin Anderson,BKN,26,F-G,3,2,41.7,2.0,5.0,40.0,54.8,-14.8
Gordon Hayward,BOS,30,F,5,5,43.2,9.0,19.0,47.4,62.9,-15.6
Victor Oladipo,IND,28,G,4,3,33.3,7.0,15.0,46.7,64.4,-17.7
T.J. Warren,IND,26,F,4,4,41.0,7.0,16.0,43.8,61.7,-17.9
Kelly Olynyk,MIA,29,F-C,17,17,39.7,28.0,58.0,48.3,66.3,-18.0
Romeo Langford,BOS,20,G-F,5,4,43.8,3.0,7.0,42.9,60.9,-18.0
Giannis Antetokounmpo,MIL,25,F,9,8,27.9,10.0,24.0,41.7,60.0,-18.3
Kyle Korver,MIL,39,G-F,10,5,23.3,3.0,7.0,42.9,62.1,-19.3
Emmanuel Mudiay,UTA,24,G,3,3,43.8,3.0,7.0,42.9,62.5,-19.7
Jarrett Allen,BKN,22,C,4,4,32.3,12.0,30.0,40.0,59.8,-19.8
Darius Bazley,OKC,20,F-G,7,7,38.6,12.0,32.0,37.5,57.9,-20.4
Wenyen Gabriel,POR,23,F,4,4,44.4,8.0,16.0,50.0,70.6,-20.6
Myles Turner,IND,24,C-F,4,4,51.3,18.0,41.0,43.9,64.7,-20.8
James Ennis III,ORL,29,F,5,5,33.3,6.0,14.0,42.9,66.6,-23.7
Bol Bol,DEN,20,C-F,4,3,60.0,2.0,6.0,33.3,58.3,-25.0
Abdel Nader,OKC,26,F,2,2,44.4,1.0,4.0,25.0,53.7,-28.7
Tony Bradley,UTA,22,C-F,6,6,47.1,2.0,8.0,25.0,61.1,-36.1
Donovan Mitchell,UTA,23,G,7,7,22.4,4.0,15.0,26.7,63.7,-37.0
Jarrell Brantley,UTA,24,F,1,1,57.1,1.0,4.0,25.0,65.2,-40.2
Kyle O'Quinn,PHI,30,C-F,1,1,66.7,0.0,2.0,0.0,47.6,-47.6
Terance Mann,LAC,23,G-F,5,3,27.3,0.0,3.0,0.0,47.8,-47.8
Rayjon Tucker,UTA,22,G,1,1,25.0,0.0,1.0,0.0,50.8,-50.8
Solomon Hill,MIA,29,F,6,3,50.0,1.0,8.0,12.5,64.7,-52.2
Tyler Cook,DEN,22,F,1,1,33.3,0.0,1.0,0.0,52.2,-52.2
Miye Oni,UTA,22,G-F,2,2,50.0,0.0,2.0,0.0,55.0,-55.0
Josh Reaves,DAL,23,G-F,1,1,50.0,0.0,1.0,0.0,56.5,-56.5
DeMarre Carroll,HOU,33,F,1,1,50.0,0.0,1.0,0.0,57.1,-57.1
Carsen Edwards,BOS,22,G,1,1,100.0,0.0,3.0,0.0,58.8,-58.8
Lance Thomas,BKN,32,F,2,1,20.0,0.0,1.0,0.0,58.8,-58.8
Chris Boucher,TOR,27,F-C,6,5,42.9,0.0,6.0,0.0,59.0,-59.0
Mike Scott,PHI,31,F,3,2,60.0,0.0,3.0,0.0,66.9,-66.9
