PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Holiday,IND,4,0,4,72.0,1,5,20.0,0.0,3.0,0.0,20.0,2,1628988,1610612754
Abdel Nader,OKC,3,0,3,25.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1627846,1610612760
Al Horford,PHI,4,0,4,128.0,0,1,0.0,0.0,0.0,,0.0,0,201143,1610612755
Alec Burks,PHI,4,0,4,95.0,7,24,29.2,1.0,7.0,14.299999999999999,31.3,15,202692,1610612755
Alex Caruso,LAL,21,16,5,510.0,1,10,10.0,1.0,6.0,16.7,15.0,3,1627936,1610612747
Alize Johnson,IND,1,0,1,0.0,0,0,,,,,,0,1628993,1610612754
Amir Coffey,LAC,3,3,0,7.0,0,2,0.0,0.0,0.0,,0.0,0,1629599,1610612746
Andre Iguodala,MIA,21,14,7,410.0,5,10,50.0,0.0,2.0,0.0,50.0,10,2738,1610612748
Andre Roberson,OKC,1,0,1,3.0,0,0,,0.0,0.0,,,0,203460,1610612760
Anfernee Simons,POR,4,0,4,82.0,6,12,50.0,4.0,6.0,66.7,66.7,16,1629014,1610612757
Anthony Davis,LAL,21,16,5,769.0,41,95,43.2,4.0,9.0,44.4,45.300000000000004,86,203076,1610612747
Antonius Cleveland,DAL,2,0,2,9.0,0,1,0.0,,,,0.0,0,1628499,1610612742
Austin Rivers,HOU,12,5,7,211.0,2,11,18.2,2.0,11.0,18.2,27.3,6,203085,1610612745
BJ Johnson,ORL,1,0,1,4.0,1,2,50.0,1.0,1.0,100.0,75.0,3,1629168,1610612753
Bam Adebayo,MIA,19,13,6,687.0,10,26,38.5,0.0,1.0,0.0,38.5,20,1628389,1610612748
Ben McLemore,HOU,11,4,7,130.0,0,6,0.0,0.0,6.0,0.0,0.0,0,203463,1610612745
Boban Marjanović,DAL,6,2,4,82.0,0,4,0.0,0.0,0.0,,0.0,0,1626246,1610612742
Bol Bol,DEN,4,0,4,21.0,3,5,60.0,1.0,1.0,100.0,70.0,7,1629626,1610612743
Brad Wanamaker,BOS,17,10,7,273.0,4,11,36.4,4.0,8.0,50.0,54.50000000000001,12,202954,1610612738
Brook Lopez,MIL,10,5,5,328.0,5,12,41.699999999999996,1.0,4.0,25.0,45.800000000000004,11,201572,1610612749
Bruno Caboclo,HOU,2,1,1,7.0,0,0,,0.0,0.0,,,0,203998,1610612745
CJ McCollum,POR,5,1,4,196.0,17,50,34.0,7.0,21.0,33.300000000000004,41.0,41,203468,1610612757
Caris LeVert,BKN,4,0,4,140.0,9,34,26.5,4.0,13.0,30.8,32.4,22,1627747,1610612751
Carmelo Anthony,POR,5,1,4,176.0,14,36,38.9,1.0,3.0,33.300000000000004,40.300000000000004,29,2546,1610612757
Carsen Edwards,BOS,1,1,0,3.0,0,0,,,,,,0,1629035,1610612738
Chris Boucher,TOR,7,4,3,43.0,1,1,100.0,0.0,0.0,,100.0,2,1628449,1610612761
Chris Chiozza,BKN,4,0,4,65.0,4,13,30.8,3.0,8.0,37.5,42.3,11,1629185,1610612751
Chris Clemons,HOU,2,1,1,8.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1629598,1610612745
Chris Paul,OKC,7,3,4,261.0,33,69,47.8,12.0,28.0,42.9,56.49999999999999,78,101108,1610612760
D.J. Augustin,ORL,5,1,4,128.0,9,22,40.9,5.0,10.0,50.0,52.300000000000004,23,201571,1610612753
Damian Lillard,POR,4,1,3,143.0,13,35,37.1,10.0,23.0,43.5,51.4,36,203081,1610612757
Daniel Theis,BOS,17,10,7,482.0,2,6,33.300000000000004,0.0,1.0,0.0,33.300000000000004,4,1628464,1610612738
Danilo Gallinari,OKC,7,3,4,212.0,8,20,40.0,2.0,6.0,33.300000000000004,45.0,18,201568,1610612760
Danny Green,LAL,21,16,5,525.0,6,23,26.1,4.0,11.0,36.4,34.8,16,201980,1610612747
Danuel House Jr.,HOU,9,5,4,279.0,5,12,41.699999999999996,3.0,9.0,33.300000000000004,54.2,13,1627863,1610612745
Darius Bazley,OKC,7,3,4,126.0,1,6,16.7,1.0,5.0,20.0,25.0,3,1629647,1610612760
DeMarre Carroll,HOU,2,2,0,6.0,0,0,,,,,,0,201960,1610612745
Delon Wright,DAL,4,1,3,53.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1626153,1610612742
Dennis Schröder,OKC,7,3,4,227.0,11,30,36.7,3.0,12.0,25.0,41.699999999999996,25,203471,1610612760
Deonte Burton,OKC,1,0,1,2.0,0,0,,,,,,0,1629126,1610612760
Derrick Jones Jr.,MIA,15,9,6,97.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1627884,1610612748
Dion Waiters,LAL,5,3,2,38.0,4,8,50.0,0.0,1.0,0.0,50.0,8,203079,1610612747
Donovan Mitchell,UTA,7,3,4,264.0,39,84,46.400000000000006,26.0,51.0,51.0,61.9,104,1628378,1610612762
Donta Hall,BKN,3,0,3,20.0,0,0,,,,,,0,1629743,1610612751
Donte DiVincenzo,MIL,10,5,5,165.0,2,8,25.0,2.0,4.0,50.0,37.5,6,1628978,1610612749
Dorian Finney-Smith,DAL,6,2,4,191.0,1,2,50.0,1.0,1.0,100.0,75.0,3,1627827,1610612742
Doug McDermott,IND,4,0,4,54.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203926,1610612754
Duncan Robinson,MIA,21,14,7,600.0,10,33,30.3,8.0,31.0,25.8,42.4,28,1629130,1610612748
Dwight Howard,LAL,18,13,5,282.0,1,1,100.0,1.0,1.0,100.0,150.0,3,2730,1610612747
Dzanan Musa,BKN,3,0,3,39.0,0,0,,0.0,0.0,,,0,1629058,1610612751
Edmond Sumner,IND,3,0,3,41.0,0,1,0.0,0.0,0.0,,0.0,0,1628410,1610612754
Emmanuel Mudiay,UTA,3,2,1,34.0,0,3,0.0,0.0,0.0,,0.0,0,1626144,1610612762
Enes Freedom,BOS,11,7,4,102.0,0,0,,0.0,0.0,,,0,202683,1610612738
Eric Bledsoe,MIL,9,5,4,267.0,11,42,26.200000000000003,4.0,21.0,19.0,31.0,26,202339,1610612749
Eric Gordon,HOU,12,5,7,410.0,10,32,31.3,7.0,23.0,30.4,42.199999999999996,27,201569,1610612745
Ersan Ilyasova,MIL,3,3,0,23.0,0,2,0.0,0.0,1.0,0.0,0.0,0,101141,1610612749
Evan Fournier,ORL,5,1,4,171.0,7,21,33.300000000000004,3.0,10.0,30.0,40.5,17,203095,1610612753
Frank Mason III,MIL,2,0,2,2.0,0,0,,,,,,0,1628412,1610612749
Fred VanVleet,TOR,11,7,4,430.0,19,62,30.599999999999998,14.0,48.0,29.2,41.9,52,1627832,1610612761
Furkan Korkmaz,PHI,4,0,4,40.0,0,1,0.0,0.0,0.0,,0.0,0,1627788,1610612755
Gabe Vincent,MIA,1,1,0,0.0,0,0,,,,,,0,1629216,1610612748
Garrett Temple,BKN,4,0,4,137.0,2,8,25.0,0.0,3.0,0.0,25.0,4,202066,1610612751
Gary Clark,ORL,5,1,4,144.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1629109,1610612753
Gary Harris,DEN,14,7,7,379.0,7,24,29.2,2.0,12.0,16.7,33.300000000000004,16,203914,1610612743
Gary Trent Jr.,POR,5,1,4,153.0,5,20,25.0,2.0,6.0,33.300000000000004,30.0,12,1629018,1610612757
George Hill,MIL,10,5,5,268.0,4,13,30.8,2.0,7.0,28.599999999999998,38.5,10,201588,1610612749
Georges Niang,UTA,7,3,4,114.0,3,4,75.0,0.0,0.0,,75.0,6,1627777,1610612762
Giannis Antetokounmpo,MIL,9,5,4,277.0,11,34,32.4,8.0,27.0,29.599999999999998,44.1,30,203507,1610612749
Goran Dragic,MIA,17,12,5,553.0,35,97,36.1,12.0,38.0,31.6,42.3,82,201609,1610612748
Gordon Hayward,BOS,5,3,2,157.0,5,13,38.5,1.0,2.0,50.0,42.3,11,202330,1610612738
Grant Williams,BOS,17,10,7,170.0,0,1,0.0,0.0,0.0,,0.0,0,1629684,1610612738
Hamidou Diallo,OKC,3,0,3,25.0,1,2,50.0,0.0,0.0,,50.0,2,1628977,1610612760
Hassan Whiteside,POR,5,1,4,106.0,0,0,,0.0,0.0,,,0,202355,1610612757
Ivica Zubac,LAC,13,7,6,320.0,0,0,,,,,,0,1627826,1610612746
J.J. Barea,DAL,1,1,0,5.0,0,1,0.0,,,,0.0,0,200826,1610612742
JR Smith,LAL,10,9,1,75.0,1,8,12.5,1.0,6.0,16.7,18.8,3,2747,1610612747
JaKarr Sampson,IND,4,0,4,50.0,0,2,0.0,,,,0.0,0,203960,1610612754
JaMychal Green,LAC,13,7,6,222.0,1,1,100.0,0.0,0.0,,100.0,2,203210,1610612746
