PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Aaron Holiday,IND,4,0,4,72,31,13,75.0,12,66.7,2,20.0,0,0.0,0,0.0,0,0.0,66.7
Abdel Nader,OKC,3,0,3,25,4,1,0.0,3,25.0,0,0.0,0,0.0,0,0.0,0,0.0,21.4
Al Horford,PHI,4,0,4,128,28,0,0.0,4,28.6,0,0.0,12,66.7,17,50.0,1,0.0,48.0
Alec Burks,PHI,4,0,4,95,42,15,35.7,6,22.2,15,29.2,6,60.0,2,100.0,0,0.0,35.7
Alex Caruso,LAL,21,16,5,510,137,32,58.8,48,28.6,3,10.0,24,66.7,0,0.0,9,66.7,50.0
Alize Johnson,IND,1,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Amir Coffey,LAC,3,3,0,7,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Andre Iguodala,MIA,21,14,7,410,79,8,50.0,42,36.8,10,50.0,8,66.7,0,0.0,2,100.0,56.9
Andre Roberson,OKC,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Anfernee Simons,POR,4,0,4,82,27,4,33.3,6,25.0,16,50.0,1,0.0,0,0.0,1,0.0,42.3
Anthony Davis,LAL,21,16,5,769,582,63,52.6,101,44.6,86,43.2,173,76.3,85,47.8,32,40.7,60.3
Antonius Cleveland,DAL,2,0,2,9,4,2,33.3,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,40.0
Austin Rivers,HOU,12,5,7,211,57,27,41.7,21,29.2,6,18.2,0,0.0,0,0.0,2,100.0,38.5
BJ Johnson,ORL,1,0,1,4,3,0,0.0,0,0.0,3,50.0,0,0.0,0,0.0,0,0.0,75.0
Bam Adebayo,MIA,19,13,6,687,338,56,48.4,40,55.6,20,38.5,162,69.1,14,25.0,77,54.7,56.4
Ben McLemore,HOU,11,4,7,130,44,0,0.0,42,46.7,0,0.0,0,0.0,0,0.0,0,0.0,55.0
Boban Marjanovic,DAL,6,2,4,82,41,0,0.0,8,57.1,0,0.0,32,73.7,15,62.5,2,33.3,56.7
Bol Bol,DEN,4,0,4,21,19,2,50.0,3,50.0,5,50.0,4,100.0,4,0.0,0,0.0,66.7
Brad Wanamaker,BOS,17,10,7,273,84,32,56.5,24,42.1,12,36.4,2,100.0,0,0.0,7,75.0,58.3
Brook Lopez,MIL,10,5,5,328,158,10,71.4,62,40.4,11,41.7,50,69.7,13,41.7,12,100.0,62.7
Bruno Caboclo,HOU,2,1,1,7,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,2,100.0,50.0
CJ McCollum,POR,5,1,4,196,116,42,54.3,18,42.9,41,34.0,4,100.0,0,0.0,0,0.0,51.0
Caris LeVert,BKN,4,0,4,140,81,32,33.3,15,62.5,22,26.5,2,50.0,3,100.0,0,0.0,43.2
Carmelo Anthony,POR,5,1,4,176,76,4,28.6,25,40.9,29,38.9,9,50.0,13,54.5,9,50.0,47.1
Carsen Edwards,BOS,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Chris Boucher,TOR,7,4,3,43,8,0,0.0,6,40.0,2,100.0,2,20.0,2,100.0,2,100.0,36.4
Chris Chiozza,BKN,4,0,4,65,23,6,40.0,6,25.0,11,30.8,0,0.0,0,0.0,0,0.0,43.8
