PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Aaron Holiday,IND,3,0,3,59,1,0,0.0,3,33.3,1,50.0,23.0
Abdel Nader,OKC,3,0,3,25,1,1,100.0,2,50.0,0,50.0,3.6
Al Horford,PHI,4,0,4,128,9,7,77.8,17,52.9,1,56.3,5.9
Alec Burks,PHI,4,0,4,95,7,4,57.1,15,46.7,0,46.7,9.6
Alex Caruso,LAL,20,16,4,481,15,4,26.7,36,41.7,2,44.1,15.2
Andre Iguodala,MIA,19,13,6,392,11,4,36.4,29,37.9,0,37.9,12.3
Anfernee Simons,POR,3,0,3,68,1,0,0.0,2,50.0,0,50.0,18.2
Anthony Davis,LAL,21,16,5,769,55,39,70.9,105,52.4,4,54.5,5.0
Antonius Cleveland,DAL,1,0,1,7,1,1,100.0,1,100.0,0,100.0,0.8
Austin Rivers,HOU,8,4,4,175,2,0,0.0,5,40.0,0,40.0,18.2
BJ Johnson,ORL,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Bam Adebayo,MIA,19,13,6,687,47,35,74.5,123,38.2,4,39.5,5.6
Ben McLemore,HOU,6,3,3,94,2,1,50.0,6,33.3,1,40.0,13.9
Boban Marjanovic,DAL,6,2,4,82,6,4,66.7,16,37.5,1,40.0,3.4
Bol Bol,DEN,3,0,3,17,3,1,33.3,3,100.0,0,100.0,12.6
Brad Wanamaker,BOS,14,9,5,243,2,0,0.0,15,13.3,1,14.3,10.0
Brook Lopez,MIL,10,5,5,328,19,13,68.4,34,55.9,0,55.9,5.7
Bruno Caboclo,HOU,2,1,1,7,0,0,0.0,3,0.0,0,0.0,0.0
CJ McCollum,POR,5,1,4,196,5,3,60.0,15,33.3,0,33.3,12.6
Caris LeVert,BKN,4,0,4,140,8,3,37.5,14,57.1,0,57.1,7.7
Carmelo Anthony,POR,4,1,3,149,1,0,0.0,10,10.0,1,11.1,2.8
Carsen Edwards,BOS,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0.0
Chris Boucher,TOR,6,3,3,43,3,1,33.3,14,21.4,0,21.4,3.0
Chris Chiozza,BKN,2,0,2,45,1,1,100.0,2,50.0,0,50.0,5.2
Chris Clemons,HOU,2,1,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Chris Paul,OKC,7,3,4,261,3,0,0.0,7,42.9,1,50.0,13.4
D.J. Augustin,ORL,5,1,4,128,0,0,0.0,3,0.0,0,0.0,0.0
Damian Lillard,POR,4,1,3,143,1,1,100.0,8,12.5,0,12.5,5.5
Daniel Theis,BOS,17,10,7,482,32,22,68.8,86,37.2,4,39.0,4.7
Danilo Gallinari,OKC,7,3,4,212,5,3,60.0,10,50.0,0,50.0,4.1
Danny Green,LAL,20,15,5,497,25,14,56.0,47,53.2,2,55.6,8.2
Danuel House Jr.,HOU,9,5,4,279,10,6,60.0,24,41.7,0,41.7,5.4
Darius Bazley,OKC,7,3,4,126,2,1,50.0,10,20.0,0,20.0,18.1
DeMarre Carroll,HOU,1,1,0,4,0,0,0.0,1,0.0,0,0.0,0.0
Delon Wright,DAL,2,1,1,38,1,1,100.0,1,100.0,0,100.0,2.2
Dennis Schroder,OKC,6,3,3,195,2,0,0.0,12,16.7,1,18.2,25.5
Derrick Jones Jr.,MIA,7,5,2,71,6,6,100.0,15,40.0,0,40.0,4.4
Dion Waiters,LAL,1,1,0,14,0,0,0.0,0,0.0,0,0.0,0.0
Donovan Mitchell,UTA,7,3,4,264,6,3,50.0,19,31.6,2,35.3,9.1
Donta Hall,BKN,2,0,2,14,3,3,100.0,4,75.0,0,75.0,2.2
Donte DiVincenzo,MIL,10,5,5,165,8,4,50.0,20,40.0,1,42.1,5.3
Dorian Finney-Smith,DAL,6,2,4,191,12,6,50.0,21,57.1,1,60.0,5.7
Doug McDermott,IND,2,0,2,30,0,0,0.0,1,0.0,0,0.0,0.0
Duncan Robinson,MIA,20,14,6,578,5,0,0.0,6,83.3,0,83.3,13.0
Dwight Howard,LAL,17,12,5,281,32,24,75.0,78,41.0,2,42.1,3.7
Dzanan Musa,BKN,2,0,2,35,1,0,0.0,2,50.0,0,50.0,6.6
Edmond Sumner,IND,1,0,1,27,1,0,0.0,1,100.0,0,100.0,30.6
Emmanuel Mudiay,UTA,3,2,1,34,1,0,0.0,3,33.3,1,50.0,2.3
Enes Freedom,BOS,9,6,3,99,19,14,73.7,40,47.5,1,48.7,3.8
Eric Bledsoe,MIL,9,5,4,267,5,2,40.0,22,22.7,2,25.0,8.3
Eric Gordon,HOU,12,5,7,410,6,3,50.0,21,28.6,0,28.6,13.4
Ersan Ilyasova,MIL,2,2,0,16,0,0,0.0,1,0.0,0,0.0,0.0
Evan Fournier,ORL,5,1,4,171,3,1,33.3,5,60.0,0,60.0,15.4
Fred VanVleet,TOR,11,7,4,430,5,1,20.0,16,31.3,1,33.3,22.7
Furkan Korkmaz,PHI,3,0,3,36,0,0,0.0,0,0.0,0,0.0,0.0
Garrett Temple,BKN,3,0,3,106,0,0,0.0,4,0.0,0,0.0,0.0
Gary Clark,ORL,5,1,4,144,4,4,100.0,8,50.0,0,50.0,6.1
Gary Harris,DEN,12,5,7,318,7,6,85.7,14,50.0,0,50.0,9.6
Gary Trent Jr.,POR,5,1,4,153,5,1,20.0,9,55.6,0,55.6,12.2
George Hill,MIL,9,4,5,250,5,2,40.0,16,31.3,0,31.3,8.1
Georges Niang,UTA,7,3,4,114,4,0,0.0,6,66.7,0,66.7,17.2
Giannis Antetokounmpo,MIL,9,5,4,277,27,17,63.0,53,50.9,1,51.9,5.6
Goran Dragic,MIA,17,12,5,553,13,3,23.1,38,34.2,2,36.1,12.6
Gordon Hayward,BOS,5,3,2,157,3,1,33.3,5,60.0,0,60.0,6.1
Grant Williams,BOS,11,7,4,117,7,5,71.4,19,36.8,2,41.2,9.2
Hamidou Diallo,OKC,2,0,2,22,2,0,0.0,3,66.7,0,66.7,26.2
Hassan Whiteside,POR,5,1,4,106,7,5,71.4,23,30.4,0,30.4,2.8
Ivica Zubac,LAC,13,7,6,320,31,25,80.6,67,46.3,0,46.3,3.0
JR Smith,LAL,2,1,1,10,0,0,0.0,0,0.0,0,0.0,0.0
JaKarr Sampson,IND,4,0,4,50,1,0,0.0,7,14.3,0,14.3,2.0
JaMychal Green,LAC,11,5,6,190,13,9,69.2,25,52.0,0,52.0,12.3
JaVale McGee,LAL,12,9,3,118,16,12,75.0,36,44.4,0,44.4,4.1
Jae Crowder,MIA,21,14,7,660,11,4,36.4,31,35.5,2,37.9,13.9
Jamal Murray,DEN,19,9,10,753,20,7,35.0,51,39.2,2,40.8,11.1
James Ennis III,ORL,5,1,4,119,6,3,50.0,19,31.6,1,33.3,10.8
James Harden,HOU,12,5,7,448,12,4,33.3,35,34.3,0,34.3,9.0
Jared Dudley,LAL,1,1,0,8,0,0,0.0,0,0.0,0,0.0,0.0
Jarrell Brantley,UTA,2,2,0,13,3,1,33.3,5,60.0,0,60.0,9.7
Jarrett Allen,BKN,4,0,4,132,17,15,88.2,30,56.7,0,56.7,3.6
Javonte Green,BOS,1,1,0,6,0,0,0.0,0,0.0,0,0.0,0.0
Jaylen Adams,POR,2,0,2,19,1,0,0.0,1,100.0,0,100.0,10.4
Jaylen Brown,BOS,17,10,7,672,24,17,70.8,62,38.7,1,39.3,8.4
Jaylen Hoard,POR,3,0,3,41,5,2,40.0,10,50.0,0,50.0,5.5
Jayson Tatum,BOS,17,10,7,690,22,8,36.4,71,31.0,2,31.9,9.8
Jeff Green,HOU,11,5,6,320,5,2,40.0,12,41.7,1,45.5,8.9
Jerami Grant,DEN,15,7,8,534,8,1,12.5,24,33.3,0,33.3,19.6
Jeremiah Martin,BKN,2,0,2,18,0,0,0.0,1,0.0,0,0.0,0.0
Jimmy Butler,MIA,21,14,7,806,46,27,58.7,104,44.2,1,44.7,7.3
Joe Harris,BKN,2,0,2,72,2,1,50.0,8,25.0,0,25.0,15.6
Joe Ingles,UTA,6,3,3,205,1,0,0.0,2,50.0,0,50.0,0.0
Joel Embiid,PHI,4,0,4,145,11,7,63.6,31,35.5,1,36.7,4.6
Jordan Clarkson,UTA,7,3,4,200,2,1,50.0,11,18.2,1,20.0,6.1
Josh Reaves,DAL,1,0,1,7,0,0,0.0,2,0.0,0,0.0,0.0
Josh Richardson,PHI,4,0,4,144,4,3,75.0,11,36.4,0,36.4,11.7
Justin Anderson,BKN,3,0,3,28,0,0,0.0,2,0.0,0,0.0,0.0
Justin Holiday,IND,4,0,4,131,4,4,100.0,8,50.0,0,50.0,3.2
Justin Jackson,DAL,2,0,2,11,0,0,0.0,2,0.0,0,0.0,0.0
Jusuf Nurkic,POR,5,1,4,161,14,11,78.6,30,46.7,0,46.7,4.2
Juwan Morgan,UTA,6,3,3,85,6,3,50.0,14,42.9,0,42.9,10.9
Kawhi Leonard,LAC,13,7,6,511,24,13,54.2,55,43.6,2,45.3,8.2
Keita Bates-Diop,DEN,3,0,3,22,3,3,100.0,3,100.0,0,100.0,3.2
Kelly Olynyk,MIA,16,10,6,255,13,10,76.9,35,37.1,1,38.2,4.8
Kemba Walker,BOS,17,10,7,628,6,1,16.7,26,23.1,2,25.0,13.6
Kendrick Nunn,MIA,12,7,5,210,3,1,33.3,11,27.3,1,30.0,12.2
Kentavious Caldwell-Pope,LAL,19,14,5,546,7,2,28.6,23,30.4,2,33.3,11.3
Khem Birch,ORL,5,1,4,89,9,6,66.7,19,47.4,0,47.4,9.8
Khris Middleton,MIL,10,5,5,355,5,2,40.0,16,31.3,1,33.3,11.0
Kristaps Porzingis,DAL,3,1,2,94,3,2,66.7,8,37.5,0,37.5,3.8
Kyle Korver,MIL,4,2,2,61,1,0,0.0,4,25.0,0,25.0,23.8
Kyle Kuzma,LAL,19,14,5,443,18,11,61.1,34,52.9,0,52.9,8.9
Kyle Lowry,TOR,11,7,4,413,8,3,37.5,34,23.5,1,24.2,17.8
Kyle O'Quinn,PHI,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Lance Thomas,BKN,1,0,1,7,1,0,0.0,3,33.3,0,33.3,25.3
Landry Shamet,LAC,9,6,3,199,0,0,0.0,3,0.0,0,0.0,0.0
LeBron James,LAL,21,16,5,762,28,17,60.7,76,36.8,2,37.8,7.7
Lou Williams,LAC,13,7,6,341,7,3,42.9,19,36.8,0,36.8,9.0
Luguentz Dort,OKC,5,3,2,152,5,0,0.0,16,31.3,0,31.3,6.9
Luka Doncic,DAL,6,2,4,215,4,3,75.0,21,19.0,1,20.0,9.6
Malcolm Brogdon,IND,4,0,4,160,0,0,0.0,4,0.0,0,0.0,0.0
Marc Gasol,TOR,11,7,4,228,4,3,75.0,11,36.4,0,36.4,8.5
Marcus Morris Sr.,LAC,13,7,6,388,11,3,27.3,24,45.8,2,50.0,10.7
Marcus Smart,BOS,17,10,7,648,10,4,40.0,35,28.6,2,30.3,18.0
Mario Hezonja,POR,5,1,4,68,2,0,0.0,4,50.0,0,50.0,8.2
Markelle Fultz,ORL,5,1,4,147,0,0,0.0,5,0.0,0,0.0,0.0
Markieff Morris,LAL,19,16,3,366,12,6,50.0,31,38.7,1,40.0,8.0
Marvin Williams,MIL,10,5,5,179,13,11,84.6,21,61.9,1,65.0,6.2
Mason Plumlee,DEN,18,8,10,199,31,20,64.5,62,50.0,1,50.8,7.5
Matisse Thybulle,PHI,3,0,3,67,1,0,0.0,2,50.0,0,50.0,26.0
Matt Thomas,TOR,9,6,3,77,1,0,0.0,4,25.0,0,25.0,11.4
Maxi Kleber,DAL,6,2,4,203,10,7,70.0,34,29.4,2,31.3,4.6
Meyers Leonard,MIA,1,1,0,13,0,0,0.0,1,0.0,0,0.0,0.0
Michael Frazier II,HOU,2,1,1,8,1,0,0.0,1,100.0,0,100.0,23.1
Michael Kidd-Gilchrist,DAL,3,2,1,31,2,1,50.0,4,50.0,0,50.0,5.3
Michael Porter Jr.,DEN,19,9,10,451,21,14,66.7,65,32.3,0,32.3,4.9
Mike Conley,UTA,4,1,3,140,3,1,33.3,8,37.5,0,37.5,17.5
Mike Muscala,OKC,2,0,2,20,0,0,0.0,0,0.0,0,0.0,0.0
Mike Scott,PHI,4,0,4,20,2,0,0.0,2,100.0,0,100.0,6.0
Miye Oni,UTA,1,1,0,10,2,1,50.0,2,100.0,0,100.0,4.7
Monte Morris,DEN,15,6,9,334,4,0,0.0,9,44.4,0,44.4,12.7
Montrezl Harrell,LAC,13,7,6,243,11,8,72.7,31,35.5,1,36.7,4.0
Myles Turner,IND,4,0,4,146,11,6,54.5,20,55.0,0,55.0,9.0
Nerlens Noel,OKC,7,3,4,97,5,5,100.0,18,27.8,0,27.8,4.3
Nikola Jokic,DEN,19,9,10,694,37,29,78.4,87,42.5,1,43.0,6.6
Nikola Vucevic,ORL,5,1,4,185,9,7,77.8,25,36.0,1,37.5,6.4
Norman Powell,TOR,9,6,3,241,4,1,25.0,12,33.3,1,36.4,17.0
O.G. Anunoby,TOR,11,7,4,393,26,17,65.4,47,55.3,0,55.3,7.9
P.J. Tucker,HOU,12,5,7,414,23,15,65.2,77,29.9,2,30.7,6.9
PJ Dozier,DEN,7,2,5,113,2,1,50.0,6,33.3,1,40.0,25.8
Pascal Siakam,TOR,11,7,4,418,14,6,42.9,42,33.3,2,35.0,9.5
Pat Connaughton,MIL,9,5,4,170,5,0,0.0,11,45.5,0,45.5,12.7
Patrick Beverley,LAC,8,4,4,166,9,4,44.4,17,52.9,0,52.9,12.1
Patrick Patterson,LAC,1,1,0,5,0,0,0.0,0,0.0,0,0.0,0.0
Paul George,LAC,13,7,6,479,14,8,57.1,28,50.0,1,51.9,14.0
Paul Millsap,DEN,19,9,10,459,26,16,61.5,62,41.9,3,44.1,7.9
Quinn Cook,LAL,1,1,0,9,0,0,0.0,0,0.0,0,0.0,0.0
Rajon Rondo,LAL,16,12,4,395,13,9,69.2,33,39.4,2,41.9,7.7
Raul Neto,PHI,2,0,2,26,0,0,0.0,1,0.0,0,0.0,0.0
Reggie Jackson,LAC,7,4,3,146,2,1,50.0,4,50.0,0,50.0,17.0
Robert Covington,HOU,12,5,7,379,8,4,50.0,26,30.8,0,30.8,6.9
