TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Portland Trail Blazers,5,5,23.8,43,100,43.0,44.0,22.3,41,94,43.6,1.4,2,6,33.3,very_tight,2,2014
Los Angeles Clippers,6,6,17.1,52,86,60.5,60.5,16.9,52,85,61.2,0.2,0,1,0.0,very_tight,2,2014
Oklahoma City Thunder,6,6,18.9,46,86,53.5,54.7,17.2,44,78,56.4,1.8,2,8,25.0,very_tight,2,2014
San Antonio Spurs,5,5,17.8,42,77,54.5,54.5,17.4,42,75,56.0,0.5,0,2,0.0,very_tight,2,2014
Washington Wizards,6,6,16.6,39,75,52.0,52.7,16.4,38,74,51.4,0.2,1,1,100,very_tight,2,2014
Indiana Pacers,6,6,15.0,36,63,57.1,57.1,15.0,36,63,57.1,0.0,0,0,-,very_tight,2,2014
Brooklyn Nets,5,5,14.3,23,50,46.0,49.0,12.3,20,43,46.5,2.0,3,7,42.9,very_tight,2,2014
Miami Heat,5,5,14.4,28,49,57.1,57.1,13.8,28,47,59.6,0.6,0,2,0.0,very_tight,2,2014
Oklahoma City Thunder,6,6,41.4,94,188,50.0,52.7,33.0,84,150,56.0,8.4,10,38,26.3,tight,2,2014
Brooklyn Nets,5,5,42.1,76,147,51.7,56.1,32.7,63,114,55.3,9.5,13,33,39.4,tight,2,2014
Portland Trail Blazers,5,5,34.9,65,147,44.2,45.6,31.1,61,131,46.6,3.8,4,16,25.0,tight,2,2014
Washington Wizards,6,6,31.9,66,144,45.8,47.6,28.8,61,130,46.9,3.1,5,14,35.7,tight,2,2014
San Antonio Spurs,5,5,31.9,69,138,50.0,51.4,28.9,65,125,52.0,3.0,4,13,30.8,tight,2,2014
Los Angeles Clippers,6,6,27.2,64,137,46.7,48.5,22.8,59,115,51.3,4.4,5,22,22.7,tight,2,2014
Indiana Pacers,6,6,31.4,61,132,46.2,47.3,29.5,58,124,46.8,1.9,3,8,37.5,tight,2,2014
Miami Heat,5,5,34.3,63,117,53.8,56.8,29.3,56,100,56.0,5.0,7,17,41.2,tight,2,2014
Los Angeles Clippers,6,6,28.2,64,142,45.1,52.8,16.7,42,84,50.0,11.5,22,58,37.9,open,2,2014
Washington Wizards,6,6,27.2,49,123,39.8,43.9,18.4,39,83,47.0,8.8,10,40,25.0,open,2,2014
Indiana Pacers,6,6,27.4,52,115,45.2,51.3,19.3,38,81,46.9,8.1,14,34,41.2,open,2,2014
Brooklyn Nets,5,5,30.1,48,105,45.7,52.4,17.5,34,61,55.7,12.6,14,44,31.8,open,2,2014
Oklahoma City Thunder,6,6,22.9,51,104,49.0,57.2,12.8,34,58,58.6,10.1,17,46,37.0,open,2,2014
Portland Trail Blazers,5,5,24.2,49,102,48.0,55.4,15.2,34,64,53.1,9.0,15,38,39.5,open,2,2014
San Antonio Spurs,5,5,23.4,48,101,47.5,53.0,17.4,37,75,49.3,6.0,11,26,42.3,open,2,2014
Miami Heat,5,5,29.3,53,100,53.0,61.0,17.6,37,60,61.7,11.7,16,40,40.0,open,2,2014
Los Angeles Clippers,6,6,27.6,61,139,43.9,52.9,14.3,36,72,50.0,13.3,25,67,37.3,wide_open,2,2014
San Antonio Spurs,5,5,26.9,57,116,49.1,59.1,14.4,34,62,54.8,12.5,23,54,42.6,wide_open,2,2014
Washington Wizards,6,6,24.3,49,110,44.5,51.4,13.5,34,61,55.7,10.8,15,49,30.6,wide_open,2,2014
Indiana Pacers,6,6,26.2,47,110,42.7,51.8,14.8,27,62,43.5,11.4,20,48,41.7,wide_open,2,2014
Oklahoma City Thunder,6,6,16.7,35,76,46.1,57.2,8.1,18,37,48.6,8.6,17,39,43.6,wide_open,2,2014
Miami Heat,5,5,22.0,30,75,40.0,54.0,3.2,9,11,81.8,18.8,21,64,32.8,wide_open,2,2014
Portland Trail Blazers,5,5,17.1,26,72,36.1,43.1,8.6,16,36,44.4,8.6,10,36,27.8,wide_open,2,2014
Brooklyn Nets,5,5,13.5,28,47,59.6,76.6,4.3,12,15,80.0,9.2,16,32,50.0,wide_open,2,2014
