PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Fred VanVleet,TOR,24,G,5,4,38.7,7.0,12.0,58.3,61.5,-3.2
Josh Richardson,MIA,24,F,5,5,51.7,18.0,30.0,60.0,63.6,-3.6
Marcin Gortat,WAS,34,C,6,6,38.6,23.0,39.0,59.0,62.9,-3.9
Jimmy Butler,MIN,28,G,5,5,44.2,19.0,34.0,55.9,59.8,-3.9
Victor Oladipo,IND,26,G,7,7,33.7,17.0,28.0,60.7,64.8,-4.0
Al Horford,BOS,32,F-C,19,19,33.8,63.0,106.0,59.4,63.8,-4.4
James Harden,HOU,28,G,17,17,44.4,64.0,111.0,57.7,62.2,-4.6
Marcus Morris Sr.,BOS,28,F,19,17,38.7,44.0,74.0,59.5,64.3,-4.8
Semi Ojeleye,BOS,23,F,14,12,31.1,17.0,28.0,60.7,65.6,-4.9
Hassan Whiteside,MIA,29,C,5,5,38.9,8.0,14.0,57.1,62.1,-4.9
Markieff Morris,WAS,28,F,6,6,47.7,18.0,31.0,58.1,63.1,-5.0
Jonas Valanciunas,TOR,26,C,10,10,29.6,27.0,48.0,56.3,61.4,-5.2
JJ Redick,PHI,34,G-F,10,9,29.6,15.0,29.0,51.7,56.9,-5.2
Serge Ibaka,TOR,28,F-C,10,8,25.9,12.0,21.0,57.1,62.8,-5.7
P.J. Tucker,HOU,33,F,17,17,41.3,46.0,81.0,56.8,62.7,-5.9
Kyle Korver,CLE,37,G,22,18,39.7,43.0,79.0,54.4,60.4,-6.0
Tristan Thompson,CLE,27,C-F,19,17,38.8,35.0,64.0,54.7,61.2,-6.5
CJ McCollum,POR,26,G,4,4,42.5,10.0,17.0,58.8,65.4,-6.6
Pau Gasol,SAS,37,C,5,5,21.1,5.0,8.0,62.5,69.1,-6.6
Guerschon Yabusele,BOS,22,F,7,3,43.8,4.0,7.0,57.1,63.7,-6.6
Kevin Love,CLE,29,C-F,21,21,41.9,67.0,122.0,54.9,61.6,-6.7
DeMar DeRozan,TOR,28,G,10,10,34.1,15.0,28.0,53.6,60.3,-6.8
Jerami Grant,OKC,24,F,6,6,39.6,10.0,19.0,52.6,59.5,-6.9
Royce O'Neale,UTA,25,F,11,9,37.1,19.0,36.0,52.8,59.9,-7.1
O.G. Anunoby,TOR,20,F,10,10,40.4,25.0,44.0,56.8,64.4,-7.5
Bradley Beal,WAS,25,G,6,6,41.9,17.0,31.0,54.8,62.9,-8.0
T.J. McConnell,PHI,26,G,9,5,31.6,6.0,12.0,50.0,58.3,-8.3
Paul George,OKC,28,F,6,6,45.9,20.0,39.0,51.3,59.9,-8.7
Wayne Ellington,MIA,30,G,5,5,29.4,5.0,10.0,50.0,59.0,-9.0
Stephen Curry,GSW,30,G,15,15,40.7,45.0,85.0,52.9,62.0,-9.1
Donovan Mitchell,UTA,21,G,11,9,31.3,21.0,41.0,51.2,60.4,-9.2
Tyler Zeller,MIL,28,C,7,6,53.1,8.0,17.0,47.1,56.3,-9.3
Delon Wright,TOR,26,G,10,10,37.7,11.0,23.0,47.8,57.4,-9.6
Malcolm Brogdon,MIL,25,G,7,7,27.9,8.0,17.0,47.1,56.9,-9.8
Kevin Durant,GSW,29,F,21,21,37.5,57.0,107.0,53.3,63.6,-10.3
Dwyane Wade,MIA,36,G,5,5,41.7,5.0,10.0,50.0,60.3,-10.3
CJ Miles,TOR,31,F-G,10,8,32.3,11.0,21.0,52.4,62.9,-10.5
Manu Ginobili,SAS,40,G,5,4,28.6,7.0,12.0,58.3,68.9,-10.5
Patty Mills,SAS,29,G,5,5,14.3,4.0,7.0,57.1,67.6,-10.5
Draymond Green,GSW,28,F,21,21,41.6,84.0,158.0,53.2,64.2,-11.0
David West,GSW,37,F,17,14,27.5,14.0,28.0,50.0,61.3,-11.3
Andrew Wiggins,MIN,23,F,5,5,40.6,13.0,26.0,50.0,61.4,-11.4
E'Twaun Moore,NOP,29,F-G,9,9,25.7,14.0,28.0,50.0,61.6,-11.6
Jamal Crawford,MIN,38,G,5,2,9.5,1.0,2.0,50.0,61.7,-11.7
Luc Mbah a Moute,HOU,31,F,9,9,42.9,10.0,21.0,47.6,59.4,-11.8
Zaza Pachulia,GSW,34,C,5,4,46.2,3.0,6.0,50.0,62.4,-12.4
Amir Johnson,PHI,31,C-F,8,6,36.4,6.0,12.0,50.0,62.7,-12.7
Shabazz Napier,POR,26,G,2,1,30.8,2.0,4.0,50.0,62.9,-12.9
Rudy Gobert,UTA,26,C,11,11,44.0,54.0,111.0,48.6,61.9,-13.2
Ty Lawson,WAS,30,G,5,5,51.6,8.0,16.0,50.0,63.2,-13.2
Justise Winslow,MIA,22,F-G,5,5,49.2,15.0,32.0,46.9,60.3,-13.5
Rodney McGruder,MIA,26,G-F,3,2,36.4,2.0,4.0,50.0,63.8,-13.8
Bam Adebayo,MIA,20,C-F,5,5,60.0,10.0,21.0,47.6,61.8,-14.2
JaVale McGee,GSW,30,C,12,12,35.0,17.0,35.0,48.6,63.0,-14.4
Gorgui Dieng,MIN,28,C,5,5,45.9,8.0,17.0,47.1,61.7,-14.6
Russell Westbrook,OKC,29,G,6,3,21.8,6.0,12.0,50.0,64.6,-14.6
Nene,HOU,35,C-F,11,8,41.7,11.0,25.0,44.0,58.7,-14.7
Abdel Nader,BOS,24,F,6,2,15.4,1.0,2.0,50.0,64.8,-14.8
Alex Abrines,OKC,24,G,6,6,38.9,6.0,14.0,42.9,57.8,-14.9
Jordan Bell,GSW,23,C-F,17,12,46.8,20.0,44.0,45.5,60.7,-15.2
Thon Maker,MIL,21,C-F,5,4,49.1,12.0,27.0,44.4,59.7,-15.2
Ante Zizic,CLE,21,F-C,5,4,35.7,2.0,5.0,40.0,55.2,-15.2
Tony Snell,MIL,26,G,7,6,63.6,9.0,21.0,42.9,58.2,-15.4
Clint Capela,HOU,24,C,17,17,50.9,64.0,137.0,46.7,62.7,-16.0
Derrick Favors,UTA,26,F-C,11,11,45.3,27.0,63.0,42.9,59.8,-16.9
Danny Green,SAS,31,G-F,5,5,31.9,8.0,15.0,53.3,71.0,-17.7
Ian Mahinmi,WAS,31,C,5,5,53.1,8.0,17.0,47.1,65.1,-18.0
Raul Neto,UTA,26,G,5,5,30.0,5.0,12.0,41.7,59.7,-18.1
Steven Adams,OKC,24,C,6,6,44.9,19.0,44.0,43.2,61.5,-18.3
Joel Embiid,PHI,24,C,8,8,35.9,19.0,47.0,40.4,58.8,-18.4
Ersan Ilyasova,PHI,31,F,10,9,28.6,13.0,30.0,43.3,61.8,-18.5
Matthew Dellavedova,MIL,27,G,6,3,17.9,2.0,5.0,40.0,58.6,-18.6
Kelly Olynyk,MIA,27,F-C,5,5,39.7,12.0,29.0,41.4,60.9,-19.5
Karl-Anthony Towns,MIN,22,C,5,5,38.9,15.0,35.0,42.9,62.6,-19.7
Darren Collison,IND,30,G,7,6,27.5,6.0,14.0,42.9,63.2,-20.3
Tyler Johnson,MIA,26,G,5,5,34.3,5.0,12.0,41.7,62.1,-20.5
Ekpe Udoh,UTA,31,C-F,5,4,61.5,3.0,8.0,37.5,60.3,-22.8
Thaddeus Young,IND,30,F,7,7,25.0,8.0,21.0,38.1,62.2,-24.1
Pat Connaughton,POR,25,G-F,4,4,45.0,3.0,9.0,33.3,60.5,-27.1
Markelle Fultz,PHI,20,G,3,2,36.4,1.0,4.0,25.0,55.1,-30.1
Dejounte Murray,SAS,21,G,5,5,50.0,6.0,18.0,33.3,65.9,-32.5
Jordan Crawford,NOP,29,G,1,1,66.7,1.0,4.0,25.0,58.6,-33.6
Brandon Jennings,MIL,28,G,1,1,100.0,0.0,1.0,0.0,37.3,-37.3
Aaron Jackson,HOU,32,G,4,1,16.7,0.0,1.0,0.0,54.3,-54.3
Richaun Holmes,PHI,24,F-C,3,1,16.7,0.0,1.0,0.0,56.4,-56.4
Shabazz Muhammad,MIL,25,G-F,4,2,22.2,0.0,2.0,0.0,59.0,-59.0
Chinanu Onuaku,HOU,21,C,1,1,50.0,0.0,1.0,0.0,62.1,-62.1
