PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,2,1,1,3.0,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201166,1610612750
Aaron Jackson,HOU,7,5,2,17.0,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628935,1610612745
Abdel Nader,BOS,11,6,5,33.0,47,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627846,1610612738
Al Horford,BOS,19,11,8,679.0,1244,125,36,60,60.0,9,12,75.0,79,63.2,30,24.0,13,10.4,2,1.6,6,4.8,201143,1610612738
Al-Farouq Aminu,POR,4,0,4,131.0,179,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,202329,1610612757
Alec Burks,UTA,9,4,5,120.0,183,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202692,1610612762
Alex Abrines,OKC,6,2,4,110.0,96,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203518,1610612760
Amir Johnson,PHI,8,4,4,94.0,157,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,101161,1610612755
Andre Iguodala,GSW,15,12,3,401.0,679,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,2738,1610612744
Andrew Wiggins,MIN,5,1,4,164.0,209,24,5,11,45.5,0,0,0.0,10,41.699999999999996,7,29.2,1,4.2,2,8.3,0,0.0,203952,1610612750
Ante Zizic,CLE,8,2,6,23.0,35,8,1,4,25.0,0,0,0.0,2,25.0,1,12.5,1,12.5,1,12.5,0,0.0,1627790,1610612739
Anthony Davis,NOP,9,5,4,358.0,719,60,11,30,36.7,4,6,66.7,26,43.3,12,20.0,2,3.3000000000000003,3,5.0,3,5.0,203076,1610612740
Aron Baynes,BOS,19,11,8,389.0,525,13,1,5,20.0,0,0,0.0,2,15.4,8,61.5,0,0.0,0,0.0,0,0.0,203382,1610612738
Bam Adebayo,MIA,5,1,4,77.0,77,3,0,0,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,1628389,1610612748
Ben Simmons,PHI,10,5,5,369.0,1045,23,4,6,66.7,1,2,50.0,9,39.1,11,47.8,2,8.7,0,0.0,1,4.3,1627732,1610612755
Bojan Bogdanović,IND,7,3,4,238.0,261,3,0,2,0.0,0,0,0.0,0,0.0,0,0.0,1,33.300000000000004,0,0.0,0,0.0,202711,1610612754
Bradley Beal,WAS,6,2,4,216.0,368,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0,203078,1610612764
Brandon Jennings,MIL,1,1,0,5.0,13,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201943,1610612749
Brandon Paul,SAS,1,0,1,3.0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203464,1610612759
Bryn Forbes,SAS,4,0,4,54.0,47,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627854,1610612759
CJ McCollum,POR,4,0,4,155.0,221,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203468,1610612757
CJ Miles,TOR,10,4,6,227.0,216,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101139,1610612761
Caleb Swanigan,POR,1,0,1,8.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1628403,1610612757
Carmelo Anthony,OKC,6,2,4,194.0,252,17,8,16,50.0,0,0,0.0,16,94.1,0,0.0,0,0.0,1,5.8999999999999995,0,0.0,2546,1610612760
Cedi Osman,CLE,14,5,9,62.0,74,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626224,1610612739
Cheick Diallo,NOP,7,4,3,48.0,70,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627767,1610612740
Chinanu Onuaku,HOU,1,1,0,3.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627778,1610612745
Chris Paul,HOU,15,11,4,517.0,1051,24,6,10,60.0,0,0,0.0,12,50.0,9,37.5,3,12.5,0,0.0,0,0.0,101108,1610612745
Clint Capela,HOU,17,11,6,520.0,841,6,1,2,50.0,0,0,0.0,2,33.300000000000004,3,50.0,1,16.7,0,0.0,0,0.0,203991,1610612745
Corey Brewer,OKC,6,2,4,151.0,112,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201147,1610612760
Cory Joseph,IND,7,3,4,143.0,245,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202709,1610612754
Dakari Johnson,OKC,2,0,2,3.0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626177,1610612760
Damian Jones,GSW,4,4,0,11.0,14,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627745,1610612744
Damian Lillard,POR,4,0,4,162.0,341,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,203081,1610612757
Danny Green,SAS,5,1,4,103.0,137,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201980,1610612759
