Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,2,1,1,3.0,4,6,3,0.5,4.73,5.0,0.667,0,0,0,0.0,0.0,0.0,201166,1610612750
Aaron Jackson,HOU,7,5,2,17.0,5,31,10,2.9,5.61,5.16,0.161,1,0,1,0.0,0.0,2.0,1628935,1610612745
Abdel Nader,BOS,11,6,5,33.0,12,47,29,3.0,3.88,3.49,0.255,0,1,3,0.0,0.0,1.333,1627846,1610612738
Al Horford,BOS,19,11,8,679.0,299,1244,758,46.8,2.26,1.13,0.24,54,125,94,0.296,0.632,0.862,201143,1610612738
Al-Farouq Aminu,POR,4,0,4,131.0,69,179,107,6.4,2.14,1.21,0.385,9,1,12,0.222,0.0,0.5,202329,1610612757
Alec Burks,UTA,9,4,5,120.0,82,183,103,10.4,3.41,2.95,0.448,3,0,3,2.0,0.0,0.0,202692,1610612762
Alex Abrines,OKC,6,2,4,110.0,24,96,48,2.9,1.81,1.22,0.25,2,0,2,0.0,0.0,0.0,203518,1610612760
Amir Johnson,PHI,8,4,4,94.0,26,157,111,3.5,1.32,0.36,0.166,14,1,29,0.143,0.0,0.586,101161,1610612755
Andre Iguodala,GSW,15,12,3,401.0,122,679,342,34.0,3.0,2.08,0.18,17,4,44,0.647,0.0,0.841,2738,1610612744
Andrew Wiggins,MIN,5,1,4,164.0,79,209,155,10.9,3.13,2.12,0.378,2,24,9,0.0,0.417,0.667,203952,1610612750
Ante Zizic,CLE,8,2,6,23.0,13,35,22,1.2,2.03,0.49,0.371,4,8,6,1.0,0.25,0.667,1627790,1610612739
Anthony Davis,NOP,9,5,4,358.0,271,719,443,20.9,1.74,0.72,0.377,53,60,129,0.849,0.433,1.147,203076,1610612740
Aron Baynes,BOS,19,11,8,389.0,114,525,344,13.8,1.57,0.42,0.217,26,13,84,0.192,0.154,0.714,203382,1610612738
Bam Adebayo,MIA,5,1,4,77.0,17,77,47,2.3,1.78,0.74,0.221,4,3,16,0.5,0.0,0.5,1628389,1610612748
Ben Simmons,PHI,10,5,5,369.0,163,1045,318,85.8,4.93,3.72,0.156,14,23,43,0.786,0.391,0.767,1627732,1610612755
Bojan Bogdanović,IND,7,3,4,238.0,87,261,215,8.9,2.06,1.12,0.333,5,3,5,0.4,0.0,0.0,202711,1610612754
Bradley Beal,WAS,6,2,4,216.0,139,368,223,20.2,3.3,2.7,0.378,10,3,10,0.4,0.667,0.8,203078,1610612764
Brandon Jennings,MIL,1,1,0,5.0,2,13,4,1.4,6.68,6.62,0.154,0,0,0,0.0,0.0,0.0,201943,1610612749
Brandon Paul,SAS,1,0,1,3.0,0,2,0,0.0,0.74,0.0,0.0,0,0,0,0.0,0.0,0.0,203464,1610612759
Bryn Forbes,SAS,4,0,4,54.0,17,47,35,2.0,2.52,1.79,0.362,0,0,0,0.0,0.0,0.0,1627854,1610612759
CJ McCollum,POR,4,0,4,155.0,101,221,107,16.3,4.44,4.1,0.457,0,1,3,0.0,0.0,1.0,203468,1610612757
CJ Miles,TOR,10,4,6,227.0,96,216,135,6.1,1.68,0.93,0.444,4,0,8,1.5,0.0,0.25,101139,1610612761
Caleb Swanigan,POR,1,0,1,8.0,3,10,5,0.3,1.86,0.7,0.3,0,0,1,0.0,0.0,2.0,1628403,1610612757
Carmelo Anthony,OKC,6,2,4,194.0,71,252,130,8.8,2.11,1.09,0.282,7,17,5,0.286,0.941,0.8,2546,1610612760
Cedi Osman,CLE,14,5,9,62.0,14,74,39,3.8,3.06,2.14,0.189,3,0,2,0.0,0.0,0.0,1626224,1610612739
Cheick Diallo,NOP,7,4,3,48.0,10,70,25,1.8,1.5,0.31,0.143,3,1,6,0.0,0.0,0.667,1627767,1610612740
Chinanu Onuaku,HOU,1,1,0,3.0,0,5,2,0.1,0.62,0.0,0.0,0,0,1,0.0,0.0,0.0,1627778,1610612745
Chris Paul,HOU,15,11,4,517.0,317,1051,332,105.9,6.04,5.43,0.302,10,24,11,0.4,0.5,0.364,101108,1610612745
Clint Capela,HOU,17,11,6,520.0,216,841,398,22.4,1.6,0.45,0.257,42,6,186,0.714,0.333,0.952,203991,1610612745
