PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Brooks,MIN,2,3.0,0,0,,0.0,0.0,,,0,201166
Aaron Jackson,HOU,7,17.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628935
Abdel Nader,BOS,11,33.0,1,2,50.0,0.0,1.0,0.0,50.0,2,1627846
Al Horford,BOS,19,679.0,21,51,41.199999999999996,15.0,39.0,38.5,55.900000000000006,57,201143
Al-Farouq Aminu,POR,4,131.0,13,27,48.1,13.0,26.0,50.0,72.2,39,202329
Alec Burks,UTA,9,120.0,7,11,63.6,6.0,9.0,66.7,90.9,20,202692
Alex Abrines,OKC,6,110.0,5,12,41.699999999999996,5.0,12.0,41.699999999999996,62.5,15,203518
Amir Johnson,PHI,8,94.0,0,0,,,,,,0,101161
Andre Iguodala,GSW,15,401.0,13,33,39.4,13.0,31.0,41.9,59.099999999999994,39,2738
Andrew Wiggins,MIN,5,164.0,6,20,30.0,6.0,20.0,30.0,45.0,18,203952
Ante Zizic,CLE,8,23.0,0,1,0.0,,,,0.0,0,1627790
Anthony Davis,NOP,9,358.0,14,41,34.1,6.0,20.0,30.0,41.5,34,203076
Aron Baynes,BOS,19,389.0,15,35,42.9,10.0,21.0,47.599999999999994,57.099999999999994,40,203382
Bam Adebayo,MIA,5,77.0,1,1,100.0,,,,100.0,2,1628389
Ben Simmons,PHI,10,369.0,0,0,,0.0,0.0,,,0,1627732
Bojan Bogdanović,IND,7,238.0,15,37,40.5,14.0,33.0,42.4,59.5,44,202711
Bradley Beal,WAS,6,216.0,13,31,41.9,13.0,27.0,48.1,62.9,39,203078
Brandon Jennings,MIL,1,5.0,0,0,,0.0,0.0,,,0,201943
Brandon Paul,SAS,1,3.0,0,0,,,,,,0,203464
Bryn Forbes,SAS,4,54.0,1,7,14.299999999999999,1.0,6.0,16.7,21.4,3,1627854
CJ McCollum,POR,4,155.0,8,15,53.300000000000004,6.0,13.0,46.2,73.3,22,203468
CJ Miles,TOR,10,227.0,18,41,43.9,18.0,40.0,45.0,65.9,54,101139
Caleb Swanigan,POR,1,8.0,0,2,0.0,0.0,1.0,0.0,0.0,0,1628403
Carmelo Anthony,OKC,6,194.0,5,24,20.8,4.0,21.0,19.0,29.2,14,2546
Cedi Osman,CLE,14,62.0,1,5,20.0,1.0,4.0,25.0,30.0,3,1626224
Cheick Diallo,NOP,7,48.0,0,2,0.0,,,,0.0,0,1627767
Chinanu Onuaku,HOU,1,3.0,0,0,,,,,,0,1627778
Chris Paul,HOU,15,517.0,8,18,44.4,7.0,17.0,41.199999999999996,63.9,23,101108
Clint Capela,HOU,17,520.0,0,1,0.0,,,,0.0,0,203991
Corey Brewer,OKC,6,151.0,6,12,50.0,5.0,11.0,45.5,70.8,17,201147
Cory Joseph,IND,7,143.0,3,10,30.0,3.0,9.0,33.300000000000004,45.0,9,202709
Dakari Johnson,OKC,2,3.0,0,0,,,,,,0,1626177
Damian Jones,GSW,4,11.0,0,1,0.0,,,,0.0,0,1627745
Damian Lillard,POR,4,162.0,5,14,35.699999999999996,4.0,12.0,33.300000000000004,50.0,14,203081
Danny Green,SAS,5,103.0,4,15,26.700000000000003,4.0,15.0,26.700000000000003,40.0,12,201980
Danté Exum,UTA,10,114.0,2,8,25.0,2.0,7.0,28.599999999999998,37.5,6,203957
Dario Šarić,PHI,10,328.0,24,58,41.4,20.0,49.0,40.8,58.599999999999994,68,203967
Darius Miller,NOP,9,162.0,7,21,33.300000000000004,7.0,20.0,35.0,50.0,21,203121
Darren Collison,IND,7,214.0,5,12,41.699999999999996,5.0,11.0,45.5,62.5,15,201954
David Stockton,UTA,2,6.0,0,0,,0.0,0.0,,,0,204065
David West,GSW,18,175.0,8,15,53.300000000000004,1.0,2.0,50.0,56.699999999999996,17,2561
Davis Bertans,SAS,5,82.0,3,15,20.0,3.0,15.0,20.0,30.0,9,202722
DeAndre Liggins,NOP,3,14.0,0,0,,,,,,0,202732
DeMar DeRozan,TOR,10,354.0,7,20,35.0,4.0,14.0,28.599999999999998,45.0,18,201942
Dejounte Murray,SAS,5,96.0,3,7,42.9,3.0,5.0,60.0,64.3,9,1627749
Delon Wright,TOR,10,215.0,6,10,60.0,6.0,10.0,60.0,90.0,18,1626153
Derrick Favors,UTA,11,286.0,4,15,26.700000000000003,2.0,5.0,40.0,33.300000000000004,10,202324
Derrick Rose,MIN,5,119.0,6,9,66.7,6.0,9.0,66.7,100.0,18,201565
Derrick White,SAS,3,18.0,1,1,100.0,0.0,0.0,,100.0,2,1628401
Domantas Sabonis,IND,7,166.0,8,21,38.1,1.0,7.0,14.299999999999999,40.5,17,1627734
Donovan Mitchell,UTA,11,411.0,9,24,37.5,9.0,24.0,37.5,56.3,27,1628378
Draymond Green,GSW,21,819.0,22,81,27.200000000000003,20.0,74.0,27.0,39.5,64,203110
Dwyane Wade,MIA,5,127.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,2548
E'Twaun Moore,NOP,9,284.0,7,21,33.300000000000004,7.0,19.0,36.8,50.0,21,202734
Ed Davis,POR,4,71.0,0,0,,,,,,0,202334
Ekpe Udoh,UTA,6,21.0,0,0,,,,,,0,202327
Emeka Okafor,NOP,1,4.0,0,1,0.0,,,,0.0,0,2731
Eric Bledsoe,MIL,7,225.0,5,18,27.800000000000004,4.0,16.0,25.0,38.9,14,202339
Eric Gordon,HOU,17,549.0,24,84,28.599999999999998,24.0,82.0,29.299999999999997,42.9,72,201569
Ersan Ilyasova,PHI,10,233.0,10,30,33.300000000000004,8.0,26.0,30.8,46.7,28,101141
Evan Turner,POR,3,87.0,2,8,25.0,2.0,7.0,28.599999999999998,37.5,6,202323
Fred VanVleet,TOR,6,114.0,7,18,38.9,7.0,18.0,38.9,58.3,21,1627832
Furkan Korkmaz,PHI,1,2.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1627788
George Hill,CLE,19,557.0,10,31,32.300000000000004,10.0,30.0,33.300000000000004,48.4,30,201588
Gerald Green,HOU,17,272.0,18,47,38.3,17.0,46.0,37.0,56.39999999999999,53,101123
Giannis Antetokounmpo,MIL,7,280.0,3,10,30.0,3.0,9.0,33.300000000000004,45.0,9,203507
Glenn Robinson III,IND,2,6.0,0,0,,,,,,0,203922
Goran Dragic,MIA,5,156.0,6,14,42.9,5.0,11.0,45.5,60.699999999999996,17,201609
Gorgui Dieng,MIN,5,70.0,3,10,30.0,2.0,5.0,40.0,40.0,8,203476
Greg Monroe,BOS,11,105.0,0,0,,,,,,0,202328
Guerschon Yabusele,BOS,12,48.0,0,4,0.0,0.0,4.0,0.0,0.0,0,1627824
Hassan Whiteside,MIA,5,77.0,1,2,50.0,,,,50.0,2,202355
Ian Clark,NOP,9,190.0,9,21,42.9,8.0,18.0,44.4,61.9,26,203546
Ian Mahinmi,WAS,6,52.0,0,0,,,,,,0,101133
JJ Redick,PHI,10,342.0,30,72,41.699999999999996,22.0,58.0,37.9,56.89999999999999,82,200755
JR Smith,CLE,22,706.0,37,93,39.800000000000004,36.0,89.0,40.400000000000006,59.099999999999994,110,2747
JaVale McGee,GSW,13,158.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,201580
Jabari Parker,MIL,7,167.0,5,17,29.4,5.0,14.0,35.699999999999996,44.1,15,203953
Jae Crowder,UTA,11,323.0,17,54,31.5,16.0,47.0,34.0,46.300000000000004,50,203109
Jake Layman,POR,1,8.0,0,0,,,,,,0,1627774
Jakob Pöltl,TOR,9,140.0,1,1,100.0,0.0,0.0,,100.0,2,1627751
Jamal Crawford,MIN,5,123.0,7,13,53.800000000000004,6.0,11.0,54.50000000000001,76.9,20,2037
