PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Davis Bertans,SAS,4,0,4,80,1,0,0.0,4,25.0,0,25.0,24.5
DeAndre Liggins,NOP,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
DeMar DeRozan,TOR,9,4,5,319,6,3,50.0,26,23.1,3,26.1,10.1
Dejounte Murray,SAS,5,1,4,96,4,2,50.0,12,33.3,1,36.4,8.3
Delon Wright,TOR,9,4,5,199,3,1,33.3,22,13.6,0,13.6,6.1
Derrick Favors,UTA,11,5,6,286,20,17,85.0,50,40.0,3,42.6,4.9
Derrick Rose,MIN,3,0,3,74,1,1,100.0,5,20.0,0,20.0,12.5
Domantas Sabonis,IND,7,3,4,166,14,10,71.4,41,34.1,1,35.0,4.4
Donovan Mitchell,UTA,11,5,6,411,9,8,88.9,59,15.3,2,15.8,3.7
Draymond Green,GSW,21,16,5,819,42,24,57.1,102,41.2,3,42.4,6.1
Dwyane Wade,MIA,5,1,4,127,3,2,66.7,17,17.6,2,20.0,3.8
E'Twaun Moore,NOP,9,5,4,284,6,2,33.3,21,28.6,1,30.0,12.1
Ed Davis,POR,4,0,4,71,5,4,80.0,26,19.2,0,19.2,3.9
Ekpe Udoh,UTA,2,0,2,14,1,0,0.0,2,50.0,0,50.0,4.1
Eric Bledsoe,MIL,6,2,4,193,3,1,33.3,15,20.0,0,20.0,14.4
Eric Gordon,HOU,17,11,6,549,9,4,44.4,37,24.3,0,24.3,12.6
Ersan Ilyasova,PHI,10,5,5,233,26,16,61.5,60,43.3,3,45.6,6.0
Evan Turner,POR,3,0,3,87,5,2,40.0,14,35.7,0,35.7,8.5
Fred VanVleet,TOR,4,1,3,88,0,0,0.0,4,0.0,0,0.0,0.0
George Hill,CLE,16,8,8,480,13,6,46.2,41,31.7,4,35.1,7.3
Gerald Green,HOU,15,11,4,236,6,2,33.3,23,26.1,1,27.3,18.9
Giannis Antetokounmpo,MIL,7,3,4,280,8,3,37.5,30,26.7,0,26.7,7.9
Glenn Robinson III,IND,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0.0
Goran Dragic,MIA,5,1,4,156,3,0,0.0,16,18.8,2,21.4,14.9
Gorgui Dieng,MIN,4,0,4,61,3,1,33.3,14,21.4,1,23.1,4.9
Greg Monroe,BOS,11,5,6,105,14,12,85.7,46,30.4,1,31.1,3.7
Guerschon Yabusele,BOS,5,1,4,30,3,1,33.3,8,37.5,0,37.5,9.9
Hassan Whiteside,MIA,5,1,4,77,10,10,100.0,24,41.7,0,41.7,4.0
Ian Clark,NOP,6,4,2,129,2,0,0.0,8,25.0,1,28.6,10.9
Ian Mahinmi,WAS,4,2,2,41,4,0,0.0,6,66.7,0,66.7,9.2
JJ Redick,PHI,8,3,5,282,3,2,66.7,15,20.0,1,21.4,5.3
JR Smith,CLE,20,11,9,645,10,2,20.0,35,28.6,1,29.4,11.9
JaVale McGee,GSW,13,11,2,158,16,9,56.3,32,50.0,0,50.0,5.0
Jabari Parker,MIL,7,3,4,167,8,5,62.5,28,28.6,3,32.0,6.9
Jae Crowder,UTA,11,5,6,323,4,1,25.0,30,13.3,1,13.8,9.3
Jake Layman,POR,1,0,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Jakob Poeltl,TOR,9,4,5,140,15,14,93.3,37,40.5,1,41.7,3.7
Jamal Crawford,MIN,5,1,4,123,1,0,0.0,6,16.7,0,16.7,12.4
James Harden,HOU,17,11,6,621,14,12,85.7,76,18.4,2,18.9,5.5
James Johnson,MIA,5,1,4,160,3,0,0.0,14,21.4,0,21.4,20.1
Jason Terry,MIL,2,0,2,26,1,0,0.0,3,33.3,0,33.3,10.3
Jaylen Brown,BOS,18,10,8,583,16,9,56.3,76,21.1,1,21.3,6.6
Jayson Tatum,BOS,19,11,8,683,10,3,30.0,73,13.7,4,14.5,12.4
Jeff Green,CLE,18,11,7,447,7,3,42.9,37,18.9,0,18.9,7.6
Jeff Teague,MIN,5,1,4,153,3,2,66.7,11,27.3,0,27.3,10.3
Jerami Grant,OKC,6,2,4,133,8,5,62.5,26,30.8,1,32.0,7.5
Jimmy Butler,MIN,5,1,4,170,3,2,66.7,25,12.0,0,12.0,4.9
Joe Ingles,UTA,11,5,6,382,5,1,20.0,16,31.3,0,31.3,16.9
Joe Johnson,HOU,5,3,2,40,0,0,0.0,1,0.0,1,0.0,0.0
Joel Embiid,PHI,8,4,4,278,23,16,69.6,65,35.4,2,36.5,6.6
Joffrey Lauvergne,SAS,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
John Henson,MIL,2,0,2,74,4,3,75.0,6,66.7,0,66.7,6.5
John Wall,WAS,6,2,4,234,3,1,33.3,22,13.6,2,15.0,16.1
Jonas Jerebko,UTA,8,4,4,70,4,2,50.0,8,50.0,1,57.1,4.4
Jonas Valanciunas,TOR,10,4,6,244,30,25,83.3,73,41.1,2,42.3,5.5
Jordan Bell,GSW,14,11,3,164,15,8,53.3,48,31.3,0,31.3,2.9
Jordan Clarkson,CLE,16,9,7,258,9,1,11.1,22,40.9,1,42.9,12.2
Jordan Crawford,NOP,2,1,1,15,0,0,0.0,0,0.0,0,0.0,0.0
Jose Calderon,CLE,7,3,4,71,2,1,50.0,4,50.0,0,50.0,1.2
Josh Huestis,OKC,2,0,2,14,0,0,0.0,1,0.0,0,0.0,0.0
Josh Richardson,MIA,4,1,3,122,4,0,0.0,8,50.0,0,50.0,16.5
Jrue Holiday,NOP,9,5,4,348,9,5,55.6,40,22.5,2,23.7,11.2
Justin Anderson,PHI,4,3,1,27,1,0,0.0,5,20.0,0,20.0,16.5
Justise Winslow,MIA,5,1,4,125,7,5,71.4,21,33.3,0,33.3,4.9
Jusuf Nurkic,POR,4,0,4,93,12,9,75.0,34,35.3,1,36.4,4.7
Karl-Anthony Towns,MIN,5,1,4,170,15,10,66.7,39,38.5,0,38.5,5.3
Kelly Olynyk,MIA,4,1,3,137,7,4,57.1,21,33.3,0,33.3,2.9
Kelly Oubre Jr.,WAS,6,2,4,148,1,0,0.0,18,5.6,0,5.6,25.7
Kevin Durant,GSW,21,16,5,807,13,7,53.8,60,21.7,3,22.8,11.0
Kevin Love,CLE,21,11,10,660,49,37,75.5,120,40.8,1,41.2,5.1
Kevon Looney,GSW,20,15,5,387,42,25,59.5,82,51.2,4,53.8,5.4
Khris Middleton,MIL,7,3,4,275,1,0,0.0,17,5.9,2,6.7,6.5
Klay Thompson,GSW,20,15,5,754,11,2,18.2,35,31.4,1,32.4,20.1
Kyle Anderson,SAS,5,1,4,73,5,1,20.0,13,38.5,0,38.5,5.4
Kyle Korver,CLE,20,12,8,482,6,0,0.0,21,28.6,2,31.6,18.2
Kyle Lowry,TOR,10,4,6,361,2,1,50.0,33,6.1,0,6.1,17.8
LaMarcus Aldridge,SAS,5,1,4,176,13,12,92.3,34,38.2,0,38.2,5.2
Lance Stephenson,IND,6,3,3,126,3,1,33.3,12,25.0,0,25.0,10.8
Larry Nance Jr.,CLE,19,10,9,303,35,20,57.1,65,53.8,1,54.7,6.0
LeBron James,CLE,22,12,10,922,31,20,64.5,100,31.0,1,31.3,6.6
Lorenzo Brown,TOR,2,0,2,20,1,0,0.0,4,25.0,0,25.0,16.8
Luc Mbah a Moute,HOU,9,5,4,149,3,3,100.0,18,16.7,0,16.7,8.3
Lucas Nogueira,TOR,1,1,0,9,0,0,0.0,2,0.0,0,0.0,0.0
Malcolm Brogdon,MIL,7,3,4,186,3,1,33.3,7,42.9,0,42.9,11.7
Manu Ginobili,SAS,5,1,4,107,1,0,0.0,11,9.1,1,10.0,28.8
Marcin Gortat,WAS,6,2,4,160,13,5,38.5,39,33.3,1,34.2,7.2
Marco Belinelli,PHI,9,4,5,249,1,0,0.0,13,7.7,1,8.3,12.5
Marcus Georges-Hunt,MIN,1,0,1,2,1,0,0.0,1,100.0,0,100.0,6.0
Marcus Morris Sr.,BOS,19,11,8,562,20,8,40.0,61,32.8,1,33.3,8.1
Marcus Smart,BOS,14,9,5,423,14,8,57.1,48,29.2,2,30.4,8.1
Markelle Fultz,PHI,2,2,0,18,0,0,0.0,3,0.0,2,0.0,0.0
Markieff Morris,WAS,6,2,4,181,14,8,57.1,22,63.6,0,63.6,8.6
Matthew Dellavedova,MIL,3,2,1,49,1,0,0.0,2,50.0,0,50.0,17.7
Maurice Harkless,POR,2,0,2,53,3,1,33.3,7,42.9,0,42.9,5.5
Meyers Leonard,POR,1,0,1,8,0,0,0.0,1,0.0,0,0.0,0.0
Mike Scott,WAS,6,2,4,126,6,4,66.7,18,33.3,0,33.3,5.8
Myles Turner,IND,7,3,4,196,6,3,50.0,19,31.6,0,31.6,5.2
Nemanja Bjelica,MIN,5,1,4,47,4,1,25.0,5,80.0,0,80.0,15.7
Nene,HOU,11,8,3,107,6,4,66.7,21,28.6,1,30.0,5.9
Nick Young,GSW,9,7,2,127,1,0,0.0,4,25.0,0,25.0,2.8
Nikola Mirotic,NOP,9,5,4,320,9,5,55.6,31,29.0,1,30.0,8.1
Norman Powell,TOR,2,0,2,16,0,0,0.0,2,0.0,0,0.0,0.0
O.G. Anunoby,TOR,9,4,5,215,9,7,77.8,18,50.0,0,50.0,4.5
Otto Porter Jr.,WAS,5,2,3,158,1,0,0.0,16,6.3,0,6.3,7.8
P.J. Tucker,HOU,16,10,6,539,23,11,47.8,71,32.4,1,32.9,9.2
Pascal Siakam,TOR,10,4,6,179,9,3,33.3,18,50.0,0,50.0,7.0
Pat Connaughton,POR,3,0,3,49,2,0,0.0,5,40.0,0,40.0,18.8
Patrick McCaw,GSW,2,2,0,7,1,1,100.0,1,100.0,0,100.0,4.9
Patrick Patterson,OKC,4,1,3,50,1,1,100.0,6,16.7,0,16.7,3.9
Patty Mills,SAS,3,0,3,102,2,0,0.0,5,40.0,0,40.0,14.3
Pau Gasol,SAS,5,1,4,90,2,1,50.0,16,12.5,0,12.5,10.0
Paul George,OKC,6,2,4,251,4,2,50.0,25,16.0,2,17.4,14.1
Quinn Cook,GSW,10,7,3,149,2,2,100.0,11,18.2,1,20.0,3.5
Rajon Rondo,NOP,9,5,4,302,9,4,44.4,38,23.7,1,24.3,9.9
Raul Neto,UTA,6,1,5,69,2,0,0.0,11,18.2,0,18.2,23.5
Raymond Felton,OKC,6,2,4,79,2,1,50.0,7,28.6,0,28.6,20.3
Richaun Holmes,PHI,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Ricky Rubio,UTA,6,4,2,181,5,0,0.0,17,29.4,0,29.4,27.1
Robert Covington,PHI,10,5,5,281,12,5,41.7,40,30.0,3,32.4,5.9
Rodney Hood,CLE,11,5,6,180,7,1,14.3,16,43.8,1,46.7,21.1
Rodney McGruder,MIA,2,0,2,8,0,0,0.0,1,0.0,0,0.0,0.0
Royce O'Neale,UTA,11,5,6,259,3,1,33.3,14,21.4,0,21.4,20.4
Rudy Gay,SAS,5,1,4,160,9,4,44.4,21,42.9,0,42.9,5.1
Rudy Gobert,UTA,11,5,6,383,43,27,62.8,102,42.2,1,42.6,4.1
Russell Westbrook,OKC,6,2,4,235,11,6,54.5,58,19.0,1,19.3,8.1
Ryan Anderson,HOU,7,3,4,75,3,1,33.3,7,42.9,0,42.9,12.1
Semi Ojeleye,BOS,11,6,5,183,4,1,25.0,12,33.3,1,36.4,8.1
Serge Ibaka,TOR,10,4,6,260,13,9,69.2,37,35.1,0,35.1,5.8
Shabazz Muhammad,MIL,2,0,2,13,0,0,0.0,5,0.0,0,0.0,0.0
Shabazz Napier,POR,1,0,1,21,0,0,0.0,1,0.0,0,0.0,0.0
Shane Larkin,BOS,6,5,1,87,1,1,100.0,7,14.3,0,14.3,24.6
Shaun Livingston,GSW,18,14,4,313,11,8,72.7,33,33.3,2,35.5,8.4
Solomon Hill,NOP,7,4,3,106,6,5,83.3,16,37.5,1,40.0,5.0
Stephen Curry,GSW,15,11,4,555,9,3,33.3,46,19.6,1,20.0,9.9
Sterling Brown,MIL,2,1,1,12,1,1,100.0,1,100.0,0,100.0,9.3
Steven Adams,OKC,6,2,4,200,19,13,68.4,63,30.2,0,30.2,5.9
T.J. McConnell,PHI,9,4,5,150,6,2,33.3,17,35.3,1,37.5,6.3
Taj Gibson,MIN,5,1,4,123,7,7,100.0,18,38.9,0,38.9,5.5
Tarik Black,HOU,5,3,2,17,2,1,50.0,9,22.2,0,22.2,5.9
Terrance Ferguson,OKC,1,0,1,2,1,1,100.0,1,100.0,0,100.0,7.8
Terry Rozier,BOS,19,11,8,696,8,1,12.5,35,22.9,2,24.2,14.3
Thaddeus Young,IND,7,3,4,237,22,15,68.2,57,38.6,0,38.6,4.0
Thon Maker,MIL,6,3,3,130,6,2,33.3,10,60.0,0,60.0,7.4
Tim Frazier,WAS,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Tomas Satoransky,WAS,5,2,3,48,5,3,60.0,12,41.7,0,41.7,5.8
Tony Bradley,UTA,1,0,1,2,1,0,0.0,2,50.0,0,50.0,1.4
Tony Parker,SAS,4,0,4,51,0,0,0.0,6,0.0,0,0.0,0.0
Tony Snell,MIL,6,3,3,130,1,0,0.0,4,25.0,1,33.3,24.3
Trevor Ariza,HOU,17,11,6,582,9,5,55.6,47,19.1,1,19.6,12.9
Trevor Booker,IND,7,3,4,64,5,2,40.0,11,45.5,0,45.5,3.5
Tristan Thompson,CLE,19,10,9,416,44,34,77.3,129,34.1,6,35.8,5.7
Ty Lawson,WAS,5,2,3,96,2,0,0.0,10,20.0,1,22.2,9.0
Tyler Johnson,MIA,3,1,2,51,1,1,100.0,4,25.0,0,25.0,3.6
Tyler Zeller,MIL,5,3,2,57,2,1,50.0,10,20.0,1,22.2,9.5
Tyus Jones,MIN,3,1,2,47,0,0,0.0,3,0.0,0,0.0,0.0
Victor Oladipo,IND,7,3,4,261,3,2,66.7,20,15.0,2,16.7,3.3
Wade Baldwin IV,POR,2,0,2,16,0,0,0.0,2,0.0,0,0.0,0.0
Wayne Ellington,MIA,5,1,4,101,1,1,100.0,2,50.0,0,50.0,2.0
Zach Collins,POR,4,0,4,70,3,3,100.0,11,27.3,1,30.0,8.6
Zaza Pachulia,GSW,6,4,2,23,6,3,50.0,13,46.2,1,50.0,6.4
Zhou Qi,HOU,1,1,0,3,0,0,0.0,2,0.0,0,0.0,0.0
