PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Brooks,MIN,2,1,1,3.0,0,1,0.0,0.0,1.0,0.0,0.0,0,201166,1610612750
Aaron Jackson,HOU,7,5,2,17.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628935,1610612745
Abdel Nader,BOS,11,6,5,33.0,1,5,20.0,0.0,3.0,0.0,20.0,2,1627846,1610612738
Al Horford,BOS,19,11,8,679.0,9,29,31.0,0.0,4.0,0.0,31.0,18,201143,1610612738
Al-Farouq Aminu,POR,4,0,4,131.0,2,5,40.0,0.0,2.0,0.0,40.0,4,202329,1610612757
Alec Burks,UTA,9,4,5,120.0,7,17,41.199999999999996,3.0,11.0,27.3,50.0,17,202692,1610612762
Alex Abrines,OKC,6,2,4,110.0,2,4,50.0,1.0,1.0,100.0,62.5,5,203518,1610612760
Amir Johnson,PHI,8,4,4,94.0,0,1,0.0,,,,0.0,0,101161,1610612755
Andre Iguodala,GSW,15,12,3,401.0,2,7,28.599999999999998,1.0,3.0,33.300000000000004,35.699999999999996,5,2738,1610612744
Andrew Wiggins,MIN,5,1,4,164.0,6,17,35.3,1.0,1.0,100.0,38.2,13,203952,1610612750
Ante Zizic,CLE,8,2,6,23.0,0,0,,,,,,0,1627790,1610612739
Anthony Davis,NOP,9,5,4,358.0,10,32,31.3,0.0,2.0,0.0,31.3,20,203076,1610612740
Aron Baynes,BOS,19,11,8,389.0,1,4,25.0,1.0,2.0,50.0,37.5,3,203382,1610612738
Bam Adebayo,MIA,5,1,4,77.0,0,0,,,,,,0,1628389,1610612748
Ben Simmons,PHI,10,5,5,369.0,5,20,25.0,0.0,1.0,0.0,25.0,10,1627732,1610612755
Bojan Bogdanović,IND,7,3,4,238.0,5,19,26.3,3.0,10.0,30.0,34.2,13,202711,1610612754
Bradley Beal,WAS,6,2,4,216.0,21,50,42.0,8.0,18.0,44.4,50.0,50,203078,1610612764
Brandon Jennings,MIL,1,1,0,5.0,0,2,0.0,0.0,2.0,0.0,0.0,0,201943,1610612749
Brandon Paul,SAS,1,0,1,3.0,0,0,,,,,,0,203464,1610612759
Bryn Forbes,SAS,4,0,4,54.0,3,7,42.9,1.0,3.0,33.300000000000004,50.0,7,1627854,1610612759
CJ McCollum,POR,4,0,4,155.0,16,35,45.7,5.0,13.0,38.5,52.900000000000006,37,203468,1610612757
CJ Miles,TOR,10,4,6,227.0,4,9,44.4,1.0,4.0,25.0,50.0,9,101139,1610612761
Caleb Swanigan,POR,1,0,1,8.0,0,0,,0.0,0.0,,,0,1628403,1610612757
Carmelo Anthony,OKC,6,2,4,194.0,14,30,46.7,2.0,7.0,28.599999999999998,50.0,30,2546,1610612760
Cedi Osman,CLE,14,5,9,62.0,1,7,14.299999999999999,0.0,3.0,0.0,14.299999999999999,2,1626224,1610612739
Cheick Diallo,NOP,7,4,3,48.0,0,2,0.0,,,,0.0,0,1627767,1610612740
Chinanu Onuaku,HOU,1,1,0,3.0,0,0,,,,,,0,1627778,1610612745
Chris Paul,HOU,15,11,4,517.0,66,164,40.2,30.0,81.0,37.0,49.4,162,101108,1610612745
Clint Capela,HOU,17,11,6,520.0,0,0,,,,,,0,203991,1610612745
Corey Brewer,OKC,6,2,4,151.0,0,0,,0.0,0.0,,,0,201147,1610612760
Cory Joseph,IND,7,3,4,143.0,3,15,20.0,0.0,2.0,0.0,20.0,6,202709,1610612754
Dakari Johnson,OKC,2,0,2,3.0,0,0,,,,,,0,1626177,1610612760
