PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Ed Davis,POR,4,0,4,71,11,0,0.0,0,0.0,0,0.0,6,42.9,0,0.0,4,66.7,50.0
Ekpe Udoh,UTA,6,2,4,21,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,100.0
Emeka Okafor,NOP,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Eric Bledsoe,MIL,7,3,4,225,95,44,61.3,17,31.6,22,34.5,2,100.0,0,0.0,0,0.0,48.2
Eric Gordon,HOU,17,11,6,549,262,70,45.0,69,26.7,66,40.7,4,25.0,0,0.0,1,0.0,47.7
Ersan Ilyasova,PHI,10,5,5,233,93,0,0.0,30,34.4,3,12.5,43,58.8,9,75.0,0,0.0,48.2
Evan Turner,POR,3,0,3,87,28,8,57.1,6,25.0,2,10.0,6,60.0,2,25.0,2,100.0,39.4
Fred VanVleet,TOR,6,2,4,114,41,6,33.3,18,35.3,7,23.1,0,0.0,0,0.0,0,0.0,43.6
Furkan Korkmaz,PHI,1,1,0,2,3,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,150.0
George Hill,CLE,19,10,9,557,175,43,48.6,30,30.3,30,32.4,11,50.0,0,0.0,2,50.0,51.1
Gerald Green,HOU,17,11,6,272,107,13,38.5,53,38.3,32,37.9,0,0.0,0,0.0,2,100.0,53.7
Giannis Antetokounmpo,MIL,7,3,4,280,180,59,64.9,12,36.4,34,42.5,36,80.0,12,50.0,5,66.7,58.7
Glenn Robinson III,IND,2,1,1,6,2,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,100.0
Goran Dragic,MIA,5,1,4,156,93,25,41.7,20,43.8,20,34.6,4,50.0,0,0.0,0,0.0,52.0
Gorgui Dieng,MIN,5,1,4,70,17,2,0.0,8,30.0,0,0.0,4,33.3,0,0.0,0,0.0,38.9
Greg Monroe,BOS,11,5,6,105,53,8,50.0,0,0.0,0,0.0,26,52.9,10,30.0,9,80.0,50.0
Guerschon Yabusele,BOS,12,6,6,48,4,0,0.0,0,0.0,0,0.0,4,100.0,1,0.0,0,0.0,11.1
Hassan Whiteside,MIA,5,1,4,77,26,0,0.0,2,50.0,0,0.0,21,47.1,0,0.0,1,0.0,45.0
Ian Clark,NOP,9,5,4,190,70,21,58.8,26,42.9,18,29.6,6,75.0,0,0.0,2,100.0,50.0
Ian Mahinmi,WAS,6,2,4,52,30,2,0.0,0,0.0,0,0.0,19,80.0,0,0.0,6,66.7,71.4
JJ Redick,PHI,10,5,5,342,182,21,50.0,82,41.7,36,40.0,8,66.7,0,0.0,4,100.0,54.1
JR Smith,CLE,22,12,10,706,191,18,28.6,107,39.1,38,24.6,12,62.5,0,0.0,10,66.7,46.5
JaVale McGee,GSW,13,11,2,158,84,8,100.0,2,50.0,4,66.7,50,67.6,4,100.0,18,58.3,67.2
Jabari Parker,MIL,7,3,4,167,70,10,44.4,15,27.8,13,40.0,16,80.0,8,66.7,2,50.0,50.0
Jae Crowder,UTA,11,5,6,323,110,20,40.0,50,32.1,28,37.9,0,0.0,0,0.0,0,0.0,42.6
Jake Layman,POR,1,0,1,8,6,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,100.0
Jakob Poeltl,TOR,9,4,5,140,49,4,100.0,2,100.0,0,0.0,28,50.0,0,0.0,1,0.0,54.8
Jamal Crawford,MIN,5,1,4,123,59,17,54.5,20,53.8,15,31.8,0,0.0,0,0.0,0,0.0,52.1
James Harden,HOU,17,11,6,621,486,203,47.9,21,25.9,157,30.6,9,42.9,0,0.0,7,75.0,47.8
James Johnson,MIA,5,1,4,161,62,22,60.0,18,46.2,7,30.0,3,50.0,0,0.0,6,50.0,63.1
Jason Smith,WAS,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jason Terry,MIL,3,0,3,44,6,0,0.0,6,50.0,0,0.0,0,0.0,0,0.0,0,0.0,60.0
Jaylen Brown,BOS,18,10,8,583,324,54,44.1,113,40.9,45,42.2,44,69.0,11,50.0,7,50.0,54.9
Jayson Tatum,BOS,19,11,8,683,351,108,45.8,29,30.3,104,42.5,30,82.4,15,62.5,7,42.9,51.5
Jeff Green,CLE,22,12,10,523,170,20,50.0,67,32.9,6,14.3,24,61.5,6,30.0,3,25.0,48.2
Jeff Teague,MIN,5,1,4,153,65,39,51.6,9,37.5,12,26.7,2,0.0,1,0.0,0,0.0,52.0
Jerami Grant,OKC,6,2,4,133,43,12,54.5,6,28.6,0,0.0,19,72.7,2,50.0,11,62.5,54.3
Jerryd Bayless,PHI,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Jimmy Butler,MIN,5,1,4,170,79,16,46.7,18,42.9,12,35.7,8,33.3,4,50.0,4,66.7,50.8
Joe Ingles,UTA,11,5,6,382,160,33,57.7,78,49.1,37,37.8,0,0.0,0,0.0,4,66.7,61.6
Joe Johnson,HOU,8,5,3,54,12,4,28.6,0,0.0,6,27.3,0,0.0,2,50.0,0,0.0,35.3
Joe Young,IND,1,1,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Joel Embiid,PHI,8,4,4,278,171,34,68.2,30,31.6,20,34.6,37,57.7,39,32.6,13,75.0,46.4
Joffrey Lauvergne,SAS,1,0,1,6,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,100.0
John Henson,MIL,2,0,2,74,19,2,100.0,0,0.0,2,50.0,16,72.7,0,0.0,0,0.0,69.2
John Wall,WAS,6,2,4,234,156,59,46.3,9,23.1,51,44.6,0,0.0,0,0.0,0,0.0,45.7
Jonas Jerebko,UTA,10,4,6,79,19,4,25.0,3,16.7,0,0.0,6,60.0,0,0.0,6,75.0,44.7
Jonas Valanciunas,TOR,10,4,6,244,146,12,55.6,16,46.7,0,0.0,76,53.6,21,44.4,33,63.6,55.1
Jordan Bell,GSW,17,13,4,173,41,1,0.0,0,0.0,2,20.0,31,70.0,3,25.0,4,66.7,53.1
Jordan Clarkson,CLE,19,12,7,286,90,32,37.5,17,22.2,32,25.5,10,62.5,0,0.0,2,50.0,34.6
Jordan Crawford,NOP,2,1,1,15,19,6,100.0,3,33.3,12,62.5,0,0.0,0,0.0,0,0.0,73.1
Jose Calderon,CLE,13,5,8,104,24,6,66.7,11,25.0,5,50.0,0,0.0,0,0.0,0,0.0,42.3
Josh Huestis,OKC,4,1,3,19,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,50.0,50.0
Josh Richardson,MIA,5,1,4,130,42,2,14.3,18,28.6,10,62.5,0,0.0,0,0.0,0,0.0,45.0
Jrue Holiday,NOP,9,5,4,348,213,101,57.1,24,36.4,54,39.0,18,100.0,2,100.0,8,66.7,56.5
Justin Anderson,PHI,7,5,2,33,8,2,100.0,3,16.7,0,0.0,0,0.0,0,0.0,0,0.0,50.0
Justise Winslow,MIA,5,1,4,125,49,4,18.2,21,36.8,0,0.0,6,42.9,0,0.0,0,0.0,44.0
Jusuf Nurkic,POR,4,0,4,94,47,5,100.0,2,20.0,0,0.0,18,57.1,8,40.0,4,100.0,48.7
Karl-Anthony Towns,MIN,5,1,4,170,76,2,20.0,11,40.0,4,20.0,28,50.0,32,53.8,10,66.7,49.2
Kelly Olynyk,MIA,5,1,4,146,64,7,33.3,23,42.1,7,50.0,9,50.0,2,50.0,10,66.7,56.8
Kelly Oubre Jr.,WAS,6,2,4,148,56,15,50.0,9,16.7,7,33.3,0,0.0,0,0.0,2,50.0,41.7
Kevin Durant,GSW,21,16,5,807,608,103,46.2,122,44.2,237,45.9,41,71.4,85,55.7,30,62.5,54.1
Kevin Love,CLE,21,11,10,660,313,23,45.0,120,35.5,12,17.9,57,41.8,68,41.7,6,33.3,45.7
Kevon Looney,GSW,21,16,5,387,86,0,0.0,6,42.9,2,25.0,58,60.0,4,66.7,0,0.0,54.2
Khris Middleton,MIL,7,3,4,275,173,30,53.6,57,62.5,62,54.0,6,100.0,8,80.0,4,66.7,71.0
Klay Thompson,GSW,21,16,5,794,412,28,40.0,219,45.8,87,38.2,35,57.1,22,68.8,17,41.2,56.3
Kyle Anderson,SAS,5,1,4,73,27,6,75.0,2,25.0,2,33.3,13,85.7,0,0.0,0,0.0,60.0
Kyle Korver,CLE,22,12,10,505,182,2,50.0,120,40.6,28,36.7,14,66.7,0,0.0,3,50.0,57.8
Kyle Lowry,TOR,10,4,6,361,174,52,62.2,39,46.4,49,38.6,4,50.0,0,0.0,2,100.0,62.7
LaMarcus Aldridge,SAS,5,1,4,176,118,3,25.0,10,33.3,23,39.3,44,50.0,40,42.9,12,44.4,48.1
Lance Stephenson,IND,7,3,4,149,73,22,50.0,21,43.8,15,31.8,4,100.0,2,100.0,0,0.0,52.3
Larry Nance Jr.,CLE,20,10,10,307,96,0,0.0,4,28.6,0,0.0,59,74.4,0,0.0,16,80.0,68.3
LeBron James,CLE,22,12,10,922,748,285,58.7,51,37.3,200,41.4,63,71.1,38,50.0,19,36.8,57.7
Lorenzo Brown,TOR,4,1,3,29,9,2,25.0,3,50.0,3,16.7,1,0.0,0,0.0,0,0.0,40.0
Luc Mbah a Moute,HOU,9,5,4,149,25,7,33.3,6,16.7,3,33.3,0,0.0,0,0.0,0,0.0,29.2
Lucas Nogueira,TOR,5,2,3,24,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Luke Babbitt,MIA,2,0,2,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Malcolm Brogdon,MIL,7,3,4,186,61,24,50.0,14,31.3,15,38.9,0,0.0,0,0.0,0,0.0,48.2
Manu Ginobili,SAS,5,1,4,107,45,17,61.5,12,28.6,8,27.3,0,0.0,0,0.0,0,0.0,48.6
Marcin Gortat,WAS,6,2,4,160,52,0,0.0,8,50.0,0,0.0,44,63.6,2,100.0,6,37.5,55.8
Marco Belinelli,PHI,10,5,5,273,129,8,50.0,54,46.7,22,24.3,14,46.2,0,0.0,2,16.7,48.1
Marcus Georges-Hunt,MIN,2,0,2,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Marcus Morris Sr.,BOS,19,11,8,562,236,45,29.3,81,40.6,51,29.9,31,52.2,15,31.6,15,62.5,43.5
Marcus Smart,BOS,15,9,6,449,147,31,26.3,36,28.6,35,30.8,17,87.5,16,60.0,1,0.0,38.8
Markelle Fultz,PHI,3,2,1,23,5,2,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.3
Markieff Morris,WAS,6,2,4,181,59,7,42.9,5,13.3,10,50.0,14,88.9,10,55.6,0,0.0,51.0
Matthew Dellavedova,MIL,6,3,3,78,12,4,50.0,6,25.0,2,50.0,0,0.0,0,0.0,2,100.0,41.7
Maurice Harkless,POR,2,0,2,53,16,2,100.0,6,33.3,2,100.0,4,100.0,0,0.0,2,50.0,61.5
Meyers Leonard,POR,2,0,2,8,8,0,0.0,0,0.0,0,0.0,6,100.0,0,0.0,4,100.0,100.0
Mike Scott,WAS,6,2,4,126,65,6,66.7,35,66.7,8,44.4,18,75.0,2,25.0,12,66.7,72.0
Myles Turner,IND,7,3,4,196,87,2,33.3,30,52.2,4,40.0,21,61.5,9,50.0,13,60.0,66.7
Nemanja Bjelica,MIN,5,1,4,47,23,6,25.0,12,57.1,0,0.0,3,33.3,0,0.0,0,0.0,56.3
Nene,HOU,11,8,3,107,31,3,20.0,0,0.0,0,0.0,20,72.7,0,0.0,8,57.1,60.0
Nick Young,GSW,20,15,5,206,52,0,0.0,35,40.0,9,15.0,4,100.0,0,0.0,0,0.0,43.4
Nikola Mirotic,NOP,9,5,4,320,135,4,40.0,53,38.3,21,36.4,29,70.0,8,33.3,11,62.5,58.8
Norman Powell,TOR,6,3,3,40,12,7,42.9,3,16.7,0,0.0,0,0.0,0,0.0,0,0.0,32.1
O.G. Anunoby,TOR,10,4,6,238,79,10,80.0,36,44.4,3,50.0,16,72.7,0,0.0,4,66.7,68.3
Otto Porter Jr.,WAS,5,2,3,158,50,5,33.3,20,44.4,17,61.5,8,100.0,0,0.0,4,50.0,54.9
P.J. Tucker,HOU,17,11,6,569,151,4,33.3,96,45.1,6,40.0,19,52.9,2,100.0,12,85.7,64.4
Pascal Siakam,TOR,10,4,6,179,66,15,62.5,13,83.3,2,33.3,22,61.1,0,0.0,6,37.5,64.6
Pat Connaughton,POR,4,0,4,59,16,2,100.0,6,25.0,0,0.0,2,50.0,0,0.0,2,0.0,46.7
Patrick McCaw,GSW,6,6,0,16,4,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,50.0
Patrick Patterson,OKC,6,2,4,58,8,0,0.0,8,60.0,0,0.0,0,0.0,0,0.0,0,0.0,66.7
Patty Mills,SAS,5,1,4,165,67,14,70.0,18,33.3,29,42.3,0,0.0,0,0.0,3,100.0,55.3
Pau Gasol,SAS,5,1,4,90,30,0,0.0,3,25.0,4,66.7,12,85.7,6,50.0,4,66.7,52.5
Paul George,OKC,6,2,4,251,148,30,40.7,19,25.0,62,42.1,8,60.0,2,100.0,4,33.3,48.8
Quinn Cook,GSW,17,12,5,175,81,10,44.4,9,20.0,32,46.7,10,80.0,0,0.0,4,50.0,50.0
Rajon Rondo,NOP,9,5,4,302,93,31,31.8,12,40.0,20,25.0,4,40.0,0,0.0,5,40.0,45.7
Raul Neto,UTA,8,3,5,72,21,8,27.3,6,40.0,0,0.0,0,0.0,0,0.0,0,0.0,34.8
Raymond Felton,OKC,6,2,4,79,31,4,28.6,12,50.0,8,23.1,0,0.0,0,0.0,0,0.0,50.0
Richaun Holmes,PHI,3,1,2,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Ricky Rubio,UTA,6,4,2,181,84,31,45.8,26,40.9,32,34.9,0,0.0,0,0.0,0,0.0,41.8
Robert Covington,PHI,10,5,5,281,81,4,33.3,39,29.5,8,33.3,16,50.0,0,0.0,3,16.7,41.6
Rodney Hood,CLE,17,7,10,260,91,42,51.3,12,25.0,32,38.5,0,0.0,2,100.0,2,33.3,44.6
Rodney McGruder,MIA,4,1,3,16,2,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,25.0
Royce O'Neale,UTA,11,5,6,259,78,15,41.7,27,36.0,7,60.0,6,75.0,0,0.0,0,0.0,58.9
Rudy Gay,SAS,5,1,4,160,61,12,37.5,12,21.1,14,35.0,18,75.0,4,50.0,0,0.0,43.1
Rudy Gobert,UTA,11,5,6,383,145,0,0.0,0,0.0,0,0.0,109,64.5,0,0.0,4,25.0,65.5
Russell Westbrook,OKC,6,2,4,235,176,40,37.0,22,45.0,75,36.4,5,33.3,2,16.7,2,100.0,44.4
Ryan Anderson,HOU,11,5,6,95,19,0,0.0,15,38.5,2,25.0,2,100.0,0,0.0,0,0.0,47.5
Semi Ojeleye,BOS,17,10,7,230,32,4,40.0,18,30.0,0,0.0,2,20.0,0,0.0,0,0.0,39.4
Serge Ibaka,TOR,10,4,6,260,87,12,50.0,41,41.0,4,25.0,21,52.9,2,33.3,8,80.0,47.9
Shabazz Muhammad,MIL,4,1,3,29,25,2,12.5,12,66.7,0,0.0,4,100.0,0,0.0,0,0.0,55.0
Shabazz Napier,POR,2,0,2,35,11,9,80.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,45.5
Shane Larkin,BOS,11,7,4,154,41,16,53.3,6,22.2,8,37.5,0,0.0,0,0.0,0,0.0,51.4
Shaun Livingston,GSW,21,16,5,362,140,8,28.6,4,50.0,46,41.1,36,78.3,6,27.3,14,46.2,53.6
Solomon Hill,NOP,9,5,4,114,33,2,50.0,18,35.3,4,50.0,7,25.0,0,0.0,6,50.0,48.0
Stephen Curry,GSW,15,11,4,555,383,92,53.2,96,40.2,126,36.5,15,85.7,0,0.0,12,66.7,55.6
Sterling Brown,MIL,3,1,2,13,7,2,100.0,3,33.3,2,100.0,2,100.0,0,0.0,0,0.0,70.0
Steven Adams,OKC,6,2,4,200,63,0,0.0,6,50.0,0,0.0,38,64.3,8,50.0,12,54.5,58.7
T.J. Leaf,IND,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
T.J. McConnell,PHI,10,5,5,155,55,29,82.4,6,100.0,12,50.0,8,75.0,0,0.0,2,100.0,72.2
Taj Gibson,MIN,5,1,4,123,31,4,100.0,2,25.0,2,50.0,15,70.0,8,80.0,2,50.0,63.6
Tarik Black,HOU,7,5,2,19,2,0,0.0,0,0.0,0,0.0,2,33.3,0,0.0,0,0.0,25.0
Terrance Ferguson,OKC,3,1,2,6,3,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,150.0
Terry Rozier,BOS,19,11,8,696,313,68,47.6,93,44.9,92,31.9,4,40.0,0,0.0,0,0.0,50.2
Thaddeus Young,IND,7,3,4,237,79,14,58.3,6,33.3,0,0.0,34,61.5,12,71.4,4,33.3,61.7
Thon Maker,MIL,6,3,3,130,33,0,0.0,18,27.3,2,100.0,8,100.0,0,0.0,0,0.0,50.0
Tim Frazier,WAS,2,1,1,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
Tomas Satoransky,WAS,6,2,4,60,7,2,33.3,0,0.0,2,20.0,2,25.0,0,0.0,0,0.0,15.4
Tony Bradley,UTA,1,0,1,2,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,50.0
Tony Parker,SAS,5,1,4,67,33,22,62.5,4,25.0,8,25.0,1,0.0,0,0.0,1,0.0,37.8
Tony Snell,MIL,7,3,4,134,19,2,50.0,17,28.6,0,0.0,0,0.0,0,0.0,0,0.0,39.6
Trevor Ariza,HOU,17,11,6,582,149,24,40.0,63,30.9,17,26.1,10,83.3,0,0.0,11,83.3,45.3
Trevor Booker,IND,7,3,4,64,18,0,0.0,0,0.0,0,0.0,13,71.4,0,0.0,0,0.0,60.0
Tristan Thompson,CLE,19,10,9,416,118,5,28.6,0,0.0,0,0.0,84,62.7,4,33.3,21,76.9,59.0
Ty Lawson,WAS,5,2,3,96,29,2,20.0,17,85.7,2,7.1,0,0.0,0,0.0,0,0.0,44.2
Tyler Johnson,MIA,5,1,4,81,40,8,50.0,22,66.7,6,42.9,0,0.0,0,0.0,0,0.0,65.4
Tyler Zeller,MIL,7,3,4,66,11,0,0.0,2,100.0,0,0.0,4,50.0,0,0.0,0,0.0,80.0
Tyus Jones,MIN,4,1,3,55,4,2,25.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,28.6
Victor Oladipo,IND,7,3,4,261,159,43,56.3,26,37.5,59,38.6,6,60.0,0,0.0,6,75.0,50.8
Wade Baldwin IV,POR,4,0,4,19,4,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,37.5
Wayne Ellington,MIA,5,1,4,101,39,2,0.0,33,45.8,3,12.5,0,0.0,0,0.0,0,0.0,51.4
Zach Collins,POR,4,0,4,70,28,6,60.0,6,15.4,7,75.0,4,66.7,6,75.0,0,0.0,41.7
Zaza Pachulia,GSW,7,5,2,26,17,2,0.0,0,0.0,0,0.0,6,66.7,4,50.0,0,0.0,57.1
Zhou Qi,HOU,3,2,1,6,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100.0
