PLAYER,TEAM,GP,W,L,MIN,PassesMade,PassesReceived,AST,SecondaryAST,PotentialAST,AST PTSCreated,ASTAdj,AST ToPass%,AST ToPass% Adj,PLAYER_ID,TEAM_ID,FT_AST
Aaron Gordon,DEN,5,1,4,160.0,134,145,13,1,21,36,15,0.097,0.112,203932,1610612743,1.0
Aaron Holiday,PHX,6,2,4,20.0,26,31,9,0,9,18,8,0.346,0.308,1628988,1610612756,0.0
Aaron Nesmith,BOS,14,7,7,52.0,56,45,3,0,7,8,4,0.054,0.071,1630174,1610612738,1.0
Al Horford,BOS,23,14,9,815.0,1163,793,76,6,145,207,91,0.065,0.078,201143,1610612738,9.0
Alex Caruso,CHI,4,1,3,113.0,214,186,17,2,26,38,19,0.079,0.089,1627936,1610612741,0.0
Andre Drummond,BKN,4,0,4,60.0,59,55,3,1,8,10,5,0.051,0.085,203083,1610612751,1.0
Andre Iguodala,GSW,7,4,3,61.0,92,75,12,1,26,31,15,0.13,0.163,2738,1610612744,2.0
Andrew Wiggins,GSW,22,16,6,767.0,571,644,40,13,85,111,55,0.07,0.096,203952,1610612744,2.0
Anthony Edwards,MIN,6,2,4,227.0,235,297,18,4,32,48,24,0.077,0.102,1630162,1610612750,2.0
Armoni Brooks,TOR,4,2,2,8.0,5,7,0,0,0,0,0,0.0,0.0,1629717,1610612761,0.0
Austin Rivers,DEN,5,1,4,108.0,103,90,6,2,10,19,9,0.058,0.087,203085,1610612743,1.0
Ayo Dosunmu,CHI,5,1,4,86.0,125,122,11,0,20,25,12,0.088,0.096,1630245,1610612741,1.0
Bam Adebayo,MIA,18,11,7,614.0,747,673,48,8,100,125,60,0.064,0.08,1628389,1610612748,4.0
Bismack Biyombo,PHX,9,5,4,86.0,86,51,5,0,7,10,5,0.058,0.058,202687,1610612756,0.0
Blake Griffin,BKN,2,0,2,25.0,32,28,4,0,6,10,4,0.125,0.125,201933,1610612751,0.0
Boban Marjanović,DAL,3,3,0,6.0,8,7,0,0,0,0,0,0.0,0.0,1626246,1610612742,0.0
Bobby Portis,MIL,12,7,5,298.0,363,202,9,0,15,23,9,0.025,0.025,1626171,1610612749,0.0
Bogdan Bogdanović,ATL,4,1,3,107.0,115,116,12,2,22,33,16,0.104,0.139,203992,1610612737,2.0
Bojan Bogdanović,UTA,6,2,4,214.0,162,179,10,1,14,25,13,0.062,0.08,202711,1610612762,2.0
Bones Hyland,DEN,5,1,4,87.0,156,179,16,3,22,39,20,0.103,0.128,1630538,1610612743,1.0
Brandon Clarke,MEM,12,6,6,296.0,229,224,24,3,41,63,28,0.105,0.122,1629634,1610612763,1.0
Brandon Ingram,NOP,6,2,4,236.0,268,363,37,2,73,100,46,0.138,0.172,1627742,1610612740,7.0
Brook Lopez,MIL,12,7,5,332.0,149,162,8,1,11,20,9,0.054,0.06,201572,1610612749,0.0
Bruce Brown,BKN,4,0,4,139.0,180,143,11,2,19,32,15,0.061,0.083,1628971,1610612751,2.0
Bryn Forbes,DEN,5,1,4,76.0,57,58,7,0,7,17,7,0.123,0.123,1627854,1610612743,0.0
CJ McCollum,NOP,6,2,4,234.0,323,428,29,7,57,77,40,0.09,0.124,203468,1610612740,4.0
Caleb Martin,MIA,17,11,6,209.0,148,150,5,2,22,16,8,0.034,0.054,1628997,1610612748,1.0
Cam Thomas,BKN,1,0,1,0.0,1,1,0,0,0,0,0,0.0,0.0,1630560,1610612751,0.0
Cameron Johnson,PHX,13,7,6,320.0,232,237,20,0,29,52,22,0.086,0.095,1629661,1610612756,2.0
Cameron Payne,PHX,13,7,6,172.0,270,291,27,5,54,66,37,0.1,0.137,1626166,1610612756,5.0
Charles Bassey,PHI,3,0,3,12.0,15,9,1,0,1,3,1,0.067,0.067,1629646,1610612755,0.0
Chris Boucher,TOR,6,2,4,130.0,77,66,1,0,2,3,1,0.013,0.013,1628449,1610612761,0.0
Chris Paul,PHX,13,7,6,448.0,659,743,108,7,198,274,128,0.164,0.194,101108,1610612756,13.0
Clint Capela,ATL,2,0,2,40.0,41,16,0,1,3,0,1,0.0,0.024,203991,1610612737,0.0
Coby White,CHI,5,1,4,98.0,114,135,9,1,20,25,10,0.079,0.088,1629632,1610612741,0.0
D'Angelo Russell,MIN,6,2,4,196.0,315,344,40,2,67,110,47,0.127,0.149,1626156,1610612750,5.0
Dalano Banton,TOR,4,2,2,8.0,17,16,1,0,6,2,1,0.059,0.059,1630625,1610612761,0.0
Damion Lee,GSW,16,11,5,124.0,122,97,7,2,11,18,9,0.057,0.074,1627814,1610612744,0.0
Daniel Theis,BOS,16,10,6,200.0,180,133,11,2,18,29,13,0.061,0.072,1628464,1610612738,0.0
Danilo Gallinari,ATL,5,1,4,112.0,103,107,4,0,8,10,4,0.039,0.039,201568,1610612737,0.0
Danny Green,PHI,12,6,6,319.0,241,197,10,1,16,27,13,0.041,0.054,201980,1610612755,2.0
Danuel House Jr.,UTA,6,2,4,112.0,74,57,4,1,5,11,5,0.054,0.068,1627863,1610612762,0.0
Day'Ron Sharpe,BKN,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,1630549,1610612751,
De'Andre Hunter,ATL,5,1,4,175.0,142,157,3,1,11,8,4,0.021,0.028,1629631,1610612737,0.0
De'Anthony Melton,MEM,10,4,6,170.0,233,207,16,0,36,47,21,0.069,0.09,1629001,1610612763,5.0
DeAndre Jordan,PHI,3,1,2,31.0,17,13,1,0,0,2,1,0.059,0.059,201599,1610612755,0.0
DeMar DeRozan,CHI,5,1,4,203.0,227,319,24,5,71,63,30,0.106,0.132,201942,1610612741,1.0
DeMarcus Cousins,DEN,5,1,4,57.0,88,82,6,1,13,17,8,0.068,0.091,202326,1610612743,1.0
Deandre Ayton,PHX,13,7,6,397.0,373,314,22,0,29,54,23,0.059,0.062,1629028,1610612756,1.0
Delon Wright,ATL,5,1,4,137.0,175,178,14,0,35,39,16,0.08,0.091,1626153,1610612737,2.0
Derrick Jones Jr.,CHI,5,1,4,59.0,59,41,2,0,7,6,3,0.034,0.051,1627884,1610612741,1.0
Derrick White,BOS,23,13,10,585.0,767,789,61,7,114,165,79,0.08,0.103,1628401,1610612738,11.0
Desmond Bane,MEM,12,6,6,428.0,515,487,26,5,50,66,32,0.05,0.062,1630217,1610612763,1.0
Devin Booker,PHX,10,5,5,366.0,288,472,44,12,92,109,59,0.153,0.205,1626164,1610612756,3.0
Devonte' Graham,NOP,6,2,4,60.0,83,92,4,1,5,8,5,0.048,0.06,1628984,1610612740,0.0
Dewayne Dedmon,MIA,14,10,4,138.0,138,95,5,1,13,12,6,0.036,0.043,203473,1610612748,0.0
Dillon Brooks,MEM,11,6,5,335.0,241,354,30,2,37,69,32,0.124,0.133,1628415,1610612763,0.0
Donovan Mitchell,UTA,6,2,4,230.0,272,391,34,2,63,83,40,0.125,0.147,1628378,1610612762,4.0
Dorian Finney-Smith,DAL,18,9,9,688.0,599,486,35,11,58,92,47,0.058,0.078,1627827,1610612742,1.0
Draymond Green,GSW,22,16,6,703.0,1305,962,138,8,272,366,163,0.106,0.125,203110,1610612744,18.0
Duncan Robinson,MIA,13,9,4,159.0,134,130,5,7,17,16,14,0.037,0.104,1629130,1610612748,2.0
