PLAYER,TEAM,GP,W,L,MIN,Touches,ElbowTouches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
Blake Griffin,BKN,2,0,2,25,41,1,0,0,0.0,2,2,100.0,2,200.0,0,0.0,0,0.0,0,0.0,1,100.0
Boban Marjanovic,DAL,3,3,0,6,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Bobby Portis,MIL,12,7,5,298,505,4,0,0,0.0,1,2,50.0,1,25.0,3,75.0,1,33.3,0,0.0,1,25.0
Bogdan Bogdanovic,ATL,4,1,3,107,179,3,0,2,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,0,0.0,0,0.0
Bojan Bogdanovic,UTA,6,2,4,214,272,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0
Bones Hyland,DEN,5,1,4,87,220,2,0,0,0.0,1,2,50.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0
Brandon Clarke,MEM,12,6,6,296,362,42,9,17,52.9,8,10,80.0,26,61.9,18,42.9,4,22.2,1,2.4,5,11.9
Brandon Ingram,NOP,6,2,4,236,445,12,3,5,60.0,3,4,75.0,9,75.0,5,41.7,1,20.0,0,0.0,0,0.0
Brook Lopez,MIL,12,7,5,332,276,17,4,9,44.4,6,6,100.0,14,82.4,2,11.8,1,50.0,1,5.9,3,17.6
Bruce Brown,BKN,4,0,4,139,232,10,4,5,80.0,0,0,0.0,8,80.0,5,50.0,3,60.0,0,0.0,0,0.0
Bryn Forbes,DEN,5,1,4,76,79,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
CJ McCollum,NOP,6,2,4,234,498,4,1,2,50.0,1,2,50.0,3,75.0,0,0.0,0,0.0,0,0.0,1,25.0
Caleb Martin,MIA,17,11,6,209,249,5,1,3,33.3,0,0,0.0,3,60.0,2,40.0,0,0.0,0,0.0,0,0.0
Cam Thomas,BKN,1,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Cameron Johnson,PHX,13,7,6,320,365,4,1,3,33.3,0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0
Cameron Payne,PHX,13,7,6,172,368,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Charles Bassey,PHI,3,0,3,12,17,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Chris Boucher,TOR,6,2,4,130,131,2,2,2,100.0,0,0,0.0,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Chris Paul,PHX,13,7,6,448,925,5,0,1,0.0,0,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0
Clint Capela,ATL,2,0,2,40,50,3,0,1,0.0,0,0,0.0,0,0.0,1,33.3,0,0.0,1,33.3,0,0.0
Coby White,CHI,5,1,4,98,170,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
D'Angelo Russell,MIN,6,2,4,196,429,5,0,1,0.0,0,0,0.0,0,0.0,2,40.0,1,50.0,1,20.0,0,0.0
Dalano Banton,TOR,4,2,2,8,22,1,1,1,100.0,0,0,0.0,3,300.0,0,0.0,0,0.0,0,0.0,0,0.0
Damion Lee,GSW,16,11,5,124,168,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Daniel Theis,BOS,16,10,6,200,249,11,3,6,50.0,0,0,0.0,6,54.5,4,36.4,2,50.0,1,9.1,0,0.0
Danilo Gallinari,ATL,5,1,4,112,163,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,1,50.0,0,0.0,0,0.0
Danny Green,PHI,12,6,6,319,346,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Danuel House Jr.,UTA,6,2,4,112,107,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Davis Bertans,DAL,18,9,9,192,232,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0
Day'Ron Sharpe,BKN,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
De'Andre Hunter,ATL,5,1,4,175,243,5,1,1,100.0,0,0,0.0,2,40.0,3,60.0,0,0.0,0,0.0,0,0.0
De'Anthony Melton,MEM,10,4,6,170,324,6,3,3,100.0,0,0,0.0,7,116.7,2,33.3,0,0.0,1,16.7,0,0.0
DeAndre Jordan,PHI,3,1,2,31,26,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
DeMar DeRozan,CHI,5,1,4,203,364,5,1,2,50.0,0,0,0.0,2,40.0,3,60.0,0,0.0,0,0.0,0,0.0
DeMarcus Cousins,DEN,5,1,4,57,129,12,3,3,100.0,0,0,0.0,6,50.0,7,58.3,2,28.6,1,8.3,0,0.0
Deandre Ayton,PHX,13,7,6,397,579,86,37,56,66.1,0,2,0.0,78,90.7,22,25.6,4,18.2,4,4.7,1,1.2
Delon Wright,ATL,5,1,4,137,223,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Derrick Jones Jr.,CHI,5,1,4,59,82,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Derrick White,BOS,23,13,10,585,1026,11,2,3,66.7,3,4,75.0,7,63.6,5,45.5,1,20.0,0,0.0,1,9.1
Desmond Bane,MEM,12,6,6,428,725,6,2,3,66.7,2,2,100.0,6,100.0,2,33.3,0,0.0,0,0.0,1,16.7
Devin Booker,PHX,10,5,5,366,552,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
Devonte' Graham,NOP,6,2,4,60,116,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Dewayne Dedmon,MIA,14,10,4,138,191,13,5,9,55.6,0,0,0.0,11,84.6,4,30.8,0,0.0,0,0.0,0,0.0
Dillon Brooks,MEM,11,6,5,335,456,6,1,4,25.0,1,2,50.0,3,50.0,1,16.7,1,100.0,0,0.0,1,16.7
Donovan Mitchell,UTA,6,2,4,230,449,4,0,1,0.0,1,2,50.0,1,25.0,1,25.0,0,0.0,1,25.0,1,25.0
Dorian Finney-Smith,DAL,18,9,9,688,796,16,4,5,80.0,2,2,100.0,10,62.5,7,43.8,1,14.3,1,6.3,1,6.3
Draymond Green,GSW,22,16,6,703,1551,55,12,20,60.0,2,4,50.0,26,47.3,31,56.4,5,16.1,2,3.6,1,1.8
Duncan Robinson,MIA,13,9,4,159,202,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Dwight Powell,DAL,18,9,9,249,273,20,2,5,40.0,0,2,0.0,4,20.0,13,65.0,0,0.0,1,5.0,0,0.0
Elfrid Payton,PHX,2,0,2,8,11,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Eric Paschall,UTA,4,1,3,24,17,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Facundo Campazzo,DEN,4,1,3,13,30,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Frank Ntilikina,DAL,12,5,7,125,163,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Fred VanVleet,TOR,4,1,3,140,280,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Furkan Korkmaz,PHI,9,3,6,61,83,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gabe Vincent,MIA,18,11,7,423,728,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,2,66.7,0,0.0,0,0.0
Garrett Temple,NOP,1,1,0,2,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Gary Payton II,GSW,12,9,3,203,242,11,3,5,60.0,4,4,100.0,10,90.9,3,27.3,0,0.0,0,0.0,2,18.2
Gary Trent Jr.,TOR,6,2,4,199,202,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
George Hill,MIL,5,2,3,76,70,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Georges Niang,PHI,12,6,6,198,313,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0
Giannis Antetokounmpo,MIL,12,7,5,448,1066,57,15,28,53.6,0,0,0.0,31,54.4,19,33.3,3,15.8,9,15.8,0,0.0
Goran Dragic,BKN,4,0,4,79,146,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Gorgui Dieng,ATL,2,0,2,10,21,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Grant Williams,BOS,24,14,10,654,690,15,5,8,62.5,6,6,100.0,17,113.3,2,13.3,0,0.0,2,13.3,2,13.3
Grayson Allen,MIL,12,7,5,305,313,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Greg Monroe,MIN,2,0,2,7,12,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0
Hassan Whiteside,UTA,6,2,4,65,48,2,0,0,0.0,0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0
Haywood Highsmith,MIA,8,4,4,31,33,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Herbert Jones,NOP,6,2,4,226,267,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,2,100.0,0,0.0,0,0.0
Isaac Bonga,TOR,1,0,1,3,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Isaiah Joe,PHI,7,2,5,15,17,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ish Wainright,PHX,7,2,5,26,30,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0
Ja Morant,MEM,9,5,4,338,851,7,2,3,66.7,1,2,50.0,5,71.4,2,28.6,0,0.0,0,0.0,1,14.3
JaMychal Green,DEN,5,1,4,69,69,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
JaVale McGee,PHX,12,7,5,133,197,26,5,10,50.0,4,4,100.0,14,53.8,9,34.6,1,11.1,1,3.8,1,3.8
Jaden McDaniels,MIN,6,2,4,130,178,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0
Jaden Springer,PHI,5,1,4,13,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jae Crowder,PHX,13,7,6,383,654,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0
Jalen Brunson,DAL,18,9,9,629,1204,8,3,5,60.0,4,4,100.0,10,125.0,1,12.5,0,0.0,0,0.0,2,25.0
Jalen Johnson,ATL,2,0,2,9,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
James Harden,PHI,12,6,6,479,1007,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jared Butler,UTA,1,0,1,5,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jaren Jackson Jr.,MEM,12,6,6,332,449,15,2,7,28.6,0,0,0.0,4,26.7,6,40.0,1,16.7,2,13.3,0,0.0
Jarred Vanderbilt,MIN,6,2,4,129,172,7,1,3,33.3,0,0,0.0,2,28.6,4,57.1,0,0.0,0,0.0,0,0.0
Jarrett Culver,MEM,3,2,1,22,38,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Javonte Green,CHI,5,1,4,72,99,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jaxson Hayes,NOP,6,2,4,83,87,3,2,3,66.7,0,0,0.0,4,133.3,0,0.0,0,0.0,0,0.0,0,0.0
Jaylen Brown,BOS,24,14,10,920,1539,26,8,14,57.1,0,0,0.0,16,61.5,10,38.5,2,20.0,0,0.0,0,0.0
Jaylen Nowell,MIN,1,0,1,12,18,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jayson Tatum,BOS,24,14,10,983,1988,52,9,25,36.0,8,10,80.0,29,55.8,20,38.5,7,35.0,2,3.8,5,9.6
Jeff Green,DEN,5,1,4,113,110,4,0,1,0.0,0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0
Jevon Carter,MIL,11,6,5,126,163,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jimmy Butler,MIA,17,10,7,629,1206,31,12,18,66.7,7,10,70.0,32,103.2,8,25.8,1,12.5,0,0.0,5,16.1
Joel Embiid,PHI,10,6,4,385,637,44,8,10,80.0,6,8,75.0,22,50.0,22,50.0,4,18.2,5,11.4,4,9.1
John Collins,ATL,5,1,4,122,193,5,0,1,0.0,1,2,50.0,1,20.0,3,60.0,0,0.0,0,0.0,1,20.0
John Konchar,MEM,8,5,3,56,82,3,1,1,100.0,0,0,0.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0.0
Jonas Valanciunas,NOP,6,2,4,175,363,23,9,11,81.8,0,0,0.0,18,78.3,10,43.5,4,40.0,2,8.7,0,0.0
Jonathan Kuminga,GSW,16,10,6,138,185,7,2,4,50.0,0,0,0.0,4,57.1,3,42.9,2,66.7,0,0.0,0,0.0
Jordan Clarkson,UTA,6,2,4,170,221,4,1,2,50.0,0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0
Jordan McLaughlin,MIN,5,2,3,83,188,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jordan Nwora,MIL,8,4,4,20,29,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Jordan Poole,GSW,22,16,6,605,1175,4,2,4,50.0,0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Jose Alvarado,NOP,6,2,4,117,200,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Josh Green,DAL,16,8,8,121,138,4,0,0,0.0,0,2,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0
Josh Okogie,MIN,1,0,1,2,3,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Jrue Holiday,MIL,12,7,5,463,1007,14,4,7,57.1,0,0,0.0,8,57.1,6,42.9,1,16.7,1,7.1,0,0.0
Juan Toscano-Anderson,GSW,14,9,5,49,115,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Juancho Hernangomez,UTA,6,2,4,56,76,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Juwan Morgan,BOS,9,6,3,15,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Karl-Anthony Towns,MIN,6,2,4,222,366,17,4,5,80.0,3,4,75.0,12,70.6,8,47.1,1,12.5,0,0.0,2,11.8
Kessler Edwards,BKN,2,0,2,7,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kevin Durant,BKN,4,0,4,176,336,10,1,4,25.0,0,0,0.0,2,20.0,4,40.0,1,25.0,0,0.0,0,0.0
Kevin Huerter,ATL,5,1,4,154,266,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0
Kevin Knox II,ATL,2,0,2,9,27,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kevon Looney,GSW,22,16,6,448,665,38,9,11,81.8,0,2,0.0,18,47.4,23,60.5,5,21.7,3,7.9,1,2.6
Khem Birch,TOR,6,2,4,63,66,4,2,2,100.0,0,0,0.0,4,100.0,2,50.0,0,0.0,0,0.0,0,0.0
Khris Middleton,MIL,2,1,1,71,140,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,100.0,0,0.0,0,0.0
Klay Thompson,GSW,22,16,6,792,1008,14,5,9,55.6,2,2,100.0,12,85.7,3,21.4,0,0.0,1,7.1,1,7.1
Kyle Anderson,MEM,12,6,6,221,361,6,2,2,100.0,0,0,0.0,4,66.7,3,50.0,0,0.0,1,16.7,0,0.0
Kyle Lowry,MIA,10,4,6,295,680,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Kyrie Irving,BKN,4,0,4,170,370,5,0,1,0.0,4,4,100.0,4,80.0,2,40.0,2,100.0,0,0.0,2,40.0
Landry Shamet,PHX,12,6,6,192,217,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Larry Nance Jr.,NOP,6,2,4,130,217,14,2,4,50.0,0,0,0.0,4,28.6,8,57.1,2,25.0,2,14.3,0,0.0
Luca Vildoza,MIL,7,3,4,17,41,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Luka Doncic,DAL,15,7,8,552,1372,7,2,3,66.7,0,0,0.0,4,57.1,4,57.1,1,25.0,0,0.0,0,0.0
Luke Kornet,BOS,9,4,5,19,22,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0
Malachi Flynn,TOR,6,2,4,36,53,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Beasley,MIN,6,2,4,119,149,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Malik Fitts,BOS,9,6,3,16,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Marcus Smart,BOS,21,12,9,760,1639,6,2,2,100.0,0,0,0.0,4,66.7,3,50.0,0,0.0,0,0.0,0,0.0
Markieff Morris,MIA,2,1,1,3,5,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Marquese Chriss,DAL,8,4,4,30,29,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Matisse Thybulle,PHI,9,4,5,137,97,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Max Strus,MIA,18,11,7,523,749,11,5,5,100.0,0,0,0.0,11,100.0,5,45.5,0,0.0,1,9.1,0,0.0
Maxi Kleber,DAL,18,9,9,457,678,14,1,3,33.3,0,0,0.0,3,21.4,10,71.4,1,10.0,1,7.1,0,0.0
Mikal Bridges,PHX,13,7,6,500,546,12,4,5,80.0,4,4,100.0,13,108.3,5,41.7,1,20.0,0,0.0,1,8.3
Mike Conley,UTA,6,2,4,174,355,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Monte Morris,DEN,5,1,4,156,360,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Moses Moody,GSW,13,9,4,105,83,3,0,2,0.0,2,2,100.0,2,66.7,0,0.0,0,0.0,0,0.0,1,33.3
Naji Marshall,NOP,6,2,4,56,79,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Naz Reid,MIN,5,2,3,54,97,4,0,1,0.0,2,2,100.0,2,50.0,0,0.0,0,0.0,1,25.0,1,25.0
Nemanja Bjelica,GSW,15,10,5,150,287,11,3,4,75.0,2,2,100.0,8,72.7,5,45.5,2,40.0,0,0.0,1,9.1
Nic Claxton,BKN,4,0,4,98,123,11,3,3,100.0,0,4,0.0,6,54.5,4,36.4,1,25.0,1,9.1,2,18.2
Nickeil Alexander-Walker,UTA,1,0,1,5,7,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nik Stauskas,BOS,13,8,5,24,52,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Nikola Jokic,DEN,5,1,4,171,541,45,11,19,57.9,0,0,0.0,22,48.9,19,42.2,3,15.8,4,8.9,0,0.0
Nikola Vucevic,CHI,5,1,4,181,377,28,8,12,66.7,0,0,0.0,16,57.1,16,57.1,0,0.0,0,0.0,0,0.0
O.G. Anunoby,TOR,6,2,4,217,272,5,0,1,0.0,0,0,0.0,0,0.0,4,80.0,2,50.0,0,0.0,0,0.0
Omer Yurtseven,MIA,9,5,4,38,48,6,2,5,40.0,0,0,0.0,4,66.7,1,16.7,0,0.0,0,0.0,0,0.0
Onyeka Okongwu,ATL,5,1,4,108,93,9,3,4,75.0,0,0,0.0,6,66.7,5,55.6,1,20.0,0,0.0,0,0.0
Otto Porter Jr.,GSW,19,14,5,371,538,17,5,6,83.3,0,0,0.0,10,58.8,11,64.7,2,18.2,0,0.0,0,0.0
P.J. Tucker,MIA,18,11,7,509,602,19,5,9,55.6,0,0,0.0,10,52.6,10,52.6,1,10.0,0,0.0,0,0.0
Pascal Siakam,TOR,6,2,4,260,556,7,1,5,20.0,0,0,0.0,2,28.6,2,28.6,0,0.0,0,0.0,0,0.0
Pat Connaughton,MIL,12,7,5,318,362,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Patrick Beverley,MIN,6,2,4,194,349,6,2,2,100.0,0,0,0.0,5,83.3,4,66.7,0,0.0,0,0.0,0,0.0
Patrick Williams,CHI,5,1,4,153,219,4,1,1,100.0,0,0,0.0,2,50.0,2,50.0,0,0.0,1,25.0,0,0.0
Patty Mills,BKN,4,0,4,72,49,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Paul Millsap,PHI,1,0,1,6,6,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Paul Reed,PHI,12,6,6,140,168,7,3,3,100.0,0,0,0.0,6,85.7,3,42.9,2,66.7,1,14.3,0,0.0
Payton Pritchard,BOS,24,14,10,309,514,3,1,3,33.3,0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0
Precious Achiuwa,TOR,6,2,4,167,193,6,2,3,66.7,1,2,50.0,5,83.3,1,16.7,0,0.0,0,0.0,1,16.7
Rayjon Tucker,MIL,8,4,4,19,20,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Reggie Bullock,DAL,18,9,9,707,744,5,1,3,33.3,0,0,0.0,3,60.0,2,40.0,0,0.0,0,0.0,0,0.0
Robert Williams III,BOS,17,9,8,394,422,11,1,1,100.0,0,0,0.0,2,18.2,9,81.8,2,22.2,0,0.0,0,0.0
Royce O'Neale,UTA,6,2,4,188,317,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Rudy Gobert,UTA,6,2,4,197,165,8,0,2,0.0,2,4,50.0,2,25.0,3,37.5,1,33.3,1,12.5,2,25.0
Sam Hauser,BOS,7,3,4,15,19,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Scottie Barnes,TOR,4,2,2,133,271,5,1,3,33.3,0,0,0.0,2,40.0,2,40.0,0,0.0,0,0.0,0,0.0
Serge Ibaka,MIL,6,4,2,22,43,4,1,3,33.3,0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0
Seth Curry,BKN,4,0,4,132,146,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Shake Milton,PHI,12,6,6,158,245,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Skylar Mays,ATL,2,0,2,9,21,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Spencer Dinwiddie,DAL,18,9,9,501,841,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,1,33.3,0,0.0,0,0.0
Stephen Curry,GSW,22,16,6,764,1629,12,6,9,66.7,0,0,0.0,12,100.0,2,16.7,0,0.0,0,0.0,0,0.0
Sterling Brown,DAL,9,5,4,26,48,1,1,1,100.0,0,0,0.0,3,300.0,0,0.0,0,0.0,0,0.0,0,0.0
Steven Adams,MEM,7,2,5,114,174,25,1,6,16.7,0,0,0.0,2,8.0,17,68.0,4,23.5,1,4.0,0,0.0
Svi Mykhailiuk,TOR,3,2,1,5,9,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Taurean Prince,MIN,5,2,3,65,89,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0
Thaddeus Young,TOR,6,2,4,87,125,9,2,2,100.0,0,0,0.0,4,44.4,7,77.8,1,14.3,0,0.0,0,0.0
