PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Gordon,DEN,5,160.0,4,16,25.0,3.0,13.0,23.1,34.4,11,203932
Aaron Holiday,PHX,6,20.0,4,6,66.7,4.0,6.0,66.7,100.0,12,1628988
Aaron Nesmith,BOS,15,52.0,1,8,12.5,1.0,8.0,12.5,18.8,3,1630174
Al Horford,BOS,23,815.0,55,111,49.5,46.0,96.0,47.9,70.3,156,201143
Alex Caruso,CHI,4,113.0,5,13,38.5,5.0,13.0,38.5,57.699999999999996,15,1627936
Andre Drummond,BKN,4,60.0,0,0,,,,,,0,203083
Andre Iguodala,GSW,7,61.0,1,3,33.300000000000004,1.0,2.0,50.0,50.0,3,2738
Andrew Wiggins,GSW,22,767.0,31,93,33.300000000000004,31.0,92.0,33.7,50.0,93,203952
Anthony Edwards,MIN,6,227.0,11,25,44.0,11.0,25.0,44.0,66.0,33,1630162
Armoni Brooks,TOR,4,8.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1629717
Austin Rivers,DEN,5,108.0,4,11,36.4,4.0,11.0,36.4,54.50000000000001,12,203085
Ayo Dosunmu,CHI,5,86.0,3,13,23.1,3.0,12.0,25.0,34.599999999999994,9,1630245
Bam Adebayo,MIA,18,614.0,2,10,20.0,0.0,0.0,,20.0,4,1628389
Bismack Biyombo,PHX,9,86.0,0,0,,,,,,0,202687
Blake Griffin,BKN,2,25.0,2,5,40.0,2.0,5.0,40.0,60.0,6,201933
Boban Marjanović,DAL,3,6.0,0,0,,,,,,0,1626246
Bobby Portis,MIL,12,298.0,16,49,32.7,14.0,43.0,32.6,46.9,46,1626171
Bogdan Bogdanović,ATL,4,107.0,6,19,31.6,6.0,19.0,31.6,47.4,18,203992
Bojan Bogdanović,UTA,6,214.0,9,24,37.5,9.0,24.0,37.5,56.3,27,202711
Bones Hyland,DEN,5,87.0,4,11,36.4,4.0,11.0,36.4,54.50000000000001,12,1630538
Brandon Clarke,MEM,12,296.0,2,6,33.300000000000004,0.0,1.0,0.0,33.300000000000004,4,1629634
Brandon Ingram,NOP,6,236.0,12,28,42.9,9.0,21.0,42.9,58.9,33,1627742
Brook Lopez,MIL,12,332.0,7,31,22.6,5.0,24.0,20.8,30.599999999999998,19,201572
Bruce Brown,BKN,4,139.0,8,14,57.099999999999994,6.0,12.0,50.0,78.60000000000001,22,1628971
Bryn Forbes,DEN,5,76.0,4,9,44.4,3.0,8.0,37.5,61.1,11,1627854
CJ McCollum,NOP,6,234.0,8,26,30.8,8.0,25.0,32.0,46.2,24,203468
Caleb Martin,MIA,17,209.0,9,33,27.3,9.0,30.0,30.0,40.9,27,1628997
Cam Thomas,BKN,1,0.0,0,0,,,,,,0,1630560
Cameron Johnson,PHX,13,320.0,20,57,35.099999999999994,20.0,55.0,36.4,52.6,60,1629661
Cameron Payne,PHX,13,172.0,1,15,6.7,1.0,15.0,6.7,10.0,3,1626166
Charles Bassey,PHI,3,12.0,0,0,,,,,,0,1629646
Chris Boucher,TOR,6,130.0,6,15,40.0,6.0,14.0,42.9,60.0,18,1628449
Chris Paul,PHX,13,448.0,5,15,33.300000000000004,5.0,14.0,35.699999999999996,50.0,15,101108
Clint Capela,ATL,2,40.0,0,0,,,,,,0,203991
Coby White,CHI,5,98.0,7,23,30.4,7.0,23.0,30.4,45.7,21,1629632
D'Angelo Russell,MIN,6,196.0,7,17,41.199999999999996,7.0,17.0,41.199999999999996,61.8,21,1626156
Dalano Banton,TOR,4,8.0,0,0,,,,,,0,1630625
Damion Lee,GSW,16,124.0,4,16,25.0,4.0,15.0,26.700000000000003,37.5,12,1627814
Daniel Theis,BOS,16,200.0,6,23,26.1,3.0,14.0,21.4,32.6,15,1628464
Danilo Gallinari,ATL,5,112.0,6,20,30.0,3.0,12.0,25.0,37.5,15,201568
Danny Green,PHI,12,319.0,27,65,41.5,27.0,64.0,42.199999999999996,62.3,81,201980
Danuel House Jr.,UTA,6,112.0,2,8,25.0,2.0,8.0,25.0,37.5,6,1627863
Davis Bertans,DAL,18,192.0,19,47,40.400000000000006,19.0,47.0,40.400000000000006,60.6,57,202722
Day'Ron Sharpe,BKN,1,0.0,0,0,,,,,,0,1630549
De'Andre Hunter,ATL,5,175.0,11,22,50.0,10.0,21.0,47.599999999999994,72.7,32,1629631
De'Anthony Melton,MEM,10,170.0,10,34,29.4,10.0,34.0,29.4,44.1,30,1629001
DeAndre Jordan,PHI,3,31.0,0,0,,,,,,0,201599
DeMar DeRozan,CHI,5,203.0,3,17,17.599999999999998,0.0,9.0,0.0,17.599999999999998,6,201942
DeMarcus Cousins,DEN,5,57.0,5,7,71.39999999999999,4.0,6.0,66.7,100.0,14,202326
Deandre Ayton,PHX,13,397.0,26,45,57.8,2.0,4.0,50.0,60.0,54,1629028
Delon Wright,ATL,5,137.0,4,9,44.4,4.0,9.0,44.4,66.7,12,1626153
Derrick Jones Jr.,CHI,5,59.0,3,11,27.3,3.0,11.0,27.3,40.9,9,1627884
Derrick White,BOS,23,585.0,20,69,28.999999999999996,20.0,68.0,29.4,43.5,60,1628401
Desmond Bane,MEM,12,428.0,28,58,48.3,27.0,57.0,47.4,71.6,83,1630217
Devin Booker,PHX,10,366.0,17,33,51.5,15.0,29.0,51.7,74.2,49,1626164
Devonte' Graham,NOP,6,60.0,3,9,33.300000000000004,3.0,9.0,33.300000000000004,50.0,9,1628984
Dewayne Dedmon,MIA,14,138.0,1,12,8.3,1.0,10.0,10.0,12.5,3,203473
Dillon Brooks,MEM,11,335.0,18,51,35.3,16.0,46.0,34.8,51.0,52,1628415
Donovan Mitchell,UTA,6,229.0,3,16,18.8,3.0,16.0,18.8,28.1,9,1628378
Dorian Finney-Smith,DAL,18,688.0,43,105,41.0,42.0,103.0,40.8,61.0,128,1627827
Draymond Green,GSW,22,703.0,10,44,22.7,7.0,38.0,18.4,30.7,27,203110
Duncan Robinson,MIA,13,159.0,12,35,34.300000000000004,12.0,35.0,34.300000000000004,51.4,36,1629130
Dwight Powell,DAL,18,249.0,0,3,0.0,0.0,2.0,0.0,0.0,0,203939
Elfrid Payton,PHX,2,8.0,0,0,,,,,,0,203901
Eric Paschall,UTA,4,24.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1629672
Facundo Campazzo,DEN,4,13.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1630267
Frank Ntilikina,DAL,12,125.0,7,20,35.0,6.0,18.0,33.300000000000004,50.0,20,1628373
Fred VanVleet,TOR,4,140.0,7,19,36.8,7.0,19.0,36.8,55.300000000000004,21,1627832
Furkan Korkmaz,PHI,9,61.0,3,7,42.9,3.0,7.0,42.9,64.3,9,1627788
Gabe Vincent,MIA,18,423.0,16,45,35.6,15.0,44.0,34.1,52.2,47,1629216
Garrett Temple,NOP,1,2.0,0,0,,,,,,0,202066
Gary Payton II,GSW,12,203.0,7,13,53.800000000000004,7.0,13.0,53.800000000000004,80.80000000000001,21,1627780
Gary Trent Jr.,TOR,6,199.0,11,28,39.300000000000004,11.0,28.0,39.300000000000004,58.9,33,1629018
George Hill,MIL,5,76.0,1,2,50.0,1.0,2.0,50.0,75.0,3,201588
Georges Niang,PHI,12,198.0,13,38,34.2,13.0,38.0,34.2,51.300000000000004,39,1627777
Giannis Antetokounmpo,MIL,12,448.0,4,15,26.700000000000003,2.0,10.0,20.0,33.300000000000004,10,203507
Goran Dragic,BKN,4,79.0,6,12,50.0,4.0,9.0,44.4,66.7,16,201609
Gorgui Dieng,ATL,2,10.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203476
Grant Williams,BOS,24,654.0,32,76,42.1,32.0,75.0,42.699999999999996,63.2,96,1629684
Grayson Allen,MIL,12,305.0,17,33,51.5,17.0,33.0,51.5,77.3,51,1628960
Greg Monroe,MIN,2,7.0,0,0,,,,,,0,202328
Hassan Whiteside,UTA,6,65.0,0,0,,,,,,0,202355
Haywood Highsmith,MIA,8,31.0,3,4,75.0,3.0,4.0,75.0,112.5,9,1629312
Herbert Jones,NOP,6,226.0,4,12,33.300000000000004,4.0,10.0,40.0,50.0,12,1630529
Isaac Bonga,TOR,1,3.0,0,0,,,,,,0,1629067
Isaiah Joe,PHI,7,15.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1630198
Ish Wainright,PHX,7,26.0,3,6,50.0,3.0,6.0,50.0,75.0,9,1630688
Ja Morant,MEM,9,338.0,3,16,18.8,3.0,16.0,18.8,28.1,9,1629630
JaMychal Green,DEN,5,69.0,1,6,16.7,1.0,5.0,20.0,25.0,3,203210
JaVale McGee,PHX,12,133.0,1,4,25.0,0.0,1.0,0.0,25.0,2,201580
Jaden McDaniels,MIN,6,130.0,10,21,47.599999999999994,10.0,20.0,50.0,71.39999999999999,30,1630183
Jaden Springer,PHI,5,13.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1630531
Jae Crowder,PHX,13,383.0,18,55,32.7,14.0,48.0,29.2,45.5,50,203109
Jalen Brunson,DAL,18,629.0,17,45,37.8,17.0,43.0,39.5,56.699999999999996,51,1628973
Jalen Johnson,ATL,2,9.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1630552
James Harden,PHI,12,479.0,4,14,28.599999999999998,4.0,14.0,28.599999999999998,42.9,12,201935
Jared Butler,UTA,1,5.0,0,0,,,,,,0,1630215
Jaren Jackson Jr.,MEM,12,332.0,22,62,35.5,22.0,62.0,35.5,53.2,66,1628991
Jarred Vanderbilt,MIN,6,129.0,0,0,,,,,,0,1629020
Jarrett Culver,MEM,3,22.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1629633
Javonte Green,CHI,5,72.0,0,6,0.0,0.0,6.0,0.0,0.0,0,1629750
Jaxson Hayes,NOP,6,83.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1629637
Jaylen Brown,BOS,24,920.0,45,125,36.0,39.0,114.0,34.2,51.6,129,1627759
Jaylen Nowell,MIN,1,12.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1629669
Jayson Tatum,BOS,24,983.0,43,91,47.3,37.0,78.0,47.4,67.60000000000001,123,1628369
Jeff Green,DEN,5,113.0,3,7,42.9,3.0,7.0,42.9,64.3,9,201145
Jevon Carter,MIL,11,126.0,3,7,42.9,3.0,6.0,50.0,64.3,9,1628975
Jimmy Butler,MIA,17,629.0,13,43,30.2,9.0,32.0,28.1,40.699999999999996,35,202710
Joel Embiid,PHI,10,385.0,4,22,18.2,4.0,18.0,22.2,27.3,12,203954
John Collins,ATL,5,122.0,4,11,36.4,4.0,11.0,36.4,54.50000000000001,12,1628381
John Konchar,MEM,8,56.0,1,5,20.0,1.0,5.0,20.0,30.0,3,1629723
Jonas Valančiūnas,NOP,6,175.0,4,14,28.599999999999998,1.0,6.0,16.7,32.1,9,202685
Jonathan Kuminga,GSW,16,138.0,3,13,23.1,2.0,10.0,20.0,30.8,8,1630228
Jordan Clarkson,UTA,6,170.0,7,14,50.0,7.0,14.0,50.0,75.0,21,203903
Jordan McLaughlin,MIN,5,83.0,4,5,80.0,4.0,5.0,80.0,120.0,12,1629162
Jordan Nwora,MIL,8,20.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1629670
Jordan Poole,GSW,22,605.0,26,58,44.800000000000004,26.0,57.0,45.6,67.2,78,1629673
Jose Alvarado,NOP,6,117.0,6,15,40.0,6.0,15.0,40.0,60.0,18,1630631
Josh Green,DAL,16,121.0,5,23,21.7,5.0,22.0,22.7,32.6,15,1630182
Josh Okogie,MIN,1,2.0,0,0,,,,,,0,1629006
Jrue Holiday,MIL,12,463.0,14,32,43.8,11.0,27.0,40.699999999999996,60.9,39,201950
Juan Toscano-Anderson,GSW,14,49.0,2,4,50.0,2.0,4.0,50.0,75.0,6,1629308
Juancho Hernangomez,UTA,6,56.0,3,11,27.3,3.0,11.0,27.3,40.9,9,1627823
Juwan Morgan,BOS,9,15.0,0,0,,0.0,0.0,,,0,1629752
Karl-Anthony Towns,MIN,6,222.0,7,17,41.199999999999996,7.0,16.0,43.8,61.8,21,1626157
Kessler Edwards,BKN,2,7.0,0,0,,,,,,0,1630556
Kevin Durant,BKN,4,176.0,6,12,50.0,3.0,7.0,42.9,62.5,15,201142
Kevin Huerter,ATL,5,154.0,6,22,27.3,6.0,22.0,27.3,40.9,18,1628989
Kevin Knox II,ATL,2,9.0,4,7,57.099999999999994,4.0,7.0,57.099999999999994,85.7,12,1628995
Kevon Looney,GSW,22,448.0,0,2,0.0,,,,0.0,0,1626172
Khem Birch,TOR,6,63.0,2,6,33.300000000000004,2.0,4.0,50.0,50.0,6,203920
Khris Middleton,MIL,2,71.0,5,9,55.60000000000001,5.0,9.0,55.60000000000001,83.3,15,203114
Klay Thompson,GSW,22,792.0,67,164,40.9,59.0,144.0,41.0,58.8,193,202691
Kyle Anderson,MEM,12,221.0,3,11,27.3,3.0,11.0,27.3,40.9,9,203937
Kyle Lowry,MIA,10,295.0,5,25,20.0,5.0,25.0,20.0,30.0,15,200768
Kyrie Irving,BKN,4,170.0,3,7,42.9,2.0,5.0,40.0,57.099999999999994,8,202681
Landry Shamet,PHX,12,192.0,7,21,33.300000000000004,7.0,20.0,35.0,50.0,21,1629013
Larry Nance Jr.,NOP,6,130.0,2,9,22.2,2.0,9.0,22.2,33.300000000000004,6,1626204
Luca Vildoza,MIL,7,17.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1630492
Luka Dončić,DAL,15,552.0,4,19,21.099999999999998,4.0,17.0,23.5,31.6,12,1629029
Luke Kornet,BOS,9,19.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1628436
Malachi Flynn,TOR,6,36.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1630201
Malik Beasley,MIN,6,119.0,8,23,34.8,8.0,23.0,34.8,52.2,24,1627736
Malik Fitts,BOS,9,16.0,2,2,100.0,2.0,2.0,100.0,150.0,6,1630238
Marcus Smart,BOS,21,760.0,35,104,33.7,35.0,102.0,34.300000000000004,50.5,105,203935
Markieff Morris,MIA,1,3.0,0,0,,,,,,0,202693
Marquese Chriss,DAL,8,30.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1627737
Matisse Thybulle,PHI,9,137.0,5,16,31.3,4.0,14.0,28.599999999999998,43.8,14,1629680
Max Strus,MIA,18,523.0,40,108,37.0,40.0,108.0,37.0,55.60000000000001,120,1629622
Maxi Kleber,DAL,18,457.0,33,75,44.0,33.0,73.0,45.2,66.0,99,1628467
Mikal Bridges,PHX,13,500.0,13,35,37.1,11.0,30.0,36.7,52.900000000000006,37,1628969
Mike Conley,UTA,6,174.0,0,10,0.0,0.0,10.0,0.0,0.0,0,201144
Monté Morris,DEN,5,156.0,10,24,41.699999999999996,10.0,24.0,41.699999999999996,62.5,30,1628420
Moses Moody,GSW,13,105.0,7,13,53.800000000000004,7.0,12.0,58.3,80.80000000000001,21,1630541
Naji Marshall,NOP,6,56.0,0,0,,,,,,0,1630230
Naz Reid,MIN,5,54.0,3,7,42.9,3.0,7.0,42.9,64.3,9,1629675
Nemanja Bjelica,GSW,15,150.0,4,9,44.4,3.0,8.0,37.5,61.1,11,202357
Nic Claxton,BKN,4,98.0,0,0,,,,,,0,1629651
Nickeil Alexander-Walker,UTA,1,5.0,0,0,,,,,,0,1629638
Nik Stauskas,BOS,13,24.0,2,5,40.0,2.0,5.0,40.0,60.0,6,203917
Nikola Jokić,DEN,5,171.0,10,23,43.5,5.0,15.0,33.300000000000004,54.300000000000004,25,203999
Nikola Vučević,CHI,5,181.0,21,58,36.199999999999996,13.0,42.0,31.0,47.4,55,202696
OG Anunoby,TOR,6,217.0,10,26,38.5,10.0,26.0,38.5,57.699999999999996,30,1628384
Omer Yurtseven,MIA,9,38.0,3,6,50.0,0.0,2.0,0.0,50.0,6,1630209
Onyeka Okongwu,ATL,5,108.0,0,0,,,,,,0,1630168
Otto Porter Jr.,GSW,19,371.0,21,51,41.199999999999996,18.0,44.0,40.9,58.8,60,203490
P.J. Tucker,MIA,18,509.0,26,53,49.1,23.0,49.0,46.9,70.8,75,200782
Pascal Siakam,TOR,6,260.0,5,14,35.699999999999996,4.0,12.0,33.300000000000004,50.0,14,1627783
Pat Connaughton,MIL,12,318.0,25,62,40.300000000000004,25.0,61.0,41.0,60.5,75,1626192
Patrick Beverley,MIN,6,194.0,7,16,43.8,7.0,15.0,46.7,65.60000000000001,21,201976
Patrick Williams,CHI,5,153.0,7,19,36.8,7.0,19.0,36.8,55.300000000000004,21,1630172
Patty Mills,BKN,4,72.0,6,11,54.50000000000001,6.0,11.0,54.50000000000001,81.8,18,201988
Paul Millsap,PHI,1,6.0,0,0,,,,,,0,200794
Paul Reed,PHI,12,140.0,2,3,66.7,2.0,3.0,66.7,100.0,6,1630194
Payton Pritchard,BOS,24,309.0,17,46,37.0,17.0,46.0,37.0,55.400000000000006,51,1630202
Precious Achiuwa,TOR,6,167.0,5,13,38.5,5.0,13.0,38.5,57.699999999999996,15,1630173
Rayjon Tucker,MIL,8,19.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1629730
Reggie Bullock Jr.,DAL,18,707.0,51,127,40.2,50.0,125.0,40.0,59.8,152,203493
Robert Williams III,BOS,17,394.0,2,3,66.7,0.0,0.0,,66.7,4,1629057
Royce O'Neale,UTA,6,188.0,5,23,21.7,5.0,23.0,21.7,32.6,15,1626220
Rudy Gobert,UTA,6,197.0,0,0,,,,,,0,203497
Sam Hauser,BOS,7,15.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1630573
Scottie Barnes,TOR,4,133.0,1,10,10.0,1.0,9.0,11.1,15.0,3,1630567
Serge Ibaka,MIL,6,22.0,0,5,0.0,0.0,3.0,0.0,0.0,0,201586
Seth Curry,BKN,4,132.0,9,17,52.900000000000006,8.0,16.0,50.0,76.5,26,203552
Shake Milton,PHI,12,158.0,6,13,46.2,6.0,12.0,50.0,69.19999999999999,18,1629003
Skylar Mays,ATL,2,9.0,0,0,,,,,,0,1630219
Spencer Dinwiddie,DAL,18,501.0,20,39,51.300000000000004,20.0,39.0,51.300000000000004,76.9,60,203915
Stephen Curry,GSW,22,764.0,39,97,40.2,31.0,83.0,37.3,56.2,109,201939
Sterling Brown,DAL,9,26.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1628425
Steven Adams,MEM,7,114.0,0,1,0.0,,,,0.0,0,203500
Svi Mykhailiuk,TOR,3,5.0,0,2,0.0,0.0,2.0,0.0,0.0,0,1629004
Taurean Prince,MIN,5,65.0,4,12,33.300000000000004,4.0,12.0,33.300000000000004,50.0,12,1627752
Thaddeus Young,TOR,6,87.0,2,8,25.0,1.0,7.0,14.299999999999999,31.3,5,201152
Thanasis Antetokounmpo,MIL,8,20.0,0,0,,,,,,0,203648
Timothe Luwawu-Cabarrot,ATL,4,22.0,1,2,50.0,1.0,2.0,50.0,75.0,3,1627789
Tobias Harris,PHI,12,466.0,18,52,34.599999999999994,18.0,49.0,36.7,51.9,54,202699
Tony Bradley,CHI,2,8.0,0,0,,,,,,0,1628396
Torrey Craig,PHX,9,69.0,3,10,30.0,3.0,10.0,30.0,45.0,9,1628470
Trae Young,ATL,5,186.0,4,9,44.4,4.0,9.0,44.4,66.7,12,1629027
Trey Burke,DAL,10,37.0,1,4,25.0,1.0,4.0,25.0,37.5,3,203504
Trey Murphy III,NOP,6,120.0,9,20,45.0,9.0,19.0,47.4,67.5,27,1630530
Tristan Thompson,CHI,5,38.0,0,0,,,,,,0,202684
Troy Brown Jr.,CHI,3,37.0,2,8,25.0,2.0,8.0,25.0,37.5,6,1628972
Tyler Herro,MIA,15,381.0,10,38,26.3,9.0,35.0,25.7,38.2,29,1629639
Tyrese Maxey,PHI,12,485.0,18,43,41.9,18.0,42.0,42.9,62.8,54,1630178
Tyus Jones,MEM,12,262.0,13,33,39.4,13.0,33.0,39.4,59.099999999999994,39,1626145
Victor Oladipo,MIA,15,368.0,13,38,34.2,10.0,35.0,28.599999999999998,47.4,36,203506
Vlatko Čančar,DEN,2,9.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1628427
Wesley Matthews,MIL,12,345.0,17,42,40.5,17.0,42.0,40.5,60.699999999999996,51,202083
