PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Duncan Robinson,MIA,10,6,4,138,2,1,50.0,5,40.0,1,50.0,20.3
Dwight Powell,DAL,17,9,8,236,17,9,52.9,74,23.0,5,24.6,6.9
Eric Paschall,UTA,4,1,3,24,1,0,0.0,5,20.0,0,20.0,7.9
Facundo Campazzo,DEN,2,0,2,9,0,0,0.0,0,0.0,0,0.0,0.0
Frank Ntilikina,DAL,6,4,2,85,2,1,50.0,3,66.7,0,66.7,23.0
Fred VanVleet,TOR,4,1,3,140,2,0,0.0,6,33.3,1,40.0,25.0
Furkan Korkmaz,PHI,5,1,4,43,1,0,0.0,6,16.7,0,16.7,12.3
Gabe Vincent,MIA,15,10,5,380,3,1,33.3,16,18.8,1,20.0,26.7
Garrett Temple,NOP,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Gary Payton II,GSW,10,9,1,194,13,6,46.2,26,50.0,0,50.0,6.1
Gary Trent Jr.,TOR,5,2,3,159,1,0,0.0,5,20.0,0,20.0,23.1
George Hill,MIL,4,1,3,66,1,1,100.0,7,14.3,0,14.3,3.1
Georges Niang,PHI,9,4,5,151,4,1,25.0,8,50.0,1,57.1,15.0
Giannis Antetokounmpo,MIL,12,7,5,448,26,18,69.2,66,39.4,0,39.4,5.8
Goran Dragic,BKN,4,0,4,79,6,1,16.7,9,66.7,0,66.7,13.4
Gorgui Dieng,ATL,2,0,2,10,1,1,100.0,3,33.3,0,33.3,5.0
Grant Williams,BOS,24,14,10,654,23,12,52.2,83,27.7,1,28.0,6.6
Grayson Allen,MIL,12,7,5,305,5,0,0.0,16,31.3,0,31.3,23.0
Greg Monroe,MIN,1,0,1,7,1,1,100.0,6,16.7,0,16.7,2.0
Hassan Whiteside,UTA,6,2,4,65,8,6,75.0,20,40.0,0,40.0,3.4
Haywood Highsmith,MIA,4,1,3,18,2,2,100.0,5,40.0,0,40.0,5.6
Herbert Jones,NOP,6,2,4,226,8,4,50.0,19,42.1,1,44.4,8.8
Isaac Bonga,TOR,1,0,1,3,0,0,0.0,1,0.0,0,0.0,0.0
Isaiah Joe,PHI,2,0,2,3,0,0,0.0,0,0.0,0,0.0,0.0
Ish Wainright,PHX,4,1,3,18,7,3,42.9,11,63.6,0,63.6,7.1
Ja Morant,MEM,9,5,4,338,13,5,38.5,44,29.5,1,30.2,14.2
JaMychal Green,DEN,3,1,2,46,3,2,66.7,11,27.3,0,27.3,4.4
JaVale McGee,PHX,12,7,5,133,16,14,87.5,45,35.6,2,37.2,8.1
Jaden McDaniels,MIN,6,2,4,130,5,3,60.0,14,35.7,0,35.7,6.9
Jaden Springer,PHI,3,1,2,11,0,0,0.0,0,0.0,0,0.0,0.0
Jae Crowder,PHX,13,7,6,383,8,4,50.0,23,34.8,1,36.4,10.2
Jalen Brunson,DAL,18,9,9,629,15,6,40.0,37,40.5,1,41.7,11.8
James Harden,PHI,12,6,6,479,11,2,18.2,34,32.4,1,33.3,10.4
Jared Butler,UTA,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Jaren Jackson Jr.,MEM,12,6,6,332,26,15,57.7,61,42.6,2,44.1,6.2
Jarred Vanderbilt,MIN,6,2,4,129,12,8,66.7,31,38.7,1,40.0,4.9
Jarrett Culver,MEM,3,2,1,22,2,2,100.0,4,50.0,0,50.0,3.7
Javonte Green,CHI,5,1,4,72,8,5,62.5,19,42.1,1,44.4,3.4
Jaxson Hayes,NOP,5,2,3,71,4,4,100.0,11,36.4,1,40.0,6.0
Jaylen Brown,BOS,24,14,10,920,33,12,36.4,78,42.3,2,43.4,13.6
Jayson Tatum,BOS,24,14,10,983,24,13,54.2,69,34.8,0,34.8,9.1
Jeff Green,DEN,5,1,4,113,7,4,57.1,14,50.0,1,53.8,7.6
Jevon Carter,MIL,9,6,3,123,3,1,33.3,7,42.9,0,42.9,16.6
Jimmy Butler,MIA,17,10,7,629,41,22,53.7,84,48.8,4,51.3,7.8
Joel Embiid,PHI,10,6,4,385,21,15,71.4,60,35.0,1,35.6,5.6
John Collins,ATL,5,1,4,122,2,2,100.0,15,13.3,1,14.3,2.7
John Konchar,MEM,6,4,2,51,3,1,33.3,6,50.0,0,50.0,11.4
Jonas Valanciunas,NOP,6,2,4,175,33,22,66.7,63,52.4,3,55.0,3.7
Jonathan Kuminga,GSW,8,4,4,105,4,1,25.0,15,26.7,0,26.7,6.2
Jordan Clarkson,UTA,6,2,4,170,5,2,40.0,9,55.6,0,55.6,7.0
Jordan McLaughlin,MIN,4,1,3,74,0,0,0.0,4,0.0,0,0.0,0.0
Jordan Nwora,MIL,3,2,1,12,0,0,0.0,0,0.0,0,0.0,0.0
Jordan Poole,GSW,20,15,5,563,10,2,20.0,28,35.7,1,37.0,19.5
Jose Alvarado,NOP,5,1,4,100,2,0,0.0,7,28.6,1,33.3,13.0
Josh Green,DAL,9,3,6,91,1,0,0.0,7,14.3,2,20.0,14.8
Jrue Holiday,MIL,12,7,5,463,12,8,66.7,42,28.6,2,30.0,8.9
Juan Toscano-Anderson,GSW,5,4,1,32,0,0,0.0,2,0.0,0,0.0,0.0
Juancho Hernangomez,UTA,5,2,3,50,2,1,50.0,4,50.0,0,50.0,9.8
Juwan Morgan,BOS,3,1,2,7,2,0,0.0,2,100.0,0,100.0,8.3
Karl-Anthony Towns,MIN,6,2,4,222,11,8,72.7,26,42.3,0,42.3,9.5
Kevin Durant,BKN,4,0,4,176,2,0,0.0,7,28.6,1,33.3,17.9
Kevin Huerter,ATL,5,1,4,154,1,0,0.0,4,25.0,1,33.3,14.5
Kevin Knox II,ATL,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Kevon Looney,GSW,22,16,6,448,63,39,61.9,118,53.4,2,54.3,5.8
Khem Birch,TOR,5,2,3,55,4,4,100.0,10,40.0,0,40.0,5.8
Khris Middleton,MIL,2,1,1,71,1,0,0.0,2,50.0,0,50.0,10.0
Klay Thompson,GSW,22,16,6,792,7,4,57.1,34,20.6,2,21.9,15.6
Kyle Anderson,MEM,12,6,6,221,10,3,30.0,21,47.6,0,47.6,10.2
Kyle Lowry,MIA,10,4,6,295,3,2,66.7,19,15.8,0,15.8,13.5
Kyrie Irving,BKN,4,0,4,170,6,2,33.3,11,54.5,0,54.5,8.8
Landry Shamet,PHX,9,5,4,159,3,0,0.0,9,33.3,0,33.3,29.6
Larry Nance Jr.,NOP,6,2,4,130,19,12,63.2,31,61.3,0,61.3,5.4
Luca Vildoza,MIL,2,1,1,10,1,1,100.0,1,100.0,0,100.0,5.0
Luka Doncic,DAL,15,7,8,552,10,6,60.0,57,17.5,2,18.2,10.7
Luke Kornet,BOS,4,2,2,9,1,0,0.0,1,100.0,0,100.0,6.7
Malachi Flynn,TOR,3,0,3,31,2,0,0.0,3,66.7,0,66.7,15.9
Malik Beasley,MIN,6,2,4,119,2,2,100.0,7,28.6,0,28.6,4.1
Malik Fitts,BOS,2,1,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Marcus Smart,BOS,21,12,9,760,20,10,50.0,48,41.7,3,44.4,7.3
Markieff Morris,MIA,1,0,1,3,0,0,0.0,1,0.0,1,0.0,0.0
Marquese Chriss,DAL,6,3,3,21,4,1,25.0,5,80.0,0,80.0,4.2
Matisse Thybulle,PHI,5,2,3,84,2,0,0.0,7,28.6,0,28.6,20.1
Max Strus,MIA,17,11,6,508,15,4,26.7,27,55.6,1,57.7,14.5
Maxi Kleber,DAL,18,9,9,456,15,9,60.0,36,41.7,0,41.7,7.6
Mikal Bridges,PHX,13,7,6,500,12,7,58.3,25,48.0,0,48.0,8.1
Mike Conley,UTA,6,2,4,174,2,0,0.0,3,66.7,0,66.7,16.3
Monte Morris,DEN,4,1,3,124,1,0,0.0,3,33.3,0,33.3,43.1
Moses Moody,GSW,5,3,2,65,2,0,0.0,7,28.6,0,28.6,16.2
Naji Marshall,NOP,4,0,4,38,3,1,33.3,7,42.9,0,42.9,9.9
Naz Reid,MIN,4,1,3,48,2,2,100.0,8,25.0,0,25.0,3.4
Nemanja Bjelica,GSW,14,10,4,147,6,1,16.7,10,60.0,0,60.0,8.2
Nic Claxton,BKN,4,0,4,98,7,6,85.7,20,35.0,1,36.8,3.0
Nickeil Alexander-Walker,UTA,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Nik Stauskas,BOS,2,1,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Nikola Jokic,DEN,5,1,4,171,17,17,100.0,39,43.6,1,44.7,3.8
Nikola Vucevic,CHI,5,1,4,181,14,13,92.9,20,70.0,0,70.0,5.4
O.G. Anunoby,TOR,6,2,4,217,7,4,57.1,19,36.8,1,38.9,7.2
Omer Yurtseven,MIA,5,2,3,27,1,0,0.0,4,25.0,0,25.0,2.6
Onyeka Okongwu,ATL,5,1,4,108,11,6,54.5,26,42.3,2,45.8,6.0
Otto Porter Jr.,GSW,18,14,4,359,12,9,75.0,41,29.3,2,30.8,6.5
P.J. Tucker,MIA,18,11,7,509,35,14,40.0,105,33.3,4,34.7,9.3
Pascal Siakam,TOR,6,2,4,260,8,4,50.0,15,53.3,1,57.1,4.5
Pat Connaughton,MIL,12,7,5,318,3,0,0.0,13,23.1,0,23.1,14.9
Patrick Beverley,MIN,6,2,4,194,4,1,25.0,12,33.3,0,33.3,10.0
Patrick Williams,CHI,5,1,4,153,6,4,66.7,13,46.2,0,46.2,6.9
Patty Mills,BKN,3,0,3,60,0,0,0.0,0,0.0,0,0.0,0.0
Paul Millsap,PHI,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Paul Reed,PHI,11,6,5,136,22,15,68.2,38,57.9,0,57.9,6.3
Payton Pritchard,BOS,18,10,8,260,10,3,30.0,24,41.7,0,41.7,11.2
Precious Achiuwa,TOR,6,2,4,167,8,6,75.0,22,36.4,2,40.0,4.3
Rayjon Tucker,MIL,2,1,1,10,1,0,0.0,2,50.0,0,50.0,23.3
Reggie Bullock,DAL,18,9,9,707,8,1,12.5,21,38.1,0,38.1,15.0
Robert Williams III,BOS,17,9,8,394,43,36,83.7,86,50.0,4,52.4,3.8
Royce O'Neale,UTA,6,2,4,188,6,3,50.0,15,40.0,1,42.9,10.7
Rudy Gobert,UTA,6,2,4,197,21,12,57.1,54,38.9,0,38.9,4.0
Sam Hauser,BOS,1,1,0,2,0,0,0.0,1,0.0,0,0.0,0.0
Scottie Barnes,TOR,4,2,2,133,7,2,28.6,13,53.8,0,53.8,9.6
Serge Ibaka,MIL,3,3,0,18,2,2,100.0,8,25.0,1,28.6,4.2
Seth Curry,BKN,4,0,4,132,2,0,0.0,6,33.3,1,40.0,15.5
Shake Milton,PHI,11,6,5,157,4,2,50.0,12,33.3,1,36.4,10.7
Skylar Mays,ATL,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Spencer Dinwiddie,DAL,17,9,8,469,8,4,50.0,26,30.8,0,30.8,11.1
Stephen Curry,GSW,22,16,6,764,11,3,27.3,45,24.4,1,25.0,17.9
Sterling Brown,DAL,5,1,4,20,1,0,0.0,4,25.0,0,25.0,18.1
Steven Adams,MEM,6,1,5,111,15,10,66.7,30,50.0,0,50.0,7.4
Svi Mykhailiuk,TOR,1,1,0,1,0,0,0.0,1,0.0,0,0.0,0.0
Taurean Prince,MIN,4,1,3,54,1,0,0.0,5,20.0,0,20.0,24.0
Thaddeus Young,TOR,5,2,3,81,7,5,71.4,16,43.8,0,43.8,6.0
Thanasis Antetokounmpo,MIL,3,1,2,5,1,0,0.0,4,25.0,0,25.0,9.8
Timothe Luwawu-Cabarrot,ATL,1,0,1,15,0,0,0.0,1,0.0,0,0.0,0.0
Tobias Harris,PHI,12,6,6,466,10,7,70.0,34,29.4,0,29.4,11.8
Tony Bradley,CHI,2,0,2,8,0,0,0.0,0,0.0,0,0.0,0.0
Torrey Craig,PHX,7,3,4,48,5,4,80.0,9,55.6,0,55.6,4.2
Trae Young,ATL,5,1,4,186,5,1,20.0,10,50.0,0,50.0,21.3
Trey Burke,DAL,3,3,0,15,0,0,0.0,1,0.0,0,0.0,0.0
Trey Murphy III,NOP,6,2,4,120,3,1,33.3,8,37.5,0,37.5,5.0
Tristan Thompson,CHI,4,1,3,27,2,2,100.0,11,18.2,0,18.2,4.1
Troy Brown Jr.,CHI,2,0,2,35,1,0,0.0,2,50.0,0,50.0,20.7
Tyler Herro,MIA,14,10,4,374,7,3,42.9,33,21.2,0,21.2,13.2
Tyrese Maxey,PHI,11,6,5,450,6,1,16.7,20,30.0,0,30.0,15.0
Tyus Jones,MEM,11,6,5,250,4,0,0.0,10,40.0,0,40.0,17.0
Victor Oladipo,MIA,13,8,5,327,4,1,25.0,20,20.0,2,22.2,15.1
Vlatko Cancar,DEN,2,0,2,9,0,0,0.0,2,0.0,0,0.0,0.0
Wesley Matthews,MIL,11,7,4,316,9,6,66.7,24,37.5,1,39.1,8.1
Will Barton,DEN,5,1,4,172,5,3,60.0,11,45.5,1,50.0,13.7
Willy Hernangomez,NOP,1,1,0,2,2,2,100.0,2,100.0,0,100.0,2.8
Xavier Tillman,MEM,9,6,3,139,13,8,61.5,28,46.4,0,46.4,5.4
Zach LaVine,CHI,4,1,3,153,0,0,0.0,9,0.0,0,0.0,0.0
Ziaire Williams,MEM,6,3,3,132,4,2,50.0,8,50.0,1,57.1,14.2
