PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Garrett Temple,NOP,36,G-F,1,1,50.0,1.0,1.0,100.0,48.9,51.1
Nickeil Alexander-Walker,UTA,23,G,1,1,50.0,1.0,1.0,100.0,50.5,49.5
Willy Hernangomez,NOP,28,C-F,1,1,100.0,2.0,2.0,100.0,55.5,44.5
Juwan Morgan,BOS,25,F,5,1,16.7,1.0,1.0,100.0,57.1,42.9
Isaiah Joe,PHI,22,G,4,2,40.0,2.0,2.0,100.0,57.3,42.8
Serge Ibaka,MIL,32,F,4,2,15.8,3.0,3.0,100.0,61.7,38.3
Timothe Luwawu-Cabarrot,ATL,27,G-F,2,1,14.3,1.0,1.0,100.0,63.2,36.8
Bryn Forbes,DEN,28,G,4,3,50.0,8.0,8.0,100.0,64.0,36.1
Thanasis Antetokounmpo,MIL,29,F,5,2,28.6,2.0,2.0,100.0,64.7,35.3
Luke Kornet,BOS,26,C-F,5,2,28.6,2.0,2.0,100.0,64.9,35.1
Charles Bassey,PHI,21,C-F,3,1,25.0,2.0,2.0,100.0,64.9,35.1
Haywood Highsmith,MIA,25,F,4,2,25.0,2.0,2.0,100.0,65.2,34.9
Paul Millsap,PHI,37,F,1,1,60.0,3.0,3.0,100.0,65.3,34.7
Gorgui Dieng,ATL,32,C,2,1,20.0,1.0,1.0,100.0,65.4,34.6
Rayjon Tucker,MIL,24,G,3,1,33.3,1.0,1.0,100.0,65.9,34.1
Yuta Watanabe,TOR,27,G-F,3,2,28.6,2.0,2.0,100.0,66.7,33.3
Jarrett Culver,MEM,23,G-F,1,1,33.3,1.0,1.0,100.0,70.1,29.9
Thaddeus Young,TOR,34,F,6,5,41.9,16.0,18.0,88.9,64.9,24.0
Zeke Nnaji,DEN,21,F-C,2,1,50.0,1.0,1.0,100.0,76.6,23.4
Vlatko Cancar,DEN,25,F,1,1,50.0,1.0,1.0,100.0,76.6,23.4
DeMar DeRozan,CHI,32,G-F,5,5,38.5,18.0,20.0,90.0,67.5,22.6
Furkan Korkmaz,PHI,24,G-F,6,4,44.8,11.0,13.0,84.6,63.2,21.4
Jeff Green,DEN,35,F,5,4,27.6,7.0,8.0,87.5,67.1,20.4
Bones Hyland,DEN,21,G,5,5,37.8,12.0,14.0,85.7,66.2,19.5
Trey Murphy III,NOP,22,F,6,6,47.8,10.0,11.0,90.9,71.8,19.1
Austin Rivers,DEN,29,G,5,5,36.7,9.0,11.0,81.8,63.9,17.9
Jarred Vanderbilt,MIN,23,F,6,6,50.0,21.0,26.0,80.8,63.0,17.7
Armoni Brooks,TOR,24,G,4,2,33.3,2.0,2.0,100.0,83.4,16.7
Juan Toscano-Anderson,GSW,29,F,9,3,25.0,4.0,5.0,80.0,64.4,15.6
Patty Mills,BKN,33,G,4,3,33.3,6.0,8.0,75.0,60.6,14.4
Fred VanVleet,TOR,28,G,4,3,30.2,10.0,13.0,76.9,63.3,13.6
Kyrie Irving,BKN,30,G,4,4,43.1,19.0,25.0,76.0,62.9,13.1
Ayo Dosunmu,CHI,22,G,5,4,43.3,10.0,13.0,76.9,64.4,12.6
Georges Niang,PHI,29,F,12,9,34.3,17.0,23.0,73.9,61.4,12.5
Tyus Jones,MEM,26,G,12,11,37.5,23.0,30.0,76.7,64.4,12.3
Tobias Harris,PHI,29,F,12,12,29.5,39.0,51.0,76.5,64.7,11.8
Torrey Craig,PHX,31,F,9,5,24.2,6.0,8.0,75.0,63.2,11.8
Monte Morris,DEN,27,G,5,4,28.1,14.0,18.0,77.8,66.2,11.5
Devonte' Graham,NOP,27,G,6,4,33.3,7.0,10.0,70.0,58.7,11.3
Pascal Siakam,TOR,28,F,6,6,36.7,27.0,36.0,75.0,63.8,11.2
Elfrid Payton,PHX,28,G,1,1,100.0,2.0,3.0,66.7,56.0,10.7
Will Barton,DEN,31,G,5,5,36.4,12.0,16.0,75.0,64.6,10.4
Aaron Holiday,PHX,25,G,5,2,37.5,2.0,3.0,66.7,56.5,10.1
Donovan Mitchell,UTA,25,G,6,4,31.5,12.0,17.0,70.6,60.6,10.0
Khem Birch,TOR,29,C,6,6,32.4,8.0,11.0,72.7,63.1,9.6
Jonas Valanciunas,NOP,30,C,6,6,21.1,21.0,26.0,80.8,71.2,9.5
Kyle Anderson,MEM,28,F-G,12,12,42.0,27.0,37.0,73.0,63.5,9.4
Matisse Thybulle,PHI,25,G-F,9,8,32.2,13.0,19.0,68.4,59.3,9.1
Damion Lee,GSW,29,G-F,11,11,45.5,15.0,20.0,75.0,66.0,9.0
Javonte Green,CHI,28,G-F,5,5,50.0,9.0,12.0,75.0,66.3,8.7
Jaxson Hayes,NOP,22,C-F,6,5,21.9,5.0,7.0,71.4,62.9,8.6
Tyler Herro,MIA,22,G,15,15,34.6,33.0,46.0,71.7,63.6,8.1
Tyrese Maxey,PHI,21,G,12,11,27.6,27.0,40.0,67.5,59.4,8.1
Moses Moody,GSW,20,G,10,7,42.4,10.0,14.0,71.4,63.4,8.1
