PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
O.G. Anunoby,TOR,6,2,4,217,17,3,17.6,29,58.6,2,63.0,6.6
Omer Yurtseven,MIA,5,2,3,27,6,1,16.7,12,50.0,0,50.0,5.4
Onyeka Okongwu,ATL,5,1,4,108,16,5,31.3,31,51.6,4,59.3,5.1
Otto Porter Jr.,GSW,18,14,4,359,53,9,17.0,102,52.0,16,61.6,5.7
P.J. Tucker,MIA,18,11,7,509,67,16,23.9,118,56.8,14,64.4,6.4
Pascal Siakam,TOR,6,2,4,260,35,5,14.3,55,63.6,6,71.4,7.2
Pat Connaughton,MIL,12,7,5,318,48,12,25.0,79,60.8,8,67.6,6.1
Patrick Beverley,MIN,6,2,4,194,15,3,20.0,36,41.7,5,48.4,7.0
Patrick Williams,CHI,5,1,4,153,21,3,14.3,36,58.3,3,63.6,5.8
Patty Mills,BKN,3,0,3,60,4,0,0.0,5,80.0,0,80.0,10.8
Paul Millsap,PHI,1,0,1,6,1,0,0.0,2,50.0,0,50.0,5.4
Paul Reed,PHI,11,6,5,136,24,12,50.0,36,66.7,2,70.6,4.3
Payton Pritchard,BOS,18,10,8,260,36,3,8.3,56,64.3,4,69.2,8.2
Precious Achiuwa,TOR,6,2,4,167,21,7,33.3,35,60.0,1,61.8,6.0
Rayjon Tucker,MIL,2,1,1,10,2,0,0.0,3,66.7,1,100.0,13.0
Reggie Bullock,DAL,18,9,9,707,74,12,16.2,109,67.9,8,73.3,8.1
Robert Williams III,BOS,17,9,8,394,62,17,27.4,120,51.7,19,61.4,6.5
Royce O'Neale,UTA,6,2,4,188,28,4,14.3,38,73.7,3,80.0,6.7
Rudy Gobert,UTA,6,2,4,197,58,9,15.5,90,64.4,8,70.7,3.7
Sam Hauser,BOS,1,1,0,2,1,0,0.0,1,100.0,0,100.0,3.6
Scottie Barnes,TOR,4,2,2,133,29,4,13.8,41,70.7,5,80.6,5.1
Serge Ibaka,MIL,3,3,0,18,8,1,12.5,10,80.0,0,80.0,4.0
Seth Curry,BKN,4,0,4,132,8,2,25.0,13,61.5,0,61.5,7.5
Shake Milton,PHI,11,6,5,157,15,2,13.3,25,60.0,2,65.2,6.8
Skylar Mays,ATL,1,0,1,5,1,0,0.0,1,100.0,0,100.0,16.4
Spencer Dinwiddie,DAL,17,9,8,469,36,4,11.1,63,57.1,6,63.2,8.7
Stephen Curry,GSW,22,16,6,764,104,11,10.6,172,60.5,11,64.6,8.4
Sterling Brown,DAL,5,1,4,20,7,2,28.6,9,77.8,1,87.5,6.7
Steven Adams,MEM,6,1,5,111,30,7,23.3,40,75.0,2,78.9,3.9
Svi Mykhailiuk,TOR,1,1,0,1,1,0,0.0,1,100.0,0,100.0,8.4
Taurean Prince,MIN,4,1,3,54,7,2,28.6,10,70.0,0,70.0,5.4
Thaddeus Young,TOR,5,2,3,81,11,2,18.2,16,68.8,1,73.3,6.8
Thanasis Antetokounmpo,MIL,3,1,2,5,3,1,33.3,3,100.0,0,100.0,4.6
Timothe Luwawu-Cabarrot,ATL,1,0,1,15,3,0,0.0,4,75.0,0,75.0,5.7
Tobias Harris,PHI,12,6,6,466,81,25,30.9,142,57.0,11,61.8,5.9
Tony Bradley,CHI,2,0,2,8,4,1,25.0,7,57.1,0,57.1,3.5
Torrey Craig,PHX,7,3,4,48,10,1,10.0,13,76.9,1,83.3,6.7
Trae Young,ATL,5,1,4,186,20,1,5.0,26,76.9,2,83.3,12.9
Trey Burke,DAL,3,3,0,15,3,0,0.0,3,100.0,0,100.0,6.3
Trey Murphy III,NOP,6,2,4,120,12,3,25.0,19,63.2,3,75.0,7.9
Tristan Thompson,CHI,4,1,3,27,6,1,16.7,11,54.5,3,75.0,7.0
Troy Brown Jr.,CHI,2,0,2,35,7,0,0.0,12,58.3,1,63.6,6.9
Tyler Herro,MIA,14,10,4,374,51,5,9.8,92,55.4,10,62.2,5.7
Tyrese Maxey,PHI,11,6,5,450,36,1,2.8,58,62.1,4,66.7,9.6
Tyus Jones,MEM,11,6,5,250,35,2,5.7,50,70.0,2,72.9,8.1
Victor Oladipo,MIA,13,8,5,327,47,13,27.7,82,57.3,13,68.1,5.5
Vlatko Cancar,DEN,2,0,2,9,2,0,0.0,2,100.0,0,100.0,7.1
Wesley Matthews,MIL,11,7,4,316,28,4,14.3,39,71.8,8,90.3,8.7
Will Barton,DEN,5,1,4,172,23,1,4.3,34,67.6,2,71.9,6.2
Willy Hernangomez,NOP,1,1,0,2,0,0,0.0,0,0.0,0,0.0,0.0
Xavier Tillman,MEM,9,6,3,139,17,3,17.6,28,60.7,4,70.8,7.4
Zach LaVine,CHI,4,1,3,153,21,3,14.3,36,58.3,4,65.6,6.5
Ziaire Williams,MEM,6,3,3,132,12,2,16.7,20,60.0,2,66.7,7.0
