TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,21,21,9.2,64,156,41.0,42.0,8.4,61,142,43.0,0.8,3,14,21.4
Miami Heat,21,21,8.0,60,141,42.6,42.9,7.5,59,132,44.7,0.5,1,9,11.1
Denver Nuggets,19,19,8.1,56,126,44.4,45.2,7.5,54,117,46.2,0.6,2,9,22.2
Boston Celtics,17,17,7.0,42,102,41.2,41.7,6.5,41,95,43.2,0.5,1,7,14.3
Toronto Raptors,11,11,9.1,39,86,45.3,45.9,8.3,38,78,48.7,0.8,1,8,12.5
LA Clippers,13,13,7.0,40,77,51.9,51.9,6.9,40,76,52.6,0.1,0,1,0.0
Houston Rockets,12,12,6.5,31,65,47.7,47.7,6.4,31,64,48.4,0.1,0,1,0.0
Milwaukee Bucks,10,10,6.7,24,57,42.1,47.4,5.1,18,43,41.9,1.6,6,14,42.9
Dallas Mavericks,6,6,9.6,26,52,50.0,50.0,9.6,26,52,50.0,0.0,0,0,-
Oklahoma City Thunder,7,7,7.6,24,48,50.0,52.1,7.1,22,45,48.9,0.5,2,3,66.7
Utah Jazz,7,7,7.6,23,46,50.0,50.0,7.3,23,44,52.3,0.3,0,2,0.0
Portland Trail Blazers,5,5,9.5,24,42,57.1,57.1,9.0,24,40,60.0,0.5,0,2,0.0
Brooklyn Nets,4,4,8.8,16,32,50.0,50.0,8.2,16,30,53.3,0.5,0,2,0.0
Indiana Pacers,4,4,9.6,16,31,51.6,56.5,8.0,13,26,50.0,1.5,3,5,60.0
Orlando Magic,5,5,6.9,16,30,53.3,53.3,6.4,16,28,57.1,0.5,0,2,0.0
Philadelphia 76ers,4,4,7.8,14,27,51.9,53.7,7.0,13,24,54.2,0.9,1,3,33.3
