TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,21,21,21.9,156,372,41.9,57.0,4.1,44,70,62.9,17.8,112,302,37.1
Miami Heat,21,21,18.5,130,326,39.9,54.9,2.7,32,47,68.1,15.9,98,279,35.1
Boston Celtics,17,17,19.5,115,286,40.2,54.2,4.0,35,58,60.3,15.6,80,228,35.1
Denver Nuggets,19,19,17.6,126,275,45.8,63.6,2.4,28,37,75.7,15.2,98,238,41.2
LA Clippers,13,13,23.0,107,254,42.1,57.1,4.6,31,51,60.8,18.4,76,203,37.4
Toronto Raptors,11,11,24.1,96,228,42.1,58.8,2.9,20,27,74.1,21.3,76,201,37.8
Milwaukee Bucks,10,10,26.0,101,221,45.7,63.6,4.8,22,41,53.7,21.2,79,180,43.9
Houston Rockets,12,12,22.0,90,221,40.7,55.9,4.2,23,42,54.8,17.8,67,179,37.4
Oklahoma City Thunder,7,7,28.1,74,178,41.6,60.7,1.3,6,8,75.0,26.8,68,170,40.0
Utah Jazz,7,7,26.6,71,160,44.4,62.2,4.8,14,29,48.3,21.8,57,131,43.5
Orlando Magic,5,5,27.9,58,122,47.5,66.0,3.7,13,16,81.3,24.3,45,106,42.5
Portland Trail Blazers,5,5,24.9,49,110,44.5,58.6,5.2,18,23,78.3,19.7,31,87,35.6
Brooklyn Nets,4,4,27.7,49,101,48.5,68.3,3.8,9,14,64.3,23.9,40,87,46.0
Philadelphia 76ers,4,4,25.2,35,87,40.2,52.9,5.5,13,19,68.4,19.7,22,68,32.4
Dallas Mavericks,6,6,15.0,43,81,53.1,75.3,1.8,7,10,70.0,13.1,36,71,50.7
Indiana Pacers,4,4,17.0,24,55,43.6,60.9,2.8,5,9,55.6,14.2,19,46,41.3
