PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Tyler Hansbrough,TOR,28,F-C,3,3,66.7,5.0,6.0,83.3,58.0,25.3
Mike Miller,MEM,34,F,7,6,28.0,12.0,14.0,85.7,61.0,24.8
Al Harrington,WAS,34,F,5,3,26.3,4.0,5.0,80.0,56.6,23.4
Terrence Ross,TOR,23,F,7,6,25.4,13.0,16.0,81.3,58.7,22.5
James Jones,MIA,33,F-G,11,7,39.0,13.0,16.0,81.3,59.3,22.0
Ognjen Kuzmic,GSW,24,C,2,1,33.3,1.0,1.0,100.0,78.3,21.7
Monta Ellis,DAL,28,G,7,6,18.8,11.0,13.0,84.6,63.9,20.7
C.J. Watson,IND,30,G,18,13,25.5,20.0,25.0,80.0,60.4,19.6
Cory Joseph,SAS,22,G,12,4,14.3,4.0,5.0,80.0,61.3,18.7
Michael Kidd-Gilchrist,CHA,20,F,4,4,25.0,7.0,8.0,87.5,69.4,18.1
James Johnson,MEM,27,F,3,3,54.5,5.0,6.0,83.3,66.5,16.9
Kemba Walker,CHA,24,G,4,4,39.6,15.0,19.0,78.9,62.4,16.6
Kosta Koufos,MEM,25,C,5,4,44.4,3.0,4.0,75.0,58.6,16.4
Mike Conley,MEM,26,G,7,7,21.2,14.0,18.0,77.8,61.7,16.1
John Salmons,TOR,34,F-G,6,4,29.6,6.0,8.0,75.0,59.0,16.1
Deron Williams,BKN,30,G,12,12,29.2,22.0,28.0,78.6,63.4,15.2
Carlos Boozer,CHI,32,F,5,4,39.4,10.0,13.0,76.9,62.4,14.5
DeJuan Blair,DAL,25,C-F,6,5,46.4,10.0,13.0,76.9,63.1,13.8
DeMar DeRozan,TOR,24,G,7,6,20.4,8.0,11.0,72.7,59.0,13.7
Dwyane Wade,MIA,32,G,20,17,23.2,33.0,45.0,73.3,59.7,13.6
Lou Williams,ATL,27,G,6,5,22.2,6.0,8.0,75.0,61.5,13.5
Willie Green,LAC,32,G,4,2,44.4,3.0,4.0,75.0,62.1,13.0
Damian Lillard,POR,23,G,11,11,25.8,24.0,32.0,75.0,62.3,12.7
Danny Granger,LAC,31,F,13,11,38.8,14.0,19.0,73.7,61.0,12.7
Chris Paul,LAC,29,G,13,13,25.8,24.0,33.0,72.7,60.7,12.0
Marco Belinelli,SAS,28,G,22,18,30.5,24.0,32.0,75.0,63.0,12.0
Evan Turner,IND,25,F-G,12,7,17.1,5.0,7.0,71.4,59.5,12.0
Bradley Beal,WAS,21,G,11,10,19.4,18.0,26.0,69.2,57.8,11.5
Derek Fisher,OKC,39,G,19,11,23.2,14.0,19.0,73.7,62.3,11.4
Joe Johnson,BKN,33,G,12,12,21.1,21.0,28.0,75.0,63.9,11.1
DeMarre Carroll,ATL,27,F,7,7,19.8,12.0,17.0,70.6,59.5,11.1
Norris Cole,MIA,25,G,20,11,20.2,14.0,19.0,73.7,62.7,11.0
Jimmy Butler,CHI,24,G-F,5,5,17.0,6.0,8.0,75.0,64.0,11.0
Mario Chalmers,MIA,28,G,20,15,21.1,21.0,30.0,70.0,59.6,10.5
Andre Iguodala,GSW,30,F-G,7,7,26.5,13.0,18.0,72.2,62.0,10.3
David Lee,GSW,31,F,7,6,54.7,31.0,41.0,75.6,65.6,10.0
Jeremy Lamb,OKC,22,G,10,6,17.5,5.0,7.0,71.4,61.4,10.0
Chandler Parsons,HOU,25,F,6,6,16.9,7.0,10.0,70.0,60.4,9.6
Will Barton,POR,23,G,6,3,12.9,3.0,4.0,75.0,65.7,9.3
Shawn Marion,DAL,36,F,7,6,20.8,8.0,11.0,72.7,63.7,9.1
Drew Gooden,WAS,32,F,9,9,32.3,13.0,20.0,65.0,56.2,8.8
Chris Douglas-Roberts,CHA,27,G,4,2,21.7,4.0,5.0,80.0,71.2,8.8
Elton Brand,ATL,35,F,7,6,48.5,11.0,16.0,68.8,60.9,7.8
Matt Barnes,LAC,34,F,13,12,23.0,24.0,35.0,68.6,61.2,7.3
Boris Diaw,SAS,32,F,23,23,35.5,57.0,81.0,70.4,63.3,7.1
Steve Blake,GSW,34,G,5,3,13.6,2.0,3.0,66.7,60.2,6.4
Garrett Temple,WAS,28,G,5,3,37.5,2.0,3.0,66.7,60.4,6.2
Marreese Speights,GSW,26,F-C,6,6,28.0,5.0,7.0,71.4,65.4,6.0
Lance Stephenson,IND,23,G,19,14,23.7,28.0,41.0,68.3,62.3,5.9
John Wall,WAS,23,G,11,8,21.1,13.0,20.0,65.0,59.3,5.7
Brandan Wright,DAL,26,F,5,5,48.6,12.0,18.0,66.7,61.1,5.6
Paul Pierce,BKN,36,F,12,10,25.0,23.0,32.0,71.9,66.8,5.1
Glen Davis,LAC,28,F-C,13,9,46.8,19.0,29.0,65.5,60.5,5.1
Alan Anderson,BKN,31,F-G,12,11,22.7,10.0,15.0,66.7,61.7,4.9
Kendrick Perkins,OKC,29,C,19,18,36.0,39.0,59.0,66.1,61.5,4.6
George Hill,IND,28,G,19,17,21.5,32.0,47.0,68.1,63.6,4.5
Jae Crowder,DAL,23,F,7,6,40.0,7.0,10.0,70.0,65.6,4.4
Hedo Turkoglu,LAC,35,F,5,4,40.0,5.0,8.0,62.5,58.2,4.3
JJ Redick,LAC,30,G,13,12,27.4,21.0,32.0,65.6,61.4,4.2
Patty Mills,SAS,25,G,23,9,13.4,7.0,11.0,63.6,59.6,4.0
Kevin Garnett,BKN,38,C-F,12,12,42.7,26.0,38.0,68.4,64.6,3.8
Darren Collison,LAC,26,G,13,13,22.4,12.0,19.0,63.2,59.4,3.8
Mike Scott,ATL,25,F,7,6,22.9,7.0,11.0,63.6,59.9,3.7
Amir Johnson,TOR,27,F,7,6,33.3,15.0,24.0,62.5,59.1,3.4
Andrei Kirilenko,BKN,33,F,10,7,34.2,9.0,13.0,69.2,65.9,3.3
Rashard Lewis,MIA,34,F,18,11,24.6,21.0,32.0,65.6,62.5,3.1
Shane Battier,MIA,35,F,15,11,20.2,11.0,17.0,64.7,61.7,3.0
Jeremy Lin,HOU,25,G,6,6,18.3,7.0,11.0,63.6,60.7,2.9
Omer Asik,HOU,27,C,6,6,29.5,17.0,26.0,65.4,62.6,2.8
Samuel Dalembert,DAL,34,C,7,6,46.3,20.0,31.0,64.5,61.8,2.7
Blake Griffin,LAC,25,F,13,13,33.3,31.0,50.0,62.0,59.4,2.6
Thomas Robinson,POR,23,F,10,8,44.4,10.0,16.0,62.5,60.0,2.5
Kyle Lowry,TOR,28,G,7,6,33.8,16.0,26.0,61.5,59.2,2.4
Luke Ridnour,CHA,33,G,4,2,37.5,2.0,3.0,66.7,64.3,2.4
Austin Daye,SAS,26,F,1,1,60.0,2.0,3.0,66.7,64.8,1.9
Trevor Ariza,WAS,28,F,11,8,18.9,12.0,20.0,60.0,58.2,1.8
Stephen Curry,GSW,26,G,7,5,18.3,10.0,15.0,66.7,65.6,1.1
Nicolas Batum,POR,25,F,11,11,26.0,24.0,39.0,61.5,60.5,1.0
Jared Dudley,LAC,28,F,6,4,39.1,6.0,9.0,66.7,65.9,0.8
Ray Allen,MIA,38,G,20,15,21.2,20.0,33.0,60.6,59.9,0.7
Udonis Haslem,MIA,34,F,12,10,41.9,20.0,31.0,64.5,64.0,0.6
Steven Adams,OKC,20,C,18,16,46.8,41.0,66.0,62.1,62.0,0.1
Shelvin Mack,ATL,24,G,7,5,26.3,6.0,10.0,60.0,60.0,0.0
Jonas Valanciunas,TOR,22,C,7,7,43.8,17.0,28.0,60.7,60.9,-0.2
Shaun Livingston,BKN,28,G,12,10,31.4,24.0,37.0,64.9,65.2,-0.4
Thabo Sefolosha,OKC,30,G,14,8,21.7,9.0,15.0,60.0,60.4,-0.4
Aron Baynes,SAS,27,F-C,10,6,51.2,12.0,21.0,57.1,57.7,-0.5
Dirk Nowitzki,DAL,36,F,7,7,39.5,29.0,47.0,61.7,62.4,-0.7
Chris Bosh,MIA,30,C-F,20,20,45.5,68.0,115.0,59.1,59.9,-0.8
Nene,WAS,31,F-C,10,9,30.8,21.0,37.0,56.8,57.7,-0.9
Caron Butler,OKC,34,F,18,14,25.0,16.0,27.0,59.3,60.1,-0.9
Klay Thompson,GSW,24,G,7,7,17.3,8.0,13.0,61.5,62.6,-1.0
Wesley Matthews,POR,27,G,11,11,13.6,14.0,23.0,60.9,62.0,-1.1
Trevor Booker,WAS,26,F,9,7,48.0,13.0,24.0,54.2,55.8,-1.6
Patrick Beverley,HOU,25,G,6,3,19.6,5.0,9.0,55.6,57.4,-1.8
Chris Copeland,IND,30,F,8,5,30.0,5.0,9.0,55.6,57.6,-2.1
Gerald Henderson,CHA,26,G,4,4,30.0,8.0,12.0,66.7,68.9,-2.2
Kevin Durant,OKC,25,F,19,17,33.9,48.0,80.0,60.0,62.4,-2.4
Danny Green,SAS,27,G-F,23,21,27.0,35.0,58.0,60.3,62.7,-2.4
Harrison Barnes,GSW,22,F,7,6,32.3,12.0,20.0,60.0,62.7,-2.7
Andray Blatche,BKN,27,C-F,12,9,41.5,13.0,22.0,59.1,61.8,-2.8
Courtney Lee,MEM,28,G,7,6,18.1,8.0,13.0,61.5,64.7,-3.2
Josh McRoberts,CHA,27,F,4,3,19.6,6.0,9.0,66.7,70.0,-3.3
Dorell Wright,POR,28,F,8,7,43.1,13.0,22.0,59.1,62.5,-3.4
Mason Plumlee,BKN,24,F-C,10,10,59.2,17.0,29.0,58.6,62.2,-3.5
David West,IND,33,F,19,19,31.4,41.0,70.0,58.6,62.2,-3.6
Dwight Howard,HOU,28,C-F,6,6,39.4,23.0,39.0,59.0,62.8,-3.8
Beno Udrih,MEM,31,G,7,7,29.8,8.0,14.0,57.1,61.0,-3.8
Paul George,IND,24,F-G,19,18,26.2,34.0,55.0,61.8,65.9,-4.0
LeBron James,MIA,29,F,20,17,27.0,23.0,41.0,56.1,60.1,-4.0
James Harden,HOU,24,G,6,6,20.7,11.0,19.0,57.9,62.0,-4.1
Greivis Vasquez,TOR,27,G,7,6,19.4,7.0,13.0,53.8,58.3,-4.5
Tony Parker,SAS,32,G,23,12,12.8,14.0,25.0,56.0,60.6,-4.6
Jeff Ayres,SAS,27,C-F,15,8,28.1,5.0,9.0,55.6,60.8,-5.2
Tim Duncan,SAS,38,F,23,23,53.6,88.0,156.0,56.4,62.3,-5.9
Robin Lopez,POR,26,C,11,10,55.4,58.0,102.0,56.9,63.1,-6.2
Reggie Jackson,OKC,24,G,19,18,29.0,36.0,64.0,56.3,62.4,-6.2
Mike Dunleavy,CHI,33,F,5,5,29.5,7.0,13.0,53.8,60.7,-6.8
Zach Randolph,MEM,32,F,6,6,35.5,15.0,27.0,55.6,62.6,-7.0
Toney Douglas,MIA,28,G,6,2,16.7,1.0,2.0,50.0,57.3,-7.3
DeAndre Jordan,LAC,25,C,13,13,60.8,61.0,113.0,54.0,61.4,-7.4
Troy Daniels,HOU,22,G,4,3,29.6,4.0,8.0,50.0,58.4,-8.4
Manu Ginobili,SAS,36,G,23,13,17.4,15.0,26.0,57.7,66.2,-8.5
Russell Westbrook,OKC,25,G,19,15,23.9,20.0,37.0,54.1,62.9,-8.9
Mirza Teletovic,BKN,28,F,12,11,32.9,13.0,24.0,54.2,63.1,-9.0
Tiago Splitter,SAS,29,C,22,21,36.3,43.0,81.0,53.1,62.2,-9.2
Nick Collison,OKC,33,F-C,17,12,44.6,21.0,41.0,51.2,60.4,-9.2
Joakim Noah,CHI,29,C,5,5,38.1,20.0,37.0,54.1,63.4,-9.4
Kawhi Leonard,SAS,23,F-G,23,20,26.3,34.0,61.0,55.7,65.3,-9.6
Terrence Jones,HOU,22,F,6,5,36.5,10.0,19.0,52.6,62.2,-9.6
Marc Gasol,MEM,29,C,7,7,48.4,23.0,45.0,51.1,61.4,-10.3
Serge Ibaka,OKC,24,F-C,17,17,42.1,71.0,136.0,52.2,62.7,-10.4
Kirk Hinrich,CHI,33,G,5,5,20.0,6.0,12.0,50.0,60.8,-10.8
Cody Zeller,CHA,21,C-F,4,4,60.0,5.0,9.0,55.6,66.6,-11.1
Jose Calderon,DAL,32,G,7,5,16.0,4.0,8.0,50.0,61.2,-11.2
Patrick Patterson,TOR,25,F,7,7,28.1,8.0,16.0,50.0,61.3,-11.3
Marcin Gortat,WAS,30,C,11,11,43.6,32.0,72.0,44.4,56.2,-11.8
Ian Mahinmi,IND,27,C,19,17,36.7,23.0,47.0,48.9,61.2,-12.3
Paul Millsap,ATL,29,F,7,7,48.1,23.0,50.0,46.0,58.9,-12.9
Mo Williams,POR,31,G,8,7,27.3,7.0,15.0,46.7,60.7,-14.0
Draymond Green,GSW,24,F,7,7,33.6,21.0,42.0,50.0,64.1,-14.1
Chris Andersen,MIA,35,F-C,18,17,49.2,28.0,60.0,46.7,61.2,-14.5
LaMarcus Aldridge,POR,28,F,11,11,53.1,40.0,85.0,47.1,61.7,-14.7
Victor Claver,POR,25,F,2,1,28.6,1.0,2.0,50.0,64.7,-14.7
Taj Gibson,CHI,29,F-C,5,5,36.2,10.0,21.0,47.6,63.1,-15.5
Luis Scola,IND,34,F,15,13,31.9,11.0,23.0,47.8,63.8,-16.0
Martell Webster,WAS,27,F-G,10,7,23.1,5.0,12.0,41.7,57.7,-16.0
Al Jefferson,CHA,29,C,3,3,43.2,8.0,16.0,50.0,66.1,-16.1
Roy Hibbert,IND,27,C,19,19,40.2,45.0,98.0,45.9,62.3,-16.3
Tony Allen,MEM,32,G,7,5,13.5,5.0,10.0,50.0,67.6,-17.6
Jeff Teague,ATL,26,G,7,6,27.3,5.0,12.0,41.7,60.3,-18.7
Vince Carter,DAL,37,G-F,7,6,25.0,5.0,11.0,45.5,64.5,-19.0
Pero Antic,ATL,31,C,7,5,36.7,7.0,18.0,38.9,58.9,-20.0
Jermaine O'Neal,GSW,35,C-F,7,6,39.1,4.0,9.0,44.4,64.7,-20.3
Anthony Tolliver,CHA,29,F,4,3,45.5,2.0,5.0,40.0,62.9,-22.9
Marcus Thornton,BKN,27,G,9,3,12.5,1.0,3.0,33.3,58.4,-25.0
Steve Novak,TOR,31,F,2,2,37.5,1.0,3.0,33.3,58.6,-25.3
Ryan Hollins,LAC,29,C,2,2,60.0,1.0,3.0,33.3,60.4,-27.1
Michael Beasley,MIA,25,F,2,1,21.4,1.0,3.0,33.3,63.8,-30.4
CJ McCollum,POR,22,G,4,2,33.3,1.0,3.0,33.3,66.6,-33.3
Bismack Biyombo,CHA,21,C-F,3,3,50.0,2.0,7.0,28.6,64.0,-35.4
Joel Freeland,POR,27,C-F,4,3,83.3,1.0,5.0,20.0,61.8,-41.8
Perry Jones III,OKC,22,F,6,3,33.3,1.0,6.0,16.7,62.6,-45.9
Matt Bonner,SAS,34,F-C,16,7,18.8,1.0,9.0,11.1,64.3,-53.2
Jannero Pargo,CHA,34,G,1,1,100.0,0.0,1.0,0.0,56.5,-56.5
Shane Larkin,DAL,21,G,2,1,50.0,0.0,1.0,0.0,62.9,-62.9
Wayne Ellington,DAL,26,G,2,1,16.7,0.0,1.0,0.0,70.9,-70.9
