PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Caron Butler,OKC,17,9,8,412,47,13,27.7,94,50.0,12,57.3,6.1
Cartier Martin,ATL,1,0,1,10,2,0,0.0,1,200.0,0,200.0,5.0
Chandler Parsons,HOU,6,2,4,250,35,3,8.6,54,64.8,4,70.0,7.8
Chris Andersen,MIA,18,12,6,317,81,27,33.3,119,68.1,11,75.0,4.2
Chris Bosh,MIA,20,13,7,686,88,26,29.5,190,46.3,26,53.7,4.5
Chris Copeland,IND,3,1,2,48,4,1,25.0,13,30.8,2,36.4,10.9
Chris Douglas-Roberts,CHA,3,0,3,62,6,1,16.7,12,50.0,0,50.0,9.7
Chris Paul,LAC,13,6,7,472,43,9,20.9,80,53.8,7,58.9,8.8
Chuck Hayes,TOR,4,2,2,34,4,2,50.0,13,30.8,3,40.0,6.2
Cody Zeller,CHA,4,0,4,53,4,2,50.0,10,40.0,1,44.4,2.9
Cory Joseph,SAS,4,2,2,39,8,2,25.0,12,66.7,0,66.7,10.5
Courtney Lee,MEM,6,3,3,187,11,2,18.2,25,44.0,5,55.0,8.5
D.J. Augustin,CHI,4,1,3,118,4,0,0.0,17,23.5,2,26.7,14.7
DJ White,CHA,1,0,1,3,2,0,0.0,2,100.0,0,100.0,7.9
Damian Lillard,POR,11,5,6,466,44,8,18.2,112,39.3,13,44.4,8.8
Danny Granger,LAC,9,6,3,100,18,6,33.3,43,41.9,3,45.0,5.1
Danny Green,SAS,23,16,7,529,60,10,16.7,131,45.8,9,49.2,7.8
Darren Collison,LAC,11,5,6,207,17,2,11.8,38,44.7,1,45.9,8.1
David Lee,GSW,7,3,4,217,40,16,40.0,89,44.9,5,47.6,3.4
David West,IND,19,10,9,687,104,31,29.8,187,55.6,17,61.2,5.2
DeAndre Jordan,LAC,13,6,7,442,120,34,28.3,177,67.8,10,71.9,4.4
DeJuan Blair,DAL,4,2,2,74,23,7,30.4,28,82.1,1,85.2,5.0
DeMar DeRozan,TOR,7,3,4,282,26,5,19.2,39,66.7,2,70.3,6.9
DeMarre Carroll,ATL,7,3,4,246,22,4,18.2,40,55.0,3,59.5,7.9
Dennis Schroder,ATL,1,0,1,7,2,0,0.0,2,100.0,0,100.0,6.8
Derek Fisher,OKC,16,9,7,268,27,1,3.7,38,71.1,3,77.1,10.8
Deron Williams,BKN,11,5,6,392,31,6,19.4,62,50.0,7,56.4,10.3
Devin Harris,DAL,6,2,4,151,16,2,12.5,23,69.6,2,76.2,10.1
Dirk Nowitzki,DAL,7,3,4,263,51,19,37.3,80,63.8,8,70.8,5.1
Donald Sloan,IND,1,1,0,4,1,0,0.0,1,100.0,0,100.0,6.9
Dorell Wright,POR,4,3,1,67,14,4,28.6,27,51.9,3,58.3,4.8
Draymond Green,GSW,7,3,4,228,40,13,32.5,87,46.0,8,50.6,4.8
Drew Gooden,WAS,8,3,5,141,22,10,45.5,38,57.9,6,68.8,4.2
Dwight Howard,HOU,6,2,4,231,55,28,50.9,91,60.4,5,64.0,4.0
Dwyane Wade,MIA,20,13,7,693,61,14,23.0,106,57.5,13,65.6,7.4
Earl Watson,POR,1,0,1,5,1,0,0.0,1,100.0,0,100.0,9.5
Ed Davis,MEM,5,1,4,22,7,5,71.4,10,70.0,0,70.0,5.8
Elton Brand,ATL,6,3,3,78,16,8,50.0,29,55.2,2,59.3,5.4
Evan Turner,IND,9,5,4,128,26,3,11.5,45,57.8,3,61.9,7.1
Francisco Garcia,HOU,1,0,1,18,1,1,100.0,3,33.3,0,33.3,1.9
Gary Neal,CHA,4,0,4,104,5,1,20.0,11,45.5,1,50.0,7.4
George Hill,IND,19,10,9,687,58,13,22.4,148,39.2,17,44.3,7.4
Gerald Henderson,CHA,4,0,4,119,15,2,13.3,22,68.2,1,71.4,9.6
Glen Davis,LAC,13,6,7,158,22,13,59.1,55,40.0,5,44.0,5.2
Greivis Vasquez,TOR,7,3,4,190,23,6,26.1,37,62.2,7,76.7,6.3
Harrison Barnes,GSW,6,3,3,133,21,4,19.0,42,50.0,3,53.8,5.4
Hedo Turkoglu,LAC,4,2,2,36,5,1,20.0,10,50.0,0,50.0,5.0
Hilton Armstrong,GSW,2,1,1,12,1,1,100.0,3,33.3,0,33.3,1.2
Ian Mahinmi,IND,14,8,6,195,23,11,47.8,52,44.2,10,54.8,5.8
JJ Redick,LAC,11,5,6,304,18,2,11.1,40,45.0,4,50.0,11.6
Jae Crowder,DAL,5,2,3,59,8,2,25.0,16,50.0,2,57.1,6.2
Jamaal Franklin,MEM,1,0,1,1,1,0,0.0,0,0.0,0,0.0,2.1
Jamal Crawford,LAC,10,5,5,253,14,5,35.7,26,53.8,3,60.9,7.9
James Harden,HOU,6,2,4,263,23,3,13.0,45,51.1,6,59.0,6.6
James Johnson,MEM,2,0,2,24,2,1,50.0,2,100.0,0,100.0,5.1
James Jones,MIA,8,5,3,77,8,1,12.5,11,72.7,0,72.7,8.1
Jannero Pargo,CHA,1,0,1,3,1,0,0.0,1,100.0,0,100.0,17.3
Jared Dudley,LAC,3,1,2,30,6,1,16.7,10,60.0,0,60.0,6.2
Jeff Ayres,SAS,10,7,3,45,13,4,30.8,19,68.4,1,72.2,4.4
Jeff Teague,ATL,7,3,4,242,21,2,9.5,41,51.2,1,52.5,14.3
Jeremy Lamb,OKC,6,3,3,82,12,1,8.3,18,66.7,0,66.7,7.4
Jeremy Lin,HOU,6,2,4,177,15,1,6.7,33,45.5,2,48.4,9.8
Jermaine O'Neal,GSW,6,3,3,81,12,4,33.3,31,38.7,6,48.0,3.4
Jimmy Butler,CHI,5,1,4,218,20,4,20.0,34,58.8,4,66.7,9.0
Joakim Noah,CHI,5,1,4,210,49,15,30.6,93,52.7,2,53.8,3.8
Joe Johnson,BKN,10,3,7,390,37,9,24.3,62,59.7,5,64.9,8.2
Joel Freeland,POR,5,2,3,19,4,2,50.0,7,57.1,0,57.1,4.0
John Salmons,TOR,4,2,2,59,6,2,33.3,9,66.7,1,75.0,9.4
John Wall,WAS,11,6,5,420,39,4,10.3,77,50.6,8,56.5,9.5
Jon Leuer,MEM,2,0,2,20,6,2,33.3,6,100.0,0,100.0,6.6
Jonas Valanciunas,TOR,7,3,4,200,49,10,20.4,72,68.1,4,72.1,3.4
Jordan Crawford,GSW,4,1,3,47,5,1,20.0,8,62.5,2,83.3,9.1
Jorge Gutierrez,BKN,1,0,1,2,0,0,0.0,0,0.0,0,0.0,0.0
Jose Calderon,DAL,3,1,2,88,7,1,14.3,10,70.0,0,70.0,9.2
Josh McRoberts,CHA,4,0,4,154,26,3,11.5,46,56.5,3,60.5,4.8
Kawhi Leonard,SAS,23,16,7,736,124,33,26.6,208,59.6,20,66.0,6.5
Kemba Walker,CHA,4,0,4,153,14,4,28.6,31,45.2,0,45.2,11.0
Kendrick Perkins,OKC,18,9,9,374,69,27,39.1,135,51.1,14,57.0,4.1
Kevin Durant,OKC,19,10,9,815,145,32,22.1,194,74.7,11,79.2,6.9
Kevin Garnett,BKN,12,5,7,250,57,26,45.6,88,64.8,5,68.7,4.0
Kevin Seraphin,WAS,2,1,1,4,1,1,100.0,1,100.0,0,100.0,6.3
Kirk Hinrich,CHI,4,1,3,138,14,2,14.3,27,51.9,2,56.0,11.9
Klay Thompson,GSW,6,3,3,237,20,5,25.0,42,47.6,1,48.8,13.8
Kosta Koufos,MEM,6,2,4,45,8,2,25.0,14,57.1,1,61.5,4.3
Kyle Korver,ATL,7,3,4,250,35,10,28.6,70,50.0,10,58.3,7.2
Kyle Lowry,TOR,6,2,4,233,24,2,8.3,47,51.1,5,57.1,10.1
LaMarcus Aldridge,POR,11,5,6,441,87,32,36.8,142,61.3,10,65.9,4.7
Lance Stephenson,IND,18,10,8,677,107,18,16.8,170,62.9,12,67.7,6.5
Landry Fields,TOR,2,1,1,25,5,1,20.0,10,50.0,2,62.5,6.6
Lavoy Allen,IND,2,1,1,7,4,1,25.0,4,100.0,0,100.0,4.6
LeBron James,MIA,20,13,7,763,127,30,23.6,172,73.8,11,78.9,6.2
Lou Williams,ATL,7,3,4,133,16,3,18.8,25,64.0,0,64.0,7.0
Luis Scola,IND,14,7,7,218,31,11,35.5,72,43.1,10,50.0,4.5
Luke Ridnour,CHA,3,0,3,26,4,1,25.0,8,50.0,0,50.0,8.8
Manu Ginobili,SAS,22,16,6,575,66,18,27.3,111,59.5,9,64.7,8.2
Marc Gasol,MEM,7,3,4,299,41,14,34.1,91,45.1,9,50.0,4.4
Marcin Gortat,WAS,11,6,5,382,73,27,37.0,148,49.3,15,54.9,4.1
Marco Belinelli,SAS,18,11,7,307,48,6,12.5,81,59.3,6,64.0,6.6
Marcus Thornton,BKN,8,3,5,105,12,1,8.3,18,66.7,3,80.0,11.5
Mario Chalmers,MIA,19,13,6,504,44,9,20.5,86,51.2,6,55.0,7.6
Marreese Speights,GSW,6,3,3,58,13,6,46.2,22,59.1,4,72.2,4.4
Martell Webster,WAS,10,6,4,178,21,10,47.6,34,61.8,4,70.0,5.3
Mason Plumlee,BKN,9,4,5,109,18,6,33.3,41,43.9,2,46.2,5.1
Matt Barnes,LAC,13,6,7,404,36,3,8.3,72,50.0,8,56.3,6.8
Matt Bonner,SAS,8,5,3,70,12,5,41.7,21,57.1,1,60.0,6.4
Meyers Leonard,POR,2,0,2,5,2,0,0.0,3,66.7,0,66.7,9.7
Michael Beasley,MIA,2,1,1,19,2,0,0.0,7,28.6,1,33.3,18.6
Michael Kidd-Gilchrist,CHA,4,0,4,91,18,5,27.8,30,60.0,1,62.1,5.8
Mike Conley,MEM,7,3,4,267,27,1,3.7,54,50.0,5,55.1,8.7
Mike Dunleavy,CHI,5,1,4,163,13,2,15.4,38,34.2,9,44.8,9.0
Mike Miller,MEM,7,3,4,173,24,7,29.2,48,50.0,5,55.8,6.0
Mike Scott,ATL,7,3,4,146,15,2,13.3,25,60.0,3,68.2,6.5
Mirza Teletovic,BKN,12,5,7,220,25,10,40.0,63,39.7,9,46.3,5.7
Mo Williams,POR,6,3,3,157,10,1,10.0,24,41.7,3,47.6,10.9
Monta Ellis,DAL,7,3,4,249,11,3,27.3,21,52.4,4,64.7,9.5
Nando De Colo,TOR,1,0,1,4,1,0,0.0,2,50.0,1,100.0,7.7
Nazr Mohammed,CHI,2,0,2,5,1,0,0.0,0,0.0,0,0.0,8.6
Nene,WAS,10,5,5,325,45,17,37.8,80,56.3,10,64.3,5.8
Nick Collison,OKC,14,5,9,165,26,9,34.6,58,44.8,9,53.1,5.6
Nicolas Batum,POR,11,5,6,459,74,14,18.9,112,66.1,9,71.8,5.3
Norris Cole,MIA,12,8,4,252,21,1,4.8,39,53.8,2,56.8,7.7
Ognjen Kuzmic,GSW,1,0,1,7,3,0,0.0,5,60.0,0,60.0,6.2
Omer Asik,HOU,6,2,4,163,28,13,46.4,46,60.9,5,68.3,3.8
Patrick Beverley,HOU,6,2,4,202,12,1,8.3,32,37.5,3,41.4,11.2
Patrick Patterson,TOR,7,3,4,199,35,10,28.6,53,66.0,5,72.9,4.5
Patty Mills,SAS,19,15,4,300,32,2,6.3,61,52.5,3,55.2,11.1
Paul George,IND,19,10,9,781,132,24,18.2,197,67.0,7,69.5,6.4
Paul Millsap,ATL,7,3,4,267,55,18,32.7,106,51.9,8,56.1,5.1
Paul Pierce,BKN,12,5,7,368,50,11,22.0,88,56.8,4,59.5,7.1
Pero Antic,ATL,7,3,4,170,17,3,17.6,46,37.0,6,42.5,4.8
Perry Jones III,OKC,4,1,3,47,6,2,33.3,13,46.2,1,50.0,8.6
Rashard Lewis,MIA,16,11,5,271,33,11,33.3,57,57.9,7,66.0,6.3
Rasual Butler,IND,6,3,3,37,6,3,50.0,7,85.7,0,85.7,4.3
Ray Allen,MIA,20,13,7,527,54,7,13.0,94,57.4,8,62.8,8.8
Reggie Jackson,OKC,19,10,9,531,59,12,20.3,134,44.0,12,48.4,8.5
Robin Lopez,POR,11,5,6,367,54,20,37.0,122,44.3,10,48.2,4.6
Roy Hibbert,IND,17,10,7,512,61,21,34.4,161,37.9,20,43.3,5.4
Russell Westbrook,OKC,19,10,9,735,93,22,23.7,150,62.0,9,66.0,8.9
Ryan Hollins,LAC,3,2,1,9,2,1,50.0,6,33.3,1,40.0,2.5
Samuel Dalembert,DAL,7,3,4,135,36,12,33.3,55,65.5,5,72.0,3.2
Serge Ibaka,OKC,17,10,7,581,85,27,31.8,178,47.8,21,54.1,4.0
Shane Battier,MIA,8,4,4,128,9,2,22.2,20,45.0,2,50.0,4.8
Shane Larkin,DAL,1,0,1,7,1,0,0.0,2,50.0,0,50.0,11.4
Shaun Livingston,BKN,11,5,6,292,34,6,17.6,61,55.7,5,60.7,7.8
Shawn Marion,DAL,7,3,4,193,23,8,34.8,36,63.9,1,65.7,6.8
Shelvin Mack,ATL,7,3,4,118,10,0,0.0,27,37.0,5,45.5,7.9
Stephen Curry,GSW,7,3,4,296,21,5,23.8,51,41.2,3,43.8,8.3
Steve Blake,GSW,2,0,2,25,3,0,0.0,9,33.3,0,33.3,9.1
Steve Novak,TOR,2,1,1,15,5,2,40.0,6,83.3,0,83.3,6.3
Steven Adams,OKC,16,9,7,323,52,16,30.8,118,44.1,11,48.6,3.7
Taj Gibson,CHI,5,1,4,154,10,4,40.0,39,25.6,5,29.4,5.9
Tayshaun Prince,MEM,5,3,2,91,6,1,16.7,14,42.9,2,50.0,10.6
Terrence Jones,HOU,6,2,4,138,20,9,45.0,39,51.3,2,54.1,8.6
Terrence Ross,TOR,7,3,4,158,13,1,7.7,21,61.9,2,68.4,6.3
Thabo Sefolosha,OKC,12,5,7,216,24,2,8.3,45,53.3,5,60.0,10.1
Thomas Robinson,POR,9,5,4,108,18,4,22.2,38,47.4,3,51.4,4.3
Tiago Splitter,SAS,23,16,7,516,95,32,33.7,159,59.7,16,66.4,5.3
Tim Duncan,SAS,23,16,7,752,146,53,36.3,282,51.8,28,57.5,4.4
Toney Douglas,MIA,3,1,2,17,3,1,33.3,3,100.0,0,100.0,10.4
Tony Allen,MEM,7,3,4,230,31,6,19.4,49,63.3,5,70.5,8.6
Tony Parker,SAS,19,14,5,601,38,3,7.9,90,42.2,6,45.2,11.8
Tony Snell,CHI,5,1,4,46,6,0,0.0,11,54.5,1,60.0,6.0
Trevor Ariza,WAS,11,6,5,407,77,13,16.9,106,72.6,6,77.0,5.0
Trevor Booker,WAS,8,5,3,137,23,7,30.4,50,46.0,5,51.1,5.7
Troy Daniels,HOU,3,2,1,58,6,3,50.0,15,40.0,3,50.0,4.7
Tyler Hansbrough,TOR,3,0,3,29,4,1,25.0,11,36.4,2,44.4,8.2
Udonis Haslem,MIA,14,9,5,166,29,10,34.5,52,55.8,5,61.7,4.4
Victor Claver,POR,2,0,2,7,5,2,40.0,7,71.4,0,71.4,4.4
Vince Carter,DAL,7,3,4,190,18,6,33.3,39,46.2,4,51.4,5.7
Wayne Ellington,DAL,1,0,1,10,2,0,0.0,2,100.0,0,100.0,4.0
Wesley Matthews,POR,11,5,6,426,36,5,13.9,73,49.3,10,57.1,9.4
Will Barton,POR,5,1,4,80,7,3,42.9,16,43.8,2,50.0,9.3
Willie Green,LAC,4,2,2,16,7,0,0.0,5,140.0,0,140.0,6.5
Zach Randolph,MEM,6,3,3,234,35,13,37.1,66,53.0,10,62.5,5.5
