PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Al Harrington,WAS,7,3,4,59.0,77,5,2,2,100.0,1,2,50.0,5,100.0,1,20.0,0,0.0,0,0.0,1,20.0,1733,1610612764
Al Jefferson,CHA,3,0,3,106.0,124,30,11,24,45.800000000000004,2,2,100.0,24,80.0,4,13.3,0,0.0,0,0.0,1,3.3000000000000003,2744,1610612766
Alan Anderson,BKN,12,5,7,261.0,294,8,0,2,0.0,0,0,0.0,0,0.0,5,62.5,0,0.0,0,0.0,0,0.0,101187,1610612751
Amir Johnson,TOR,7,3,4,191.0,263,48,17,27,63.0,3,4,75.0,38,79.2,11,22.900000000000002,1,2.1,6,12.5,2,4.2,101161,1610612761
Andray Blatche,BKN,12,5,7,172.0,266,66,19,35,54.300000000000004,19,20,95.0,57,86.4,13,19.7,1,1.5,6,9.1,8,12.1,101154,1610612751
Andre Iguodala,GSW,7,3,4,248.0,332,16,3,3,100.0,3,4,75.0,9,56.3,10,62.5,1,6.3,1,6.3,2,12.5,2738,1610612744
Andre Miller,WAS,11,6,5,108.0,263,9,4,5,80.0,2,2,100.0,10,111.1,2,22.2,0,0.0,1,11.1,1,11.1,1889,1610612764
Andre Roberson,OKC,2,0,2,9.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203460,1610612760
Andrei Kirilenko,BKN,10,4,6,144.0,160,24,3,7,42.9,2,4,50.0,8,33.300000000000004,12,50.0,2,8.3,1,4.2,2,8.3,1905,1610612751
Anthony Tolliver,CHA,4,0,4,21.0,42,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201229,1610612766
Aron Baynes,SAS,14,11,3,101.0,113,27,11,17,64.7,3,4,75.0,25,92.60000000000001,6,22.2,0,0.0,1,3.6999999999999997,2,7.3999999999999995,203382,1610612759
Austin Daye,SAS,1,0,1,6.0,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201948,1610612759
