PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Al Harrington,WAS,7,3,4,59.0,1,2,50.0,0.0,0.0,,50.0,2,1733,1610612764
Al Jefferson,CHA,3,0,3,106.0,2,5,40.0,,,,40.0,4,2744,1610612766
Alan Anderson,BKN,12,5,7,261.0,5,14,35.699999999999996,0.0,2.0,0.0,35.699999999999996,10,101187,1610612751
Amir Johnson,TOR,7,3,4,191.0,2,3,66.7,0.0,0.0,,66.7,4,101161,1610612761
Andray Blatche,BKN,12,5,7,172.0,0,6,0.0,0.0,0.0,,0.0,0,101154,1610612751
Andre Iguodala,GSW,7,3,4,248.0,6,15,40.0,1.0,3.0,33.300000000000004,43.3,13,2738,1610612744
Andre Miller,WAS,11,6,5,108.0,5,12,41.699999999999996,0.0,1.0,0.0,41.699999999999996,10,1889,1610612764
Andre Roberson,OKC,2,0,2,9.0,0,1,0.0,,,,0.0,0,203460,1610612760
Andrei Kirilenko,BKN,10,4,6,144.0,1,2,50.0,,,,50.0,2,1905,1610612751
Anthony Tolliver,CHA,4,0,4,21.0,0,0,,0.0,0.0,,,0,201229,1610612766
Aron Baynes,SAS,14,11,3,101.0,0,1,0.0,0.0,0.0,,0.0,0,203382,1610612759
Austin Daye,SAS,1,0,1,6.0,0,1,0.0,,,,0.0,0,201948,1610612759
Beno Udrih,MEM,7,3,4,115.0,9,17,52.900000000000006,0.0,2.0,0.0,52.900000000000006,18,2757,1610612763
Bernard James,DAL,2,1,1,8.0,0,0,,,,,,0,203108,1610612742
Bismack Biyombo,CHA,3,0,3,48.0,0,0,,,,,,0,202687,1610612766
Blake Griffin,LAC,13,6,7,478.0,15,35,42.9,0.0,0.0,,42.9,30,201933,1610612746
Boris Diaw,SAS,23,16,7,604.0,9,20,45.0,0.0,1.0,0.0,45.0,18,2564,1610612759
Bradley Beal,WAS,11,6,5,458.0,32,81,39.5,7.0,14.0,50.0,43.8,71,203078,1610612764
Brandan Wright,DAL,6,2,4,90.0,1,1,100.0,,,,100.0,2,201148,1610612742
C.J. Watson,IND,19,10,9,342.0,9,31,28.999999999999996,2.0,8.0,25.0,32.300000000000004,20,201228,1610612754
CJ McCollum,POR,6,1,5,24.0,1,5,20.0,0.0,0.0,,20.0,2,203468,1610612757
Carlos Boozer,CHI,5,1,4,121.0,4,10,40.0,,,,40.0,8,2430,1610612741
Caron Butler,OKC,18,10,8,419.0,5,33,15.2,0.0,5.0,0.0,15.2,10,2406,1610612760
Cartier Martin,ATL,3,1,2,15.0,1,1,100.0,,,,100.0,2,201858,1610612737
Chandler Parsons,HOU,6,2,4,250.0,7,18,38.9,3.0,9.0,33.300000000000004,47.199999999999996,17,202718,1610612745
Chris Andersen,MIA,18,12,6,317.0,0,0,,0.0,0.0,,,0,2365,1610612748
