PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Al Harrington,WAS,6,3,3,59,1,0,0.0,7,14.3,0,14.3,2.0
Al Jefferson,CHA,3,0,3,106,6,2,33.3,13,46.2,1,50.0,3.3
Alan Anderson,BKN,11,5,6,241,10,4,40.0,21,47.6,1,50.0,11.1
Amir Johnson,TOR,7,3,4,191,16,10,62.5,47,34.0,1,34.8,6.9
Andray Blatche,BKN,11,5,6,168,25,18,72.0,46,54.3,0,54.3,5.8
Andre Iguodala,GSW,7,3,4,248,5,2,40.0,14,35.7,1,38.5,8.6
Andre Miller,WAS,7,4,3,81,2,0,0.0,14,14.3,0,14.3,17.4
Andre Roberson,OKC,1,0,1,7,0,0,0.0,1,0.0,0,0.0,0.0
Andrei Kirilenko,BKN,9,3,6,142,10,5,50.0,20,50.0,1,52.6,6.8
Anthony Tolliver,CHA,3,0,3,16,1,0,0.0,2,50.0,0,50.0,2.1
Aron Baynes,SAS,11,8,3,93,12,9,75.0,24,50.0,0,50.0,4.5
Austin Daye,SAS,1,0,1,6,0,0,0.0,2,0.0,0,0.0,0.0
Beno Udrih,MEM,5,3,2,77,2,1,50.0,5,40.0,1,50.0,10.2
Bernard James,DAL,1,1,0,2,1,1,100.0,1,100.0,0,100.0,12.3
Bismack Biyombo,CHA,3,0,3,48,5,2,40.0,13,38.5,1,41.7,8.7
Blake Griffin,LAC,13,6,7,478,35,21,60.0,90,38.9,2,39.8,6.1
Boris Diaw,SAS,22,16,6,587,25,17,68.0,64,39.1,3,41.0,5.3
Bradley Beal,WAS,11,6,5,458,15,5,33.3,38,39.5,3,42.9,17.3
Brandan Wright,DAL,5,2,3,83,5,4,80.0,8,62.5,0,62.5,8.3
C.J. Watson,IND,18,10,8,327,3,0,0.0,19,15.8,2,17.6,18.6
CJ McCollum,POR,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Carlos Boozer,CHI,5,1,4,121,8,7,87.5,23,34.8,1,36.4,6.8
Caron Butler,OKC,17,9,8,412,11,3,27.3,33,33.3,3,36.7,15.2
Cartier Martin,ATL,1,0,1,10,1,0,0.0,1,100.0,0,100.0,15.1
Chandler Parsons,HOU,6,2,4,250,6,4,66.7,34,17.6,1,18.2,9.1
Chris Andersen,MIA,18,12,6,317,26,19,73.1,75,34.7,1,35.1,3.1
Chris Bosh,MIA,20,13,7,686,24,9,37.5,55,43.6,0,43.6,8.5
Chris Copeland,IND,3,1,2,48,1,1,100.0,3,33.3,0,33.3,1.4
Chris Douglas-Roberts,CHA,3,0,3,62,2,0,0.0,4,50.0,0,50.0,12.1
Chris Paul,LAC,13,6,7,472,12,5,41.7,47,25.5,1,26.1,11.8
Chuck Hayes,TOR,4,2,2,34,4,2,50.0,12,33.3,0,33.3,4.4
Cody Zeller,CHA,4,0,4,53,5,4,80.0,14,35.7,0,35.7,4.3
Cory Joseph,SAS,4,2,2,39,1,1,100.0,10,10.0,1,11.1,2.7
Courtney Lee,MEM,6,3,3,187,3,0,0.0,9,33.3,0,33.3,11.7
D.J. Augustin,CHI,4,1,3,118,4,2,50.0,12,33.3,1,36.4,3.3
DJ White,CHA,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Damian Lillard,POR,11,5,6,466,12,5,41.7,39,30.8,0,30.8,17.5
Danny Granger,LAC,9,6,3,100,2,1,50.0,9,22.2,0,22.2,2.7
Danny Green,SAS,23,16,7,529,9,2,22.2,28,32.1,1,33.3,13.3
Darren Collison,LAC,11,5,6,207,10,4,40.0,29,34.5,1,35.7,15.7
David Lee,GSW,7,3,4,217,24,18,75.0,65,36.9,2,38.1,5.9
David West,IND,19,10,9,687,24,13,54.2,86,27.9,4,29.3,6.7
DeAndre Jordan,LAC,13,6,7,442,43,32,74.4,108,39.8,0,39.8,5.3
DeJuan Blair,DAL,4,2,2,74,14,9,64.3,25,56.0,1,58.3,7.4
DeMar DeRozan,TOR,7,3,4,282,3,0,0.0,18,16.7,1,17.6,12.6
DeMarre Carroll,ATL,7,3,4,246,12,4,33.3,38,31.6,1,32.4,14.4
Dennis Schroder,ATL,1,0,1,7,0,0,0.0,0,0.0,0,0.0,0.0
Derek Fisher,OKC,16,9,7,268,6,2,33.3,15,40.0,1,42.9,15.6
Deron Williams,BKN,11,5,6,392,7,3,42.9,33,21.2,0,21.2,17.5
Devin Harris,DAL,6,2,4,151,1,0,0.0,9,11.1,0,11.1,4.7
Dirk Nowitzki,DAL,7,3,4,263,5,3,60.0,17,29.4,2,33.3,9.3
Donald Sloan,IND,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0.0
Dorell Wright,POR,4,3,1,67,2,0,0.0,2,100.0,0,100.0,5.1
Draymond Green,GSW,7,3,4,228,18,10,55.6,40,45.0,0,45.0,6.8
Drew Gooden,WAS,8,3,5,141,20,17,85.0,55,36.4,1,37.0,4.6
Dwight Howard,HOU,6,2,4,231,27,18,66.7,62,43.5,2,45.0,4.1
Dwyane Wade,MIA,20,13,7,693,16,5,31.3,62,25.8,0,25.8,6.5
Earl Watson,POR,1,0,1,5,0,0,0.0,0,0.0,0,0.0,0.0
Ed Davis,MEM,5,1,4,22,8,6,75.0,17,47.1,1,50.0,6.5
Elton Brand,ATL,6,3,3,78,7,4,57.1,13,53.8,0,53.8,10.9
Evan Turner,IND,9,5,4,128,0,0,0.0,6,0.0,1,0.0,0.0
Francisco Garcia,HOU,1,0,1,18,1,1,100.0,2,50.0,0,50.0,14.8
Gary Neal,CHA,4,0,4,104,3,0,0.0,7,42.9,0,42.9,24.9
George Hill,IND,19,10,9,687,14,5,35.7,53,26.4,1,26.9,12.7
Gerald Henderson,CHA,4,0,4,119,1,0,0.0,4,25.0,0,25.0,25.6
Glen Davis,LAC,13,6,7,158,14,6,42.9,41,34.1,2,35.9,7.0
Greivis Vasquez,TOR,7,3,4,190,3,0,0.0,14,21.4,0,21.4,24.5
Harrison Barnes,GSW,6,3,3,133,7,3,42.9,16,43.8,1,46.7,8.6
Hedo Turkoglu,LAC,4,2,2,36,0,0,0.0,0,0.0,0,0.0,0.0
Hilton Armstrong,GSW,2,1,1,12,3,3,100.0,4,75.0,0,75.0,6.6
Ian Mahinmi,IND,14,8,6,195,22,16,72.7,49,44.9,2,46.8,5.7
JJ Redick,LAC,11,5,6,304,4,1,25.0,14,28.6,0,28.6,21.9
Jae Crowder,DAL,5,2,3,59,4,2,50.0,6,66.7,0,66.7,9.5
Jamaal Franklin,MEM,1,0,1,1,0,0,0.0,1,0.0,0,0.0,0.0
Jamal Crawford,LAC,10,5,5,253,5,0,0.0,17,29.4,3,35.7,27.2
James Harden,HOU,6,2,4,263,5,1,20.0,27,18.5,0,18.5,7.2
James Johnson,MEM,2,0,2,24,4,0,0.0,9,44.4,0,44.4,9.8
James Jones,MIA,8,5,3,77,3,0,0.0,4,75.0,0,75.0,25.0
Jannero Pargo,CHA,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Jared Dudley,LAC,3,1,2,30,0,0,0.0,1,0.0,0,0.0,0.0
Jeff Ayres,SAS,10,7,3,45,6,4,66.7,13,46.2,0,46.2,6.2
Jeff Teague,ATL,7,3,4,242,5,0,0.0,27,18.5,1,19.2,18.6
Jeremy Lamb,OKC,6,3,3,82,4,2,50.0,7,57.1,0,57.1,7.7
Jeremy Lin,HOU,6,2,4,177,7,2,28.6,15,46.7,0,46.7,10.1
Jermaine O'Neal,GSW,6,3,3,81,12,6,50.0,28,42.9,1,44.4,4.9
Jimmy Butler,CHI,5,1,4,218,6,3,50.0,16,37.5,0,37.5,11.5
Joakim Noah,CHI,5,1,4,210,15,10,66.7,36,41.7,2,44.1,5.7
Joe Johnson,BKN,10,3,7,390,9,5,55.6,21,42.9,2,47.4,13.4
Joel Freeland,POR,5,2,3,19,4,3,75.0,7,57.1,0,57.1,6.3
John Salmons,TOR,4,2,2,59,0,0,0.0,0,0.0,0,0.0,0.0
John Wall,WAS,11,6,5,420,5,3,60.0,30,16.7,1,17.2,11.3
Jon Leuer,MEM,2,0,2,20,2,1,50.0,3,66.7,0,66.7,4.9
Jonas Valanciunas,TOR,7,3,4,200,19,12,63.2,53,35.8,0,35.8,5.0
Jordan Crawford,GSW,4,1,3,47,4,2,50.0,8,50.0,0,50.0,20.7
Jorge Gutierrez,BKN,1,0,1,2,1,1,100.0,1,100.0,0,100.0,2.7
Jose Calderon,DAL,3,1,2,88,2,0,0.0,5,40.0,0,40.0,23.0
Josh McRoberts,CHA,4,0,4,154,1,1,100.0,10,10.0,1,11.1,6.8
Kawhi Leonard,SAS,23,16,7,736,31,18,58.1,70,44.3,1,44.9,6.4
Kemba Walker,CHA,4,0,4,153,1,1,100.0,7,14.3,1,16.7,5.7
Kendrick Perkins,OKC,18,9,9,374,33,21,63.6,58,56.9,0,56.9,5.3
Kevin Durant,OKC,19,10,9,815,25,12,48.0,55,45.5,1,46.3,9.2
Kevin Garnett,BKN,12,5,7,250,19,11,57.9,46,41.3,0,41.3,6.4
Kevin Seraphin,WAS,2,1,1,4,1,1,100.0,2,50.0,0,50.0,3.5
Kirk Hinrich,CHI,4,1,3,138,1,0,0.0,4,25.0,0,25.0,21.3
Klay Thompson,GSW,6,3,3,237,4,0,0.0,18,22.2,3,26.7,14.0
Kosta Koufos,MEM,6,2,4,45,7,5,71.4,16,43.8,0,43.8,5.7
Kyle Korver,ATL,7,3,4,250,2,1,50.0,11,18.2,0,18.2,8.3
Kyle Lowry,TOR,6,2,4,233,9,4,44.4,32,28.1,1,29.0,11.4
LaMarcus Aldridge,POR,11,5,6,441,30,22,73.3,87,34.5,2,35.3,5.9
Lance Stephenson,IND,18,10,8,677,24,13,54.2,77,31.2,4,32.9,11.7
Landry Fields,TOR,2,1,1,25,2,1,50.0,6,33.3,0,33.3,10.7
Lavoy Allen,IND,2,1,1,7,1,1,100.0,1,100.0,0,100.0,10.7
LeBron James,MIA,20,13,7,763,14,8,57.1,62,22.6,2,23.3,9.4
Lou Williams,ATL,7,3,4,133,0,0,0.0,11,0.0,1,0.0,0.0
Luis Scola,IND,14,7,7,218,11,8,72.7,36,30.6,3,33.3,6.1
Luke Ridnour,CHA,3,0,3,26,0,0,0.0,0,0.0,0,0.0,0.0
Manu Ginobili,SAS,22,16,6,575,9,5,55.6,40,22.5,1,23.1,7.8
Marc Gasol,MEM,7,3,4,299,13,5,38.5,32,40.6,0,40.6,9.8
Marcin Gortat,WAS,11,6,5,382,36,26,72.2,101,35.6,2,36.4,6.0
Marco Belinelli,SAS,18,11,7,307,4,1,25.0,18,22.2,0,22.2,13.2
Marcus Thornton,BKN,8,3,5,105,7,2,28.6,15,46.7,1,50.0,5.6
Mario Chalmers,MIA,19,13,6,504,2,1,50.0,22,9.1,3,10.5,7.7
Marreese Speights,GSW,6,3,3,58,9,6,66.7,21,42.9,0,42.9,6.6
Martell Webster,WAS,10,6,4,178,4,2,50.0,14,28.6,2,33.3,12.8
Mason Plumlee,BKN,9,4,5,109,5,4,80.0,17,29.4,0,29.4,4.9
Matt Barnes,LAC,13,6,7,404,22,8,36.4,63,34.9,4,37.3,10.4
Matt Bonner,SAS,8,5,3,70,2,2,100.0,8,25.0,0,25.0,7.1
Meyers Leonard,POR,2,0,2,5,0,0,0.0,0,0.0,0,0.0,0.0
Michael Beasley,MIA,2,1,1,19,2,0,0.0,4,50.0,0,50.0,13.4
Michael Kidd-Gilchrist,CHA,4,0,4,91,8,3,37.5,25,32.0,0,32.0,5.5
Mike Conley,MEM,7,3,4,267,5,2,40.0,24,20.8,0,20.8,12.4
Mike Dunleavy,CHI,5,1,4,163,5,4,80.0,14,35.7,0,35.7,3.7
Mike Miller,MEM,7,3,4,173,2,0,0.0,8,25.0,1,28.6,28.9
Mike Scott,ATL,7,3,4,146,3,2,66.7,24,12.5,3,14.3,6.5
Mirza Teletovic,BKN,12,5,7,220,15,10,66.7,26,57.7,0,57.7,8.4
Mo Williams,POR,6,3,3,157,2,1,50.0,5,40.0,1,50.0,13.5
Monta Ellis,DAL,7,3,4,249,6,1,16.7,22,27.3,2,30.0,17.2
Nando De Colo,TOR,1,0,1,4,0,0,0.0,0,0.0,0,0.0,0.0
Nazr Mohammed,CHI,2,0,2,5,1,1,100.0,1,100.0,0,100.0,3.7
Nene,WAS,10,5,5,325,8,3,37.5,49,16.3,3,17.4,8.8
Nick Collison,OKC,14,5,9,165,12,8,66.7,47,25.5,2,26.7,6.4
Nicolas Batum,POR,11,5,6,459,10,6,60.0,50,20.0,1,20.4,7.4
Norris Cole,MIA,12,8,4,252,1,0,0.0,8,12.5,0,12.5,19.4
Ognjen Kuzmic,GSW,1,0,1,7,1,1,100.0,2,50.0,0,50.0,6.1
Omer Asik,HOU,6,2,4,163,21,15,71.4,41,51.2,2,53.8,6.5
Patrick Beverley,HOU,6,2,4,202,13,6,46.2,29,44.8,0,44.8,11.4
Patrick Patterson,TOR,7,3,4,199,12,8,66.7,21,57.1,0,57.1,5.3
Patty Mills,SAS,19,15,4,300,3,0,0.0,12,25.0,0,25.0,25.9
Paul George,IND,19,10,9,781,13,3,23.1,62,21.0,4,22.4,9.8
Paul Millsap,ATL,7,3,4,267,21,15,71.4,56,37.5,1,38.2,8.5
Paul Pierce,BKN,12,5,7,368,4,1,25.0,17,23.5,2,26.7,9.6
Pero Antic,ATL,7,3,4,170,10,8,80.0,31,32.3,2,34.5,4.2
Perry Jones III,OKC,4,1,3,47,3,2,66.7,7,42.9,0,42.9,18.4
Rashard Lewis,MIA,16,11,5,271,4,0,0.0,13,30.8,0,30.8,12.4
Rasual Butler,IND,6,3,3,37,0,0,0.0,0,0.0,0,0.0,0.0
Ray Allen,MIA,20,13,7,527,13,6,46.2,37,35.1,4,39.4,8.6
Reggie Jackson,OKC,19,10,9,531,13,3,23.1,44,29.5,1,30.2,8.2
Robin Lopez,POR,11,5,6,367,47,36,76.6,130,36.2,3,37.0,4.9
Roy Hibbert,IND,17,10,7,512,43,31,72.1,134,32.1,4,33.1,5.3
Russell Westbrook,OKC,19,10,9,735,45,22,48.9,104,43.3,2,44.1,8.8
Ryan Hollins,LAC,3,2,1,9,1,1,100.0,2,50.0,0,50.0,3.2
Samuel Dalembert,DAL,7,3,4,135,23,14,60.9,56,41.1,1,41.8,5.1
Serge Ibaka,OKC,17,10,7,581,31,20,64.5,87,35.6,2,36.5,4.5
Shane Battier,MIA,8,4,4,128,1,1,100.0,10,10.0,0,10.0,6.2
Shane Larkin,DAL,1,0,1,7,0,0,0.0,0,0.0,0,0.0,0.0
Shaun Livingston,BKN,11,5,6,292,8,6,75.0,29,27.6,0,27.6,7.0
Shawn Marion,DAL,7,3,4,193,14,7,50.0,28,50.0,0,50.0,8.8
Shelvin Mack,ATL,7,3,4,118,3,0,0.0,10,30.0,0,30.0,21.7
Stephen Curry,GSW,7,3,4,296,4,2,50.0,27,14.8,0,14.8,11.7
Steve Blake,GSW,2,0,2,25,1,0,0.0,2,50.0,0,50.0,32.8
Steve Novak,TOR,2,1,1,15,0,0,0.0,0,0.0,0,0.0,0.0
Steven Adams,OKC,16,9,7,323,22,14,63.6,66,33.3,2,34.4,4.5
Taj Gibson,CHI,5,1,4,154,21,12,57.1,36,58.3,1,60.0,6.3
Tayshaun Prince,MEM,5,3,2,91,4,1,25.0,9,44.4,0,44.4,8.8
Terrence Jones,HOU,6,2,4,138,17,10,58.8,40,42.5,2,44.7,5.0
Terrence Ross,TOR,7,3,4,158,1,1,100.0,7,14.3,0,14.3,13.0
Thabo Sefolosha,OKC,12,5,7,216,7,3,42.9,16,43.8,0,43.8,11.9
Thomas Robinson,POR,9,5,4,108,10,7,70.0,34,29.4,4,33.3,5.3
Tiago Splitter,SAS,23,16,7,516,45,27,60.0,100,45.0,1,45.5,7.4
Tim Duncan,SAS,23,16,7,752,65,47,72.3,141,46.1,5,47.8,6.1
Toney Douglas,MIA,3,1,2,17,1,0,0.0,1,100.0,0,100.0,24.1
Tony Allen,MEM,7,3,4,230,23,19,82.6,66,34.8,4,37.1,7.5
Tony Parker,SAS,19,14,5,601,5,0,0.0,44,11.4,0,11.4,18.6
Tony Snell,CHI,5,1,4,46,0,0,0.0,1,0.0,0,0.0,0.0
Trevor Ariza,WAS,11,6,5,407,21,10,47.6,50,42.0,2,43.8,10.8
Trevor Booker,WAS,8,5,3,137,16,9,56.3,41,39.0,1,40.0,7.2
Troy Daniels,HOU,3,2,1,58,3,0,0.0,6,50.0,1,60.0,16.0
Tyler Hansbrough,TOR,3,0,3,29,2,2,100.0,9,22.2,0,22.2,7.5
Udonis Haslem,MIA,14,9,5,166,12,9,75.0,31,38.7,0,38.7,5.6
Victor Claver,POR,2,0,2,7,0,0,0.0,1,0.0,0,0.0,0.0
Vince Carter,DAL,7,3,4,190,7,4,57.1,21,33.3,2,36.8,7.7
Wayne Ellington,DAL,1,0,1,10,0,0,0.0,1,0.0,0,0.0,0.0
Wesley Matthews,POR,11,5,6,426,7,3,42.9,30,23.3,0,23.3,17.7
Will Barton,POR,5,1,4,80,5,3,60.0,11,45.5,0,45.5,9.3
Willie Green,LAC,4,2,2,16,0,0,0.0,1,0.0,0,0.0,0.0
Zach Randolph,MEM,6,3,3,234,17,14,82.4,72,23.6,6,25.8,4.2
