TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Sacramento Kings,81,81,27.6,853,1861,45.8,59.3,8.8,350,595,58.8,18.8,503,1266,39.7
Houston Rockets,82,82,27.2,785,1781,44.1,57.0,8.9,324,580,55.9,18.3,461,1201,38.4
Dallas Mavericks,82,82,25.3,688,1682,40.9,53.7,7.3,256,483,53.0,18.0,432,1199,36.0
Milwaukee Bucks,82,82,25.8,685,1637,41.8,56.0,7.3,220,460,47.8,18.6,465,1177,39.5
Phoenix Suns,82,82,25.0,749,1636,45.8,59.8,8.2,291,537,54.2,16.8,458,1099,41.7
Los Angeles Lakers,82,82,24.4,695,1628,42.7,54.9,8.1,298,540,55.2,16.3,397,1088,36.5
LA Clippers,82,82,24.2,652,1568,41.6,52.4,9.7,314,627,50.1,14.5,338,941,35.9
Oklahoma City Thunder,82,82,23.3,645,1564,41.2,53.5,7.7,262,515,50.9,15.6,383,1049,36.5
New Orleans Pelicans,82,82,23.8,645,1555,41.5,54.3,7.8,245,511,47.9,16.0,400,1044,38.3
Denver Nuggets,82,82,23.9,676,1554,43.5,57.1,7.8,254,510,49.8,16.0,422,1044,40.4
Atlanta Hawks,82,82,23.5,661,1544,42.8,55.9,7.4,256,486,52.7,16.1,405,1058,38.3
Chicago Bulls,82,82,22.3,640,1531,41.8,53.6,8.0,280,552,50.7,14.3,360,979,36.8
Brooklyn Nets,82,82,22.9,677,1520,44.5,58.1,7.1,266,469,56.7,15.8,411,1051,39.1
New York Knicks,82,82,22.7,618,1489,41.5,52.6,8.3,287,547,52.5,14.3,331,942,35.1
Memphis Grizzlies,82,82,24.1,656,1474,44.5,58.4,7.1,245,436,56.2,17.0,411,1038,39.6
Minnesota Timberwolves,82,82,22.4,627,1474,42.5,55.8,6.6,237,434,54.6,15.8,390,1040,37.5
Indiana Pacers,82,82,22.4,611,1472,41.5,54.6,6.6,225,436,51.6,15.8,386,1036,37.3
Philadelphia 76ers,82,82,22.6,660,1470,44.9,57.7,8.1,283,529,53.5,14.5,377,941,40.1
Charlotte Hornets,82,82,22.0,574,1438,39.9,52.9,6.2,200,402,49.8,15.9,374,1036,36.1
Orlando Magic,81,81,22.6,630,1433,44.0,58.8,6.0,205,378,54.2,16.6,425,1055,40.3
Washington Wizards,82,82,21.4,618,1403,44.0,56.9,7.7,258,507,50.9,13.7,360,896,40.2
Cleveland Cavaliers,82,82,21.8,590,1398,42.2,54.5,7.4,245,476,51.5,14.4,345,922,37.4
Portland Trail Blazers,82,82,21.1,622,1383,45.0,58.5,7.6,247,499,49.5,13.5,375,884,42.4
Toronto Raptors,81,81,22.2,604,1377,43.9,58.4,6.8,204,422,48.3,15.4,400,955,41.9
Golden State Warriors,82,82,19.8,600,1355,44.3,56.6,7.2,267,493,54.2,12.6,333,862,38.6
Utah Jazz,82,82,22.1,608,1352,45.0,58.2,7.5,249,457,54.5,14.6,359,895,40.1
Boston Celtics,81,81,20.2,556,1325,42.0,54.3,6.5,230,425,54.1,13.7,326,900,36.2
San Antonio Spurs,82,82,21.2,547,1322,41.4,52.5,8.4,253,520,48.7,12.9,294,802,36.7
Detroit Pistons,82,82,19.0,549,1254,43.8,55.7,7.5,250,496,50.4,11.5,299,758,39.4
Miami Heat,82,82,19.0,509,1211,42.0,54.3,6.7,213,430,49.5,12.2,296,781,37.9
