TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
LA Clippers,82,82,15.7,534,1175,45.4,46.2,15.1,517,1127,45.9,0.6,17,48,35.4
Portland Trail Blazers,82,82,13.9,471,1025,46.0,46.4,13.6,462,1000,46.2,0.3,9,25,36.0
Philadelphia 76ers,81,81,13.8,441,1022,43.2,43.6,13.4,432,996,43.4,0.4,9,26,34.6
New Orleans Pelicans,82,82,12.9,434,978,44.4,44.6,12.6,429,959,44.7,0.2,5,19,26.3
Toronto Raptors,82,82,13.0,425,957,44.4,44.9,12.5,415,914,45.4,0.6,10,43,23.3
Phoenix Suns,82,82,13.2,438,952,46.0,46.2,13.0,434,940,46.2,0.2,4,12,33.3
Boston Celtics,82,82,12.6,397,909,43.7,43.8,12.3,395,891,44.3,0.2,2,18,11.1
Milwaukee Bucks,82,82,11.8,370,903,41.0,41.6,11.2,358,862,41.5,0.5,12,41,29.3
Golden State Warriors,82,82,12.2,389,901,43.2,43.3,12.0,386,883,43.7,0.2,3,18,16.7
Brooklyn Nets,82,82,11.9,395,900,43.9,44.1,11.6,391,882,44.3,0.2,4,18,22.2
Washington Wizards,81,81,12.2,400,888,45.0,45.2,12.0,398,875,45.5,0.2,2,13,15.4
Miami Heat,82,81,12.4,375,880,42.6,43.1,11.9,366,846,43.3,0.5,9,34,26.5
Orlando Magic,80,80,12.3,381,860,44.3,45.1,11.8,367,824,44.5,0.5,14,36,38.9
Houston Rockets,82,82,12.0,374,854,43.8,43.8,11.7,374,831,45.0,0.3,0,23,0.0
Oklahoma City Thunder,81,81,11.5,371,825,45.0,45.1,11.3,369,808,45.7,0.2,2,17,11.8
Dallas Mavericks,82,82,11.3,382,824,46.4,46.5,11.1,380,811,46.9,0.2,2,13,15.4
Atlanta Hawks,82,82,11.0,378,812,46.6,47.0,10.5,370,780,47.4,0.4,8,32,25.0
New York Knicks,81,81,11.1,360,804,44.8,44.9,10.9,358,785,45.6,0.3,2,19,10.5
Charlotte Hornets,82,82,11.0,354,801,44.2,44.6,10.7,348,781,44.6,0.3,6,20,30.0
Denver Nuggets,82,82,11.3,392,800,49.0,49.1,11.2,390,788,49.5,0.2,2,12,16.7
Utah Jazz,81,81,11.1,336,790,42.5,42.9,10.7,330,764,43.2,0.4,6,26,23.1
Memphis Grizzlies,82,82,11.5,326,787,41.4,42.1,11.0,316,752,42.0,0.5,10,35,28.6
Los Angeles Lakers,82,82,10.1,317,769,41.2,41.5,9.8,312,748,41.7,0.3,5,21,23.8
Detroit Pistons,82,82,11.0,380,767,49.5,49.9,10.7,374,744,50.3,0.3,6,23,26.1
Indiana Pacers,82,81,10.8,326,761,42.8,43.2,10.5,321,742,43.3,0.3,5,19,26.3
Chicago Bulls,81,81,10.5,344,759,45.3,45.8,10.3,336,742,45.3,0.2,8,17,47.1
Minnesota Timberwolves,82,82,10.1,344,746,46.1,46.4,9.8,340,725,46.9,0.3,4,21,19.0
Cleveland Cavaliers,82,81,10.5,358,743,48.2,48.3,10.4,356,733,48.6,0.1,2,10,20.0
San Antonio Spurs,82,82,9.9,333,726,45.9,46.2,9.5,328,699,46.9,0.4,5,27,18.5
Sacramento Kings,82,82,9.4,319,694,46.0,46.2,9.2,316,683,46.3,0.1,3,11,27.3
