TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,82,82,26.6,802,2018,39.7,53.7,5.4,240,411,58.4,21.2,562,1607,35.0
Milwaukee Bucks,82,82,26.0,822,1996,41.2,56.9,4.9,196,375,52.3,21.1,626,1621,38.6
New Orleans Pelicans,82,82,25.7,825,1953,42.2,57.7,4.8,221,367,60.2,20.9,604,1586,38.1
Atlanta Hawks,82,82,26.2,832,1942,42.8,58.4,5.5,227,409,55.5,20.7,605,1533,39.5
Dallas Mavericks,82,82,25.6,764,1872,40.8,54.9,5.4,235,397,59.2,20.2,529,1475,35.9
San Antonio Spurs,82,82,25.2,798,1856,43.0,58.2,5.6,232,411,56.4,19.7,566,1445,39.2
New York Knicks,81,81,25.2,748,1822,41.1,56.8,4.8,173,346,50.0,20.4,575,1476,39.0
Minnesota Timberwolves,82,82,24.1,798,1783,44.8,62.3,3.9,173,286,60.5,20.3,625,1497,41.8
Sacramento Kings,82,82,23.9,712,1775,40.1,55.7,3.6,157,270,58.1,20.3,555,1505,36.9
Golden State Warriors,82,82,24.0,745,1774,42.0,56.8,5.0,220,367,59.9,19.1,525,1407,37.3
Brooklyn Nets,82,82,23.3,718,1764,40.7,54.3,6.3,238,477,49.9,17.0,480,1287,37.3
Chicago Bulls,81,81,24.4,758,1762,43.0,58.1,5.4,226,393,57.5,19.0,532,1369,38.9
Washington Wizards,81,81,24.2,796,1761,45.2,61.7,4.6,214,335,63.9,19.6,582,1426,40.8
Philadelphia 76ers,81,81,23.6,715,1750,40.9,54.9,5.5,224,408,54.9,18.1,491,1342,36.6
Phoenix Suns,82,82,24.1,773,1742,44.4,59.9,4.9,232,355,65.4,19.2,541,1387,39.0
Charlotte Hornets,82,82,23.8,726,1738,41.8,57.8,4.0,169,293,57.7,19.8,557,1445,38.5
Boston Celtics,82,82,23.5,704,1697,41.5,57.0,4.0,176,292,60.3,19.5,528,1405,37.6
Cleveland Cavaliers,82,82,24.0,749,1696,44.2,59.7,5.0,223,357,62.5,18.9,526,1339,39.3
Memphis Grizzlies,82,82,24.6,671,1681,39.9,56.0,4.0,129,272,47.4,20.6,542,1409,38.5
Denver Nuggets,82,82,23.8,687,1678,40.9,56.1,4.6,179,326,54.9,19.2,508,1352,37.6
Miami Heat,82,82,23.3,706,1658,42.6,58.5,4.4,177,312,56.7,18.9,529,1346,39.3
LA Clippers,82,82,22.1,662,1657,40.0,53.5,5.0,214,376,56.9,17.1,448,1281,35.0
Oklahoma City Thunder,81,81,22.3,674,1600,42.1,57.1,4.6,194,332,58.4,17.7,480,1268,37.9
Toronto Raptors,82,82,21.4,657,1572,41.8,57.1,4.2,177,305,58.0,17.3,480,1267,37.9
Houston Rockets,82,82,22.1,659,1570,42.0,56.8,4.2,194,300,64.7,17.9,465,1270,36.6
Indiana Pacers,82,82,21.9,666,1545,43.1,58.9,4.1,177,291,60.8,17.8,489,1254,39.0
Orlando Magic,80,80,21.6,618,1512,40.9,55.0,4.6,190,319,59.6,17.0,428,1193,35.9
Portland Trail Blazers,82,82,20.4,636,1501,42.4,57.7,4.6,176,337,52.2,15.8,460,1164,39.5
Detroit Pistons,82,82,21.2,622,1476,42.1,56.4,4.8,200,336,59.5,16.4,422,1140,37.0
Utah Jazz,81,81,20.6,599,1462,41.0,54.4,5.3,206,374,55.1,15.3,393,1088,36.1
